,RAB3GAP1 (22930)
ACH-000004,0.0587495093039
ACH-000007,-0.0224580088515
ACH-000009,-0.10176043642799999
ACH-000011,-0.202804215251
ACH-000012,-0.0918200759388
ACH-000013,-0.12296689029999999
ACH-000014,0.043007747245699994
ACH-000015,-0.137267437343
ACH-000017,0.100305460983
ACH-000018,-0.109269675484
ACH-000019,-0.027693930096999997
ACH-000021,-0.0023685700567199998
ACH-000022,0.005463997403180001
ACH-000025,-0.0643101757155
ACH-000028,0.11381324443299999
ACH-000030,0.0822516436838
ACH-000035,-0.12156922578
ACH-000036,-0.440965921336
ACH-000037,-0.32363313537
ACH-000039,-0.13289316095
ACH-000040,-0.044499821435
ACH-000041,0.0933955026959
ACH-000042,0.104769860858
ACH-000045,-0.117124914932
ACH-000047,0.00370004682323
ACH-000052,-0.026081306490099997
ACH-000053,0.00795516265989
ACH-000054,-0.0371706777747
ACH-000055,0.056554485621100006
ACH-000060,0.146319974862
ACH-000067,0.11572149940500001
ACH-000070,0.0300102212235
ACH-000075,-0.16994164485500002
ACH-000078,0.0254823603406
ACH-000082,0.0929738484178
ACH-000085,-0.210007391633
ACH-000086,-2.50738777272e-05
ACH-000087,0.17850560884199998
ACH-000092,-0.00999891398519
ACH-000095,-0.0611737890924
ACH-000097,0.058337490072599994
ACH-000098,0.10342209739399999
ACH-000099,0.114656522873
ACH-000108,-0.48241222176700005
ACH-000113,-0.0589845467517
ACH-000115,0.0535928953581
ACH-000116,0.00798181925447
ACH-000118,-0.174408501692
ACH-000120,-0.0039555059064200005
ACH-000123,-0.08412314367339999
ACH-000127,-0.291813329161
ACH-000128,0.0249303565759
ACH-000132,-0.150995959189
ACH-000133,-0.561978431785
ACH-000137,0.00649265326117
ACH-000138,-0.0454764733838
ACH-000142,0.004756458983399999
ACH-000143,0.0802870669323
ACH-000146,-0.160024304663
ACH-000148,-0.0221405303519
ACH-000150,0.011207209769999999
ACH-000152,-0.0035280176133499997
ACH-000153,-0.447397874941
ACH-000159,-0.023245071917400002
ACH-000160,0.0538866200143
ACH-000163,-0.125036239978
ACH-000167,0.160867745983
ACH-000168,0.040320816701000003
ACH-000169,0.08896898557630001
ACH-000178,-0.11062107155300001
ACH-000182,0.155201590798
ACH-000183,-0.13980104843399999
ACH-000188,0.0455376317771
ACH-000189,0.09413003341260001
ACH-000190,0.023743265726999998
ACH-000198,0.0939881593004
ACH-000204,-0.250859665819
ACH-000206,-0.07150096999210001
ACH-000207,0.241318218434
ACH-000211,0.0974680453437
ACH-000215,0.0964507302496
ACH-000221,-0.0436375357478
ACH-000222,0.00985485763345
ACH-000223,0.0101518309688
ACH-000226,-0.0782628129352
ACH-000227,-0.168542741277
ACH-000228,-0.08950091777939999
ACH-000231,0.044352043544800004
ACH-000232,0.08034213523969999
ACH-000233,-0.40993515176600004
ACH-000234,-0.268276547129
ACH-000235,-0.0347132778203
ACH-000237,-0.0024412201152800004
ACH-000238,-0.024606196957799996
ACH-000243,-0.100419878908
ACH-000244,0.24135709941
ACH-000246,0.0486304201671
ACH-000248,-0.20033026088300002
ACH-000250,-0.121294326492
ACH-000251,-0.0410636625082
ACH-000253,0.0979635530725
ACH-000255,0.013230551585799999
ACH-000256,0.106935344069
ACH-000257,0.17477404752999998
ACH-000258,0.164471065166
ACH-000259,0.015620294340999999
ACH-000260,-0.059892134199000004
ACH-000261,0.12407379997000001
ACH-000262,0.06325693709699999
ACH-000263,-0.19176628578
ACH-000264,0.115723579872
ACH-000265,-0.12266490357000001
ACH-000266,0.0419917909699
ACH-000272,-0.365158133165
ACH-000273,-0.152830395071
ACH-000274,-0.0526298905308
ACH-000277,0.04002395052280001
ACH-000278,0.19881599892299998
ACH-000279,0.134298030462
ACH-000280,0.10374618758099999
ACH-000281,0.00957804677989
ACH-000288,-0.125279997782
ACH-000291,0.123427911698
ACH-000293,0.23320160690900002
ACH-000294,0.0943419377567
ACH-000295,0.309142768606
ACH-000296,-0.129336983495
ACH-000302,0.0624126044912
ACH-000304,-0.0309670678175
ACH-000307,0.0338994264737
ACH-000308,-0.018267128146
ACH-000310,-0.158725832733
ACH-000311,-0.13919516130999998
ACH-000312,0.0738319001349
ACH-000315,0.0653463796101
ACH-000316,0.19262483829500002
ACH-000317,-0.10072457818
ACH-000318,-0.0529873552961
ACH-000319,-0.161685760934
ACH-000320,-0.128439359252
ACH-000322,0.113138987649
ACH-000323,0.0012609869831099998
ACH-000324,-0.20066832470600002
ACH-000329,0.14249394441299998
ACH-000330,-0.133756131521
ACH-000331,0.026023472422500003
ACH-000332,0.0899866963556
ACH-000334,0.04352114946669999
ACH-000335,-0.0134775465044
ACH-000336,0.00852731614664
ACH-000337,0.11577998615900001
ACH-000339,0.0252919487507
ACH-000341,0.00165188704455
ACH-000348,0.09724129882810001
ACH-000350,-0.023119017619
ACH-000352,0.0726509547512
ACH-000356,-0.0637969600126
ACH-000361,-0.0991851981474
ACH-000362,-0.0350115641121
ACH-000363,-0.06885339905289999
ACH-000364,-0.12061510215700001
ACH-000365,-0.09926340757610001
ACH-000366,-0.052861644868400004
ACH-000368,-0.00744823732648
ACH-000374,-0.207744891026
ACH-000375,-0.0034190273985300005
ACH-000376,0.17880274866300003
ACH-000381,0.0720227891964
ACH-000383,0.106921584891
ACH-000387,-0.055024003063900005
ACH-000389,-0.126150092647
ACH-000390,-0.020768678524499998
ACH-000393,-0.0346748606731
ACH-000395,-0.0638725982519
ACH-000397,0.0979295090192
ACH-000401,0.0388139708895
ACH-000402,-0.0962896395937
ACH-000403,-0.10968319146700001
ACH-000404,0.00288307994778
ACH-000406,-0.041697531674000005
ACH-000407,0.0601074658918
ACH-000408,-0.0244570267882
ACH-000410,0.0371651991193
ACH-000411,-0.43885933811399996
ACH-000414,-0.137740593641
ACH-000415,0.0952901895457
ACH-000416,0.0645326291428
ACH-000420,-0.124939960978
ACH-000421,0.013506246375100001
ACH-000424,-0.06508645151100001
ACH-000425,0.174220040746
ACH-000426,0.236654734824
ACH-000427,0.0999674022548
ACH-000433,-0.035587647122699996
ACH-000436,-0.211751965761
ACH-000444,-0.0262354259407
ACH-000445,-0.0840359471503
ACH-000448,-0.0641200123143
ACH-000450,0.174745373794
ACH-000452,0.01064318601
ACH-000454,0.141615832881
ACH-000458,0.135493930555
ACH-000459,0.15821102348899999
ACH-000460,-0.142509423271
ACH-000461,0.155584657304
ACH-000463,-0.183247222571
ACH-000464,0.0898318671532
ACH-000466,0.08067670733799999
ACH-000467,0.0587851428613
ACH-000468,-0.04658718166780001
ACH-000469,-0.046744342418
ACH-000470,0.030933734243999998
ACH-000471,0.0300959174914
ACH-000472,-0.199786394415
ACH-000473,-0.0132565892523
ACH-000475,0.10982250882099999
ACH-000476,0.08300996382410002
ACH-000477,0.131963893178
ACH-000480,-0.07200671872280001
ACH-000481,-0.12646519589299998
ACH-000483,0.0434123123611
ACH-000484,0.173125860528
ACH-000485,0.0344221452336
ACH-000486,0.06559476772680001
ACH-000487,0.058734283093300005
ACH-000488,0.12835940378900002
ACH-000490,0.0732600593093
ACH-000491,0.07158268809139999
ACH-000495,-0.024739762906200002
ACH-000496,-0.302700909946
ACH-000499,0.0676264901053
ACH-000500,0.09062196350130002
ACH-000502,0.0969934790331
ACH-000503,0.09828731632939999
ACH-000505,0.134109113177
ACH-000507,0.241586194338
ACH-000510,-0.140312370567
ACH-000511,-0.08092200330339999
ACH-000512,-0.277148115499
ACH-000516,0.0928631225779
ACH-000517,0.11059852394200001
ACH-000518,0.13559567022900001
ACH-000520,-0.058330544047499995
ACH-000521,-0.0432929509121
ACH-000522,-0.185868145659
ACH-000524,0.06438482694469999
ACH-000527,-0.09812570866350001
ACH-000528,-0.213416214778
ACH-000537,-0.030194259189999996
ACH-000541,-0.23156106073199997
ACH-000542,-0.274916420698
ACH-000544,0.0995842817955
ACH-000545,-0.10565785348300001
ACH-000547,-0.150636181811
ACH-000548,-0.758939428625
ACH-000549,0.0238935933849
ACH-000550,0.055553739972
ACH-000552,0.0857172566453
ACH-000556,0.0782472325324
ACH-000557,0.117445550535
ACH-000570,-0.043833244115399995
ACH-000571,0.185747263936
ACH-000573,-0.131584704149
ACH-000576,0.295108406841
ACH-000580,0.06576812884370001
ACH-000584,0.0287594976842
ACH-000585,-0.0325482608715
ACH-000588,-0.16369940557499998
ACH-000589,0.10124375273399999
ACH-000591,0.018126614982599997
ACH-000593,0.12919856155099999
ACH-000600,0.12173534465500001
ACH-000601,-0.028744158616900002
ACH-000604,0.151339559968
ACH-000605,-0.172653946197
ACH-000606,0.043524150384599995
ACH-000608,-0.029676324106900003
ACH-000614,0.18183225273200002
ACH-000616,-0.0980634878984
ACH-000618,0.011070446127899999
ACH-000619,0.02550907392
ACH-000620,0.073218731208
ACH-000621,-0.0593385522377
ACH-000622,-0.0618710885525
ACH-000623,0.16289594092700002
ACH-000624,-0.180688821067
ACH-000627,-0.115216671222
ACH-000630,-0.21093287844
ACH-000632,0.00759039557371
ACH-000633,0.00718745877476
ACH-000637,0.176138327264
ACH-000638,0.0027031532008600003
ACH-000646,0.0218830833157
ACH-000647,-0.162117376558
ACH-000648,0.0836409952355
ACH-000649,-0.180552974454
ACH-000651,-0.0779721916456
ACH-000652,0.007835019758270001
ACH-000653,0.00663081931122
ACH-000657,0.0068903920113
ACH-000658,0.21247170311900002
ACH-000661,0.0102825499967
ACH-000662,-0.343947766958
ACH-000663,-0.257661679651
ACH-000665,-0.0899376844001
ACH-000671,-0.223179091624
ACH-000673,-0.09838393075539999
ACH-000676,0.121701318807
ACH-000677,0.07578918582069999
ACH-000681,0.0024863752283200004
ACH-000682,-0.009933381638280002
ACH-000683,0.0641517415482
ACH-000684,0.0394916611994
ACH-000688,-0.15142027854499998
ACH-000693,0.0631722432638
ACH-000694,0.171140734557
ACH-000695,0.239807467021
ACH-000696,-0.0910075866712
ACH-000697,-0.07534828120369999
ACH-000699,-0.14336435283399998
ACH-000701,-0.0629784833311
ACH-000706,0.106288620089
ACH-000711,-0.327403089575
ACH-000713,-0.0610635663062
ACH-000714,0.00134001898438
ACH-000718,-0.133854823005
ACH-000720,0.029616325885200002
ACH-000721,-0.025215750554400004
ACH-000724,0.0658065629163
ACH-000725,-0.0385467002459
ACH-000732,-0.189915980697
ACH-000734,0.0947813336287
ACH-000735,0.0909672741097
ACH-000736,-0.021534658676800003
ACH-000738,0.0910803206569
ACH-000746,0.0907309153092
ACH-000747,-0.09708717379899999
ACH-000748,0.0629781390414
ACH-000753,0.044595966789499994
ACH-000756,-0.0428393071299
ACH-000757,0.0041206965398
ACH-000758,0.0959404705058
ACH-000760,0.0988533344582
ACH-000763,-0.0813629065953
ACH-000764,-0.36945970179399995
ACH-000765,-0.18573400218699998
ACH-000766,0.0285621215893
ACH-000767,0.087613666325
ACH-000768,-0.513364013348
ACH-000769,-0.26908101556999997
ACH-000770,0.06024498451330001
ACH-000771,-0.107199575891
ACH-000773,-0.031962036332
ACH-000776,-0.163840722287
ACH-000777,0.0633599528085
ACH-000778,0.025754239504400003
ACH-000781,-0.13273629909
ACH-000782,0.118990279108
ACH-000783,0.10758134118200001
ACH-000784,0.0267932637105
ACH-000785,-0.00813922609992
ACH-000787,-0.0260118671116
ACH-000788,0.00953311082286
ACH-000791,-0.0157616982079
ACH-000792,-0.56342401957
ACH-000794,0.009926124745139998
ACH-000796,-0.23157621458900002
ACH-000799,-0.110225171702
ACH-000800,0.0453967239566
ACH-000802,0.0334425009628
ACH-000804,-0.11111279252699999
ACH-000805,0.274341078387
ACH-000809,0.176634921193
ACH-000810,0.353139515104
ACH-000811,0.053509776739300005
ACH-000817,-0.017374589935700003
ACH-000819,0.108940410674
ACH-000820,-0.0303190838449
ACH-000821,-0.16379166693
ACH-000822,0.09276144462960001
ACH-000823,0.0304008360214
ACH-000824,0.21304251427700002
ACH-000827,0.0101344075081
ACH-000829,0.020725030754900002
ACH-000831,-0.153285904252
ACH-000832,-0.530690096282
ACH-000833,0.047739014437300005
ACH-000834,-0.17839542497400002
ACH-000835,0.0547187374187
ACH-000836,-0.07689459131139999
ACH-000837,-0.04229066431200001
ACH-000838,-0.189430587711
ACH-000839,-0.251547760671
ACH-000840,-0.512461543588
ACH-000841,-0.111633279963
ACH-000843,0.149278075905
ACH-000846,0.0639815172427
ACH-000847,-0.47198168778099997
ACH-000848,0.059880225599
ACH-000849,0.0324014587115
ACH-000851,-0.0222388662893
ACH-000855,0.0936053389047
ACH-000856,-0.097269172873
ACH-000858,0.0684183105062
ACH-000859,0.15765249185799998
ACH-000861,-0.186286461638
ACH-000862,0.108260646363
ACH-000865,0.0586172463885
ACH-000866,0.0681684195412
ACH-000867,0.09046669182489998
ACH-000869,0.0503332919819
ACH-000872,-0.0595075901182
ACH-000873,-0.11108805161699999
ACH-000876,-0.160397808986
ACH-000878,-0.392439184994
ACH-000880,-0.00782397946965
ACH-000881,0.13208442854
ACH-000882,-0.147383710997
ACH-000884,0.164247598263
ACH-000885,-0.0148620549569
ACH-000887,-0.0297888008103
ACH-000888,0.015060563096100002
ACH-000889,-0.0241651988938
ACH-000890,-0.059322986184
ACH-000896,-0.244534029486
ACH-000898,-0.0246940476965
ACH-000900,-0.0237912327215
ACH-000901,-0.149049450969
ACH-000905,0.045513480673699994
ACH-000906,-0.126234236455
ACH-000907,-0.0117571052752
ACH-000910,0.21008574034000002
ACH-000911,0.013072816740899999
ACH-000912,0.0397886287448
ACH-000913,0.00102420039619
ACH-000915,0.07012635668480001
ACH-000916,-0.146697016494
ACH-000917,0.00641756165796
ACH-000921,-0.0249194661845
ACH-000924,0.0893389201753
ACH-000926,0.0157153639297
ACH-000928,0.023943167656400005
ACH-000929,-0.20643596608399997
ACH-000932,-0.08776543477330001
ACH-000935,-0.0477235108301
ACH-000936,0.0879567529555
ACH-000937,0.0433825112342
ACH-000938,0.182016365945
ACH-000939,0.0156939556397
ACH-000941,-0.19690647487399998
ACH-000943,-0.0435547923922
ACH-000946,0.06595157593090001
ACH-000947,0.0259905163393
ACH-000948,0.0314327510584
ACH-000950,-0.132520538104
ACH-000953,0.24686378718600002
ACH-000957,0.0560752922751
ACH-000958,0.057000023486
ACH-000960,-0.0631169673662
ACH-000963,0.00952691031025
ACH-000968,0.104778227631
