,HNRNPAB (3182)
ACH-000189,-0.24464662061099998
ACH-000190,-0.314847492381
ACH-000198,0.0948640393083
ACH-000204,0.0852102329477
ACH-000206,-0.08079137534389999
ACH-000207,-0.0307674950133
ACH-000211,-0.0393422939931
ACH-000215,-0.0524020806606
ACH-000221,0.0870968872717
ACH-000222,0.0535398890525
ACH-000223,-0.36170834767800003
ACH-000226,-0.210919050929
ACH-000227,-0.15515651108200001
ACH-000228,-0.31915828464699997
ACH-000231,-0.166453699541
ACH-000232,-0.006143467663390001
ACH-000233,-0.19257260595400003
ACH-000234,0.0488574238966
ACH-000235,-0.0604514704803
ACH-000237,-0.290185800552
ACH-000238,-0.21173583136399998
ACH-000243,-0.22074964023000002
ACH-000244,-0.126766537835
ACH-000246,-0.0102507374327
ACH-000248,-0.192502967871
ACH-000250,-0.11428916371400001
ACH-000251,-0.428921149435
ACH-000253,0.0734959353852
ACH-000255,-0.204283615898
ACH-000256,-0.18911260458
ACH-000257,0.316360846024
ACH-000258,0.226200568642
ACH-000259,-0.0944769416199
ACH-000260,-0.0949496722202
ACH-000261,0.0204135530692
ACH-000262,-0.366968263486
ACH-000263,0.496043686402
ACH-000264,-0.038606284505400004
ACH-000265,-0.0927727747009
ACH-000266,-0.11384016030500001
ACH-000272,-0.0996569304147
ACH-000273,-0.0512005014948
ACH-000274,0.255590147102
ACH-000277,-0.028640114363000003
ACH-000278,-0.236968176448
ACH-000279,-0.021632267237200003
ACH-000280,-0.0726755628654
ACH-000281,-0.09027394821810002
ACH-000288,-0.061191715619400004
ACH-000291,-0.060544443526200004
ACH-000293,-0.328077090328
ACH-000294,-0.0669435249073
ACH-000295,0.255496546376
ACH-000296,-0.257519059833
ACH-000302,-0.141046690393
ACH-000304,-0.159356593967
ACH-000307,-0.08184409896839999
ACH-000308,-0.0539558903828
ACH-000310,-0.24843887454500002
ACH-000311,-0.136985348516
ACH-000312,-0.07279868312269999
ACH-000315,-0.15219600239
ACH-000316,-0.220112746116
ACH-000317,0.348740182648
ACH-000318,-0.139098094813
ACH-000319,-0.0291343121074
ACH-000320,-0.251616373304
ACH-000322,-0.356226759894
ACH-000323,-0.226296160409
ACH-000324,-0.21294159332600002
ACH-000329,-0.360440407157
ACH-000330,-0.023853892352299996
ACH-000331,-0.17091492478300002
ACH-000332,-0.0426441527014
ACH-000334,0.490537209746
ACH-000335,-0.231458877762
ACH-000336,-0.233030528402
ACH-000337,-0.0442371106237
ACH-000339,-0.0630242507515
ACH-000341,-0.295981405228
ACH-000348,0.121773496725
ACH-000350,-0.16036652541
ACH-000352,-0.20717323456099998
ACH-000356,0.18837226828899997
ACH-000361,-0.0633380402848
ACH-000362,-0.21544571982900002
ACH-000363,-0.0720195226828
ACH-000364,-0.19293365099399998
ACH-000365,-0.111673321506
ACH-000366,0.103612273869
ACH-000368,-0.339410157319
ACH-000374,-0.14524793677
ACH-000375,-0.124349530052
ACH-000376,0.128416291405
ACH-000381,0.13172932244899999
ACH-000383,-0.10540511337000001
ACH-000387,0.041757022759099996
ACH-000389,-0.127632218284
ACH-000390,-0.15159299858300002
ACH-000393,-0.209030327093
ACH-000395,-0.29558799849899997
ACH-000397,0.0615594059112
ACH-000401,-0.20506617660100002
ACH-000402,-0.205631989144
ACH-000403,-0.163855889932
ACH-000404,0.381538868884
ACH-000406,-0.102995098943
ACH-000407,-0.0663639476969
ACH-000408,-0.166985240992
ACH-000410,-0.09478506760289998
ACH-000411,-0.08804819850189999
ACH-000414,0.013322345162100001
ACH-000415,0.016674851253
ACH-000416,-0.144334581072
ACH-000420,0.034415457863
ACH-000421,-0.0849413100806
ACH-000424,0.0983332637634
ACH-000425,-0.0838911425726
ACH-000426,-0.974996413482
ACH-000427,-0.019209981771900003
ACH-000433,-0.08519995046810001
ACH-000436,-0.060142829385099995
ACH-000444,-0.19191704184500002
ACH-000445,0.11217300962000001
ACH-000448,-0.0677442510278
ACH-000450,-0.0622747283856
ACH-000452,0.0180529242452
ACH-000454,-0.646086221989
ACH-000458,0.017187475864400004
ACH-000459,-0.222193289938
ACH-000460,-0.155223610219
ACH-000461,-0.13480140661599999
ACH-000463,0.030467092922499998
ACH-000464,-0.0132512637695
ACH-000466,-0.0899936432673
ACH-000467,-0.0402787372423
ACH-000468,-0.105266605094
ACH-000469,-0.027786829683400002
ACH-000470,0.0076184477031099995
ACH-000471,-0.400370814426
ACH-000472,-0.08034365284910001
ACH-000473,-0.026142897538700003
ACH-000475,-0.150220764841
ACH-000476,0.16664366613700002
ACH-000477,-0.214852497868
ACH-000480,0.12161874365900001
ACH-000481,-0.07479391867150001
ACH-000483,-0.19319094881299997
ACH-000484,-0.115321739327
ACH-000485,-0.0857079465471
ACH-000486,-0.0430007733857
ACH-000487,-0.152577688967
ACH-000488,-0.17958623299
ACH-000490,-0.15744710918299998
ACH-000491,0.0659379977267
ACH-000495,0.024556337311
ACH-000496,-0.17903108009
ACH-000499,-0.0150080654966
ACH-000500,0.21844092604499998
ACH-000502,-0.20292141412999998
ACH-000503,-0.16676372468599998
ACH-000505,-0.0305959310825
ACH-000507,-0.24012562854299999
ACH-000510,-0.149965478841
ACH-000511,-0.254170369449
ACH-000512,-0.119588213764
ACH-000516,-0.254426878574
ACH-000517,-0.16437901319
ACH-000518,-0.0722755362824
ACH-000520,-0.284881841157
ACH-000521,-0.29888753890299996
ACH-000522,-0.373866828681
ACH-000524,-0.0616843876812
ACH-000527,0.00296200606645
ACH-000528,-0.08875762316050001
ACH-000537,0.128114523458
ACH-000541,0.0122643948371
ACH-000542,-0.174759631765
ACH-000544,-0.0414811211851
ACH-000545,0.18367750267799998
ACH-000547,-0.29039332566
ACH-000548,-0.0644091083371
ACH-000549,-0.210353956717
ACH-000550,-0.16310709564099998
ACH-000552,-0.215043035549
ACH-000556,-0.0867706439126
ACH-000557,-0.125110000013
ACH-000570,0.137345973357
ACH-000571,0.038445459390099995
ACH-000573,-0.0068797410075099995
ACH-000576,-0.100962564931
ACH-000580,-0.107619072597
ACH-000584,-0.0901805661738
ACH-000585,-0.309008071607
ACH-000588,-0.285962502688
ACH-000589,-0.34013120178499995
ACH-000591,0.0681259588588
ACH-000593,-0.0917144382056
ACH-000600,-0.19433963117699998
ACH-000601,-0.181511006869
ACH-000604,-0.38992467846999995
ACH-000605,-0.0171235692051
ACH-000606,-0.291584883551
ACH-000608,-0.150960121734
ACH-000614,-0.259845303998
ACH-000616,-0.19390974091
ACH-000618,0.13113120312100002
ACH-000619,-0.0104836304275
ACH-000620,-0.251101798045
ACH-000621,-0.119854308433
ACH-000622,0.382818441222
ACH-000623,-0.0388548530777
ACH-000624,0.0113801683375
ACH-000627,-0.08304073919869999
ACH-000630,-0.152351579725
ACH-000632,0.0718107296382
ACH-000633,-0.166426958609
ACH-000637,0.101371196055
ACH-000638,-0.07225349337129999
ACH-000646,-0.243188901811
ACH-000647,-0.0416771078859
ACH-000648,0.00759748874024
ACH-000649,-0.19066789298599998
ACH-000651,0.0791329781619
ACH-000652,-0.250021681323
ACH-000653,-0.0753064088766
ACH-000657,0.149130538261
ACH-000658,-0.236318916469
ACH-000661,-0.061209990940899996
ACH-000662,-0.461585673877
ACH-000663,-0.0638668976315
ACH-000665,-0.0200051886013
ACH-000671,-0.0426516351542
ACH-000673,-0.0439161491239
ACH-000676,-0.0141653785371
ACH-000677,-0.221083839392
ACH-000681,-0.361714869643
ACH-000682,-0.0803661919817
ACH-000683,0.044580325315300005
ACH-000684,-0.0561396580464
ACH-000688,0.05860236708819999
ACH-000693,-0.0838322258607
ACH-000694,0.00845339639781
ACH-000695,0.609878834964
ACH-000696,-0.151340250565
ACH-000697,0.0433568527101
ACH-000699,0.048383623360599995
ACH-000701,0.0338764839844
ACH-000706,0.0293546760552
ACH-000711,-0.0812122475532
ACH-000713,-0.148506779389
ACH-000714,-0.0129592524635
ACH-000718,-0.273611636978
ACH-000720,-0.125856536301
ACH-000721,-0.0918469407065
ACH-000724,0.0602040686696
ACH-000725,0.0978065838277
ACH-000732,0.0233056183422
ACH-000734,0.0233003233175
ACH-000735,-0.00037620034950300004
ACH-000736,-0.163371600889
ACH-000738,-0.057354599158899996
ACH-000746,-0.40194267677199996
ACH-000747,-0.0568754722706
ACH-000748,-0.299637752453
ACH-000753,-0.197994267322
ACH-000756,-0.11294257095
ACH-000757,-0.10073708576099999
ACH-000758,-0.22755317916700002
ACH-000760,-0.162459308498
ACH-000763,0.0342738467167
ACH-000764,-0.356471988341
ACH-000765,0.08527034693949999
ACH-000766,0.0937234999549
ACH-000767,0.173182925887
ACH-000768,-0.12161933852399999
ACH-000769,-0.11018350445
ACH-000770,0.0723680826029
ACH-000771,-0.0542028588883
ACH-000773,-0.251154941969
ACH-000776,-0.21255132536600002
ACH-000777,-0.288785263169
ACH-000778,0.081913381736
ACH-000781,-0.049089892330900005
ACH-000782,0.191610415426
ACH-000783,-0.234706451008
ACH-000784,-0.134790922722
ACH-000785,-0.131709414305
ACH-000787,0.022953638115599997
ACH-000788,0.118749965399
ACH-000791,-0.23329834848099998
ACH-000792,0.0191116858571
ACH-000794,-0.129997956546
ACH-000796,-0.18858648129
ACH-000799,-0.21161575160999999
ACH-000800,-0.142748084422
ACH-000802,-0.09358696167739998
ACH-000804,-0.498705837456
ACH-000805,-0.012574752047299999
ACH-000809,-0.18617945517999998
ACH-000810,-0.324068440522
ACH-000811,-0.0667960686512
ACH-000817,-0.021500414708199998
ACH-000819,-0.108586903135
ACH-000820,-0.09677807473099999
ACH-000821,-0.059906417607399995
ACH-000822,0.0672864982352
ACH-000823,-0.0568130286219
ACH-000824,-0.02392885142
ACH-000827,-0.08068808837389999
ACH-000829,-0.17790612941300002
ACH-000831,-0.0886613538885
ACH-000832,-0.31124373605300004
ACH-000833,-0.163015511467
ACH-000834,-0.130712376179
ACH-000835,-0.108741620342
ACH-000836,0.25738353468
ACH-000837,-0.321648571506
ACH-000838,-0.0667368067043
ACH-000839,-0.150568027552
ACH-000840,-0.0052282186933000005
ACH-000841,-0.125138021087
ACH-000843,-0.0704904653419
ACH-000846,-0.00261988831923
ACH-000847,0.138510121919
ACH-000848,0.0565255363779
ACH-000849,-0.282344411724
ACH-000851,-0.232943672663
ACH-000855,-0.22094097099399998
ACH-000856,-0.015402156604
ACH-000858,-0.08631788262119999
ACH-000859,0.0981574182965
ACH-000861,0.04678096068390001
ACH-000862,-0.00415445814727
ACH-000865,0.0046649515773
ACH-000866,0.0396747411145
ACH-000867,-0.08415187975060001
ACH-000869,0.106517438807
ACH-000872,-0.261725924276
ACH-000873,-0.206682058907
ACH-000876,0.023698048517400004
ACH-000878,-0.11168446932199999
ACH-000880,-0.272925016127
ACH-000881,-0.06388469240360001
ACH-000882,-0.0503499987321
ACH-000884,-0.19518292065
ACH-000885,-0.0759651458173
ACH-000887,-0.0955218039588
ACH-000888,-0.0478487380925
ACH-000889,-0.0971907979828
ACH-000890,-0.16438756685
ACH-000896,-0.126844193158
ACH-000898,-0.275866614297
ACH-000900,-0.464397298925
ACH-000901,-0.0819125686056
ACH-000905,0.06416944295730001
ACH-000906,-0.03479124818130001
ACH-000907,0.010880788367299998
ACH-000910,-0.0352236805755
ACH-000911,-0.157403005208
ACH-000912,-0.07076149393310001
ACH-000913,0.050019100701400004
ACH-000915,0.238440512429
ACH-000916,-0.550232085601
ACH-000917,-0.043342022662000004
ACH-000921,0.132397953605
ACH-000924,-0.0206760587572
ACH-000926,-0.08466584286180001
ACH-000928,-0.307146455672
ACH-000929,-0.0272977696918
ACH-000932,0.006491663385399999
ACH-000935,-0.137942679267
ACH-000936,-0.0623010545008
ACH-000937,0.101182060023
ACH-000938,-0.17673379289500002
ACH-000939,-0.12691047912200001
ACH-000941,0.0785045315411
ACH-000943,0.0892980330055
ACH-000946,0.04775810876830001
ACH-000947,0.103833156919
ACH-000948,0.0699089154942
ACH-000950,-0.293257634684
ACH-000953,-0.06731918414940001
ACH-000957,0.0700285384632
ACH-000958,0.111618240646
ACH-000960,-0.13664605888
ACH-000963,0.358202250846
ACH-000968,0.0368021456517
ACH-000969,0.21891027931600002
ACH-000973,-0.008255122288
ACH-000974,0.043262148719699994
ACH-000975,-0.23146182485199998
ACH-000976,-0.03806872046280001
ACH-000978,-0.17785248055
ACH-000980,-0.0498744824581
ACH-000984,-0.108140432064
ACH-000986,-0.273580793907
ACH-000988,-0.281546936147
ACH-000993,-0.09812408510239999
ACH-000994,-0.0035263944766199995
ACH-000996,0.023147486573900002
ACH-001001,0.0596824374203
ACH-001020,-0.39706068189800003
ACH-001028,0.0916320789906
ACH-001031,-0.114813775076
ACH-001038,-0.09085082470619998
ACH-001048,-0.131878726575
ACH-001050,-0.309999153057
ACH-001053,-0.17243941190900003
ACH-001054,-0.0594585684302
ACH-001061,-0.07271030979330001
ACH-001067,-0.106294017127
ACH-001075,0.017201950270799998
ACH-001096,0.0842809191667
ACH-001128,-0.0346659676089
ACH-001134,-0.210082907432
ACH-001151,0.06310067548960001
ACH-001163,0.156412361674
ACH-001164,0.116860424601
ACH-001173,-0.25526161841899997
ACH-001183,-0.368100587285
ACH-001184,-0.13192824759500002
ACH-001190,-0.106758979366
ACH-001192,0.282525602237
ACH-001193,-0.241970581468
ACH-001196,0.101269735453
ACH-001197,-0.15520292692399998
ACH-001205,-0.178128622631
ACH-001211,0.00807720434444
ACH-001212,-0.266496362062
ACH-001228,0.197402970797
ACH-001232,0.0655730621851
ACH-001239,0.23337261875100002
ACH-001274,-0.158256654385
ACH-001275,0.017759738647400002
ACH-001277,-0.13578495102
ACH-001278,0.0445879162003
ACH-001280,-0.112499044422
ACH-001283,-0.14573683999099998
ACH-001289,-0.064898387141
ACH-001295,-0.128669821815
ACH-001300,0.247307159152
ACH-001301,-0.183261820584
ACH-001302,-0.09336992932330002
ACH-001303,0.303178609948
ACH-001306,0.0753258437048
ACH-001318,-0.0946279891165
ACH-001322,-0.201628267198
ACH-001328,-0.12960961908399998
ACH-001332,-0.0269656225977
ACH-001333,0.15884675300599999
ACH-001336,-0.04438550778940001
ACH-001340,-0.277780692658
ACH-001346,-0.15378166095
ACH-001353,0.024857147782400002
ACH-001354,-0.0446975204293
ACH-001367,0.0790694122272
ACH-001368,0.18744363164900002
ACH-001374,0.126986806307
ACH-001375,-0.168694801789
ACH-001377,-0.161220092332
ACH-001380,-0.171108291083
ACH-001391,-0.0760442734748
ACH-001407,0.0291431929599
ACH-001408,-0.059959933542
ACH-001413,-0.269359376375
ACH-001430,-0.0468250610997
ACH-001431,0.108812433166
ACH-001450,0.10666515273
ACH-001496,0.00885666414558
ACH-001500,-0.543438472398
ACH-001521,0.217098738973
ACH-001523,-0.119567554364
ACH-001532,-0.0675060312584
ACH-001536,-0.022322742067200002
ACH-001550,0.0727207056825
ACH-001552,-0.210187603388
ACH-001554,0.00951127014349
ACH-001645,-0.173010995607
ACH-001654,-0.151401317313
ACH-001715,-0.328674164767
ACH-001735,-0.0137838796905
ACH-001736,-0.00106894245681
ACH-001737,-0.353523380799
ACH-001740,0.08789064253489999
ACH-001745,0.031245984397
ACH-001750,-0.0387914519256
ACH-001765,-0.17713994485100001
ACH-001956,-0.0504183914457
ACH-001957,-0.23999392181200002
