,RAET1G (353091)
ACH-000004,0.00235565823948
ACH-000007,-0.0199005917272
ACH-000009,0.021869083179700002
ACH-000011,-0.147975100366
ACH-000012,0.19141881002099997
ACH-000013,0.021955800115200003
ACH-000014,0.12457279556600001
ACH-000015,0.018849204279
ACH-000017,0.0629181860051
ACH-000018,-0.33170121841999994
ACH-000019,-0.286609100468
ACH-000021,-0.22799521532900002
ACH-000022,0.052793458381000004
ACH-000025,0.122951074403
ACH-000028,-0.0835245884098
ACH-000030,-0.056581962882
ACH-000035,0.383714794519
ACH-000036,0.08065640264330001
ACH-000037,0.054119893074900005
ACH-000039,-0.133178321307
ACH-000040,-0.0266532558837
ACH-000041,0.170022627857
ACH-000042,0.0578275497028
ACH-000045,0.153497088498
ACH-000047,0.136810132511
ACH-000052,0.0249228636069
ACH-000053,-0.0545518108817
ACH-000054,-0.223111024557
ACH-000055,0.20778537815200002
ACH-000060,-0.06585108656330001
ACH-000067,-0.0329907109877
ACH-000070,-0.023673038709499997
ACH-000075,-0.0009158799460610001
ACH-000078,0.011663871672
ACH-000082,-0.0123618757923
ACH-000085,0.191748065273
ACH-000086,0.0243053517594
ACH-000087,-0.071253719545
ACH-000092,-0.0457691251514
ACH-000095,-0.190851772491
ACH-000097,-0.0108036692045
ACH-000098,0.0678323270275
ACH-000099,0.071371322413
ACH-000108,0.046321763787
ACH-000113,0.0982068332233
ACH-000115,-0.000784810371128
ACH-000116,0.0807206631684
ACH-000118,0.004080425669909999
ACH-000120,-0.00994712503318
ACH-000123,-0.0934418718775
ACH-000127,0.045646738798000006
ACH-000128,-0.266772173026
ACH-000132,-0.15065691371099998
ACH-000133,-0.0330979922698
ACH-000137,-0.116163204581
ACH-000138,-0.0737267644211
ACH-000142,-0.30708023727899997
ACH-000143,0.0829162016642
ACH-000146,-0.117602190057
ACH-000148,-0.0259756305205
ACH-000150,-0.0325343904755
ACH-000152,0.138699514902
ACH-000153,0.204550240249
ACH-000159,0.13357692154
ACH-000160,-0.149935048374
ACH-000163,0.405432620552
ACH-000167,0.0147617884166
ACH-000168,0.0172164756788
ACH-000169,-0.0759019336223
ACH-000178,0.0015789221651300001
ACH-000182,0.12650314884000002
ACH-000183,0.114211970865
ACH-000188,0.07830517159389999
ACH-000189,0.043144719739800004
ACH-000190,0.12375690681399999
ACH-000198,-0.09249913432880001
ACH-000204,-0.028695941491299996
ACH-000206,-0.022989332184599996
ACH-000207,0.0506298096742
ACH-000211,-0.000885874143887
ACH-000215,0.0392277887506
ACH-000221,-0.0387627051521
ACH-000222,0.079563049765
ACH-000223,0.0985657055494
ACH-000226,-0.00188349398052
ACH-000227,-0.035316794999099996
ACH-000228,-0.140556698618
ACH-000231,0.0466892180657
ACH-000232,-0.035278584948699995
ACH-000233,0.106356542015
ACH-000234,0.04563118010969999
ACH-000235,0.0121028938888
ACH-000237,0.153000452633
ACH-000238,-0.015340733097700001
ACH-000243,0.0887796556315
ACH-000244,0.128498046449
ACH-000246,-0.0219173254193
ACH-000248,-0.13949421133
ACH-000250,-0.114451332369
ACH-000251,0.167655864959
ACH-000253,0.0707263251808
ACH-000255,-0.029659761947300002
ACH-000256,-0.122819956139
ACH-000257,0.268992247716
ACH-000258,0.113239351844
ACH-000259,0.0546260809746
ACH-000260,0.1639913659
ACH-000261,-0.0813480560312
ACH-000262,0.04976788668269999
ACH-000263,-0.104567510038
ACH-000264,0.163469753139
ACH-000265,0.0420918584303
ACH-000266,-0.0505166693196
ACH-000272,-0.017627114478900002
ACH-000273,-0.010766835080500001
ACH-000274,-0.134799403135
ACH-000277,0.161092783735
ACH-000278,0.12322723740800001
ACH-000279,-0.138065253725
ACH-000280,-0.00314077642233
ACH-000281,0.269937409154
ACH-000288,0.11644912034000002
ACH-000291,-0.0207546641112
ACH-000293,0.0007806269258099999
ACH-000294,0.027099780811900002
ACH-000295,-0.120589922139
ACH-000296,0.026668821846099998
ACH-000302,0.0636808438355
ACH-000304,-0.20865489195099998
ACH-000307,0.179927726552
ACH-000308,0.0969922741048
ACH-000310,-0.14146686844200002
ACH-000311,0.021880417419599996
ACH-000312,0.24562529269299999
ACH-000315,0.30248343653
ACH-000316,-0.16405144668500002
ACH-000317,0.0697419068108
ACH-000318,-0.0453539681694
ACH-000319,-0.1136171042
ACH-000320,0.11793983424
ACH-000322,-0.231607611458
ACH-000323,0.09736383170219999
ACH-000324,-0.056704759591499995
ACH-000329,-0.0487039175269
ACH-000330,-0.103838183739
ACH-000331,0.047485223042199994
ACH-000332,0.0648637526236
ACH-000334,-0.20793523947999998
ACH-000335,0.127669328314
ACH-000336,-0.09637445751080001
ACH-000337,0.0894907516361
ACH-000339,0.0200895440921
ACH-000341,0.0191828938381
ACH-000348,0.028062010250499998
ACH-000350,0.263140900836
ACH-000352,0.14415235420199998
ACH-000356,0.120250896684
ACH-000361,-0.0260381525479
ACH-000362,-0.071143343201
ACH-000363,-0.0497249206422
ACH-000364,-0.009608164784379999
ACH-000365,0.0841422936201
ACH-000366,0.23154072432599998
ACH-000368,0.006257245418229999
ACH-000374,-0.055371326136
ACH-000375,0.156639477513
ACH-000376,0.012511758413700001
ACH-000381,-0.0416743354302
ACH-000383,-0.143018599185
ACH-000387,-0.0038496675518699995
ACH-000389,0.0247494941511
ACH-000390,-0.0585145599347
ACH-000393,-0.14781493015
ACH-000395,0.13679661541
ACH-000397,0.00254026533895
ACH-000401,-0.22506351390299997
ACH-000402,0.212745703678
ACH-000403,-0.013279486343100002
ACH-000404,0.0439453226496
ACH-000406,0.0377578976421
ACH-000407,0.261840488672
ACH-000408,0.10904032984999999
ACH-000410,-0.170615637234
ACH-000411,0.037181346395900004
ACH-000414,0.041319685134
ACH-000415,-0.0372187679665
ACH-000416,-0.026310679156400004
ACH-000420,0.0946133623673
ACH-000421,0.04246466659419999
