,PSMA5 (5686)
ACH-000004,-1.3427393194400001
ACH-000007,-1.7443148575999998
ACH-000009,-1.8543660069099999
ACH-000011,-1.4429478038499999
ACH-000012,-1.6166942826
ACH-000013,-1.58102307157
ACH-000014,-1.8268749812
ACH-000015,-1.5824683394699999
ACH-000017,-1.41757740089
ACH-000018,-1.3295624755700002
ACH-000019,-1.58675594551
ACH-000021,-1.8166252139400003
ACH-000022,-1.71219923785
ACH-000025,-1.51554109063
ACH-000028,-1.3736898270500002
ACH-000030,-1.54418317255
ACH-000035,-1.5925452446200001
ACH-000036,-1.66623742546
ACH-000037,-2.5628489868099997
ACH-000039,-1.3425204077500001
ACH-000040,-1.32327082677
ACH-000041,-1.31648059221
ACH-000042,-1.44792275374
ACH-000045,-1.9762925045099997
ACH-000047,-1.7495521988999998
ACH-000052,-1.4345311573299997
ACH-000053,-1.70536776958
ACH-000054,-1.5776708694400001
ACH-000055,-1.54051691893
ACH-000060,-1.6883602375100002
ACH-000067,-1.33794810528
ACH-000070,-2.07260796317
ACH-000075,-1.8209113235599999
ACH-000078,-1.50655004398
ACH-000082,-1.9279748044999998
ACH-000085,-1.43000565699
ACH-000086,-1.42447082792
ACH-000087,-1.54673217303
ACH-000092,-1.7343466962799998
ACH-000095,-1.9446906382499998
ACH-000097,-1.74152070155
ACH-000098,-1.68919076195
ACH-000099,-1.9954387792700001
ACH-000108,-1.6641818318000001
ACH-000113,-1.8437621387599998
ACH-000115,-1.95083664977
ACH-000116,-1.5774165553100001
ACH-000118,-1.5381972211100001
ACH-000120,-1.7256038863099998
ACH-000123,-1.7015020251700002
ACH-000127,-1.77550319271
ACH-000128,-1.6414955649399998
ACH-000132,-1.71852433363
ACH-000133,-1.5482697713100002
ACH-000137,-1.62465997935
ACH-000138,-1.31136812074
ACH-000142,-1.55950736973
ACH-000143,-1.4747443329299998
ACH-000146,-1.68085946438
ACH-000148,-1.59602687685
ACH-000150,-1.7004457066999998
ACH-000152,-1.5896229930599999
ACH-000153,-1.7838061779499998
ACH-000159,-1.65796524968
ACH-000160,-1.76794765282
ACH-000163,-1.47075344653
ACH-000167,-0.925264791958
ACH-000168,-1.68733930461
ACH-000169,-1.5588707585
ACH-000178,-1.5025758074200002
ACH-000182,-1.71586904088
ACH-000183,-1.5623912867200003
ACH-000188,-1.60408725726
ACH-000189,-1.35642441954
ACH-000190,-1.8143701815400002
ACH-000198,-1.9266514624700002
ACH-000204,-1.7443582217700002
ACH-000206,-1.53076300444
ACH-000207,-2.3725576194699998
ACH-000211,-1.43717740026
ACH-000215,-1.70676006652
ACH-000221,-1.54137846807
ACH-000222,-1.7262417274000001
ACH-000223,-1.7019557772299998
ACH-000226,-1.6093945104299998
ACH-000227,-2.1024800235299996
ACH-000228,-1.64725050878
ACH-000231,-1.64454827466
ACH-000232,-1.8939586226499998
ACH-000233,-1.66930958611
ACH-000234,-1.89447839758
ACH-000235,-1.5252548801199999
ACH-000237,-1.5293263689899999
ACH-000238,-1.58472475713
ACH-000243,-1.5717197488699999
ACH-000244,-1.65859257678
ACH-000246,-1.29024823474
ACH-000248,-1.5046447809799999
ACH-000250,-1.68765940684
ACH-000251,-1.50281205204
ACH-000253,-1.74120333968
ACH-000255,-1.56113305731
ACH-000256,-1.6074760930899998
ACH-000257,-1.6116212234
ACH-000258,-1.8813871333099996
ACH-000259,-1.6573555215
ACH-000260,-1.56686306907
ACH-000261,-1.51125684961
ACH-000262,-1.75624972028
ACH-000263,-1.54767708479
ACH-000264,-1.6493351659200002
ACH-000265,-1.5100701198100002
ACH-000266,-1.53776587555
ACH-000272,-1.6472018593900002
ACH-000273,-1.7856251464900001
ACH-000274,-1.94231183427
ACH-000277,-1.6518140245800002
ACH-000278,-1.42281350125
ACH-000279,-1.41877296905
ACH-000280,-1.42758569839
