,AOC3 (8639)
ACH-000004,0.0406510295758
ACH-000007,-0.021317912534699997
ACH-000009,-0.306115080143
ACH-000011,-0.12463459433599999
ACH-000012,-0.324236956756
ACH-000013,-0.269460467893
ACH-000014,-0.217501169131
ACH-000015,-0.34519172325999997
ACH-000017,-0.0505519113769
ACH-000018,-0.21978014398499998
ACH-000019,-0.144632082873
ACH-000021,-0.05484503707880001
ACH-000022,-0.490140278372
ACH-000025,-0.258833432508
ACH-000028,-0.00859205026852
ACH-000030,-0.23583484091899998
ACH-000035,-0.50095276904
ACH-000036,-0.128031771405
ACH-000037,-0.12138772829000002
ACH-000039,0.0715431188153
ACH-000040,-0.0521369859677
ACH-000041,-0.439226843174
ACH-000042,-0.0963409229407
ACH-000045,-0.209069378099
ACH-000047,-0.43202016271300003
ACH-000052,-0.0215891479704
ACH-000053,-0.155699548645
ACH-000054,-0.247840902223
ACH-000055,-0.289675041442
ACH-000060,-0.199112632257
ACH-000067,-0.309803231201
ACH-000070,-0.401952133767
ACH-000075,-0.31931266510899997
ACH-000078,-0.11434610867100001
ACH-000082,-0.20967278329
ACH-000085,-0.28744336073000004
ACH-000086,-0.32056385022399997
ACH-000087,-0.21912293610199998
ACH-000092,-0.268670455416
ACH-000095,-0.328998432188
ACH-000097,-0.11620097702
ACH-000098,-0.288879831834
ACH-000099,-0.12120993125499999
ACH-000108,-0.154718341225
ACH-000113,-0.32830709301100003
ACH-000115,-0.548949573063
ACH-000116,-0.265567532484
ACH-000118,-0.17792472888099997
ACH-000120,-0.276042747509
ACH-000123,-0.0688032247319
ACH-000127,-0.06872602030410001
ACH-000128,-0.412830503151
ACH-000132,-0.46088498592
ACH-000133,-0.30133339896
ACH-000137,-0.153644680132
ACH-000138,-0.5571979173089999
ACH-000142,-0.48161749551700006
ACH-000143,-0.214441798169
ACH-000146,-0.163113519614
ACH-000148,-0.32753255921999996
ACH-000150,-0.261404483469
ACH-000152,-0.453400283688
ACH-000153,-0.443630753112
ACH-000159,-0.102010251643
ACH-000160,-0.225964481833
ACH-000163,-0.38843911813500004
ACH-000167,-0.28976992901299997
ACH-000168,-0.275923591156
ACH-000169,-0.25025437071600004
ACH-000178,-0.106505531701
ACH-000182,-0.315120601489
ACH-000183,-0.224169789153
ACH-000188,-0.43886578494199996
ACH-000189,-0.254360693227
ACH-000190,-0.182598377931
ACH-000198,-0.304074851837
ACH-000204,-0.152344852162
ACH-000206,-0.14767960973400002
ACH-000207,-0.286681729226
ACH-000211,-0.317377173375
ACH-000215,-0.220494659113
ACH-000221,-0.325123414336
ACH-000222,-0.341813885602
ACH-000223,-0.11015065292099999
ACH-000226,-0.219352994168
ACH-000227,-0.10033984425300001
ACH-000228,-0.2936042668
ACH-000231,-0.226083378664
ACH-000232,-0.197877192495
ACH-000233,-0.10967258485300001
ACH-000234,-0.298049910237
ACH-000235,-0.271929428902
ACH-000237,-0.211616417231
ACH-000238,-0.39359006820299997
ACH-000243,-0.36066246531499996
ACH-000244,-0.46142657443499996
ACH-000246,-0.191462119524
ACH-000248,-0.41679014235699996
ACH-000250,-0.221049467865
ACH-000251,-0.46024557692699997
ACH-000253,-0.22332878833099998
ACH-000255,-0.315564053129
ACH-000256,-0.0592038676011
ACH-000257,-0.00241176052552
ACH-000258,-0.449810542677
ACH-000259,-0.20050992587400002
ACH-000260,-0.17435820859700002
ACH-000261,-0.266844203612
ACH-000262,-0.35701699722400004
ACH-000263,-0.298650404579
ACH-000264,-0.242929174817
ACH-000265,-0.235977241327
ACH-000266,-0.146421110918
ACH-000272,-0.19344668292800002
ACH-000273,-0.290288320081
ACH-000274,-0.41111822988700003
ACH-000277,-0.07259760218830001
ACH-000278,-0.259675789698
ACH-000279,-0.19902040027399998
ACH-000280,-0.302344991609
ACH-000281,-0.36343998043799997
ACH-000288,-0.400793120833
ACH-000291,-0.145931088849
ACH-000293,-0.426117914254
ACH-000294,-0.463218573634
ACH-000295,-0.480062472251
ACH-000296,-0.11651439276900001
ACH-000302,-0.318834206886
ACH-000304,-0.34359254964900005
ACH-000307,-0.139269308042
ACH-000308,-0.250760885976
ACH-000310,-0.0747807859308
ACH-000311,0.00703002830394
ACH-000312,-0.247520931919
ACH-000315,-0.358661570899
ACH-000316,-0.218677388962
ACH-000317,-0.155302506816
ACH-000318,-0.24448213766999996
ACH-000319,-0.316355330818
ACH-000320,0.0646641776935
ACH-000322,-0.0470997735915
ACH-000323,-0.143895380086
ACH-000324,-0.355974234475
ACH-000329,-0.163529112528
ACH-000330,-0.19894165645
ACH-000331,-0.11967694777599999
ACH-000332,-0.180830306674
ACH-000334,-0.12364462173
ACH-000335,-0.333740716979
ACH-000336,-0.45891176039
ACH-000337,-0.403237590889
ACH-000339,-0.111571287863
ACH-000341,0.0214414094449
ACH-000348,-0.22962995268800002
ACH-000350,-0.197694615676
ACH-000352,-0.20650515759100002
ACH-000356,-0.391304665294
ACH-000361,-0.255570944189
ACH-000362,-0.234524712276
ACH-000363,-0.20259938468699998
ACH-000364,0.005380982019720001
ACH-000365,-0.25627415142
ACH-000366,-0.262206066712
ACH-000368,-0.26142865017
ACH-000374,-0.152862143017
ACH-000375,-0.448668015
ACH-000376,-0.0365842989626
ACH-000381,-0.291632014268
ACH-000383,-0.122217092575
ACH-000387,-0.08245311256019999
ACH-000389,0.197189238376
ACH-000390,-0.33732929936300005
ACH-000393,-0.12107522130699999
ACH-000395,0.007762817634060001
ACH-000397,-0.501524727341
ACH-000401,-0.213086747793
ACH-000402,-0.0157062849235
ACH-000403,-0.270880749505
ACH-000404,-0.350639246589
ACH-000406,-0.19727051388099998
ACH-000407,-0.0989285759826
ACH-000408,-0.18325679407200002
ACH-000410,-0.17078486889299999
ACH-000411,0.0564261289956
ACH-000414,-0.0006905912659069999
ACH-000415,-0.500826796477
ACH-000416,-0.208144127993
ACH-000420,-0.135510386442
ACH-000421,-0.132051274384
ACH-000424,0.0585927329072
ACH-000425,-0.304585040392
ACH-000426,-0.289283281933
ACH-000427,-0.23938297399300001
ACH-000433,-0.168177629435
ACH-000436,-0.054545160386800004
ACH-000444,-0.23352852917199998
ACH-000445,-0.291033655149
ACH-000448,-0.154992173273
ACH-000450,-0.34825510088399997
ACH-000452,-0.282336043341
ACH-000454,-0.106046150486
ACH-000458,-0.503533647254
ACH-000459,-0.17422135451600002
ACH-000460,-0.15977991932
ACH-000461,-0.0760809245334
ACH-000463,-0.338819318465
ACH-000464,-0.365119788403
ACH-000466,-0.09504044023
ACH-000467,-0.0512815021062
ACH-000468,-0.182429755687
ACH-000469,-0.249511533414
ACH-000470,-0.527169119158
ACH-000471,-0.25051628399099996
ACH-000472,-0.334966226549
ACH-000473,0.07796359632989999
ACH-000475,-0.30863616352699996
ACH-000476,-0.184489371033
ACH-000477,-0.0587380184753
ACH-000480,-0.15771980112
ACH-000481,-0.151679652679
ACH-000483,-0.25433880956099997
ACH-000484,-0.290420198791
ACH-000485,-0.411419309837
ACH-000486,-0.22052942719000002
ACH-000487,-0.232103376989
ACH-000488,-0.124708629235
ACH-000490,-0.156189548249
ACH-000491,-0.296344613944
ACH-000495,-0.129666945171
ACH-000496,-0.127104694794
ACH-000499,-0.391604343606
ACH-000500,-0.0254358457903
ACH-000502,-0.030791975592
ACH-000503,-0.286271386495
ACH-000505,-0.13775479524
ACH-000507,-0.307975964926
ACH-000510,-0.21088337247000002
ACH-000511,-0.23327532213399998
ACH-000512,-0.118528731539
ACH-000516,-0.168530879789
ACH-000517,-0.174122668682
ACH-000518,-0.372070519308
ACH-000520,0.000612586086245
ACH-000521,-0.21413118864999997
ACH-000522,-0.07637743733680001
ACH-000524,-0.0882800448811
ACH-000527,-0.312058087717
ACH-000528,-0.22535735431899998
ACH-000537,-0.155295159778
ACH-000541,-0.117823026382
ACH-000542,-0.07056257118869999
ACH-000544,-0.32945429328000003
ACH-000545,-0.230987019648
ACH-000547,-0.35353660590400005
ACH-000548,-0.145845520092
ACH-000549,-0.29676720518599997
ACH-000550,-0.24206542578499998
ACH-000552,-0.267061624428
ACH-000556,-0.482794812931
ACH-000557,-0.18831701331
ACH-000570,-0.35356204744999997
ACH-000571,-0.20112439190900003
ACH-000573,-0.171650069705
ACH-000576,-0.131333962098
ACH-000580,-0.08406664611199999
ACH-000584,-0.404412196855
ACH-000585,-0.341440315369
ACH-000588,-0.293816910821
ACH-000589,-0.212535220935
ACH-000591,-0.284438278228
ACH-000593,-0.248969393929
ACH-000600,-0.516757109378
ACH-000601,-0.127915796393
ACH-000604,-0.6527274572089999
ACH-000605,-0.41291452366400005
ACH-000606,-0.507296644551
ACH-000608,-0.23583779474
ACH-000614,0.167595481978
ACH-000616,-0.211394363739
ACH-000618,-0.259658018004
ACH-000619,-0.305553478536
ACH-000620,-0.0528850462292
ACH-000621,-0.127063974655
ACH-000622,-0.387757886782
ACH-000623,-0.176284513218
ACH-000624,-0.166382552074
ACH-000627,-0.191460628904
ACH-000630,-0.40757484056599996
ACH-000632,-0.47103965122599994
ACH-000633,-0.027360956809900003
ACH-000637,-0.6001181441100001
ACH-000638,-0.152541765373
ACH-000646,-0.348868439521
ACH-000647,-0.116124049428
ACH-000648,0.224808574811
ACH-000649,-0.203541411026
ACH-000651,-0.151449177388
ACH-000652,-0.0597085878093
ACH-000653,-0.289937160178
ACH-000657,-0.251624619997
ACH-000658,-0.0854333738797
ACH-000661,-0.103554288708
ACH-000662,-0.39204356001199997
ACH-000663,-0.149349685315
ACH-000665,-0.109223701944
ACH-000671,-0.173098243001
ACH-000673,-0.180948592088
ACH-000676,-0.22863655761999999
ACH-000677,-0.25928532677
ACH-000681,-0.12442194285999998
ACH-000682,-0.24856194366599998
ACH-000683,-0.126985595571
ACH-000684,0.00466344829205
ACH-000688,-0.351284749173
ACH-000693,-0.149780874056
ACH-000694,-0.160158722807
ACH-000695,-0.207926234414
ACH-000696,-0.227574729909
ACH-000697,-0.126537740772
ACH-000699,-0.0005983879625499999
ACH-000701,-0.194866922584
ACH-000706,-0.37325056787
ACH-000711,-0.16299548882200002
ACH-000713,-0.365137803459
