,NRDE2 (55051)
ACH-000811,-1.38501264412
ACH-000817,-1.3620374128
ACH-000819,-1.1254897529899999
ACH-000820,-1.27863122658
ACH-000821,-1.10926292083
ACH-000822,-1.2626313138
ACH-000823,-1.30908692854
ACH-000824,-0.9278335713079999
ACH-000827,-1.14359367387
ACH-000829,-1.22134888572
ACH-000831,-1.09818819328
ACH-000832,-1.0238017053
ACH-000833,-1.15083232907
ACH-000834,-0.906112332625
ACH-000835,-1.13212449141
ACH-000836,-1.0792230355799999
ACH-000837,-1.1777633840700001
ACH-000838,-1.05404435225
ACH-000839,-1.32356358775
ACH-000840,-1.18336344132
ACH-000841,-0.941891538781
ACH-000843,-1.06593735372
ACH-000846,-0.849636358433
ACH-000847,-0.8787459311920001
ACH-000848,-1.17402253367
ACH-000849,-1.05619372632
ACH-000851,-1.09617247622
ACH-000855,-1.2221270212200002
ACH-000856,-1.08450143359
ACH-000858,-1.0602086311599999
ACH-000859,-1.2612316111
ACH-000861,-1.13283573857
ACH-000862,-0.701858197958
ACH-000865,-1.20940668155
ACH-000866,-0.991784628523
ACH-000867,-1.12537740419
ACH-000869,-1.4787500996599998
ACH-000872,-1.00978829054
ACH-000873,-1.09538265405
ACH-000876,-1.29292223059
ACH-000878,-0.7716105459520001
ACH-000880,-0.8093268833059999
ACH-000881,-1.19831235409
ACH-000882,-1.18515488787
ACH-000884,-1.13897270501
ACH-000885,-1.13646685875
ACH-000887,-1.04724806534
ACH-000888,-0.8121652920199999
ACH-000889,-1.44872559739
ACH-000890,-0.8745021681910001
ACH-000896,-1.45129196222
ACH-000898,-0.730361258984
ACH-000900,-1.4846174864
ACH-000901,-1.03272040454
ACH-000905,-1.07016347764
ACH-000906,-1.2428610732799998
ACH-000907,-1.29240244109
ACH-000910,-1.04416872236
ACH-000911,-1.30480488995
ACH-000912,-1.0474197021
ACH-000913,-0.998797152094
ACH-000915,-1.09604330388
ACH-000916,-0.780575416137
ACH-000917,-1.29461274149
ACH-000921,-1.22813933393
ACH-000924,-0.961519857546
ACH-000926,-1.08595029458
ACH-000928,-1.42712050028
ACH-000929,-1.11448340865
ACH-000932,-1.2783888153299998
ACH-000935,-1.32784756654
ACH-000936,-0.8894230415979999
ACH-000937,-1.1243679877
ACH-000938,-1.30578660222
ACH-000939,-0.990892700693
ACH-000941,-1.37436923309
ACH-000943,-1.0567906152700002
ACH-000946,-1.1075043666600002
ACH-000947,-1.30396400817
ACH-000948,-1.06770447154
ACH-000950,-0.886370429854
ACH-000953,-1.06881940173
ACH-000957,-0.831357363118
ACH-000958,-0.96943603485
ACH-000960,-1.18775545336
ACH-000963,-1.11854395445
ACH-000968,-1.06317032797
ACH-000969,-1.12692108163
ACH-000973,-1.02957542558
ACH-000974,-1.0
ACH-000975,-1.58393213764
ACH-000976,-1.06261397106
ACH-000978,-1.29413455957
ACH-000980,-1.1869675036299998
ACH-000984,-1.30990423646
ACH-000986,-1.11015835207
ACH-000988,-1.21170422363
ACH-000993,-1.26710573064
ACH-000994,-1.04662459373
ACH-000996,-1.2343611440200002
ACH-001001,-0.9574149627200002
ACH-001020,-1.22125441301
ACH-001028,-1.31192477894
ACH-001031,-1.25723095677
ACH-001038,-1.48153246942
ACH-001048,-1.4679482673299997
ACH-001050,-1.3173500492899999
ACH-001053,-1.26052155579
ACH-001054,-1.29777378688
ACH-001061,-1.2882044735299998
ACH-001067,-1.22802889842
ACH-001075,-1.1386401961200001
ACH-001096,-1.2521817818799998
ACH-001128,-1.61522737178
ACH-001134,-1.06154745419
ACH-001151,-0.9520828781799999
ACH-001163,-1.13887293809
ACH-001164,-1.02881751603
ACH-001173,-1.10552104536
ACH-001183,-1.0602140041399999
ACH-001184,-1.00137059904
ACH-001190,-1.32011632716
ACH-001192,-1.39749619782
ACH-001193,-0.71808206723
ACH-001196,-1.4023707303200001
ACH-001197,-1.2703224737999999
ACH-001205,-1.11333144656
ACH-001211,-1.3045645291799999
ACH-001212,-1.14453043835
ACH-001228,-1.27515720203
ACH-001232,-1.4445432868399999
ACH-001239,-0.9646845324860001
ACH-001274,-1.12778941718
ACH-001275,-1.08339006616
ACH-001277,-1.22366022871
ACH-001278,-1.24658975831
ACH-001280,-1.4650419344799999
ACH-001283,-1.17291529096
ACH-001289,-1.3571821426700001
ACH-001295,-1.22536270203
ACH-001300,-1.2784346505600002
ACH-001301,-1.1838955707799999
ACH-001302,-1.06796187888
ACH-001303,-1.5257332681
ACH-001306,-1.1272912510600002
ACH-001318,-1.1156222064499999
ACH-001322,-1.4268223230000001
ACH-001328,-0.910919125819
ACH-001332,-1.01409763283
ACH-001333,-1.41084321967
ACH-001336,-0.86099662669
ACH-001340,-1.0762387880500002
ACH-001346,-1.00610071036
ACH-001353,-1.0633470841600001
ACH-001354,-1.4673117239200002
ACH-001367,-1.13904246734
ACH-001368,-1.13529655437
ACH-001374,-1.3013294436299998
ACH-001375,-1.33197740095
ACH-001377,-1.10277770864
ACH-001380,-1.16900121734
ACH-001391,-1.25291265777
ACH-001407,-1.02619729396
ACH-001408,-1.12311410238
ACH-001413,-0.9404563418999999
ACH-001430,-1.33004601526
ACH-001431,-1.16206266039
ACH-001450,-1.41429649595
ACH-001496,-1.06272914737
ACH-001500,-1.2588648155700002
ACH-001521,-0.9958211567540001
ACH-001523,-1.2532494774299998
ACH-001532,-1.09326077818
ACH-001536,-1.06737924769
ACH-001550,-1.11537637957
ACH-001552,-1.29334223794
ACH-001554,-1.10594026658
ACH-001645,-1.19184824462
ACH-001654,-0.9840007938140001
ACH-001715,-1.5398150082799997
ACH-001735,-1.25359468108
ACH-001736,-1.24045703904
ACH-001737,-1.2619378271200001
ACH-001740,-1.29151496656
ACH-001745,-1.17306418128
ACH-001750,-1.34614180505
ACH-001765,-1.18645671905
ACH-001956,-1.23198642482
ACH-001957,-1.31061107615
