,SNRPN (6638)
ACH-000004,0.18692862729200002
ACH-000007,-0.285037551186
ACH-000009,-0.0990578627111
ACH-000011,-0.0356923820051
ACH-000012,-0.27786137717799997
ACH-000013,0.046516969268500005
ACH-000014,-0.09179636480689998
ACH-000015,0.0408110190381
ACH-000017,-0.158657247789
ACH-000018,-0.17367438878400002
ACH-000019,0.305751105666
ACH-000021,-0.0543479365491
ACH-000022,0.0067790874991999995
ACH-000025,-0.15391784110200002
ACH-000028,0.0930399948811
ACH-000030,0.0046169284352
ACH-000035,-0.218724997971
ACH-000036,0.339126860562
ACH-000037,-0.009711701065270001
ACH-000039,0.262963217817
ACH-000040,0.0519662966464
ACH-000041,-0.150039976673
ACH-000042,-0.0497241189272
ACH-000045,-0.023572884227900003
ACH-000047,-0.0804186244301
ACH-000052,0.339179692879
ACH-000053,0.105264886165
ACH-000054,0.0136376427802
ACH-000055,-0.204251007461
ACH-000060,0.119597861364
ACH-000067,0.0504375888495
ACH-000070,-0.186904733296
ACH-000075,-0.00111195905917
ACH-000078,0.018116340393999997
ACH-000082,-0.0210821431329
ACH-000085,-0.322897258304
ACH-000086,-0.0378232960046
ACH-000087,0.322288989818
ACH-000092,-0.025916283179700003
ACH-000095,-0.0492798182441
ACH-000097,-0.036734266723599994
ACH-000098,0.0470243767909
ACH-000099,0.019774294826200002
ACH-000108,-0.0333115648997
ACH-000113,-0.16116426759000002
ACH-000115,-0.322613087295
ACH-000116,-0.106467515968
ACH-000118,-0.0704444962257
ACH-000120,0.22428877292899999
ACH-000123,0.14810494785599998
ACH-000127,0.0236555903315
ACH-000128,-0.15840930199
ACH-000132,-0.134211908026
ACH-000133,-0.0471605827492
ACH-000137,0.074264566561
ACH-000138,0.213375730746
ACH-000142,0.20614152729899998
ACH-000143,-0.198586195628
ACH-000146,-0.0346800060013
ACH-000148,0.047642929655499995
ACH-000150,0.10989702272
ACH-000152,0.162861382628
ACH-000153,-0.217993720641
ACH-000159,-0.0130769258099
ACH-000160,0.0883154167722
ACH-000163,-0.0952034475643
ACH-000167,0.391147387884
ACH-000168,0.27505895922699997
ACH-000169,0.0729530893591
ACH-000178,-0.0864373850935
ACH-000182,-0.12213146550699999
ACH-000183,0.00982837135809
ACH-000188,-0.249135053002
ACH-000189,-0.132484251994
ACH-000190,-0.304984441294
ACH-000198,-0.274955528098
ACH-000204,0.31192259701499997
ACH-000206,0.015417715480200002
ACH-000207,-0.181633090509
ACH-000211,-0.0313775089206
ACH-000215,0.0022470430687500003
ACH-000221,-0.05696194165130001
ACH-000222,0.0219732884516
ACH-000223,-0.10094390822799999
ACH-000226,-0.07791126200460001
ACH-000227,0.189730835757
ACH-000228,-0.037401731699099994
ACH-000231,0.0432214894162
ACH-000232,-0.067499759179
ACH-000233,-0.0580684785159
ACH-000234,-0.285881260737
ACH-000235,-0.0815389260647
ACH-000237,-0.123381883448
ACH-000238,0.0577131037232
ACH-000243,-0.0831227109387
ACH-000244,-0.111056035477
ACH-000246,0.00925547297752
ACH-000248,0.19197607183899998
ACH-000250,-0.0513456222415
ACH-000251,-0.271028814644
ACH-000253,0.271997869243
ACH-000255,-0.284576008344
ACH-000256,-0.21012069627799998
ACH-000257,-0.214968712038
ACH-000258,-0.182246249459
ACH-000259,0.0271521059895
ACH-000260,-0.000206521936656
ACH-000261,-0.22693699640700002
ACH-000262,-0.261686328323
ACH-000263,0.023649235503599996
ACH-000264,0.122052298946
ACH-000265,-0.10986334909499999
ACH-000266,-0.132030915776
ACH-000272,-0.0038998356241799997
ACH-000273,0.197557697374
ACH-000274,-0.0746363743194
ACH-000277,-0.0190101268355
ACH-000278,-0.253816203442
ACH-000279,-0.165296226844
ACH-000280,-0.107727976854
ACH-000281,0.108900276676
ACH-000288,-0.0029722105099800004
ACH-000291,-0.0722435625814
ACH-000293,0.183074451474
ACH-000294,0.0973784750551
ACH-000295,-0.0030419456203699996
ACH-000296,-0.122195930287
ACH-000302,-0.0598031335396
ACH-000304,-0.146699243015
ACH-000307,-0.0307238579057
ACH-000308,9.28714289868e-06
ACH-000310,0.151854649385
ACH-000311,0.150316935842
ACH-000312,-0.0671502144664
ACH-000315,0.07402373171070001
ACH-000316,0.139720350658
ACH-000317,0.07265869908269999
ACH-000318,0.163980109056
ACH-000319,-0.0114339664521
ACH-000320,-0.126069555764
ACH-000322,-0.21537820025600002
ACH-000323,0.0744027382844
ACH-000324,-0.0746250926823
ACH-000329,0.06296694506919999
ACH-000330,0.106349866414
ACH-000331,-0.07787633986610001
ACH-000332,0.128351888978
ACH-000334,-0.09810971301629999
ACH-000335,0.0490311103706
ACH-000336,-0.506968364015
ACH-000337,-0.054460753135699994
ACH-000339,-0.0366296563286
ACH-000341,0.10757813795099999
ACH-000348,0.0811505490384
ACH-000350,0.022087668420199998
ACH-000352,-0.339662670674
ACH-000356,0.15223250154100001
ACH-000361,-0.291838963273
ACH-000362,0.112831475545
ACH-000363,-0.24099919975200002
ACH-000364,0.175322346685
ACH-000365,0.15991745220999998
ACH-000366,0.173675013732
ACH-000368,-0.38820692568000004
ACH-000374,-0.11269699401799999
ACH-000375,-0.27623280983000004
ACH-000376,-0.08068203826380001
ACH-000381,-0.10918973582999998
ACH-000383,0.029980651868799998
ACH-000387,-0.10874511935999999
ACH-000389,-0.0187892330279
ACH-000390,-0.116673803693
ACH-000393,0.0294429361982
ACH-000395,-0.120698761484
ACH-000397,-0.0946986727699
ACH-000401,0.252624999291
ACH-000402,-0.361867013252
ACH-000403,-0.0392560855895
ACH-000404,0.29043237135600003
ACH-000406,0.08095055220910001
ACH-000407,-0.0985725902341
ACH-000408,-0.163397485668
ACH-000410,-0.0270179166955
ACH-000411,0.27773134628199997
ACH-000414,-0.0165862258871
ACH-000415,0.0862319804529
ACH-000416,0.12432341903100001
ACH-000420,-0.258308449362
ACH-000421,-0.141828939549
ACH-000424,0.20001438771
ACH-000425,-0.104998010662
ACH-000426,-0.136925079637
ACH-000427,-0.143298912134
ACH-000433,-0.23995095979000003
ACH-000436,-0.07543322211760001
ACH-000444,-0.132763187521
ACH-000445,0.282686853447
ACH-000448,-0.139831873739
ACH-000450,-0.301576217408
ACH-000452,0.012625080914100001
ACH-000454,-0.10297584203400001
ACH-000458,0.0789788145449
ACH-000459,0.14127621604499999
ACH-000460,0.11343132712000001
ACH-000461,-0.18306676057100002
ACH-000463,-0.173356581303
ACH-000464,-0.008831776085799999
ACH-000466,0.14994494288
ACH-000467,0.038206716149
ACH-000468,-0.108609424017
ACH-000469,-0.0624577413829
ACH-000470,0.0542060594063
ACH-000471,0.168750008458
ACH-000472,0.05595031649619999
ACH-000473,-0.0428522815492
