,UGP2 (7360)
ACH-000256,-0.327201668111
ACH-000257,-0.5184009095409999
ACH-000258,-0.38083985922799996
ACH-000259,-0.30595136491700003
ACH-000260,-0.187877384548
ACH-000261,-0.146527939776
ACH-000262,-0.571141750107
ACH-000263,-0.239769131722
ACH-000264,-0.184124498325
ACH-000265,-0.125376245156
ACH-000266,-0.429510168107
ACH-000272,-1.02535193725
ACH-000273,-0.251055912659
ACH-000274,-0.35719540151100004
ACH-000277,-0.31513183783000004
ACH-000278,-0.281879349035
ACH-000279,-0.507304334983
ACH-000280,-0.30342027996800003
ACH-000281,-0.6067651506530001
ACH-000288,-0.29871360954
ACH-000291,-0.20764412717999997
ACH-000293,-0.381548829322
ACH-000294,-0.27086807871999996
ACH-000295,-0.310975177046
ACH-000296,-0.43823432026299997
ACH-000302,-0.278951223996
ACH-000304,-0.24192521508099998
ACH-000307,-0.546213900716
ACH-000308,-0.602762556987
ACH-000310,-0.220091251856
ACH-000311,-0.295671240783
ACH-000312,-0.235781197839
ACH-000315,-0.19665507281
ACH-000316,-0.402440938271
ACH-000317,-0.610109405024
ACH-000318,-0.371033486729
ACH-000319,-0.150663544823
ACH-000320,-0.410528461817
ACH-000322,-0.20754112633699998
ACH-000323,-0.23322580926199998
ACH-000324,-0.7417122029019999
ACH-000329,-0.21894325708299997
ACH-000330,-0.18560235217300003
ACH-000331,-0.274118042686
ACH-000332,-0.313986162281
ACH-000334,-0.44963647794399997
ACH-000335,-0.20963113989
ACH-000336,-0.489205567997
ACH-000337,-0.22122411929400002
ACH-000339,-0.479762263407
ACH-000341,-0.293041614274
ACH-000348,-0.23069381571199998
ACH-000350,-0.19226967415399998
ACH-000352,-0.24942244985
ACH-000356,-0.6103830766380001
ACH-000361,-0.5610387124180001
ACH-000362,-0.389534043773
ACH-000363,-0.48762232813100004
ACH-000364,-0.253643973414
ACH-000365,-0.5440359878600001
ACH-000366,-0.302292317619
ACH-000368,-0.39806461380999997
ACH-000374,-0.734621013477
ACH-000375,-0.426638913498
ACH-000376,-0.249413893255
ACH-000381,-0.501653936973
ACH-000383,-0.362148944536
ACH-000387,-0.392199136973
ACH-000389,-0.146548937178
ACH-000390,-0.833879244792
ACH-000393,-0.444501959199
ACH-000395,-0.776246411602
ACH-000397,-0.383247501455
ACH-000401,-0.588549910125
ACH-000402,-0.6831923727570001
ACH-000403,-0.504514316109
ACH-000404,-0.572428915606
ACH-000406,-0.37266207865199996
ACH-000407,-0.334017389071
ACH-000408,-0.681993736446
ACH-000410,-0.17131969827799998
ACH-000411,-0.922320536
ACH-000414,-0.286087515964
ACH-000415,-0.341810636962
ACH-000416,-0.456955337746
ACH-000420,-0.334095658177
ACH-000421,-0.34324628732100004
ACH-000424,-0.346010778784
ACH-000425,-0.793341624357
ACH-000426,-0.322633021493
ACH-000427,-0.5388435136999999
ACH-000433,-0.213099024189
ACH-000436,-0.407380944516
ACH-000444,-0.333370632413
ACH-000445,-0.654778749172
ACH-000448,-0.40408197957900005
ACH-000450,-0.540762961617
ACH-000452,-0.451075004408
ACH-000454,-0.536736003117
ACH-000458,-0.42857770330899997
ACH-000459,-0.48043573579
ACH-000460,-0.740805469455
ACH-000461,-0.5355093192270001
ACH-000463,-0.0141604495263
ACH-000464,-0.4536616727100001
ACH-000466,-0.437041471997
ACH-000467,-0.190329720949
ACH-000468,-0.43429518419600005
ACH-000469,-0.176626048184
ACH-000470,-0.8063969989030001
ACH-000471,-0.9523369497159999
ACH-000472,-0.28870057378
ACH-000473,-0.0722901768828
ACH-000475,-0.33014418333
ACH-000476,-0.263795044721
ACH-000477,-0.338571981989
ACH-000480,-0.368001615142
ACH-000481,-0.33176988389400003
ACH-000483,-0.43444948968
ACH-000484,-0.287986077552
ACH-000485,-0.457157905546
ACH-000486,-0.453292071256
ACH-000487,-0.402681980273
ACH-000488,-0.239186403307
ACH-000490,-0.298682970041
ACH-000491,-0.220510682249
ACH-000495,-0.612038793491
ACH-000496,-0.511806582451
ACH-000499,-0.381138435623
ACH-000500,-1.00366738955
ACH-000502,-0.603453915644
ACH-000503,-0.378067952554
ACH-000505,-0.6464861365
ACH-000507,-0.641341706334
ACH-000510,-0.178707122282
ACH-000511,-0.407634059666
ACH-000512,-0.611883978062
ACH-000516,-0.224222029362
ACH-000517,-0.269157327662
ACH-000518,-0.344494106101
ACH-000520,-0.128899226176
ACH-000521,-0.415409469839
ACH-000522,-0.45858451678900003
ACH-000524,-0.286602205174
ACH-000527,-0.493292559592
ACH-000528,-0.309402968415
ACH-000537,-0.831832024763
ACH-000541,-0.7086221117470001
ACH-000542,-0.220385647696
ACH-000544,-0.23140094878400003
ACH-000545,-0.19167745105300002
ACH-000547,-0.504868751625
ACH-000548,-0.788382151186
ACH-000549,-0.568319475266
ACH-000550,-0.548689559506
ACH-000552,-0.483418523693
ACH-000556,-0.642381719702
ACH-000557,-0.0343873675149
ACH-000570,-0.15877659096
ACH-000571,-0.628044705606
ACH-000573,-0.23265198452
ACH-000576,-0.5817656597349999
ACH-000580,-0.108664423251
ACH-000584,-0.581085011923
ACH-000585,-0.492578162099
ACH-000588,-0.552895867926
ACH-000589,-0.22710244190499998
ACH-000591,-0.318877361289
ACH-000593,-0.915241738393
ACH-000600,-0.472123815521
ACH-000601,-0.7277023984440001
ACH-000604,-0.21934366747499998
ACH-000605,-0.49272079912699995
ACH-000606,-0.42067631847
ACH-000608,-0.294215651717
ACH-000614,-0.786216219633
ACH-000616,-0.203182447353
ACH-000618,-0.48347316208499996
ACH-000619,-0.91027621844
ACH-000620,-0.921496272886
ACH-000621,-0.37845201421700003
ACH-000622,-0.15387687111
ACH-000623,-0.185272981015
ACH-000624,-0.302059669286
ACH-000627,-0.32286489799
ACH-000630,-0.261534915193
ACH-000632,-0.563019898387
ACH-000633,-0.449517087569
ACH-000637,-0.391868031976
ACH-000638,-0.40971253927100004
ACH-000646,-0.36928144339100005
ACH-000647,-0.379493909172
ACH-000648,-0.25651599034
ACH-000649,-0.520011786115
ACH-000651,-0.264228104393
ACH-000652,-0.744738029315
ACH-000653,-0.365304195185
ACH-000657,-0.231380149892
ACH-000658,-0.377609019083
ACH-000661,-0.411025267118
ACH-000662,-0.36159511069600003
ACH-000663,-0.547091057063
ACH-000665,-0.396078716674
ACH-000671,-0.21295508992800002
ACH-000673,-0.267428144947
ACH-000676,-0.5747982539450001
ACH-000677,-0.136676356892
ACH-000681,-0.163533081673
ACH-000682,-0.41046467948
ACH-000683,-0.356613662669
ACH-000684,-0.6345500155279999
ACH-000688,-0.354808404882
ACH-000693,-0.200025189494
ACH-000694,-0.25059352089000003
ACH-000695,-0.503386786079
ACH-000696,-0.387230070889
ACH-000697,-0.533324411696
ACH-000699,-0.49577434422899996
ACH-000701,-0.338651698164
ACH-000706,-0.608729490677
ACH-000711,-0.319935753888
ACH-000713,-0.760857012683
ACH-000714,-0.398415143662
ACH-000718,-0.38552067286200004
ACH-000720,-0.155551354384
ACH-000721,-0.346538096461
ACH-000724,-0.48406654083899997
ACH-000725,-0.590876284019
ACH-000732,-0.16004372056500002
ACH-000734,-0.447439476388
ACH-000735,-0.652475906264
ACH-000736,-0.533629636574
ACH-000738,-0.13311682515
ACH-000746,-0.14057188125999998
ACH-000747,-0.678197192079
ACH-000748,-0.183403150236
ACH-000753,-0.572935327057
ACH-000756,-0.181173079211
ACH-000757,-0.0627194812535
ACH-000758,-0.21668454356699998
ACH-000760,-0.293840457585
ACH-000763,-0.35931388735299996
ACH-000764,-0.7766542122319999
ACH-000765,-0.47916991236100004
ACH-000766,-0.9559646492120001
ACH-000767,-0.280959781335
ACH-000768,-0.822488020063
ACH-000769,-0.204201507291
ACH-000770,-0.29049789782499996
ACH-000771,-0.726039233615
ACH-000773,-0.13731805161
ACH-000776,-0.166243337698
ACH-000777,-0.625641319058
ACH-000778,-0.37063089588200004
ACH-000781,-0.398931928706
ACH-000782,-0.181371526012
ACH-000783,-0.393419320974
ACH-000784,-0.309757921588
ACH-000785,-0.188623851295
ACH-000787,-0.662759717645
ACH-000788,-0.34707910087899996
ACH-000791,-0.278970471173
ACH-000792,-0.406325774837
ACH-000794,-0.9315543138019999
ACH-000796,-0.5794368047640001
ACH-000799,-0.522999492718
ACH-000800,-0.39584320853
ACH-000802,-0.153594101393
ACH-000804,-0.573169527403
ACH-000805,-0.04365901022390001
ACH-000809,-0.370712364226
ACH-000810,-0.5137625842010001
ACH-000811,-0.282181566014
ACH-000817,-0.7522096697480001
ACH-000819,-0.326385329819
ACH-000820,-0.523107440099
ACH-000821,-0.104953289871
ACH-000822,-0.649589311672
ACH-000823,-0.193353719078
ACH-000824,-0.193760523255
ACH-000827,-0.231008976798
ACH-000829,-0.63633517832
ACH-000831,-0.566897233354
ACH-000832,-0.887094045061
ACH-000833,-0.41925095678400004
ACH-000834,-0.335206374735
ACH-000835,-0.5533371263419999
ACH-000836,-1.1281638464700001
ACH-000837,-0.436185689761
ACH-000838,-0.613456096343
ACH-000839,-0.484870616281
ACH-000840,-0.389413556365
ACH-000841,-0.544438169129
ACH-000843,-0.362264126323
ACH-000846,-0.316866003635
ACH-000847,-0.45300245224799995
ACH-000848,-0.560076740387
ACH-000849,-0.547008809181
ACH-000851,-0.766941683518
ACH-000855,-0.29494967663800004
ACH-000856,-0.8037227068989999
ACH-000858,-0.16781139740899997
ACH-000859,-0.574471992072
ACH-000861,-0.348488384221
ACH-000862,-0.419929466598
ACH-000865,-0.18324958184700002
ACH-000866,-0.332611630316
ACH-000867,-0.22350417346
ACH-000869,-0.43642356589500003
ACH-000872,-0.658320224805
ACH-000873,-0.653278331524
ACH-000876,-0.128744002043
ACH-000878,-0.34831638962800004
ACH-000880,-0.8288005325579999
ACH-000881,-0.294323122285
ACH-000882,-0.44086125480300004
ACH-000884,-0.42319718280699997
ACH-000885,-0.758374194994
ACH-000887,-0.445238370296
ACH-000888,-0.558144984467
ACH-000889,-0.533623831955
ACH-000890,-0.48853673112199997
ACH-000896,-0.47980794365699997
ACH-000898,-0.35534722313100003
ACH-000900,-0.189509070955
ACH-000901,-0.250583721679
ACH-000905,-0.300296455769
ACH-000906,-0.24652208178000004
ACH-000907,-0.6969348001719999
ACH-000910,-0.373434848056
ACH-000911,-0.361424619109
ACH-000912,-0.653881139005
ACH-000913,-0.200726715223
ACH-000915,-0.20989780184700002
ACH-000916,-0.9023168924700001
ACH-000917,-0.352757137615
ACH-000921,-0.780179954567
ACH-000924,-0.277293749373
ACH-000926,-0.387757566399
ACH-000928,-0.320688097547
ACH-000929,-0.488310767672
ACH-000932,-0.478726369839
ACH-000935,-0.422782509609
ACH-000936,-0.827149941757
ACH-000937,-0.765699636487
ACH-000938,-0.753380817322
ACH-000939,-0.0703673687305
ACH-000941,-0.353616051608
ACH-000943,-0.45000705268299995
ACH-000946,-0.324305027924
ACH-000947,-0.41187579683
ACH-000948,-0.353452809615
ACH-000950,-0.561772539171
ACH-000953,-0.13479962530099998
ACH-000957,-0.303539151379
ACH-000958,-0.324394046506
ACH-000960,-0.268076737672
ACH-000963,-0.463562992974
ACH-000968,0.000545535184448
ACH-000969,-0.09443533031130001
ACH-000973,-0.410503394174
ACH-000974,-0.679942372835
ACH-000975,-0.476023959286
ACH-000976,-0.48294204992299994
ACH-000978,0.132945417365
ACH-000980,-0.270366693414
ACH-000984,-0.421747653169
ACH-000986,-0.8745595518979999
ACH-000988,-0.507269279903
ACH-000993,-0.272049327673
ACH-000994,-0.5157639092140001
ACH-000996,-0.345727321368
ACH-001001,-0.0116484360551
ACH-001020,-0.124079005963
ACH-001028,-0.28142677835499996
ACH-001031,-0.5064257010059999
ACH-001038,-0.20298987008699998
ACH-001048,-0.48913811811200003
ACH-001050,-0.35979596635600003
ACH-001053,-0.386526646959
ACH-001054,-0.338203042642
ACH-001061,-0.500381113033
ACH-001067,-0.11963575194
ACH-001075,-0.532291416153
ACH-001096,-0.106844139483
ACH-001128,-0.877737002724
ACH-001134,-0.40978192763800003
ACH-001151,-0.815137903889
ACH-001163,-0.593278393448
ACH-001164,-0.267932066263
ACH-001173,-0.223776965249
ACH-001183,-0.194614107804
ACH-001184,-0.542580603633
ACH-001190,-0.523977388902
ACH-001192,-0.416445126289
ACH-001193,-0.43155284779799996
ACH-001196,-0.309191097342
ACH-001197,-0.45984825998999995
ACH-001205,-0.49712606404200005
ACH-001211,-0.493046043896
ACH-001212,0.034746683200199996
ACH-001228,-0.387248973234
ACH-001232,-0.265777255105
ACH-001239,-0.20396753182
ACH-001274,-0.363175534886
ACH-001275,-0.192025631613
ACH-001277,-0.25506591564
ACH-001278,-0.28302300328499996
ACH-001280,-0.407818061623
ACH-001283,-0.202383229053
ACH-001289,-0.344032644529
ACH-001295,-0.27130781646200003
ACH-001300,-0.195531582806
ACH-001301,-0.18966120430599998
ACH-001302,-0.23694102924899998
ACH-001303,-0.356129961068
ACH-001306,-0.45456157920699997
ACH-001318,-0.37869249845799996
ACH-001322,-0.191212959684
ACH-001328,-0.6748901554369999
ACH-001332,-0.56816013557
ACH-001333,-0.367585155391
ACH-001336,-0.426610995832
ACH-001340,-0.31497571567899996
ACH-001346,-0.261986767409
ACH-001353,-0.30342830603300003
ACH-001354,-0.43230050438400003
ACH-001367,-0.52517196043
ACH-001368,-0.439795345317
ACH-001374,-0.556335040801
ACH-001375,-0.379888945033
ACH-001377,-0.281657023538
ACH-001380,-0.9398785470990001
ACH-001391,-0.405514458014
ACH-001407,-0.9357145654090001
ACH-001408,-0.46612863510200003
ACH-001413,-0.305767809672
ACH-001430,-0.291917020161
ACH-001431,-0.327306326666
ACH-001450,-0.84932505197
ACH-001496,-0.780275350704
ACH-001500,-0.5354072898910001
ACH-001521,-0.206599469372
ACH-001523,-0.588664288101
ACH-001532,-0.695467291591
ACH-001536,-0.32117959945999996
ACH-001550,-0.317740739627
ACH-001552,-0.385320075973
ACH-001554,-0.480272312187
ACH-001645,-0.320667355121
ACH-001654,-0.0992094620029
ACH-001715,-0.154570537131
ACH-001735,-0.130459096027
ACH-001736,-0.162100846878
ACH-001737,-0.817479992977
ACH-001740,-0.502498938688
ACH-001745,-0.398109950222
ACH-001750,-0.0678677074537
ACH-001765,-0.317974856057
ACH-001956,-0.327775832697
ACH-001957,-0.244586735882
