,ANKH (56172)
ACH-000632,-0.07420948651810001
ACH-000633,-0.0297227485527
ACH-000637,-0.0779245931888
ACH-000638,-0.15886968793
ACH-000646,-0.19203881456900002
ACH-000647,-0.12079603626499999
ACH-000648,-0.20472633221
ACH-000649,-0.20024915971
ACH-000651,-0.071470869381
ACH-000652,-0.127217230681
ACH-000653,-0.11713468190300001
ACH-000657,-0.07685425096139999
ACH-000658,-0.234651893464
ACH-000661,-0.144342744258
ACH-000662,-0.19398292279100002
ACH-000663,-0.042452495384800004
ACH-000665,-0.22855369969
ACH-000671,-0.0351362065826
ACH-000673,-0.240052783929
ACH-000676,-0.0863287732815
ACH-000677,0.05267410021359999
ACH-000681,-0.08476439142239998
ACH-000682,-0.290594892886
ACH-000683,-0.016610291971799997
ACH-000684,-0.27549814360999997
ACH-000688,-0.15402278421499999
ACH-000693,-0.0270745364383
ACH-000694,-0.22091141996
ACH-000695,0.015542078832399999
ACH-000696,-0.0415267348576
ACH-000697,-0.0323501737863
ACH-000699,-0.34298448150399996
ACH-000701,0.0196643295209
ACH-000706,-0.108331763146
ACH-000711,-0.274980015014
ACH-000713,-0.522864915769
ACH-000714,-0.023945471841
ACH-000718,-0.206917936359
ACH-000720,-0.08939245963610001
ACH-000721,-0.0220812365418
ACH-000724,-0.39591207182599997
ACH-000725,-0.263963939776
ACH-000732,-0.19245966060199998
ACH-000734,-0.031012728301300002
ACH-000735,-0.134434954461
ACH-000736,-0.0587728754966
ACH-000738,0.0291573189297
ACH-000746,-0.117395870396
ACH-000747,0.0775932889108
ACH-000748,-0.207181256883
ACH-000753,-0.08622997424550001
ACH-000756,-0.0372452646189
ACH-000757,0.09425500256279999
ACH-000758,0.042063703544800005
ACH-000760,-0.104915101767
ACH-000763,-0.033896409478700006
ACH-000764,-0.140511210773
ACH-000765,-0.0276997003596
ACH-000766,-0.19017937005399999
ACH-000767,0.208160952694
ACH-000768,-0.0313968670161
ACH-000769,-0.024253347845200002
ACH-000770,-0.031979017591
ACH-000771,0.021693800803799998
ACH-000773,-0.034357300557
ACH-000776,-0.22609641591600002
ACH-000777,-0.021001726772500003
ACH-000778,-0.22665572078899998
ACH-000781,-0.0350874473093
ACH-000782,-0.109733901152
ACH-000783,-0.162155488898
ACH-000784,-0.11057248798000001
ACH-000785,-0.010750312088799998
ACH-000787,-0.09067243090060001
ACH-000788,-0.0594843957046
ACH-000791,-0.115032815481
ACH-000792,-0.0417578579233
ACH-000794,-0.08749208247950001
ACH-000796,-0.08964067805939999
ACH-000799,0.09433084600479999
ACH-000800,-0.245228081234
ACH-000802,-0.209813472128
ACH-000804,-0.058768355910800006
ACH-000805,0.00769567315086
ACH-000809,-0.0133289322417
ACH-000810,-0.193573956909
ACH-000811,-0.0947851190456
ACH-000817,-0.0572493401784
ACH-000819,-0.060901781548300005
ACH-000820,-0.19175140647599997
ACH-000821,-0.293202091418
ACH-000822,0.13262088095799998
ACH-000823,-0.227915085286
ACH-000824,-0.268609782129
ACH-000827,0.0060684429458
ACH-000829,-0.224380529782
ACH-000831,-0.023172442207499998
ACH-000832,-0.289649664752
ACH-000833,-0.457741631102
ACH-000834,0.0427915923932
ACH-000835,-0.00673372747147
ACH-000836,-0.179221722521
ACH-000837,-0.318666334127
ACH-000838,0.0513741044443
ACH-000839,-0.0967506691945
ACH-000840,0.10913309986300002
ACH-000841,-0.359312396685
ACH-000843,0.0505782919712
ACH-000846,-0.124652226554
ACH-000847,-0.09161891040850001
ACH-000848,-0.0136667101766
ACH-000849,-0.8587396534999999
ACH-000851,0.055001640493800005
ACH-000855,0.11472119465
ACH-000856,-0.47711425140299996
ACH-000858,-0.09343729452810001
ACH-000859,0.018087640324
ACH-000861,0.07014207008239999
ACH-000862,-0.052911697632900004
ACH-000865,-0.123000442251
ACH-000866,0.0541100010259
ACH-000867,-0.023784880084799998
ACH-000869,-0.0281559705464
ACH-000872,0.127809086118
ACH-000873,-0.117608695712
ACH-000876,-0.0635061542781
ACH-000878,0.0159241266538
ACH-000880,-0.11220072168800001
ACH-000881,-0.154434789304
ACH-000882,-0.11531402486600001
ACH-000884,-0.169508030986
ACH-000885,-0.19827318560600002
ACH-000887,-0.126715988678
ACH-000888,0.0646853311534
ACH-000889,-0.12850254973300002
ACH-000890,-0.0497945792643
ACH-000896,-0.6414847929190001
ACH-000898,-0.134888075069
ACH-000900,0.107917944087
ACH-000901,-0.106743341468
ACH-000905,-0.0163045344744
ACH-000906,-0.0551767823909
ACH-000907,-0.0188990828733
ACH-000910,-0.11544285954700001
ACH-000911,-0.0729727437712
ACH-000912,-0.19399941684900002
ACH-000913,-0.0727303198594
ACH-000915,-0.0965652284426
ACH-000916,-0.298335693161
ACH-000917,-0.300267584415
ACH-000921,0.0596414729607
ACH-000924,-0.12048450264900001
ACH-000926,0.011297252906599999
ACH-000928,0.000354906972806
ACH-000929,-0.16338482590999998
ACH-000932,-0.0349633130164
ACH-000935,0.08796979425889999
ACH-000936,0.0774789983813
ACH-000937,-0.387178309368
ACH-000938,-0.382588386954
ACH-000939,-0.0720878740604
ACH-000941,-0.17983500617400003
ACH-000943,-0.0195729336089
ACH-000946,-0.0493059304133
ACH-000947,-0.0217985751656
ACH-000948,-0.0616268664833
ACH-000950,-0.297691548722
ACH-000953,-0.370789905186
ACH-000957,-0.049831427350699994
ACH-000958,0.0512783104952
ACH-000960,-0.7573121709990001
ACH-000963,-0.09285860259209999
ACH-000968,-0.0100092925722
ACH-000969,-0.042726672475800004
ACH-000973,-0.123779814263
ACH-000974,-0.110366847018
ACH-000975,-0.124676381158
ACH-000976,-0.377926259322
ACH-000978,-0.143570491068
ACH-000980,-0.168833062208
ACH-000984,-0.114815427096
ACH-000986,-0.148472009992
ACH-000988,-0.17962441775199997
ACH-000993,-0.0826969819292
ACH-000994,-0.06430801044
ACH-000996,-0.0870980789169
ACH-001001,-0.17611612543400001
ACH-001020,-0.420388315413
ACH-001028,-0.0737960824984
ACH-001031,-0.12982098064
ACH-001038,-0.0674948448802
ACH-001048,-0.467686849252
ACH-001050,-0.230179637158
ACH-001053,-0.018872759732299998
ACH-001054,-0.06197240904080001
ACH-001061,0.0881816621682
ACH-001067,-0.14684020825400002
ACH-001075,-0.0253083376498
ACH-001096,-0.173256242352
ACH-001128,-0.293229219801
ACH-001134,-0.0130124578633
ACH-001151,-0.351202998227
ACH-001163,-0.05327397047730001
ACH-001164,0.0159071348747
ACH-001173,0.126606903702
ACH-001183,-0.0635721460114
ACH-001184,-0.712546093005
ACH-001190,-0.09012026913429999
ACH-001192,0.0175759219073
ACH-001193,0.23580945094
ACH-001196,-0.0937374668887
ACH-001197,-0.7598646827
ACH-001205,-0.030249527708799996
ACH-001211,-0.19018837370000002
ACH-001212,-0.260360413365
ACH-001228,0.0210532406982
ACH-001232,-0.160686334663
ACH-001239,-0.0365760214412
ACH-001274,-0.369550679185
ACH-001275,-0.110442698784
ACH-001277,-0.0428664559463
ACH-001278,-0.056660269725199996
ACH-001280,-0.134110926275
ACH-001283,-0.061791056912699996
ACH-001289,-0.19705487314599998
ACH-001295,-0.0422705638999
ACH-001300,-0.00748128235447
ACH-001301,-0.054277413892800004
ACH-001302,0.368180465173
ACH-001303,-0.08959645946039999
ACH-001306,-0.00167656960017
ACH-001318,-0.0182434488467
ACH-001322,-0.199390319126
ACH-001328,-0.109651231766
ACH-001332,0.176399816125
ACH-001333,-0.296322003708
ACH-001336,-0.00117263952147
ACH-001340,-0.291254903489
ACH-001346,-0.27391278034
ACH-001353,-0.5110180799
ACH-001354,-0.11718865029400001
ACH-001367,-0.162390718943
ACH-001368,-0.14158698461400002
ACH-001374,-0.434446243737
ACH-001375,0.08504011179710001
ACH-001377,-0.149123842631
ACH-001380,-0.244456083952
ACH-001391,-0.158440821749
ACH-001407,-0.028164372061
ACH-001408,-0.107384783214
ACH-001413,-0.07412948125749999
ACH-001430,-0.141555933809
ACH-001431,-0.18041118999000003
ACH-001450,-0.270820163468
ACH-001496,-0.0747756282907
ACH-001500,0.00394173726584
ACH-001521,-0.211601451202
ACH-001523,-0.051496365373300004
ACH-001532,-0.103884835075
ACH-001536,-0.465248051335
ACH-001550,-0.21912180331099998
ACH-001552,0.0190722141823
ACH-001554,-0.202769620988
ACH-001645,-0.0642663338449
ACH-001654,-0.0872947507681
ACH-001715,-0.0420642886558
ACH-001735,-0.156378919089
ACH-001736,-0.416614847719
ACH-001737,-0.0105227975667
ACH-001740,-0.624162347207
ACH-001745,-0.823317830023
ACH-001750,-0.173997506105
ACH-001765,-0.00819802811461
ACH-001956,-0.021341120610599996
ACH-001957,-0.197394188159
