,SNRNP35 (11066)
ACH-000004,-1.14008113706
ACH-000007,-0.8405196150759999
ACH-000009,-0.834127040397
ACH-000011,-0.822470935969
ACH-000012,-1.30170128277
ACH-000013,-1.00626963627
ACH-000014,-1.1492825979299999
ACH-000015,-1.08915013394
ACH-000017,-1.0840119259
ACH-000018,-1.30953271022
ACH-000019,-1.26236326786
ACH-000021,-1.13627085085
ACH-000022,-0.9752827614390001
ACH-000025,-1.23055696599
ACH-000028,-0.9301064471680001
ACH-000030,-1.1670145701799999
ACH-000035,-1.14468932096
ACH-000036,-1.1930957305299998
ACH-000037,-1.0
ACH-000039,-1.32711841523
ACH-000040,-1.4361420973199999
ACH-000041,-1.09006028066
ACH-000042,-1.1035926968
ACH-000045,-1.23995930993
ACH-000047,-1.29867928244
ACH-000052,-1.18917388776
ACH-000053,-1.13480290706
ACH-000054,-1.33603696273
ACH-000055,-1.06925074867
ACH-000060,-0.975853070396
ACH-000067,-1.1845142541
ACH-000070,-1.27202496994
ACH-000075,-1.2704225544
ACH-000078,-1.27496488636
ACH-000082,-1.4931543770299998
ACH-000085,-1.39812880403
ACH-000086,-1.14820608002
ACH-000087,-1.4282572664200002
ACH-000092,-1.30553329926
ACH-000095,-1.352794246
ACH-000097,-1.10785353103
ACH-000098,-1.3059465042
ACH-000099,-1.40839157518
ACH-000108,-1.02619997565
ACH-000113,-1.13222481198
ACH-000115,-1.32466892877
ACH-000116,-1.04106299809
ACH-000118,-0.898501192447
ACH-000120,-1.2167411978799998
ACH-000123,-1.13461913844
ACH-000127,-1.06270353985
ACH-000128,-1.25399537578
ACH-000132,-1.23027245668
ACH-000133,-1.2792070373
ACH-000137,-1.33697414926
ACH-000138,-0.942902865773
ACH-000142,-1.03409965567
ACH-000143,-1.28275879888
ACH-000146,-1.079118773
ACH-000148,-0.980081951613
ACH-000150,-1.14725680454
ACH-000152,-1.3549985374899998
ACH-000153,-1.1358414759200002
ACH-000159,-1.27127292097
ACH-000160,-1.20147919858
ACH-000163,-1.1226439786700002
ACH-000167,-0.841487771672
ACH-000168,-1.28067735371
ACH-000169,-1.01944376216
ACH-000178,-1.04980282341
ACH-000182,-0.925407993662
ACH-000183,-1.19272385075
ACH-000188,-1.1971363799099999
ACH-000189,-1.17253549754
ACH-000190,-1.00043356279
ACH-000198,-1.02644164072
ACH-000204,-1.1086595978899998
ACH-000206,-1.11630033141
ACH-000207,-1.3319222119399998
ACH-000211,-1.13495766342
ACH-000215,-1.20268857623
ACH-000221,-1.4224801210799998
ACH-000222,-0.879797946204
ACH-000223,-1.2176953020499999
ACH-000226,-1.28359453721
ACH-000227,-1.19224736997
ACH-000228,-1.10652231423
ACH-000231,-1.16881393045
ACH-000232,-1.33532230772
ACH-000233,-0.9951141048029999
ACH-000234,-1.02744214145
ACH-000235,-1.09745917352
ACH-000237,-1.01278614535
ACH-000238,-1.01094169985
ACH-000243,-0.940615187758
ACH-000244,-1.18863993192
ACH-000246,-1.4557058232799998
ACH-000248,-1.35755358745
ACH-000250,-1.23117231525
ACH-000251,-1.34627825378
