,ERCC6L2 (375748)
ACH-000517,-0.15444861787900002
ACH-000518,0.0375278667929
ACH-000520,-0.109434926372
ACH-000521,-0.18778029613699998
ACH-000522,-0.17772505132599997
ACH-000524,-0.251074911508
ACH-000527,-0.15421522126700002
ACH-000528,-0.043381757256800005
ACH-000537,-0.0449909487089
ACH-000541,-0.09161514950619999
ACH-000542,-0.180491864832
ACH-000544,-0.223598348588
ACH-000545,-0.0916179139445
ACH-000547,-0.07021547686
ACH-000548,-0.127004935752
ACH-000549,-0.117278397805
ACH-000550,-0.0629015978804
ACH-000552,-0.152046461982
ACH-000556,-0.159913841944
ACH-000557,-0.16595251775999997
ACH-000570,-0.136875309458
ACH-000571,-0.195607780555
ACH-000573,-0.00162038868415
ACH-000576,-0.060581056897
ACH-000580,-0.26896594774099997
ACH-000584,-0.159387193662
ACH-000585,-0.085661245768
ACH-000588,0.0758803286404
ACH-000589,0.049335693222
ACH-000591,0.060511622049400006
ACH-000593,-0.0339212273354
ACH-000600,-0.20362162215500001
ACH-000601,-0.0530852849902
ACH-000604,-0.197478543454
ACH-000605,-0.3562355139
ACH-000606,-0.08748364527730002
ACH-000608,-0.248302795803
ACH-000614,-0.414992935023
ACH-000616,-0.296593263321
ACH-000618,0.0448500257437
ACH-000619,-0.514645989402
ACH-000620,-0.155884779625
ACH-000621,-0.161559722425
ACH-000622,-0.18073491434900002
ACH-000623,-0.0366564119439
ACH-000624,-0.166162340355
ACH-000627,-0.009580415537780001
ACH-000630,-0.102168904285
ACH-000632,-0.0698714101011
ACH-000633,-0.0110921905436
ACH-000637,-0.0915466646354
ACH-000638,-0.12317203925999999
ACH-000646,-0.531654684803
ACH-000647,-0.0565034088453
ACH-000648,-0.247619664785
ACH-000649,-0.156447618729
ACH-000651,-0.06574931823409999
ACH-000652,-0.0855202972349
ACH-000653,-0.18989284709899998
ACH-000657,-0.04247096647319999
ACH-000658,-0.0744010853406
ACH-000661,-0.14819567774700002
ACH-000662,-0.519960572907
ACH-000663,-0.16589389253599998
ACH-000665,-0.0593950195841
ACH-000671,-0.154038086424
ACH-000673,-0.0150929927085
ACH-000676,-0.20584739036
ACH-000677,-0.185967440184
ACH-000681,-0.0535000016492
ACH-000682,-0.19304919666900003
ACH-000683,-0.35956072276600004
ACH-000684,-0.10632860847000002
ACH-000688,-0.168936871519
ACH-000693,-0.114343080849
ACH-000694,-0.0732041321661
ACH-000695,-0.19772181272999997
ACH-000696,-0.12187202024299999
ACH-000697,-0.349305904573
ACH-000699,-0.13153721139
ACH-000701,-0.2478605749
ACH-000706,-0.119449121178
ACH-000711,-0.130528734708
ACH-000713,-0.072541432566
ACH-000714,-0.0892919204772
ACH-000718,-0.219583143444
ACH-000720,-0.154344455393
ACH-000721,-0.21818946363800001
ACH-000724,-0.246992476585
ACH-000725,-0.056617261704400006
ACH-000732,-0.0430127163293
ACH-000734,-0.166181662972
ACH-000735,-0.21719643220100002
ACH-000736,-0.119544749727
ACH-000738,-0.253425793208
ACH-000746,-0.05576017603780001
ACH-000747,-0.16879348038
ACH-000748,-0.0841721037916
ACH-000753,-0.0669108991053
ACH-000756,-0.29262291541700003
ACH-000757,0.131065279062
ACH-000758,-0.207646650183
ACH-000760,-0.24327815358000002
ACH-000763,-0.11811025527999999
ACH-000764,0.06712451083359999
ACH-000765,-0.037028023307300005
ACH-000766,-0.11634607063100001
ACH-000767,-0.0260802070616
ACH-000768,-0.144539050132
ACH-000769,-0.144336732904
ACH-000770,-0.084488775697
ACH-000771,-0.118239275986
ACH-000773,-0.275888322623
ACH-000776,-0.0452349723001
ACH-000777,1.0655011052000002e-05
ACH-000778,-0.249654034363
ACH-000781,0.008015084774
ACH-000782,-0.276366485758
ACH-000783,-0.121387190372
ACH-000784,-0.13656318299
ACH-000785,0.022927382091999998
ACH-000787,-0.0657043977733
ACH-000788,-0.210981623513
ACH-000791,-0.144106901682
ACH-000792,-0.165104603115
ACH-000794,-0.0357526692129
ACH-000796,-0.00464753252778
ACH-000799,0.049701684491
ACH-000800,-0.37347476304
ACH-000802,-0.10020829042400001
ACH-000804,-0.0558006052442
ACH-000805,-0.296450050475
ACH-000809,-0.0887630425207
ACH-000810,-0.459399365886
ACH-000811,-0.363469240353
ACH-000817,0.056121714627599996
ACH-000819,-0.214848469602
ACH-000820,0.0142660061361
ACH-000821,-0.160404479792
ACH-000822,-0.21480933913199998
ACH-000823,-0.15590891817299998
ACH-000824,-0.11129971334000001
ACH-000827,-0.16197543010399998
ACH-000829,0.0489842090139
ACH-000831,-0.11238732049799999
ACH-000832,-0.363623981229
ACH-000833,-0.10590964608799999
ACH-000834,-0.030218582670299997
ACH-000835,-0.15823859185699998
ACH-000836,-0.08730703285739999
ACH-000837,-0.120584495608
ACH-000838,-0.10863162084000001
ACH-000839,-0.229952375066
ACH-000840,-0.20887839433
ACH-000841,-0.23527709067699998
ACH-000843,-0.159333432114
ACH-000846,-0.100452489458
ACH-000847,-0.35342299508
ACH-000848,-0.195791180288
ACH-000849,0.0599865955839
ACH-000851,0.22566896449
ACH-000855,-0.171546098047
ACH-000856,-0.148125204489
ACH-000858,-0.0865125744719
ACH-000859,-0.312216872711
ACH-000861,-0.0444548748057
ACH-000862,-0.0068923726997799995
ACH-000865,-0.134618386487
ACH-000866,-0.055565933174
ACH-000867,-0.05453605487000001
ACH-000869,0.0657239766229
ACH-000872,-0.112850192158
ACH-000873,-0.178637833425
ACH-000876,-0.0482523446894
ACH-000878,0.09811940453960001
ACH-000880,-0.0022991597627600004
ACH-000881,-0.251730584966
ACH-000882,-0.060126039031800006
ACH-000884,-0.06884635424669999
ACH-000885,-0.155920208701
ACH-000887,-0.11448792616499999
ACH-000888,-0.17576086427700002
ACH-000889,-0.0290767086258
ACH-000890,-0.247753393776
ACH-000896,-0.10656715913100001
ACH-000898,0.013947524535700001
ACH-000900,-0.0963004534362
ACH-000901,-0.0111715872401
ACH-000905,-0.10113622766000001
ACH-000906,-0.0795293409156
ACH-000907,-0.250970403128
ACH-000910,0.0323618871854
ACH-000911,-0.08950666951439999
ACH-000912,0.033302353524599995
ACH-000913,-0.14404373737099999
ACH-000915,-0.33781412465000005
ACH-000916,0.0827052359455
ACH-000917,-0.044951041445000006
ACH-000921,-0.154600274884
ACH-000924,-0.150789897696
ACH-000926,-0.044796370719699996
ACH-000928,0.09888748446389999
ACH-000929,-0.189838613695
ACH-000932,-0.222564721571
ACH-000935,0.127719859777
ACH-000936,-0.252306166849
ACH-000937,-0.145176409236
ACH-000938,-0.141165405708
ACH-000939,0.027574155103099997
ACH-000941,-0.0649529046458
ACH-000943,-0.104403745656
ACH-000946,-0.17158247810199997
ACH-000947,-0.106016286631
ACH-000948,-0.20490764055100003
ACH-000950,-0.143076245846
ACH-000953,-0.16453150836799998
ACH-000957,-0.0355397885228
ACH-000958,-0.0756829031193
ACH-000960,-0.357599125954
ACH-000963,-0.129663129094
ACH-000968,-0.108778340965
ACH-000969,-0.12124096110999999
ACH-000973,0.0161706749674
ACH-000974,-0.14532251059499998
ACH-000975,0.038170494931
ACH-000976,-0.10505928609
ACH-000978,-0.22666114911200003
ACH-000980,-0.12006391380300001
ACH-000984,-0.120514272313
ACH-000986,-0.0896819649682
ACH-000988,-0.19235647811099998
ACH-000993,0.049651435723
ACH-000994,-0.202339919141
ACH-000996,-0.029800973727599996
ACH-001001,-0.101143735198
ACH-001020,0.015196710558499998
ACH-001028,-0.0656601887659
ACH-001031,-0.324099439965
ACH-001038,-0.12578725899
ACH-001048,-0.228235515912
ACH-001050,-0.30820699647
ACH-001053,-0.0716181262285
ACH-001054,-0.11557307914100001
ACH-001061,-0.13077500107
ACH-001067,-0.200806515577
ACH-001075,-0.22550451474
ACH-001096,-0.0937735563896
ACH-001128,-0.29317346461599997
ACH-001134,-0.20088117354899998
ACH-001151,-0.20614923738899998
ACH-001163,-0.079700917459
ACH-001164,-0.100511471323
ACH-001173,-0.153859510348
ACH-001183,-0.14363411032099999
ACH-001184,-0.063237608942
ACH-001190,-0.0272922523111
ACH-001192,-0.236035134302
ACH-001193,0.0429527244534
ACH-001196,-0.08674280728700001
ACH-001197,-0.136582154617
ACH-001205,-0.198415815197
ACH-001211,-0.5741501540389999
ACH-001212,-0.315107417452
ACH-001228,-0.179675140936
ACH-001232,0.010934780874399998
ACH-001239,-0.37012459991400004
ACH-001274,0.024342922101
ACH-001275,-0.21359322418499999
ACH-001277,-0.128513638846
ACH-001278,-0.237858389379
ACH-001280,0.118594270396
ACH-001283,-0.09771143048419999
ACH-001289,-0.196122819507
ACH-001295,-0.16271406161
ACH-001300,-0.00107225349073
ACH-001301,-0.0894679798295
ACH-001302,-0.0964055962668
ACH-001303,-0.205304757634
ACH-001306,-0.237594677797
ACH-001318,-0.0867586810578
ACH-001322,-0.233179924687
ACH-001328,-0.050025690050599994
ACH-001332,-0.166584031066
ACH-001333,-0.188751860695
ACH-001336,-0.21540597573000003
ACH-001340,-0.242843864884
ACH-001346,-0.0659513188882
ACH-001353,-0.11829581642
ACH-001354,-0.09693729177999999
ACH-001367,-0.184599816847
ACH-001368,-0.169518083762
ACH-001374,-0.546448698774
ACH-001375,-0.116949161626
ACH-001377,-0.229205807634
ACH-001380,-0.364765383817
ACH-001391,-0.264609374563
ACH-001407,-0.0882515070926
ACH-001408,-0.104126082668
ACH-001413,-0.00764607160225
ACH-001430,-0.314657614497
ACH-001431,-0.12765047619
ACH-001450,-0.213431137128
ACH-001496,-0.16666455215099998
ACH-001500,-0.229209145712
ACH-001521,-0.2304457173
ACH-001523,-0.197273375788
ACH-001532,-0.33193452203
ACH-001536,-0.0681850572649
ACH-001550,-0.0503665956851
ACH-001552,-0.142477033046
ACH-001554,-0.23908720374
ACH-001645,-0.266396646495
ACH-001654,-0.09179177897839999
ACH-001715,-0.0656318243116
ACH-001735,-0.159366938402
ACH-001736,-0.330662005333
ACH-001737,-0.103077688697
ACH-001740,0.0782412601044
ACH-001745,-0.0247693332454
ACH-001750,0.0294292580867
ACH-001765,-0.07727677817810001
ACH-001956,-0.225517833508
ACH-001957,-0.16204191335999998
