,VIL1 (7429)
ACH-000381,-0.10912411037
ACH-000383,-0.0266231284203
ACH-000387,0.0597923531591
ACH-000389,-0.10912147154799999
ACH-000390,0.042968391548899997
ACH-000393,-0.106689013334
ACH-000395,-0.047928744808599995
ACH-000397,-0.0712152983122
ACH-000401,0.06602069133230001
ACH-000402,0.167049420881
ACH-000403,0.0691751349638
ACH-000404,0.213585018854
ACH-000406,-0.014087792509
ACH-000407,-0.09056590922160002
ACH-000408,-0.20659092259300002
ACH-000410,-0.0603819296686
ACH-000411,-0.085720569165
ACH-000414,-0.0152306410679
ACH-000415,0.011145374794
ACH-000416,-0.012945642003500001
ACH-000420,0.025036982684999997
ACH-000421,0.0239828703723
ACH-000424,0.263131678378
ACH-000425,-0.0336092263051
ACH-000426,0.027613984328400003
ACH-000427,-0.0674190030421
ACH-000433,-0.0187300525886
ACH-000436,-0.140814140717
ACH-000444,-0.0952638261507
ACH-000445,0.108671383171
ACH-000448,-0.162220461327
ACH-000450,0.0160502634962
ACH-000452,0.14891908645500002
ACH-000454,0.233284859806
ACH-000458,-0.00338002090991
ACH-000459,-0.0326515568838
ACH-000460,-0.13299956556
ACH-000461,0.130439758156
ACH-000463,-0.128412250495
ACH-000464,-0.11687029148499999
ACH-000466,0.0684246011384
ACH-000467,-0.0351015122504
ACH-000468,-0.0817470024256
ACH-000469,-0.0805324869783
ACH-000470,0.10665537046399999
ACH-000471,-0.013616929635100002
ACH-000472,-0.023636975759
ACH-000473,-0.046495094967700004
ACH-000475,0.004719990416220001
ACH-000476,-0.186021385235
ACH-000477,-0.247230685706
ACH-000480,0.00948580198783
ACH-000481,-0.0329885994453
ACH-000483,-0.15174509900900002
ACH-000484,-0.015478649273600001
ACH-000485,0.0856641437122
ACH-000486,0.012760730436
ACH-000487,-0.18849841766800002
ACH-000488,0.0338259747928
ACH-000490,0.07728240012439999
ACH-000491,-0.106349686124
ACH-000495,-0.432372670498
ACH-000496,-0.13389187435799998
ACH-000499,0.0359137564598
ACH-000500,-0.361466532613
ACH-000502,-0.0694020714387
ACH-000503,-0.14588658414
ACH-000505,0.06519236305829999
ACH-000507,-0.0408064228404
ACH-000510,-0.037738155480300004
ACH-000511,-0.0614078755294
ACH-000512,0.00867288441425
ACH-000516,-0.184876142773
ACH-000517,0.045834957574399995
ACH-000518,-0.071381239813
ACH-000520,-0.019631595903
ACH-000521,-0.217839604481
ACH-000522,0.0485925947769
ACH-000524,0.038750777541199995
ACH-000527,-0.05440858415969999
ACH-000528,-0.00531587081498
ACH-000537,0.0372703733104
ACH-000541,-0.0345027149559
ACH-000542,-0.0595917231105
ACH-000544,0.0894962730615
ACH-000545,-0.012863669651799999
ACH-000547,0.18241602100499998
ACH-000548,-0.0826274101833
ACH-000549,0.141621600144
ACH-000550,-0.17113143582
ACH-000552,0.16308430294
ACH-000556,0.00833839723523
ACH-000557,-0.057703232618899994
ACH-000570,0.0358349738812
ACH-000571,-0.103777520735
ACH-000573,-0.12679274310799998
ACH-000576,-0.0644076295293
ACH-000580,-0.186181601531
ACH-000584,-0.015194105197399999
ACH-000585,-0.00896349099173
ACH-000588,0.0890032750175
ACH-000589,-0.0224519288204
ACH-000591,0.0181125814526
ACH-000593,-0.018085690633
ACH-000600,-0.224824831375
ACH-000601,0.0204057909796
ACH-000604,-0.0580006169549
ACH-000605,0.0346277447124
ACH-000606,-0.125688058775
ACH-000608,-0.138960433638
ACH-000614,0.00698305629967
ACH-000616,-0.0849209408739
ACH-000618,0.012669184014
ACH-000619,0.014679932124299999
ACH-000620,0.0378817829267
ACH-000621,-0.0342635426638
ACH-000622,-0.125409025536
ACH-000623,-0.0586186590933
ACH-000624,-0.0774099248338
ACH-000627,-0.0620940264794
ACH-000630,-0.06689073418880001
ACH-000632,-0.133064210019
ACH-000633,-0.0779086218335
ACH-000637,-0.10316721794500001
ACH-000638,-0.11003563129100001
ACH-000646,0.209959747684
ACH-000647,-0.0172783325791
ACH-000648,-0.13164925395
ACH-000649,-0.17805918053300002
ACH-000651,0.011436183404000001
ACH-000652,-0.11918591304000001
ACH-000653,0.09701869574110002
ACH-000657,-0.0031875874165
ACH-000658,0.0632908246786
ACH-000661,0.0167897537201
ACH-000662,0.24824524358600003
ACH-000663,-0.0699192314384
ACH-000665,-0.103225337076
ACH-000671,-0.0945410494177
ACH-000673,-0.045594191445199994
ACH-000676,-0.126965170538
ACH-000677,0.0608707568788
ACH-000681,-0.0414833443738
ACH-000682,-0.053827006196
ACH-000683,-0.018432726787
ACH-000684,-0.21305888244600002
ACH-000688,-0.09393863544330001
ACH-000693,-0.00149655508953
ACH-000694,-0.0255114187798
ACH-000695,-0.268905092029
ACH-000696,-0.180031043484
ACH-000697,0.195701042987
ACH-000699,-0.0753334509962
ACH-000701,-0.081427458713
ACH-000706,-0.028183506915099996
ACH-000711,-0.0133772061563
ACH-000713,-0.0628623622544
ACH-000714,-0.188992312394
ACH-000718,-0.21446733159899997
ACH-000720,0.0055118607258899995
ACH-000721,-0.059743953224300005
ACH-000724,0.13782094181399998
ACH-000725,-0.203530719329
ACH-000732,0.027902691716999998
ACH-000734,-0.027096785315799995
ACH-000735,-0.001292326779
ACH-000736,0.06891272749189999
ACH-000738,0.105478353046
ACH-000746,0.025289496047799998
ACH-000747,-0.0570656273585
ACH-000748,0.063687808435
ACH-000753,-0.0551530864839
ACH-000756,-0.17157215452
ACH-000757,0.0704408755794
ACH-000758,-0.17703915387400002
ACH-000760,0.043047004691
ACH-000763,-0.0547592313899
ACH-000764,0.0170057757706
ACH-000765,0.0221029504207
ACH-000766,-0.05939102429259999
ACH-000767,-0.00535338015625
ACH-000768,-0.0217885554494
ACH-000769,-0.00725040337208
ACH-000770,-0.0888578998948
ACH-000771,0.10164293225
ACH-000773,-0.0250100652709
ACH-000776,-0.09244797035610001
ACH-000777,-0.321210655486
ACH-000778,0.054073594623300004
ACH-000781,-0.0747016539931
ACH-000782,-0.0530885477169
ACH-000783,-0.0726243626062
ACH-000784,-0.049489864166
ACH-000785,-0.033132002059299996
ACH-000787,0.0110601385236
ACH-000788,-0.029356309548299996
ACH-000791,0.00421607335194
ACH-000792,0.08618949474
ACH-000794,0.0589211725832
ACH-000796,-0.17977432243299998
ACH-000799,-0.467110917557
ACH-000800,-0.0467739395165
ACH-000802,-0.09384098745110002
ACH-000804,-0.31505551961
ACH-000805,-0.137156778142
ACH-000809,0.0626551141108
ACH-000810,0.0618868683417
ACH-000811,0.00570131303452
ACH-000817,-0.114804187766
ACH-000819,0.0502522919802
ACH-000820,-0.054395441331
ACH-000821,0.165274691599
ACH-000822,-0.0384231425656
ACH-000823,-0.10860930041200001
ACH-000824,-0.00274052471934
ACH-000827,-0.030697958579299998
ACH-000829,0.0461002826272
ACH-000831,-0.175316499898
ACH-000832,0.0218022141512
ACH-000833,0.011812368663299998
ACH-000834,0.07240273673270001
ACH-000835,0.0258828254257
ACH-000836,0.0242233429049
ACH-000837,-0.131017316703
ACH-000838,-0.138116487324
ACH-000839,-0.0728509080392
ACH-000840,-0.0715860580507
ACH-000841,-0.125938501749
ACH-000843,-0.07777337746810001
ACH-000846,0.21698903140200002
ACH-000847,-0.0143329573864
ACH-000848,-0.061022439448199996
ACH-000849,0.0325857695854
ACH-000851,-0.190243844254
ACH-000855,0.314670232507
ACH-000856,-0.0626926889
ACH-000858,-0.00138865105811
ACH-000859,-0.148124045965
ACH-000861,-0.0716985575888
ACH-000862,-0.0356746801894
ACH-000865,-0.148893617671
ACH-000866,-0.0833799600705
ACH-000867,-0.0648443144595
ACH-000869,-0.15146003046700002
ACH-000872,-0.17232881367699998
ACH-000873,-0.0720459955506
ACH-000876,-0.028815279580900004
ACH-000878,0.171063370123
ACH-000880,0.299269206055
ACH-000881,0.014296833836299998
ACH-000882,-0.09222154672
ACH-000884,0.0107216683072
ACH-000885,-0.119098185676
ACH-000887,-0.126972489857
ACH-000888,-0.023627093347299996
ACH-000889,-0.140369705668
ACH-000890,0.07011136831419999
ACH-000896,-0.09918084616039999
ACH-000898,0.126553735441
ACH-000900,-0.00342901439151
ACH-000901,-0.004578690486
ACH-000905,-0.031621677002
ACH-000906,-0.07329946966169999
ACH-000907,0.07935444979589999
ACH-000910,-0.25421364600900004
ACH-000911,-0.0131614141391
ACH-000912,0.0668618672687
ACH-000913,0.00146983550826
ACH-000915,-0.00788397244534
ACH-000916,-0.28104363055
ACH-000917,0.06602070002119999
ACH-000921,0.079094188176
ACH-000924,-0.06286497898280001
ACH-000926,0.0125842940119
ACH-000928,-0.11910538891400001
ACH-000929,0.0974521902067
ACH-000932,0.0349256036986
ACH-000935,-0.173182866305
ACH-000936,-0.015498036024100001
ACH-000937,-0.0340445942066
ACH-000938,-0.153754463507
ACH-000939,0.282196796632
ACH-000941,0.034242476023400005
ACH-000943,-0.0698026621713
ACH-000946,-0.006982125312459999
ACH-000947,0.029668627267400004
ACH-000948,0.0135026968322
ACH-000950,-0.324230105286
ACH-000953,0.05872375207219999
ACH-000957,0.277338240574
ACH-000958,0.285273715119
ACH-000960,0.103740286281
ACH-000963,0.232756244391
ACH-000968,0.0104932553873
ACH-000969,0.205910465647
ACH-000973,-0.0706785759616
ACH-000974,-0.0373032706723
ACH-000975,-0.12596452619999998
ACH-000976,-0.234162415416
ACH-000978,0.0618246391656
ACH-000980,-0.136464714912
ACH-000984,-0.00589881820177
ACH-000986,0.032098948353499995
ACH-000988,0.0226517872379
ACH-000993,-0.0402854648267
ACH-000994,-0.07070318733110001
ACH-000996,0.0361142047605
ACH-001001,-0.0609189367901
ACH-001020,-0.0103891202859
ACH-001028,-0.0831450721103
ACH-001031,-0.0786206574505
ACH-001038,-0.032348722140700004
ACH-001048,-0.030817746581099998
ACH-001050,-0.0811746782007
ACH-001053,-0.181986998555
ACH-001054,-0.0717600360558
ACH-001061,0.0029361914200799998
ACH-001067,-0.0447044320916
ACH-001075,-0.015811277715799998
ACH-001096,-0.041405555039199994
ACH-001128,-0.0238268298447
ACH-001134,0.00790437227415
ACH-001151,-0.00155001409868
ACH-001163,-0.0380137097243
ACH-001164,-0.0279385118267
ACH-001173,-0.0034181492304000004
ACH-001183,-0.0698360637688
ACH-001184,-0.19058583986400002
ACH-001190,0.040971682785
ACH-001192,-0.162872098847
ACH-001193,0.0368627729335
ACH-001196,-0.35732551370300003
ACH-001197,0.139027843553
ACH-001205,-0.23894001500599998
ACH-001211,-0.030387330473
ACH-001212,0.0231315570515
ACH-001228,-0.11252467442
ACH-001232,-0.0109336812893
ACH-001239,-0.0843994787711
ACH-001274,-0.297042955567
ACH-001275,-0.0632304523255
ACH-001277,0.10960544683800001
ACH-001278,-0.119119007514
ACH-001280,-0.260006540954
ACH-001283,-0.024630523606699997
ACH-001289,-0.0643524093529
ACH-001295,0.0346813884435
ACH-001300,-0.09165018572450001
ACH-001301,-0.110544510461
ACH-001302,-0.39763870338600005
ACH-001303,-0.0658244347105
ACH-001306,0.038460858639800005
ACH-001318,-0.0663083189434
ACH-001322,0.140990179594
ACH-001328,0.09180268520120001
ACH-001332,-0.0252158437231
ACH-001333,-0.0286968702342
ACH-001336,-0.141893235386
ACH-001340,-0.0547827391632
ACH-001346,0.0849700411392
ACH-001353,-0.0884168885594
ACH-001354,-0.0863285286864
ACH-001367,-0.207375840372
ACH-001368,0.013471734750299998
ACH-001374,-0.10832830545199999
ACH-001375,-0.032182090397099995
ACH-001377,0.021640517696000002
ACH-001380,-0.013792383673399999
ACH-001391,-0.22536075405099998
ACH-001407,-0.220234421477
ACH-001408,-0.0761634659699
ACH-001413,-0.07156678097989999
ACH-001430,0.16813274224
ACH-001431,-0.130367533366
ACH-001450,-0.058627710791300004
ACH-001496,0.039027395515699996
ACH-001500,-0.0547033921059
ACH-001521,-0.043400702487900004
ACH-001523,-0.0316004741177
ACH-001532,0.00579903224971
ACH-001536,0.204699259336
ACH-001550,0.12296785202800001
ACH-001552,-0.135267289291
ACH-001554,-0.0794146290267
ACH-001645,-0.20635331162
ACH-001654,-0.0661041084736
ACH-001715,0.012649363817399999
ACH-001735,-0.150270378113
ACH-001736,0.159114209448
ACH-001737,-0.0851538147717
ACH-001740,-0.30947248372200004
ACH-001745,-0.139735793775
ACH-001750,0.0328237792279
ACH-001765,-0.059736937511
ACH-001956,-0.0628648346452
ACH-001957,-0.0564603999405
