,PKIG (11142)
ACH-000524,-0.141531124777
ACH-000527,-0.136554851513
ACH-000528,-0.104423701988
ACH-000537,-0.24616630549000001
ACH-000541,-0.165881953069
ACH-000542,-0.142272331222
ACH-000544,-0.186717227404
ACH-000545,-0.0123723835211
ACH-000547,0.323963725391
ACH-000548,0.024967537546900002
ACH-000549,-0.06318203433019999
ACH-000550,-0.19154942721
ACH-000552,0.0271249776848
ACH-000556,-0.16840347029199998
ACH-000557,-0.150477111644
ACH-000570,-0.11717273008099999
ACH-000571,-0.084480901722
ACH-000573,0.10460818716
ACH-000576,-0.021069284780999998
ACH-000580,-0.115057781476
ACH-000584,0.0816765706841
ACH-000585,0.07254121442889999
ACH-000588,-0.113651781934
ACH-000589,-0.22074391884
ACH-000591,-0.0771540467879
ACH-000593,0.0710375119448
ACH-000600,-0.10270034288799999
ACH-000601,-0.181334996798
ACH-000604,0.0867366403282
ACH-000605,-0.159871167868
ACH-000606,-0.187048650051
ACH-000608,-0.0601683419185
ACH-000614,-0.252931308581
ACH-000616,-0.196527150277
ACH-000618,-0.0579693213013
ACH-000619,-0.0674404068156
ACH-000620,-0.011907158577199999
ACH-000621,0.006886895375260001
ACH-000622,-0.038162096265
ACH-000623,-0.107794278288
ACH-000624,-0.11553076613299999
ACH-000627,-0.23287187801800002
ACH-000630,0.0280560612182
ACH-000632,-0.040950235016
ACH-000633,-0.243636584017
ACH-000637,-0.024561061975400002
ACH-000638,-0.0367420102292
ACH-000646,-0.213387148254
ACH-000647,0.0335140133684
ACH-000648,-0.0756100964109
ACH-000649,0.0144620624527
ACH-000651,-0.136118180025
ACH-000652,-0.0385354216371
ACH-000653,-0.118288058411
ACH-000657,-0.180245091025
ACH-000658,0.0431142637964
ACH-000661,-0.149027909992
ACH-000662,-0.483161404705
ACH-000663,-0.11086593979
ACH-000665,-0.17561358367
ACH-000671,-0.106990365436
ACH-000673,-0.18015753789500003
ACH-000676,0.07526141914869999
ACH-000677,-0.025759954087
ACH-000681,-0.0266724520773
ACH-000682,-0.0184800307012
ACH-000683,-0.021445261947400002
ACH-000684,0.154537970019
ACH-000688,-0.17430442045699998
ACH-000693,-0.042849315462
ACH-000694,-0.157644623061
ACH-000695,-0.0665324190443
ACH-000696,-0.140957872575
ACH-000697,0.0244332612381
ACH-000699,-0.2481823198
ACH-000701,-0.254804435735
ACH-000706,0.0250062280253
ACH-000711,-0.09842536347000001
ACH-000713,-0.54479046008
ACH-000714,-0.0778280514905
ACH-000718,-0.206549935762
ACH-000720,-0.22824560757800003
ACH-000721,-0.298584872695
ACH-000724,-0.0955145158986
ACH-000725,-0.058192427093199994
ACH-000732,-0.333032883932
ACH-000734,0.005842741575850001
ACH-000735,-0.105881062309
ACH-000736,-0.09248444153210002
ACH-000738,-0.190184760909
ACH-000746,-0.153275835675
ACH-000747,-0.0633284500909
ACH-000748,-0.16157266673
ACH-000753,0.030344802347200002
ACH-000756,-0.06922157905910001
ACH-000757,-0.00101913119878
ACH-000758,-0.254207696735
ACH-000760,-0.181876719612
ACH-000763,-0.0586984532954
ACH-000764,-0.216725265035
ACH-000765,0.114538389139
ACH-000766,-0.0844155546232
ACH-000767,0.0030973951490399997
ACH-000768,-0.031374536594599996
ACH-000769,-0.0809876794742
ACH-000770,-0.042242131589900006
ACH-000771,0.030718081617299997
ACH-000773,0.0812187626746
ACH-000776,-0.21740256620700002
ACH-000777,-0.118122757489
ACH-000778,-0.117832107728
ACH-000781,-0.11795761152999999
ACH-000782,-0.0744648314162
ACH-000783,-0.106580525876
ACH-000784,-0.0620399754647
ACH-000785,-0.0774811513626
ACH-000787,-0.16263877578299998
ACH-000788,-0.08425928140069999
ACH-000791,-0.021348570673599996
ACH-000792,0.0750366059253
ACH-000794,0.036927561586599995
ACH-000796,-0.10105249130100001
ACH-000799,-0.10339981820699999
ACH-000800,-0.0254747799003
ACH-000802,-0.016856685301000002
ACH-000804,-0.17375283765000002
ACH-000805,-0.113546884573
ACH-000809,-0.043347097162499994
ACH-000810,0.13524768784900001
ACH-000811,-0.105737530504
ACH-000817,0.100172476597
ACH-000819,0.048807681494000006
ACH-000820,0.0744994858066
ACH-000821,-0.269351752507
ACH-000822,-0.0458415087471
ACH-000823,-0.0998043676739
ACH-000824,0.07162288455910001
ACH-000827,-0.199386020163
ACH-000829,-0.053926851234099994
ACH-000831,0.0291258214884
ACH-000832,0.009450592750719999
ACH-000833,-0.113468938893
ACH-000834,-0.135177691028
ACH-000835,-0.00263509880166
ACH-000836,-0.217606552723
ACH-000837,-0.273552252583
ACH-000838,-0.177711005462
ACH-000839,-0.272386864527
ACH-000840,-0.21064439260899998
ACH-000841,0.0370033378229
ACH-000843,-0.278058880073
ACH-000846,-0.21357193436799998
ACH-000847,-0.07027931061810001
ACH-000848,-0.05101658554690001
ACH-000849,-0.110673285838
ACH-000851,-0.09018048946910001
ACH-000855,0.0760531376573
ACH-000856,-0.0512657999388
ACH-000858,-0.07411315807419999
ACH-000859,-0.151342357348
ACH-000861,-0.024176404842
ACH-000862,-0.124139666227
ACH-000865,0.0574484803806
ACH-000866,-0.07358971045589999
ACH-000867,-0.134546613687
ACH-000869,0.089140674562
ACH-000872,-0.10107872296599998
ACH-000873,0.117233376874
ACH-000876,-0.0673045378126
ACH-000878,-0.0105308527774
ACH-000880,0.00536066757281
ACH-000881,-0.026352947873
ACH-000882,-0.0926362637343
ACH-000884,-0.19307818457400003
ACH-000885,-0.136990766787
ACH-000887,0.0007183385115739999
ACH-000888,-0.0879928246071
ACH-000889,0.101221137279
ACH-000890,-0.176148118301
ACH-000896,0.060006180949599995
ACH-000898,-0.167842577
ACH-000900,-0.185431697422
ACH-000901,-0.0666062794996
ACH-000905,-0.0296180695186
ACH-000906,0.0408889828061
ACH-000907,-0.29445937487
ACH-000910,0.138991231834
ACH-000911,-0.157194632191
ACH-000912,-0.127231487657
ACH-000913,-0.05425262660130001
ACH-000915,0.0261785527098
ACH-000916,-0.439287225366
ACH-000917,-0.08533508741419998
ACH-000921,0.13357801796
ACH-000924,-0.00101548306584
ACH-000926,0.022336308103800002
ACH-000928,-0.15358234062999998
ACH-000929,-0.0854787018187
ACH-000932,-0.18372001948199998
ACH-000935,-0.0355408381382
ACH-000936,-0.0955041556953
ACH-000937,0.0477438784325
ACH-000938,-0.206197509754
ACH-000939,-0.0376469579899
ACH-000941,-0.139853278665
ACH-000943,-0.156119733945
ACH-000946,-0.158923519635
ACH-000947,-0.08189277002550001
ACH-000948,-0.14449509023
ACH-000950,0.0369638490232
ACH-000953,0.0363845968911
ACH-000957,-0.160293080331
ACH-000958,-0.0348599132794
ACH-000960,-0.0542645448527
ACH-000963,-0.0690253978691
ACH-000968,-0.00958773906684
ACH-000969,-0.12413514298699999
ACH-000973,-0.107560570263
ACH-000974,-0.075200752657
ACH-000975,-0.0644441469461
ACH-000976,-0.13959445113399999
ACH-000978,-0.08077894879150001
ACH-000980,-0.0994181593462
ACH-000984,-0.09807473392989999
ACH-000986,-0.116084462661
ACH-000988,-0.0008207318403139998
ACH-000993,0.031076136313400005
ACH-000994,-0.14034643106699998
ACH-000996,-0.09951871931760001
ACH-001001,-0.0855308593565
ACH-001020,-0.134966531317
ACH-001028,-0.07215023110610001
ACH-001031,-0.20259002730200001
ACH-001038,-0.050939707847600005
ACH-001048,-0.100849481264
ACH-001050,0.0579901012302
ACH-001053,0.008409813475510002
ACH-001054,0.06892649807639999
ACH-001061,-0.105885521294
ACH-001067,-0.228398858073
ACH-001075,-0.00717832632092
ACH-001096,0.0583295036781
ACH-001128,-0.155895007498
ACH-001134,-0.212509693948
ACH-001151,0.0216060480277
ACH-001163,-0.22092514792399998
ACH-001164,-0.07864321025660001
ACH-001173,-0.142386705505
ACH-001183,-0.119221533369
ACH-001184,0.143432723163
ACH-001190,-0.0708789798983
ACH-001192,-0.0906842441919
ACH-001193,-0.183061162507
ACH-001196,-0.16801185457899998
ACH-001197,-0.16140398376700002
ACH-001205,-0.0811917029877
ACH-001211,-0.108467267807
ACH-001212,0.097263734772
ACH-001228,-0.10770745565300001
ACH-001232,-0.18770973972199997
ACH-001239,0.00382285421998
ACH-001274,-0.100815638847
ACH-001275,-0.0014467629884200002
ACH-001277,-0.222663797852
ACH-001278,0.12121683892799999
ACH-001280,-0.028083454972599998
ACH-001283,0.0666683655035
ACH-001289,-0.0142970533177
ACH-001295,-0.138465376412
ACH-001300,-0.05783334455730001
ACH-001301,-0.190556837363
ACH-001302,0.0672775127961
ACH-001303,-0.0641213147842
ACH-001306,-0.07931499926680001
ACH-001318,-0.08248800249589999
ACH-001322,-0.140135212091
ACH-001328,-0.0334843019111
ACH-001332,-0.049268714173
ACH-001333,-0.317200032851
ACH-001336,0.104288903155
ACH-001340,-0.0866610571281
ACH-001346,0.08494483116450001
ACH-001353,-0.017499629945900003
ACH-001354,-0.0590242780306
ACH-001367,-0.00923048192526
ACH-001368,-0.198101577497
ACH-001374,-0.39506704906900003
ACH-001375,-0.147240732323
ACH-001377,-0.10449018988299999
ACH-001380,-0.059250803949100005
ACH-001391,-0.14976566746
ACH-001407,-0.022318499348
ACH-001408,-0.10731399541799999
ACH-001413,-0.116418750857
ACH-001430,-0.334154687229
ACH-001431,-0.112215339023
ACH-001450,-0.0185764136618
ACH-001496,-0.100252807627
ACH-001500,-0.237253387209
ACH-001521,0.0016670979761900001
ACH-001523,0.00399934354317
ACH-001532,-0.09246414658060001
ACH-001536,0.0202320023073
ACH-001550,-0.169212024925
ACH-001552,-0.161212669725
ACH-001554,-0.08991855724570001
ACH-001645,0.0989276867697
ACH-001654,-0.0689613000509
ACH-001715,-0.211619056378
ACH-001735,-0.07431272942139999
ACH-001736,-0.18959022988899998
ACH-001737,0.251970560094
ACH-001740,0.045340220280999995
ACH-001745,0.110152317513
ACH-001750,-0.245734395084
ACH-001765,0.00292053968573
ACH-001956,-0.13963368713500002
ACH-001957,0.0804283697079
