,ATF5 (22809)
ACH-000004,0.0651515113126
ACH-000007,0.109061955932
ACH-000009,-0.351001449826
ACH-000011,-0.19587195159
ACH-000012,-0.24868188467099997
ACH-000013,-0.32042136889199996
ACH-000014,-0.137587401381
ACH-000015,-0.43095496245
ACH-000017,-0.291938282551
ACH-000018,0.0136275534209
ACH-000019,-0.34893453145099995
ACH-000021,-0.283424251276
ACH-000022,-0.37238753464
ACH-000025,-0.164449205539
ACH-000028,-0.23382157269200002
ACH-000030,-0.15543543558700001
ACH-000035,-0.118587293498
ACH-000036,-0.25987894264
ACH-000037,-0.404556825905
ACH-000039,-0.0522168902881
ACH-000040,-0.305784401294
ACH-000041,-0.432935789507
ACH-000042,-0.25941597263099997
ACH-000045,-0.235003777596
ACH-000047,-0.240570935608
ACH-000052,-0.34145646246399997
ACH-000053,-0.115528381895
ACH-000054,-0.287922073698
ACH-000055,-0.34230183659900004
ACH-000060,-0.216006899587
ACH-000067,-0.338594435713
ACH-000070,-0.17434607971000002
ACH-000075,-0.411286131372
ACH-000078,-0.350305908111
ACH-000082,-0.43231927852700003
ACH-000085,-0.20220400534299998
ACH-000086,-0.36376156791
ACH-000087,-0.280413383213
ACH-000092,-0.284241403544
ACH-000095,-0.243312433187
ACH-000097,-0.30900022223
ACH-000098,-0.33573523750900003
ACH-000099,-0.402717828429
ACH-000108,-0.223642972263
ACH-000113,-0.07044196299639999
ACH-000115,-0.29856322941999996
ACH-000116,-0.253716276744
ACH-000118,-0.305988061678
ACH-000120,-0.08320075268739999
ACH-000123,-0.178698994483
ACH-000127,-0.22373500367
ACH-000128,-0.291868245338
ACH-000132,-0.19499905429900002
ACH-000133,-0.36479562552100003
ACH-000137,-0.5574690519659999
ACH-000138,-0.445729863486
ACH-000142,-0.300744195421
ACH-000143,-0.28134079051800004
ACH-000146,-0.283828177669
ACH-000148,-0.195524832849
ACH-000150,-0.0749033938558
ACH-000152,-0.22640574854000003
ACH-000153,-0.483129528138
ACH-000159,-0.43985391307300004
ACH-000160,-0.390209545388
ACH-000163,-0.300161975064
ACH-000167,-0.07702619939500001
ACH-000168,-0.15042994730599998
ACH-000169,-0.40180184947700004
ACH-000178,-0.09194413932050001
ACH-000182,-0.259416281825
ACH-000183,-0.293947722207
ACH-000188,-0.185827257812
ACH-000189,-0.24521849121999997
ACH-000190,-0.312789931082
ACH-000198,-0.30155144193100003
ACH-000204,-0.35948866464699997
ACH-000206,-0.200614891339
ACH-000207,0.0597369692475
ACH-000211,-0.34420249312600004
ACH-000215,-0.250893868332
ACH-000221,-0.155200559952
ACH-000222,-0.392602427763
ACH-000223,-0.301543571253
ACH-000226,-0.198188022848
ACH-000227,-0.211217264995
ACH-000228,-0.36255801178900005
ACH-000231,-0.14709303476299998
ACH-000232,-0.432439145721
ACH-000233,-0.45268789431999995
ACH-000234,-0.639560748333
ACH-000235,-0.246565697503
ACH-000237,-0.285989071134
ACH-000238,-0.23029648094900002
ACH-000243,-0.256618038118
ACH-000244,-0.250372054455
ACH-000246,-0.222051215
ACH-000248,-0.43208376521999997
ACH-000250,-0.339854673836
ACH-000251,-0.479463268741
ACH-000253,-0.128376275808
ACH-000255,-0.40209133214500004
ACH-000256,-0.36217449662600004
ACH-000257,-0.412193791622
ACH-000258,-0.0113217788705
ACH-000259,-0.234043028688
ACH-000260,-0.165180812653
ACH-000261,-0.33503342702100003
ACH-000262,-0.326589430817
ACH-000263,-0.189343151939
ACH-000264,-0.142374081566
ACH-000265,-0.41413720611500004
ACH-000266,-0.33384684283000005
ACH-000272,-0.225880396053
ACH-000273,-0.408940346061
ACH-000274,-0.203950637802
ACH-000277,-0.32455119030900004
ACH-000278,-0.31992243886300004
ACH-000279,-0.36241980451300004
ACH-000280,-0.351021103568
ACH-000281,-0.240312768441
ACH-000288,-0.138907177549
ACH-000291,-0.423378008575
ACH-000293,-0.416889553662
ACH-000294,-0.227060689417
ACH-000295,-0.314910546475
ACH-000296,-0.0316993665496
ACH-000302,-0.45600864755099996
ACH-000304,-0.212705856496
ACH-000307,-0.28186422830200003
ACH-000308,-0.256097727722
ACH-000310,-0.370090063423
ACH-000311,-0.5191961777090001
ACH-000312,-0.18551500300299997
ACH-000315,-0.24575252507599998
ACH-000316,-0.00164273831416
ACH-000317,-0.216328974544
ACH-000318,-0.42453154941200005
ACH-000319,-0.39772615017499996
ACH-000320,-0.442216113083
ACH-000322,-0.153080616612
ACH-000323,-0.172815997055
ACH-000324,-0.370143289582
ACH-000329,-0.227606082992
ACH-000330,-0.36951845786799997
ACH-000331,-0.335500892357
ACH-000332,-0.35910320022200004
ACH-000334,-0.31544584261
ACH-000335,-0.265631056839
ACH-000336,-0.18787997855500002
ACH-000337,-0.600647501
ACH-000339,-0.393147966608
ACH-000341,-0.5441576199270001
ACH-000348,-0.233218897122
ACH-000350,-0.350772775449
ACH-000352,-0.319093357092
ACH-000356,-0.260813787667
ACH-000361,-0.184122983776
ACH-000362,-0.24000364163899998
ACH-000363,-0.331441660377
ACH-000364,-0.430080796061
ACH-000365,-0.31529751740899997
ACH-000366,-0.332389598365
ACH-000368,-0.05239523282169999
ACH-000374,-0.31940464693000004
ACH-000375,-0.25931363008999997
ACH-000376,-0.293142546502
ACH-000381,-0.271476137254
ACH-000383,-0.295661392277
ACH-000387,-0.32912803917
ACH-000389,-0.349653210054
ACH-000390,-0.276087692598
ACH-000393,-0.39719198214100004
ACH-000395,-0.28565351141199996
ACH-000397,-0.375494955756
ACH-000401,-0.465379328198
ACH-000402,-0.23114415853300002
ACH-000403,-0.18563193757500002
ACH-000404,-0.243632475493
ACH-000406,-0.17754809443
ACH-000407,-0.271507347987
ACH-000408,-0.416986912907
ACH-000410,-0.48142867482900004
ACH-000411,-0.481081225575
ACH-000414,-0.305346517067
ACH-000415,-0.230387437621
ACH-000416,-0.23299614618099998
ACH-000420,-0.3913411112
ACH-000421,-0.208343725018
ACH-000424,-0.256856160864
ACH-000425,-0.243514031545
ACH-000426,-0.28875392986299997
ACH-000427,-0.304471539606
ACH-000433,-0.475350030405
ACH-000436,-0.47973102500200004
ACH-000444,-0.249667478206
ACH-000445,-0.23996496709399998
ACH-000448,-0.252903597233
ACH-000450,-0.0860925332681
ACH-000452,-0.30956619611200004
ACH-000454,-0.030569483936400004
ACH-000458,-0.26947955754999997
ACH-000459,-0.032141971992599994
ACH-000460,-0.26605370808699996
ACH-000461,-0.244642736035
ACH-000463,-0.333794924281
ACH-000464,-0.454411205353
ACH-000466,-0.0796288255216
ACH-000467,-0.220145827635
ACH-000468,-0.44375665975199996
ACH-000469,-0.35118863887400004
ACH-000470,-0.140393590974
ACH-000471,-0.288184697338
ACH-000472,-0.3047027989
ACH-000473,-0.302225551503
ACH-000475,-0.31750804734
ACH-000476,-0.127866727038
ACH-000477,-0.264275147871
ACH-000480,-0.37477118208800003
ACH-000481,-0.607958622946
ACH-000483,0.07695235341689999
ACH-000484,-0.327175378048
ACH-000485,-0.24707337710900001
ACH-000486,-0.45799050318400003
ACH-000487,-0.30079056322299996
ACH-000488,-0.276696988725
ACH-000490,-0.239998710641
ACH-000491,-0.130683965254
ACH-000495,-0.250807725293
ACH-000496,-0.262586909236
ACH-000499,-0.322597566392
ACH-000500,-0.270931421184
ACH-000502,-0.36143350489299997
ACH-000503,-0.373562806988
ACH-000505,-0.36575936882700005
ACH-000507,-0.285980995506
ACH-000510,-0.36198646021799996
ACH-000511,-0.152650016144
ACH-000512,0.00222797060269
ACH-000516,-0.340968859041
ACH-000517,-0.34801332771300003
ACH-000518,-0.19082490014800002
ACH-000520,-0.483370567791
ACH-000521,-0.242649894447
ACH-000522,-0.29796805373
ACH-000524,-0.37100413088600004
ACH-000527,-0.207442634212
ACH-000528,-0.25526412532299997
ACH-000537,-0.309597743847
ACH-000541,-0.4608168849
ACH-000542,-0.218366791205
ACH-000544,-0.24003806008200002
ACH-000545,-0.223676931315
ACH-000547,-0.22745708599599998
ACH-000548,-0.421898350484
ACH-000549,-0.312050627655
ACH-000550,-0.355987069388
ACH-000552,-0.156219378139
ACH-000556,-0.40864595159999995
ACH-000557,-0.174904792168
ACH-000570,-0.14638892875499998
ACH-000571,-0.289004025402
ACH-000573,-0.147747842308
ACH-000576,-0.230321815046
ACH-000580,-0.10583540503200001
ACH-000584,-0.272155913613
ACH-000585,-0.415177806102
ACH-000588,-0.0836918757619
ACH-000589,-0.250354979183
ACH-000591,-0.188040275002
ACH-000593,-0.201471103499
ACH-000600,-0.291890264048
ACH-000601,-0.31095571351
ACH-000604,-0.353707300921
ACH-000605,-0.0939164254554
ACH-000606,-0.14217223117799999
ACH-000608,-0.25445318528
ACH-000614,-0.27671562260899996
ACH-000616,-0.153204930454
ACH-000618,-0.190518618992
ACH-000619,-0.132495703573
ACH-000620,-0.40527675998999996
ACH-000621,-0.300942807294
ACH-000622,-0.141967106388
ACH-000623,-0.251072489974
ACH-000624,-0.361589786493
ACH-000627,-0.314699577327
ACH-000630,-0.465704773098
ACH-000632,-0.203140435264
ACH-000633,-0.181041393646
ACH-000637,-0.36362620140600005
ACH-000638,-0.23062626120700003
ACH-000646,-0.07110524149339999
ACH-000647,-0.213423441458
ACH-000648,-0.372472015501
ACH-000649,-0.222060548874
ACH-000651,-0.0922689411393
ACH-000652,0.0066823037048
ACH-000653,-0.050307772108699994
ACH-000657,-0.426762073311
ACH-000658,-0.23674937693599998
ACH-000661,-0.343022769339
ACH-000662,-0.326080430861
ACH-000663,-0.46350769704499994
ACH-000665,-0.204722129995
ACH-000671,-0.186678485883
ACH-000673,-0.317578940745
ACH-000676,-0.21239510875300002
ACH-000677,-0.292940687776
ACH-000681,-0.295252434173
ACH-000682,-0.181915632736
ACH-000683,-0.215998018644
ACH-000684,0.062200909172599995
ACH-000688,-0.207731874089
ACH-000693,-0.228216133365
ACH-000694,-0.37098187379600006
ACH-000695,-0.574152672662
ACH-000696,-0.289435525085
ACH-000697,-0.328213370938
ACH-000699,-0.12241655963300001
ACH-000701,-0.289418694743
ACH-000706,-0.19975964043900002
ACH-000711,-0.34225009131300005
ACH-000713,-0.41526523254500003
ACH-000714,-0.34429103081699997
ACH-000718,-0.40835288484
ACH-000720,-0.261057717463
ACH-000721,-0.44661201144100005
ACH-000724,-0.138415615885
ACH-000725,-0.40073379811300003
ACH-000732,-0.24562621802700002
ACH-000734,-0.21236959893100002
ACH-000735,-0.234843954809
ACH-000736,-0.17158903462900002
ACH-000738,-0.257466572324
ACH-000746,-0.29488739921999996
ACH-000747,-0.269115455964
ACH-000748,-0.195667801082
ACH-000753,-0.23257319384199998
ACH-000756,-0.272392949448
ACH-000757,-0.35410179167499994
ACH-000758,-0.203941930377
ACH-000760,-0.111795666141
ACH-000763,-0.31652758016
ACH-000764,-0.36167684998099997
ACH-000765,-0.127526072144
ACH-000766,-0.400737457406
ACH-000767,-0.153499882271
ACH-000768,-0.224271013897
ACH-000769,-0.257750161937
ACH-000770,-0.35163162908100004
ACH-000771,-0.251893591295
ACH-000773,-0.39431475104900005
ACH-000776,-0.22204862192699998
ACH-000777,-0.247161924335
ACH-000778,-0.35942059478699995
ACH-000781,-0.328179813729
ACH-000782,-0.278506961039
ACH-000783,-0.430234581285
ACH-000784,-0.164139065906
ACH-000785,-0.5028313458429999
ACH-000787,-0.307823796311
ACH-000788,-0.307053204826
ACH-000791,-0.420012121916
ACH-000792,-0.254321868166
ACH-000794,-0.141286976594
ACH-000796,-0.347455728316
ACH-000799,-0.19861125420000003
ACH-000800,-0.42760980332599996
ACH-000802,-0.320742284903
ACH-000804,-0.285976326017
ACH-000805,-0.284505529295
ACH-000809,-0.24653923420600002
ACH-000810,-0.299181748362
ACH-000811,-0.243168308925
ACH-000817,0.0323401739983
ACH-000819,-0.406212735043
ACH-000820,-0.220009351734
ACH-000821,-0.296681118515
ACH-000822,-0.340612228723
ACH-000823,-0.262978781875
ACH-000824,-0.515135155794
ACH-000827,-0.21759253590799998
ACH-000829,-0.181847300002
ACH-000831,-0.45728467229599995
ACH-000832,-0.354921404736
ACH-000833,-0.0190650045839
ACH-000834,-0.326994868002
ACH-000835,-0.335258955989
ACH-000836,-0.38423082707199996
ACH-000837,-0.24043478296
ACH-000838,-0.20023545050799998
