,HIST1H1D (3007)
ACH-000004,-0.12496385078299999
ACH-000007,-0.331089230354
ACH-000009,-0.159286718407
ACH-000011,-0.412336524062
ACH-000012,-0.39866583503200004
ACH-000013,-0.182590421075
ACH-000014,-0.47297111987199997
ACH-000015,-0.223636835848
ACH-000017,-0.505066516375
ACH-000018,0.106513889389
ACH-000019,-0.65348756575
ACH-000021,-0.169871456198
ACH-000022,-0.08409628832730001
ACH-000025,-0.255433831041
ACH-000028,-0.22604709394
ACH-000030,-0.24009425212699997
ACH-000035,-0.315900694905
ACH-000036,-0.156012375481
ACH-000037,0.0028174609786599998
ACH-000039,-0.43983615847900004
ACH-000040,-0.20222150626899998
ACH-000041,-0.38922838980999996
ACH-000042,0.019802627286599997
ACH-000045,-0.384220802782
ACH-000047,-0.1770459121
ACH-000052,-0.648891533725
ACH-000053,-0.268553073546
ACH-000054,-0.264635519168
ACH-000055,-0.22396219620700003
ACH-000060,-0.23109372281999999
ACH-000067,-0.37817612354999997
ACH-000070,-0.44468609677599996
ACH-000075,-0.17196299379299998
ACH-000078,-0.25631940993200003
ACH-000082,-0.267995251717
ACH-000085,-0.470242003791
ACH-000086,-0.37175686890299997
ACH-000087,-0.710171262289
ACH-000092,-0.38770632376999997
ACH-000095,-0.29662112777800004
ACH-000097,-0.210319574803
ACH-000098,-0.36464240423199995
ACH-000099,-0.175224677715
ACH-000108,-0.0128094176857
ACH-000113,-0.118939213893
ACH-000115,-0.622912886514
ACH-000116,-0.432362201216
ACH-000118,-0.319073254255
ACH-000120,-0.213157721013
ACH-000123,-0.296912864929
ACH-000127,-0.331678498202
ACH-000128,-0.260823876288
ACH-000132,-0.274716970691
ACH-000133,-0.25150668748300004
ACH-000137,-0.0879995002788
ACH-000138,-0.166629816929
ACH-000142,-0.303466097614
ACH-000143,-0.44774388434600004
ACH-000146,-0.152048073597
ACH-000148,-0.165944436124
ACH-000150,-0.154637835596
ACH-000152,-0.313136435128
ACH-000153,-0.5084860561469999
ACH-000159,-0.37129614129699995
ACH-000160,0.170990183583
ACH-000163,0.0275482844993
ACH-000167,0.310629140293
ACH-000168,-0.491782824488
ACH-000169,-0.30961878270599996
ACH-000178,-0.305747970483
ACH-000182,-0.23967359559700002
ACH-000183,-0.19003878330899998
ACH-000188,-0.455996728641
ACH-000189,-0.296557815103
ACH-000190,0.203677241948
ACH-000198,-0.536747449224
ACH-000204,-0.5108602779020001
ACH-000206,-0.827601696203
ACH-000207,-0.375220982582
ACH-000211,-0.223140352913
ACH-000215,-0.265589286158
ACH-000221,-0.056896195353699996
ACH-000222,-0.09041102018689999
ACH-000223,-0.35815125701
ACH-000226,-0.266854680658
ACH-000227,-0.282769430284
ACH-000228,-0.07735867355789999
ACH-000231,-0.323267086457
ACH-000232,-0.11604506035599998
ACH-000233,-0.252633454529
ACH-000234,-0.635939581765
ACH-000235,-0.22597738051
ACH-000237,-0.280824210267
ACH-000238,-0.256724408339
ACH-000243,-0.20361253844000002
ACH-000244,-0.37011604747599997
ACH-000246,-0.419610545845
ACH-000248,-0.375158959931
ACH-000250,-0.259821476207
ACH-000251,-0.642639443492
ACH-000253,-0.323692796324
ACH-000255,0.0383920196364
ACH-000256,-0.22708047469700002
ACH-000257,-0.07277665914260001
ACH-000258,-0.287930572426
ACH-000259,-0.06443661890130001
ACH-000260,-0.34249730594000005
ACH-000261,-0.234720974985
ACH-000262,-0.287352794567
ACH-000263,-0.38382617928900004
ACH-000264,-0.205480824531
ACH-000265,-0.0661600219135
ACH-000266,-0.160483202631
ACH-000272,-0.27774699766800004
ACH-000273,-0.247440339718
ACH-000274,-0.281379569495
ACH-000277,-0.304386159674
ACH-000278,-0.252250696374
ACH-000279,-0.30610341011799996
ACH-000280,-0.243561677635
ACH-000281,0.0421548987953
ACH-000288,-0.307281197916
ACH-000291,-0.214481979507
ACH-000293,-0.369524922583
ACH-000294,-0.194973967099
ACH-000295,-0.254684938575
ACH-000296,-0.237000622405
ACH-000302,-0.305638536315
ACH-000304,-0.483367175775
ACH-000307,-0.09696673028660001
ACH-000308,-0.338811051253
ACH-000310,-0.5756902345699999
ACH-000311,-0.105926891779
ACH-000312,-0.108818131635
ACH-000315,-0.10451116979
ACH-000316,-0.34653893228200006
ACH-000317,-0.506989743313
ACH-000318,-0.11023981460799999
ACH-000319,-0.395222474164
ACH-000320,-0.16013173773800002
