,PNMA2 (10687)
ACH-000004,-0.0234605752275
ACH-000007,0.0956723428628
ACH-000009,0.0609021643162
ACH-000011,-0.127206027599
ACH-000012,0.161365351118
ACH-000013,0.0032218621366000002
ACH-000014,-0.021274305382599997
ACH-000015,0.055460117640300004
ACH-000017,0.17056472874200002
ACH-000018,0.013741473502200001
ACH-000019,0.122102593866
ACH-000021,-0.07548220009430001
ACH-000022,0.09494646776419999
ACH-000025,0.0861028893317
ACH-000028,-0.00900170329397
ACH-000030,0.105901249493
ACH-000035,0.0520109308734
ACH-000036,-0.0361301233116
ACH-000037,0.27428466373000004
ACH-000039,0.028026349909
ACH-000040,0.11266860441500001
ACH-000041,-0.142301171813
ACH-000042,-0.09222873430739999
ACH-000045,0.048983970696900005
ACH-000047,0.0377304357135
ACH-000052,-0.129621993779
ACH-000053,0.0616980560855
ACH-000054,0.031221887933099997
ACH-000055,0.270615276874
ACH-000060,0.00131035160736
ACH-000067,0.105037341086
ACH-000070,0.0726607617956
ACH-000075,-0.0339254886383
ACH-000078,0.16786821687
ACH-000082,0.139157933539
ACH-000085,-0.050418790763900004
ACH-000086,0.129466975903
ACH-000087,-0.0028436740550400004
ACH-000092,0.118389761535
ACH-000095,0.22172615399099999
ACH-000097,0.0027727882942500002
ACH-000098,0.28557824292399997
ACH-000099,0.0963997369128
ACH-000108,-0.00440611954583
ACH-000113,-0.07994148569989999
ACH-000115,0.0913351057134
ACH-000116,0.133511777618
ACH-000118,0.00695693998941
ACH-000120,0.143813907007
ACH-000123,0.00671537024922
ACH-000127,0.024245090984400003
ACH-000128,0.045137096767
ACH-000132,0.0598862063244
ACH-000133,0.0916130323679
ACH-000137,0.0200668517552
ACH-000138,-0.049316089895099995
ACH-000142,0.200537075575
ACH-000143,-0.0309877676921
ACH-000146,0.09002373432460001
ACH-000148,0.10723291762399999
ACH-000150,0.0857828549773
ACH-000152,0.09830112227
ACH-000153,0.364059802162
ACH-000159,0.09650275276699999
ACH-000160,0.167332789409
ACH-000163,0.0949876654872
ACH-000167,0.080858506124
ACH-000168,-0.00581116326204
ACH-000169,0.114309933827
ACH-000178,0.014735459693700001
ACH-000182,0.103320861184
ACH-000183,-0.035482210076
ACH-000188,0.124052264962
ACH-000189,-0.270135742227
ACH-000190,-0.00608985217325
ACH-000198,0.07947396941599999
ACH-000204,-0.11431586581700001
ACH-000206,0.26428020219799997
ACH-000207,0.280469742975
ACH-000211,0.0231050644631
ACH-000215,0.08473176625789999
ACH-000221,0.08143712148639999
ACH-000222,-0.014353465020299999
ACH-000223,0.141861007485
ACH-000226,0.25082661172299997
ACH-000227,0.0963784519105
ACH-000228,-0.197653448077
ACH-000231,0.0693167969497
ACH-000232,0.0360730381517
ACH-000233,0.15999950984300002
ACH-000234,-0.0419038791546
ACH-000235,0.0582749667071
ACH-000237,0.10519533523600001
ACH-000238,0.12461634444
ACH-000243,-0.09420526007829999
ACH-000244,0.24940664258200002
ACH-000246,-0.029637814215599998
ACH-000248,0.0189922991787
ACH-000250,0.00899237342707
ACH-000251,0.160258504906
ACH-000253,0.0401857321164
ACH-000255,-0.0189330163985
ACH-000256,0.176205108682
ACH-000257,-0.08078380134669999
ACH-000258,0.190693222135
ACH-000259,0.0375457391689
ACH-000260,0.157662876648
ACH-000261,0.050645948596900005
ACH-000262,0.0375352115476
ACH-000263,0.354547026498
ACH-000264,0.0632737327671
