,KAT6B (23522)
ACH-000004,-0.0145897471899
ACH-000007,-0.156794544825
ACH-000009,0.0375908315018
ACH-000011,0.37884390627899994
ACH-000012,0.0852032114677
ACH-000013,-0.5569775841
ACH-000014,-0.0658891055427
ACH-000015,-0.0588183749302
ACH-000017,-0.196826213901
ACH-000018,0.025243811214200003
ACH-000019,-0.45932546214599995
ACH-000021,-0.109989081061
ACH-000022,0.165906993057
ACH-000025,-0.20171450785199999
ACH-000028,-0.18781572652399997
ACH-000030,-0.17681295663199997
ACH-000035,-0.14508010512299999
ACH-000036,-0.137236661973
ACH-000037,0.0236619345324
ACH-000039,0.147188086217
ACH-000040,-0.039223185712
ACH-000041,0.034816787803
ACH-000042,-0.151050843114
ACH-000045,-0.0714489734323
ACH-000047,-0.186283726789
ACH-000052,-0.055436124219300005
ACH-000053,0.113791453745
ACH-000054,0.0076828653272
ACH-000055,0.0342310990063
ACH-000060,-0.0426280700966
ACH-000067,-0.19125558480000002
ACH-000070,0.132626227546
ACH-000075,0.22933951362100002
ACH-000078,0.00909139359749
ACH-000082,-0.375907338438
ACH-000085,0.0705494753668
ACH-000086,-0.11734007679099999
ACH-000087,-0.18804954908799998
ACH-000092,0.165099258848
ACH-000095,-0.030771857481299996
ACH-000097,-0.13257994519400002
ACH-000098,0.0456114987184
ACH-000099,-0.325691560014
ACH-000108,-0.0795819451712
ACH-000113,-0.216655058502
ACH-000115,-0.35200021702100004
ACH-000116,0.0027930160295
ACH-000118,-0.205555280032
ACH-000120,-0.282221224629
ACH-000123,0.005250634045959999
ACH-000127,-0.144817240748
ACH-000128,-0.0955387442797
ACH-000132,0.052932809322100004
ACH-000133,-0.09556431708489999
ACH-000137,0.19832974430300002
ACH-000138,-0.0450892375734
ACH-000142,0.0259603138498
ACH-000143,0.16072382179199998
ACH-000146,0.09184086747430001
ACH-000148,0.0133360571306
ACH-000150,0.00609929392341
ACH-000152,-0.169309131535
ACH-000153,-0.0209177778283
ACH-000159,-0.0311026909363
ACH-000160,0.308586512541
ACH-000163,-0.134623623044
ACH-000167,0.414834006234
ACH-000168,0.201472629003
ACH-000169,-0.0808602164375
ACH-000178,0.0781266982589
ACH-000182,-0.162091471328
ACH-000183,-0.22201762361900002
ACH-000188,-0.015221168903399999
ACH-000189,0.0330442453975
ACH-000190,0.38549023914499997
ACH-000198,-0.694547699741
ACH-000204,-0.0468530234955
ACH-000206,0.0221188311643
ACH-000207,-0.27368241674800003
ACH-000211,-0.0374524877534
ACH-000215,-0.00354856126108
ACH-000221,-0.19989927198
ACH-000222,-0.219755178528
ACH-000223,-0.117818562619
ACH-000226,0.018600871819099998
ACH-000227,-0.17084545748500002
ACH-000228,-0.145790390933
ACH-000231,-0.0322175941475
ACH-000232,-0.0407850688675
ACH-000233,-0.0736243039015
ACH-000234,0.037980136322699996
ACH-000235,-0.09083543267689999
ACH-000237,0.00428922374528
ACH-000238,0.0218413802641
ACH-000243,-0.253073574147
ACH-000244,-0.0215725920597
ACH-000246,-0.149896973253
ACH-000248,-0.0764093983866
ACH-000250,0.00460731783795
ACH-000251,-0.0935354889216
ACH-000253,-0.0920450130796
ACH-000255,-0.13441194709100002
ACH-000256,-0.18943085586
ACH-000257,-0.333055475998
ACH-000258,-0.390649598208
ACH-000259,-0.168512362883
ACH-000260,-0.10319124387800001
ACH-000261,-0.0620401581159
ACH-000262,-0.08089609003560001
ACH-000263,-0.309959848345
ACH-000264,0.060418196688099994
ACH-000265,-0.18155780691799997
ACH-000266,-0.08994528789169999
ACH-000272,0.083899641266
ACH-000273,-0.0390170287447
ACH-000274,0.00216247705961
ACH-000277,-0.168262024831
ACH-000278,0.298660475749
ACH-000279,-0.10117369513
ACH-000280,0.151439854472
ACH-000281,-0.0895651422818
ACH-000288,0.09052894234999999
ACH-000291,-0.17331217119000003
ACH-000293,-0.317900754989
ACH-000294,-0.124436451767
ACH-000295,-0.0113279081357
ACH-000296,0.20873979014000002
ACH-000302,0.0816191034962
ACH-000304,0.0428726801548
ACH-000307,-1.53628428485e-05
ACH-000308,-0.000347914138686
ACH-000310,-0.124233896159
ACH-000311,-0.22169757312199997
ACH-000312,-0.223430744267
ACH-000315,-0.0712068368525
ACH-000316,-0.044141169943000005
ACH-000317,0.0271732127912
ACH-000318,0.112162577327
ACH-000319,0.0155563978813
ACH-000320,-0.30640764147
ACH-000322,-0.00134633943946
ACH-000323,-0.024316189323
ACH-000324,-0.042990065788
ACH-000329,0.14192700012700002
ACH-000330,-0.939103549432
ACH-000331,-0.109846539917
ACH-000332,-0.24740671921399998
ACH-000334,0.043510456285
ACH-000335,0.19351137648299999
ACH-000336,-0.209469496628
ACH-000337,-0.38930205735600004
ACH-000339,-0.032054283228599996
ACH-000341,0.109548831031
ACH-000348,-0.04561198446880001
ACH-000350,-0.121325143412
ACH-000352,-0.359125026107
ACH-000356,-0.006667690047170001
ACH-000361,-0.128247817201
ACH-000362,-0.189986755268
ACH-000363,-0.103418722785
ACH-000364,-0.025554966431499997
ACH-000365,-0.05859320956809999
ACH-000366,-0.10511152375
ACH-000368,-0.0558759611846
ACH-000374,-0.274925459917
ACH-000375,0.126180913123
ACH-000376,0.11414323156199999
ACH-000381,-0.11248389035
ACH-000383,-0.0848795161634
ACH-000387,0.0168574529227
ACH-000389,-0.00806378609662
ACH-000390,0.0662940267803
ACH-000393,0.0180029822822
ACH-000395,-0.0266518094552
ACH-000397,-0.19987816408
ACH-000401,0.109093095276
ACH-000402,-0.0199144757356
ACH-000403,-0.024251592935700002
ACH-000404,0.295660347032
ACH-000406,0.0398878813244
ACH-000407,0.0128548620604
ACH-000408,0.0588056034851
ACH-000410,-0.0151529192921
ACH-000411,-0.004031082576
ACH-000414,-0.0449400082005
ACH-000415,-0.0885383892344
ACH-000416,0.0569763044183
ACH-000420,-0.0524327599496
ACH-000421,-0.12014918412799999
ACH-000424,0.0046200640136099995
ACH-000425,0.048079221619100006
ACH-000426,-0.17973011044300002
ACH-000427,0.020935192217400003
ACH-000433,-0.022992675391
ACH-000436,-0.0628187773947
ACH-000444,-0.042332128363100005
ACH-000445,0.0567450123734
ACH-000448,0.0878999156834
ACH-000450,-0.0185520522453
ACH-000452,-0.10252167835899999
ACH-000454,0.102329220463
ACH-000458,-0.021562593331800002
ACH-000459,-0.00688128646541
ACH-000460,-0.198972327745
ACH-000461,0.0744560860619
ACH-000463,-0.21247330059900002
ACH-000464,-0.262214390108
ACH-000466,-0.152464740389
ACH-000467,0.07811545789689998
ACH-000468,-0.0448532732746
ACH-000469,0.151253517249
ACH-000470,0.06661386884340001
ACH-000471,0.225311121027
ACH-000472,-0.0681145241685
ACH-000473,0.110748451788
ACH-000475,-0.0192651301627
ACH-000476,-0.23955073330600002
ACH-000477,-0.174664618905
ACH-000480,-0.205401371516
ACH-000481,-0.0370147472685
ACH-000483,0.025775818601000002
ACH-000484,0.205113348541
ACH-000485,-0.00354839375619
ACH-000486,-0.0345504277778
ACH-000487,0.0589523713879
ACH-000488,0.0730068988932
ACH-000490,-0.265227689877
ACH-000491,-0.11469019113399999
ACH-000495,0.0891885763875
ACH-000496,0.0201955977304
ACH-000499,-0.0589035464848
ACH-000500,-0.0421157850871
ACH-000502,-0.0588839459975
ACH-000503,0.19969346557300002
ACH-000505,-0.163515870131
ACH-000507,-0.193517363451
ACH-000510,-0.0629071276739
ACH-000511,0.0655711842484
ACH-000512,0.0146991170577
ACH-000516,0.07795388187510001
ACH-000517,0.0570450700201
ACH-000518,0.15001301716499998
ACH-000520,0.129786868608
ACH-000521,0.0632534957146
ACH-000522,0.177917364053
ACH-000524,-0.270470401411
ACH-000527,-0.00275157288595
ACH-000528,-0.11812574106599999
ACH-000537,-0.0880662931209
ACH-000541,-0.168782731939
ACH-000542,0.00943319238268
ACH-000544,0.029069061825200002
ACH-000545,0.113252695221
ACH-000547,-0.132795452358
ACH-000548,0.200459383332
ACH-000549,0.0347236193959
ACH-000550,0.0808288042086
ACH-000552,-0.0513299681696
ACH-000556,0.0198291994072
ACH-000557,-0.236710938569
ACH-000570,-0.05028882549790001
ACH-000571,0.0781430480189
ACH-000573,0.00858684343439
ACH-000576,0.00888795850041
ACH-000580,-0.08744195982619998
ACH-000584,-0.247600787293
ACH-000585,-0.00633746125566
ACH-000588,-0.307836501059
ACH-000589,-0.0549926118741
ACH-000591,-0.20101919019499997
ACH-000593,-0.00999766614068
ACH-000600,-0.102071046502
ACH-000601,0.07842320849489999
ACH-000604,0.08494260149319999
ACH-000605,0.09144352452510002
ACH-000606,-0.0054229483420600005
ACH-000608,0.14028284524499998
ACH-000614,-0.21945409504000002
ACH-000616,-0.227902348954
ACH-000618,-0.09986988995650001
ACH-000619,-0.08741510171360001
ACH-000620,0.158294473184
ACH-000621,0.05322933304980001
ACH-000622,0.07586308101019999
ACH-000623,-0.047410817949
ACH-000624,-0.0015305495124600002
ACH-000627,-0.0315566802423
ACH-000630,-0.22048723217900001
ACH-000632,-0.00833395997764
ACH-000633,0.052720425634699995
ACH-000637,0.112199927386
ACH-000638,-0.22180990809599999
ACH-000646,0.014231876463600001
ACH-000647,-0.079163828371
ACH-000648,-0.20108941594000002
ACH-000649,-0.06259195675530001
ACH-000651,-0.14278194423
ACH-000652,-0.0972600907009
ACH-000653,-0.0169805862296
ACH-000657,-0.054632028572300005
ACH-000658,-0.029186973801099997
ACH-000661,0.0177748335066
ACH-000662,-0.00546771641633
ACH-000663,-0.18848893503400002
ACH-000665,-0.04762065011580001
ACH-000671,-0.133263002884
ACH-000673,-0.032515571587099994
ACH-000676,-0.031141136987799998
ACH-000677,0.00488343622002
ACH-000681,-0.0174104273709
ACH-000682,-0.0864069133293
ACH-000683,0.012622705448200001
ACH-000684,-0.108607891251
ACH-000688,-0.43806188506099997
ACH-000693,-0.0667768439785
ACH-000694,-0.05071459530180001
ACH-000695,-0.150327046824
ACH-000696,-0.011251865349900001
ACH-000697,0.0983446361512
ACH-000699,-0.0628409236956
