,ELMO2 (63916)
ACH-000004,-0.476593127593
ACH-000007,-0.52806096415
ACH-000009,-0.100512627808
ACH-000011,-0.328897784114
ACH-000012,-0.135263984486
ACH-000013,-0.06883746508039999
ACH-000014,-0.0102714017226
ACH-000015,-0.6788571480210001
ACH-000017,-0.348307137927
ACH-000018,-1.09544941354
ACH-000019,-0.123508746199
ACH-000021,-0.157876486323
ACH-000022,-0.166751120864
ACH-000025,-0.944303403003
ACH-000028,-0.28609255638799996
ACH-000030,-0.278248335183
ACH-000035,-0.5419437053989999
ACH-000036,-0.7575251976530001
ACH-000037,-0.0317808609217
ACH-000039,-0.270079985645
ACH-000040,-0.889935807024
ACH-000041,-0.24902440583000002
ACH-000042,-0.417956443517
ACH-000045,-0.33577384567699997
ACH-000047,-0.40756287606200003
ACH-000052,-0.233809097582
ACH-000053,-0.21935333816599997
ACH-000054,-0.345649771546
ACH-000055,-0.0369273577371
ACH-000060,-0.35973018753200003
ACH-000067,-0.896445994293
ACH-000070,-0.433426093895
ACH-000075,-0.23379185680599998
ACH-000078,-0.291236615954
ACH-000082,-0.8121324571709999
ACH-000085,-0.496813570982
ACH-000086,-0.5973006236680001
ACH-000087,-0.496080940915
ACH-000092,-0.669931014597
ACH-000095,-0.413458829005
ACH-000097,-0.34981852665299995
ACH-000098,-0.543382303662
ACH-000099,-0.503950184052
ACH-000108,-0.17507416409899998
ACH-000113,-0.33028612435800003
ACH-000115,-0.298916519182
ACH-000116,-0.270332510987
ACH-000118,-0.205190085828
ACH-000120,-0.530166834767
ACH-000123,-0.345658072763
ACH-000127,-0.9590373539839999
ACH-000128,-0.19031678152800002
ACH-000132,-0.5102306652399999
ACH-000133,-0.790607477211
ACH-000137,-0.06969153904889999
ACH-000138,-0.136664087674
ACH-000142,-0.317560851777
ACH-000143,-0.355698261844
ACH-000146,-0.0920413868433
ACH-000148,-0.325342402545
ACH-000150,-1.02190269697
ACH-000152,-0.710777882179
ACH-000153,-1.11235637939
ACH-000159,-0.470307004194
ACH-000160,-0.17804507412700002
ACH-000163,-0.13286421826199998
ACH-000167,-0.594627893693
ACH-000168,-0.599894784836
ACH-000169,-0.253763425915
ACH-000178,-0.94140589327
ACH-000182,-0.157034551729
ACH-000183,-0.267066705259
ACH-000188,-0.177136594361
ACH-000189,-0.181777810076
ACH-000190,-0.39715766011
ACH-000198,-0.353827296598
ACH-000204,-0.35337306119999995
ACH-000206,-0.617470201853
ACH-000207,-0.00860616606433
ACH-000211,-0.22913347046799998
ACH-000215,-0.475545397382
ACH-000221,-0.237863554906
ACH-000222,-0.43026908044
ACH-000223,-0.136717065216
ACH-000226,-0.33224229080699996
ACH-000227,-0.46112497787900003
ACH-000228,0.0049696450146200005
ACH-000231,-0.317276523676
ACH-000232,-0.381316515991
ACH-000233,-0.24255758186299997
ACH-000234,-0.980354280689
ACH-000235,-0.273810555469
ACH-000237,-0.402771075298
ACH-000238,-0.190454392966
ACH-000243,-0.23165165199700002
ACH-000244,-0.89147659364
ACH-000246,-0.228556237357
ACH-000248,-0.356252445883
ACH-000250,-0.850060456233
ACH-000251,-0.315252756007
ACH-000253,-0.245118848881
ACH-000255,-0.50689621289
ACH-000256,-0.362593489849
ACH-000257,-0.427409570857
ACH-000258,-0.20918031888900002
ACH-000259,-0.27459356920600003
ACH-000260,-0.497911320454
ACH-000261,-0.6573705635880001
ACH-000262,-0.247801114904
ACH-000263,-0.157050882132
ACH-000264,-0.693996533407
ACH-000265,-1.0269267067299999
ACH-000266,-0.307439776683
ACH-000272,-0.467215616549
ACH-000273,-1.06449485044
ACH-000274,-0.9383212058210001
ACH-000277,-0.281885397931
ACH-000278,-0.147674451642
ACH-000279,-0.0021828020265999997
ACH-000280,-0.81751251296
ACH-000281,-0.7312031854359999
ACH-000288,-0.826353683131
ACH-000291,-0.531783061283
ACH-000293,-0.42428140569399997
ACH-000294,-0.054179265565900005
ACH-000295,-0.38558205333000006
ACH-000296,-0.587470697509
ACH-000302,-0.650501078767
ACH-000304,-0.579212128642
ACH-000307,-0.10841494696699999
ACH-000308,-0.21354797212499999
ACH-000310,-0.477836950687
ACH-000311,-0.260043529046
ACH-000312,-0.415527841275
ACH-000315,-0.36128773402900005
ACH-000316,-0.8710470698739999
ACH-000317,-0.342196065212
ACH-000318,-0.157772998331
ACH-000319,-0.7373368971359999
ACH-000320,-1.0491446594299998
ACH-000322,-0.465948020536
ACH-000323,-0.228637989549
ACH-000324,-0.690103224392
ACH-000329,-0.9347312760940001
ACH-000330,-0.5406807114500001
ACH-000331,-0.8235783930349999
ACH-000332,-0.300257208599
ACH-000334,-0.16823927988600001
ACH-000335,-0.5964087952139999
ACH-000336,-0.80699554941
ACH-000337,-0.484077764156
ACH-000339,-1.0947405565000001
ACH-000341,-0.16186913925000002
ACH-000348,-0.590078823067
ACH-000350,-0.215413297748
ACH-000352,-0.22573281866999997
ACH-000356,-0.44053579895499995
ACH-000361,-0.6802843617569999
ACH-000362,-0.372575360726
ACH-000363,-0.220908835072
ACH-000364,-0.612625479218
ACH-000365,-0.182784921347
ACH-000366,-0.292764229628
ACH-000368,-0.6933347699950001
ACH-000374,-0.163977053329
ACH-000375,-0.6726353289229999
ACH-000376,-0.433935862506
ACH-000381,-0.244298814949
ACH-000383,-0.0677680802702
ACH-000387,-0.306061730692
ACH-000389,-0.305016593786
ACH-000390,-0.042805259529300005
ACH-000393,-0.920241074155
ACH-000395,-0.456295654686
ACH-000397,-0.18725225661800002
ACH-000401,-0.581293123956
ACH-000402,-0.227732119894
ACH-000403,-0.188715816794
ACH-000404,-0.198785020099
ACH-000406,-0.15211975307
ACH-000407,-0.8921211899320001
ACH-000408,-0.372979987851
ACH-000410,-0.17851351873500002
ACH-000411,-0.753320558492
ACH-000414,-0.433817491056
ACH-000415,-0.161779568597
ACH-000416,-0.741782032208
ACH-000420,-1.2078352625700002
ACH-000421,-0.141737392028
ACH-000424,-0.44247995447
ACH-000425,-0.501111102209
ACH-000426,-0.264199790891
ACH-000427,-0.629283012791
ACH-000433,-1.05565874793
ACH-000436,-0.275346200335
ACH-000444,-0.843189869048
ACH-000445,-0.46380953666100005
ACH-000448,-0.12351227218000001
ACH-000450,0.165355460494
ACH-000452,-0.152060981045
ACH-000454,0.20874419906199998
ACH-000458,-0.636923332412
ACH-000459,-0.434616477327
ACH-000460,-0.165967238396
ACH-000461,-0.515419662356
ACH-000463,-0.306047267867
ACH-000464,-0.6044766189459999
ACH-000466,-0.367433347539
ACH-000467,-0.290710399731
ACH-000468,-1.3883903263600001
ACH-000469,-0.7024455551090001
ACH-000470,-0.203209856036
ACH-000471,-1.01379356267
ACH-000472,-0.6803428373029999
ACH-000473,-0.445005757008
ACH-000475,-0.226196608576
ACH-000476,-0.905562108889
ACH-000477,-0.42232321092
ACH-000480,-0.247015680741
ACH-000481,-0.117856087482
ACH-000483,-0.42258672812799997
ACH-000484,-0.178181000875
ACH-000485,-0.285240518254
ACH-000486,-0.258156416649
ACH-000487,-0.40451602094000005
ACH-000488,-0.263203241007
ACH-000490,-0.203381617686
ACH-000491,-0.39604083942900004
ACH-000495,-0.9612338387549999
ACH-000496,-0.254214513737
ACH-000499,-0.0610972760374
ACH-000500,-0.515056836139
ACH-000502,-0.653710903952
ACH-000503,-0.131236388815
ACH-000505,-0.55104173565
ACH-000507,-0.17125148499600001
ACH-000510,-0.461174565432
ACH-000511,-1.1489321888500001
ACH-000512,-0.352196796268
ACH-000516,-0.7060449457879999
ACH-000517,-1.2587935897
ACH-000518,-0.282028422713
ACH-000520,-0.827621139445
ACH-000521,-1.05353026467
ACH-000522,-1.14944269288
ACH-000524,-0.251319592509
ACH-000527,-0.618432013147
ACH-000528,-0.268508336965
ACH-000537,-0.987797148865
ACH-000541,-0.35305508571500005
ACH-000542,-1.2016280432200002
ACH-000544,-0.0664614934194
ACH-000545,-0.17942787044
ACH-000547,-0.296279106029
ACH-000548,-0.235188704325
ACH-000549,-0.172981294086
ACH-000550,-0.803804183506
ACH-000552,-0.151605581643
ACH-000556,-0.40714615481
ACH-000557,-0.204629131501
ACH-000570,-0.539657139553
ACH-000571,-0.7638280770229999
ACH-000573,-0.7497864730589999
ACH-000576,-0.314193346973
ACH-000580,-0.22876698165399997
ACH-000584,-0.031101813664000003
ACH-000585,-0.0545738976831
ACH-000588,-0.26764484173
ACH-000589,-0.23949816580699998
ACH-000591,-0.688274750047
ACH-000593,-0.9900816218999999
ACH-000600,-0.0682271935039
ACH-000601,-0.828393312607
ACH-000604,-0.404652050171
ACH-000605,-0.10463471193
ACH-000606,-0.236484745612
ACH-000608,-0.150625023053
ACH-000614,-0.6864843334110001
ACH-000616,-0.9103266129340001
ACH-000618,-0.30693425768300003
ACH-000619,-0.157532495874
ACH-000620,-0.184078744
ACH-000621,-0.768581942616
ACH-000622,-0.30055218602600003
ACH-000623,-0.554300998135
ACH-000624,-0.284399230799
ACH-000627,-0.19242900652
ACH-000630,-1.22531483808
ACH-000632,-0.605499727366
ACH-000633,-0.547655210602
ACH-000637,-0.188843010219
ACH-000638,-0.24401703353300003
ACH-000646,-0.20320777353
ACH-000647,0.0923492853113
ACH-000648,-0.871593311597
ACH-000649,-0.5427993035249999
ACH-000651,-0.5406988703850001
ACH-000652,-0.590983008493
ACH-000653,-0.35535285951300005
ACH-000657,-0.818366828574
ACH-000658,-0.24535207078000001
ACH-000661,-0.392581767077
ACH-000662,-0.549263810563
ACH-000663,-1.11788904192
ACH-000665,-0.233348772858
ACH-000671,-0.847613604486
ACH-000673,-0.627126982451
