,SMAP2 (64744)
ACH-000004,0.281894959206
ACH-000007,0.206102359191
ACH-000009,0.10794113148
ACH-000011,0.311937967645
ACH-000012,0.168241114518
ACH-000013,0.17000659999499998
ACH-000014,0.295568122808
ACH-000015,0.329846950574
ACH-000017,0.28294217395
ACH-000018,0.0035252737959800004
ACH-000019,0.208105424133
ACH-000021,0.360037948568
ACH-000022,0.40946670459299994
ACH-000025,0.187425463101
ACH-000028,0.37876997780999994
ACH-000030,0.227611962755
ACH-000035,0.137040628716
ACH-000036,0.181279461473
ACH-000037,0.38018451759599997
ACH-000039,0.152138761394
ACH-000040,-0.004355081369390001
ACH-000041,0.28376471186200003
ACH-000042,0.291735856894
ACH-000045,0.376159398226
ACH-000047,0.08325104052639999
ACH-000052,0.0749056178897
ACH-000053,0.272538183419
ACH-000054,0.29677036945999996
ACH-000055,0.114838851152
ACH-000060,0.105703100838
ACH-000067,0.139850215936
ACH-000070,0.487416403574
ACH-000075,0.151956929682
ACH-000078,0.127817183644
ACH-000082,0.387521182032
ACH-000085,0.0247388227176
ACH-000086,0.128307472981
ACH-000087,0.21955740806600002
ACH-000092,0.147031557186
ACH-000095,0.203641503924
ACH-000097,0.212503519475
ACH-000098,0.26164954961
ACH-000099,0.208178354124
ACH-000108,0.33075439238800003
ACH-000113,0.23624017941599998
ACH-000115,0.2339316167
ACH-000116,0.377649900503
ACH-000118,0.213420362445
ACH-000120,0.277444882289
ACH-000123,0.14202278288200001
ACH-000127,0.31318430245400003
ACH-000128,0.17733791681400002
ACH-000132,0.239244541274
ACH-000133,0.234745616883
ACH-000137,0.150408684604
ACH-000138,0.24847724486900002
ACH-000142,0.072691098942
ACH-000143,0.050231547644699996
ACH-000146,0.712326162685
ACH-000148,0.42416361977
ACH-000150,0.0498148573774
ACH-000152,0.13649419379
ACH-000153,0.5584745086289999
ACH-000159,0.332320195265
ACH-000160,0.6314020888149999
ACH-000163,0.35096101370800004
ACH-000167,0.874532903846
ACH-000168,0.21860538299899998
ACH-000169,0.222359037539
ACH-000178,0.183057403475
ACH-000182,0.172931700469
ACH-000183,0.154042905024
ACH-000188,0.04413632369540001
ACH-000189,0.688430991188
ACH-000190,0.7226700306839999
ACH-000198,0.250511687835
ACH-000204,0.182783524479
ACH-000206,0.18324570816
ACH-000207,0.187984618666
ACH-000211,0.504836778469
ACH-000215,0.18124232027399997
ACH-000221,0.351204403243
ACH-000222,0.108443916844
ACH-000223,0.35465069220299994
ACH-000226,0.196520825391
ACH-000227,0.288111491792
ACH-000228,0.251656619767
ACH-000231,0.329756496291
ACH-000232,0.37721319414899995
ACH-000233,0.24678616748399998
ACH-000234,0.297783953458
ACH-000235,0.29608592688499996
ACH-000237,0.276938932335
ACH-000238,0.157700549793
ACH-000243,0.22405350972
ACH-000244,0.300308809354
ACH-000246,0.20217600481800002
ACH-000248,0.42318686545699996
ACH-000250,0.23299798364100002
ACH-000251,0.044068472641300004
ACH-000253,0.106500631561
ACH-000255,0.260048275848
ACH-000256,0.382595123508
ACH-000257,0.175043524953
ACH-000258,0.190696978486
ACH-000259,0.18407161879
ACH-000260,0.211793957304
ACH-000261,0.290946616347
ACH-000262,-0.0421014683965
ACH-000263,0.0190758745967
ACH-000264,0.31749915285999997
ACH-000265,0.221110361571
ACH-000266,0.302082347054
ACH-000272,0.200749282494
ACH-000273,0.249372639468
ACH-000274,0.25512208537
ACH-000277,0.286041096014
ACH-000278,0.396375256347
ACH-000279,0.3208821708
ACH-000280,0.121260007429
ACH-000281,0.180457930011
ACH-000288,0.209169818363
ACH-000291,0.198954861404
ACH-000293,0.06080459771269999
ACH-000294,0.30389026298599997
ACH-000295,0.17298164449099998
ACH-000296,0.200074029967
ACH-000302,0.329712082088
ACH-000304,0.17648323442299998
ACH-000307,0.21987488910300002
ACH-000308,0.410796005445
ACH-000310,0.126387215196
ACH-000311,0.029282872286200003
ACH-000312,0.076071112729
ACH-000315,0.258096194663
ACH-000316,0.46099952672899996
ACH-000317,0.0819809042822
ACH-000318,0.303755395054
ACH-000319,0.216507769564
ACH-000320,0.332163763322
ACH-000322,-0.0179063813878
ACH-000323,0.157039913605
ACH-000324,0.30730370512899996
ACH-000329,0.30465853055
ACH-000330,0.257553646561
ACH-000331,0.41038442181900003
ACH-000332,0.21650379542
ACH-000334,0.397557825972
ACH-000335,0.23649575438099998
ACH-000336,0.32241684996
ACH-000337,0.22525206510600002
ACH-000339,0.303508058406
ACH-000341,0.158361374102
ACH-000348,0.21015928748799997
ACH-000350,0.21923457258600001
ACH-000352,0.24934068243500002
ACH-000356,0.300016998265
ACH-000361,0.272924526916
ACH-000362,0.180315345507
ACH-000363,0.248936723098
ACH-000364,0.137828959612
ACH-000365,0.129329510436
ACH-000366,0.289313032887
ACH-000368,0.318559725781
ACH-000374,0.273168222527
ACH-000375,0.270744115328
ACH-000376,0.113887665936
ACH-000381,0.10162451143699999
ACH-000383,0.276264912814
ACH-000387,0.272545139112
ACH-000389,0.260071721947
ACH-000390,0.18528743039599999
ACH-000393,0.278102677415
ACH-000395,0.311129778488
ACH-000397,0.287436966663
ACH-000401,0.2582043603
ACH-000402,0.0871169637718
ACH-000403,0.225714456537
ACH-000404,0.333829062412
ACH-000406,0.2665121146
ACH-000407,0.158822626608
ACH-000408,0.132361964607
ACH-000410,0.231713606278
ACH-000411,0.335388242429
ACH-000414,0.112826916382
ACH-000415,0.15374114345
ACH-000416,0.279555884648
ACH-000420,0.0638919871433
ACH-000421,0.34198896777599996
ACH-000424,0.24804205507899998
ACH-000425,0.185825143825
ACH-000426,0.07961877038449999
ACH-000427,0.197641288436
ACH-000433,0.237603046482
ACH-000436,0.15111382972999998
ACH-000444,0.0754024092418
ACH-000445,0.326015400608
ACH-000448,0.124703699069
ACH-000450,0.106700358839
ACH-000452,0.25909767915
ACH-000454,0.210022025178
ACH-000458,0.137063050542
ACH-000459,0.200040316038
ACH-000460,0.224560154719
ACH-000461,0.10686959304
ACH-000463,0.184790400931
ACH-000464,0.243084840474
ACH-000466,0.201428839972
ACH-000467,0.314597452436
ACH-000468,0.373129139608
ACH-000469,0.360486436472
ACH-000470,0.27955997619199996
ACH-000471,0.23987337074499998
ACH-000472,0.369695287051
ACH-000473,0.23927159568599998
ACH-000475,0.207759059864
ACH-000476,0.28607751386700003
