,PPM1H (57460)
ACH-000004,-0.09248194607139999
ACH-000007,0.153382917616
ACH-000009,0.00985118678345
ACH-000011,0.043087989342
ACH-000012,0.052927015180900004
ACH-000013,-0.00317793612012
ACH-000014,-0.039101735796800006
ACH-000015,-0.116916247878
ACH-000017,0.0691090475057
ACH-000018,-0.0329194454923
ACH-000019,-0.313526381337
ACH-000021,-0.00812344818201
ACH-000022,-0.0515040982624
ACH-000025,-0.145021816697
ACH-000028,-0.157626204731
ACH-000030,-0.010243727575799999
ACH-000035,-0.0516661285982
ACH-000036,0.10150004925799999
ACH-000037,-0.159079369057
ACH-000039,0.007008743069590001
ACH-000040,-0.299844602551
ACH-000041,-0.06846739708619999
ACH-000042,-0.09599880951039999
ACH-000045,0.0327430866652
ACH-000047,0.0373805100913
ACH-000052,0.229095943895
ACH-000053,-0.0915180346466
ACH-000054,-0.0274478918781
ACH-000055,-0.2120272241
ACH-000060,0.152580009785
ACH-000067,-0.378215119775
ACH-000070,-0.155256401127
ACH-000075,-0.0863659181735
ACH-000078,-0.124350257644
ACH-000082,-0.07228503148460001
ACH-000085,0.289933490251
ACH-000086,-0.07343354520939999
ACH-000087,-0.148443335315
ACH-000092,-0.070396190053
ACH-000095,-0.11730499579000002
ACH-000097,-0.129428361323
ACH-000098,-0.000892503807638
ACH-000099,-0.0163255603533
ACH-000108,0.0209580008443
ACH-000113,-0.232960129297
ACH-000115,-0.307126365582
ACH-000116,-0.116226962873
ACH-000118,-0.0398036835145
ACH-000120,-0.0985049680153
ACH-000123,-0.0610178988296
ACH-000127,-0.117338258633
ACH-000128,-0.173890982109
ACH-000132,0.046328788501500004
ACH-000133,-0.0997930884905
ACH-000137,-0.00462653465633
ACH-000138,-0.16565571765599998
ACH-000142,-0.115336412434
ACH-000143,0.0306880614363
ACH-000146,-0.14411715597799998
ACH-000148,0.0711636347586
ACH-000150,0.0558125962084
ACH-000152,-0.030781326949299997
ACH-000153,0.0116549696063
ACH-000159,-0.123261533411
ACH-000160,-0.141704318361
ACH-000163,-0.227493370842
ACH-000167,-0.177563575144
ACH-000168,-0.09574837989839999
ACH-000169,-0.00385514899324
ACH-000178,-0.042722750266500006
ACH-000182,-0.0717193386472
ACH-000183,0.0292057585135
ACH-000188,-0.0712126614047
ACH-000189,-0.280809924778
ACH-000190,-0.170701410277
ACH-000198,-0.0118769074794
ACH-000204,-0.013226391979799999
ACH-000206,-0.0802095697575
ACH-000207,-0.208429734412
ACH-000211,-0.029416968310700002
ACH-000215,-0.108635661471
ACH-000221,0.011613835157099999
ACH-000222,0.142175871828
ACH-000223,-0.151927424518
ACH-000226,-0.288864880442
ACH-000227,0.0130253897469
ACH-000228,-0.060909612869699994
ACH-000231,-0.15115502060799998
ACH-000232,-0.219356623504
ACH-000233,-0.09988855232300001
ACH-000234,-0.433060494191
ACH-000235,-0.0452987483024
ACH-000237,-0.128752266265
ACH-000238,-0.00295228734116
ACH-000243,-0.00711522395427
ACH-000244,-0.410309449841
ACH-000246,0.0574850372629
ACH-000248,-0.165300886417
ACH-000250,-0.0447527013344
ACH-000251,-0.38760597236
ACH-000253,0.0184826379358
ACH-000255,0.027300802911400003
ACH-000256,0.147101691536
ACH-000257,-0.0429345060865
ACH-000258,-0.26442475825
ACH-000259,-0.000663743323675
ACH-000260,-0.11130190792000001
ACH-000261,-0.0413434311619
ACH-000262,0.347131358915
ACH-000263,-0.468752287559
ACH-000264,-0.058629038778099996
ACH-000265,0.0116387090002
ACH-000266,-0.06676498915519999
ACH-000272,0.05572766156140001
ACH-000273,-0.17278497057199999
ACH-000274,-0.0947767728686
ACH-000277,-0.120454097299
ACH-000278,-0.26292797581099997
ACH-000279,-0.0319982737145
ACH-000280,-0.06994240132889999
ACH-000281,0.0560253316202
ACH-000288,-0.13954851771
ACH-000291,0.0900719386265
ACH-000293,0.336876164119
ACH-000294,0.182273476383
ACH-000295,-0.13018539509299998
ACH-000296,-0.09618137260989999
ACH-000302,0.0878200383918
ACH-000304,-0.313855271888
ACH-000307,-0.0193435751286
ACH-000308,-0.0440622128414
ACH-000310,-0.20194286834199998
ACH-000311,0.0348343155673
ACH-000312,-0.018955236919099998
ACH-000315,0.325174253991
ACH-000316,0.11813332572799999
ACH-000317,0.133701518487
ACH-000318,-0.06982653689360001
ACH-000319,-0.0644690860984
ACH-000320,-0.12173364546399999
ACH-000322,0.0470457356061
ACH-000323,0.20043516525400001
ACH-000324,0.12014090732999999
ACH-000329,-0.0751647965627
ACH-000330,0.15062474955900002
ACH-000331,-0.0743368001715
ACH-000332,-0.07146736510360001
ACH-000334,0.0499875212064
ACH-000335,-0.12820526477900002
ACH-000336,-0.0923596169481
ACH-000337,0.014831227985
ACH-000339,-0.0119167843285
ACH-000341,0.100320831028
ACH-000348,-0.0734140634623
ACH-000350,-0.00717980010795
ACH-000352,-0.0923060469671
ACH-000356,0.118207174619
ACH-000361,-0.0133276287029
ACH-000362,-0.0648945444367
ACH-000363,0.0573836914183
ACH-000364,-0.426018683332
ACH-000365,-0.070098830164
ACH-000366,-0.0375640655474
ACH-000368,0.0376266345774
ACH-000374,-0.0419510478318
ACH-000375,0.0458482119391
ACH-000376,-0.13024482977600002
ACH-000381,0.08952247150489999
ACH-000383,0.0346797251591
ACH-000387,-0.108054731951
ACH-000389,-0.0654759314513
ACH-000390,0.00598525799367
ACH-000393,-0.101679726435
ACH-000395,-0.0354807522655
ACH-000397,-0.223815234328
ACH-000401,-0.021229099840700004
ACH-000402,0.298658363326
ACH-000403,-0.052132880506600004
ACH-000404,0.388196412579
ACH-000406,-0.055588015653400005
ACH-000407,-0.0546879184227
ACH-000408,0.0402141975861
