,LIPM (340654)
ACH-000159,-0.250743116241
ACH-000160,-0.18919662069
ACH-000163,-0.274695688188
ACH-000167,-0.386969669186
ACH-000168,-0.138705826781
ACH-000169,-0.41312680630599996
ACH-000178,-0.205773901812
ACH-000182,-0.259279447971
ACH-000183,-0.260969231615
ACH-000188,-0.20951801950399998
ACH-000189,-0.131224332091
ACH-000190,-0.254574912302
ACH-000198,-0.318177404293
ACH-000204,-0.36037618445200004
ACH-000206,-0.272068432179
ACH-000207,-0.543804412567
ACH-000211,-0.381616607301
ACH-000215,-0.31178965415800003
ACH-000221,-0.124424317104
ACH-000222,-0.028095937011
ACH-000223,-0.2292699896
ACH-000226,-0.255583117317
ACH-000227,-0.511292664408
ACH-000228,-0.39788974904
ACH-000231,-0.45683373974299996
ACH-000232,-0.35317544258100003
ACH-000233,-0.237649433316
ACH-000234,-0.21108435152199997
ACH-000235,-0.282642065215
ACH-000237,-0.268805296448
ACH-000238,-0.217523051503
ACH-000243,-0.247256255784
ACH-000244,-0.09658500382600001
ACH-000246,-0.29067620704
ACH-000248,-0.32590958135299997
ACH-000250,-0.35807763012500005
ACH-000251,-0.48701866938999994
ACH-000253,-0.289199736419
ACH-000255,-0.462027310755
ACH-000256,-0.144759692839
ACH-000257,-0.54906359325
ACH-000258,-0.293378299921
ACH-000259,-0.329740074715
ACH-000260,-0.30715579733000004
ACH-000261,-0.217608481701
ACH-000262,0.10301376578
ACH-000263,-0.420045963319
ACH-000264,-0.26703682321100003
ACH-000265,-0.299987531248
ACH-000266,-0.17121396815200002
ACH-000272,-0.320351567387
ACH-000273,-0.39783367765199995
ACH-000274,-0.17376810497099998
ACH-000277,-0.215292923968
ACH-000278,-0.17500839032200002
ACH-000279,-0.339301185077
ACH-000280,-0.39000727736900004
ACH-000281,-0.1040373852
ACH-000288,-0.262979827448
ACH-000291,-0.308908174396
ACH-000293,-0.271030256463
ACH-000294,-0.215959578065
ACH-000295,-0.189883701263
ACH-000296,0.12129239323799999
ACH-000302,-0.233299630188
ACH-000304,-0.152643764738
ACH-000307,-0.38547012946599996
ACH-000308,-0.28640487861200004
ACH-000310,-0.0416660239464
ACH-000311,-0.281272761852
ACH-000312,-0.327893655541
ACH-000315,-0.30643951822
ACH-000316,-0.300437280751
ACH-000317,-0.309017495681
ACH-000318,-0.21510008119600002
ACH-000319,-0.457504086801
ACH-000320,-0.36165510349200003
ACH-000322,-0.288445717153
ACH-000323,-0.438898310616
ACH-000324,-0.281778106232
ACH-000329,-0.38143695280999995
ACH-000330,-0.288653032088
ACH-000331,-0.192440153239
ACH-000332,-0.294140570746
ACH-000334,-0.45081565914300004
ACH-000335,-0.373664708816
ACH-000336,-0.12206518525599999
ACH-000337,-0.411126475514
ACH-000339,-0.365657560876
ACH-000341,-0.283481962458
ACH-000348,-0.243010436144
ACH-000350,-0.22907474996899999
ACH-000352,-0.389697876313
ACH-000356,-0.6052695623800001
ACH-000361,-0.217087376005
ACH-000362,-0.267965923105
ACH-000363,-0.353644387491
ACH-000364,-0.16562893618400001
ACH-000365,-0.297180009658
ACH-000366,-0.37652116186499995
ACH-000368,-0.211928565137
ACH-000374,-0.32185629061099996
ACH-000375,-0.10018882252999999
ACH-000376,-0.37411741853299996
ACH-000381,-0.478414418159
ACH-000383,-0.327425318326
ACH-000387,-0.261893220339
ACH-000389,-0.310424849304
ACH-000390,-0.27870644017900004
ACH-000393,-0.390748376585
ACH-000395,-0.491188418393
ACH-000397,-0.287663770366
ACH-000401,-0.129732655671
ACH-000402,-0.44060887200300003
ACH-000403,-0.345712020846
ACH-000404,-0.28100354410399997
ACH-000406,-0.330777814188
ACH-000407,-0.39712587431999996
ACH-000408,-0.530980157636
ACH-000410,-0.310220787788
ACH-000411,-0.419919742453
ACH-000414,-0.226576832786
ACH-000415,-0.478433346394
ACH-000416,-0.43677412138000005
ACH-000420,-0.539899677688
ACH-000421,-0.335366031535
ACH-000424,-0.321983415227
ACH-000425,-0.24717197334899998
ACH-000426,-0.0668373879842
ACH-000427,-0.021066917184700003
ACH-000433,-0.42202211607
ACH-000436,-0.217450939381
ACH-000444,-0.40420997515600005
ACH-000445,-0.21723986753000002
ACH-000448,-0.329788467518
ACH-000450,-0.05602756244109999
ACH-000452,-0.363899378863
ACH-000454,-0.165681801587
ACH-000458,-0.31479974472399996
ACH-000459,-0.303077677132
ACH-000460,-0.24137744303599998
ACH-000461,-0.253864379983
ACH-000463,-0.319126939629
ACH-000464,-0.5738882859009999
ACH-000466,-0.342516988107
ACH-000467,-0.31467869162900003
ACH-000468,-0.199450027721
ACH-000469,-0.2832720666
ACH-000470,-0.390820026049
ACH-000471,-0.35048513025300004
ACH-000472,-0.272799709753
ACH-000473,-0.298604776831
ACH-000475,-0.31976529297
ACH-000476,-0.148968671112
ACH-000477,-0.220601848937
ACH-000480,-0.400821799099
ACH-000481,-0.294914790234
ACH-000483,-0.183322645623
ACH-000484,-0.20141801671100001
ACH-000485,-0.39808490407499997
ACH-000486,-0.421902585919
ACH-000487,-0.323704275833
ACH-000488,-0.264620562359
ACH-000490,-0.325596448273
ACH-000491,-0.26647568965999996
ACH-000495,-0.382349230466
ACH-000496,-0.313635627175
ACH-000499,-0.622725384362
ACH-000500,-0.789478683577
ACH-000502,-0.23292488648
ACH-000503,-0.136134379002
ACH-000505,-0.26597046918
ACH-000507,-0.266142933486
ACH-000510,-0.423131455976
ACH-000511,-0.438499719661
ACH-000512,-0.41404541044200005
ACH-000516,-0.172245804991
ACH-000517,-0.24182636879299999
ACH-000518,-0.37945676039399995
ACH-000520,-0.201786879375
ACH-000521,-0.20586174647799999
ACH-000522,-0.23729625946400001
ACH-000524,-0.202645928834
ACH-000527,-0.36844896159999996
ACH-000528,-0.289656934129
ACH-000537,-0.143721111244
ACH-000541,-0.0777195884442
ACH-000542,-0.342367594604
ACH-000544,-0.475334954283
ACH-000545,-0.287581358811
ACH-000547,-0.371593020299
ACH-000548,-0.256580922843
ACH-000549,-0.233143767975
ACH-000550,-0.3396599561
ACH-000552,-0.144134546399
ACH-000556,-0.477106141137
ACH-000557,-0.32025242619600003
ACH-000570,-0.365740923825
ACH-000571,-0.415875930937
ACH-000573,-0.168255569208
ACH-000576,-0.0435507303194
ACH-000580,-0.23776860976
ACH-000584,-0.45707807855800003
ACH-000585,-0.31037122794
ACH-000588,-0.21042831049199998
ACH-000589,-0.296743332403
ACH-000591,-0.606317208209
ACH-000593,-0.243412886144
ACH-000600,-0.48753207764
ACH-000601,-0.340697236272
ACH-000604,-0.41584766811800006
ACH-000605,-0.36980969260799995
ACH-000606,-0.354730647457
ACH-000608,-0.13893796173599998
ACH-000614,-0.275761463042
ACH-000616,-0.259364633765
ACH-000618,-0.32507888924
ACH-000619,-0.42463641349299996
ACH-000620,-0.260977021011
ACH-000621,-0.258726035439
ACH-000622,-0.34009568001999996
ACH-000623,-0.409939494794
ACH-000624,-0.21530412124899997
ACH-000627,-0.24099620568799998
ACH-000630,-0.14356667009500002
ACH-000632,-0.43387121205300005
ACH-000633,-0.24277165325800001
ACH-000637,-0.43908361408200003
ACH-000638,-0.339458857743
ACH-000646,-0.23183170093699998
ACH-000647,-0.233863547709
ACH-000648,0.07355020846360001
ACH-000649,-0.355440122305
ACH-000651,-0.3168650103
ACH-000652,-0.20273024640299997
ACH-000653,-0.259697059772
ACH-000657,-0.364711718228
ACH-000658,-0.156269696959
ACH-000661,-0.200844362925
ACH-000662,-0.0994746112642
ACH-000663,-0.235386280696
ACH-000665,-0.326696455651
ACH-000671,-0.284573976248
ACH-000673,-0.323958502045
ACH-000676,-0.319644038448
ACH-000677,-0.337912372606
ACH-000681,-0.23956323213599998
ACH-000682,-0.377373042144
ACH-000683,-0.278951511956
ACH-000684,-0.35595154447899996
ACH-000688,-0.22119129100999999
ACH-000693,-0.32660146292500003
ACH-000694,-0.233652256342
ACH-000695,-0.2743248367
ACH-000696,-0.246224102307
ACH-000697,-0.510212470521
ACH-000699,-0.27988366018800004
ACH-000701,-0.14623776805400002
ACH-000706,-0.32907730702
ACH-000711,-0.359028035654
ACH-000713,-0.35047163772
ACH-000714,-0.303411628782
ACH-000718,-0.327314834708
ACH-000720,-0.449481765063
ACH-000721,-0.276850014075
ACH-000724,-0.173866772236
ACH-000725,-0.263300157094
ACH-000732,-0.437606148579
ACH-000734,-0.262408775346
ACH-000735,-0.311104015081
ACH-000736,-0.05553789703369999
ACH-000738,-0.35124313365099996
ACH-000746,-0.147199374651
ACH-000747,-0.305486388232
ACH-000748,-0.389566101142
ACH-000753,-0.22776552571400002
ACH-000756,-0.282939676864
ACH-000757,-0.250721454386
ACH-000758,-0.248222495466
ACH-000760,-0.21525471755699999
ACH-000763,-0.195038891635
ACH-000764,-0.39254868459700004
ACH-000765,-0.0520846757283
ACH-000766,-0.239650235158
ACH-000767,-0.317870281759
ACH-000768,-0.184891287652
ACH-000769,-0.298302926888
ACH-000770,-0.158621800252
ACH-000771,-0.315217245323
ACH-000773,-0.42065104512400003
ACH-000776,-0.579044365441
ACH-000777,-0.373832187267
ACH-000778,-0.210683057271
ACH-000781,-0.34825969734800005
ACH-000782,-0.120014639846
ACH-000783,-0.32489268196800003
ACH-000784,-0.332244541763
ACH-000785,-0.482431464874
ACH-000787,-0.220350317846
ACH-000788,-0.29408748852899996
ACH-000791,-0.267316677643
ACH-000792,-0.398382720593
ACH-000794,-0.307738278816
ACH-000796,-0.33469323030000003
ACH-000799,-0.246368157872
ACH-000800,-0.453909973539
ACH-000802,-0.404092696355
ACH-000804,-0.356691190463
ACH-000805,-0.44044237251999996
ACH-000809,-0.32728874684799997
ACH-000810,0.154439971018
ACH-000811,-0.334077352309
ACH-000817,-0.259520007517
ACH-000819,-0.353481346404
ACH-000820,-0.0916715134953
ACH-000821,-0.451319746095
ACH-000822,-0.404397999792
ACH-000823,-0.35800412655999997
ACH-000824,-0.359997651119
ACH-000827,-0.351185327817
ACH-000829,-0.268801149999
ACH-000831,-0.418338560576
ACH-000832,-0.438949029586
ACH-000833,-0.22689337228700002
ACH-000834,-0.187476356309
ACH-000835,-0.299184639227
ACH-000836,-0.22497924523499999
ACH-000837,-0.37855624212800004
ACH-000838,-0.221800163708
ACH-000839,-0.328620725066
ACH-000840,-0.0686612378738
ACH-000841,-0.464797641696
ACH-000843,-0.27655829555100003
ACH-000846,-0.230012257614
ACH-000847,-0.6513066729020001
ACH-000848,-0.33069037309300003
ACH-000849,-0.36001584509999995
ACH-000851,-0.343787787802
ACH-000855,-0.375153437833
ACH-000856,-0.24858359304299998
ACH-000858,-0.42057305494400005
ACH-000859,-0.438178002698
ACH-000861,-0.35132098606299994
ACH-000862,-0.177770297005
ACH-000865,-0.36449456503
ACH-000866,-0.219757176735
ACH-000867,-0.279834623219
ACH-000869,-0.389212577425
ACH-000872,-0.417991033158
ACH-000873,-0.250150181415
ACH-000876,-0.24761552803000003
ACH-000878,-0.19598379897399998
ACH-000880,-0.204515940443
ACH-000881,-0.356489831742
ACH-000882,-0.37361961952399997
ACH-000884,-0.294003158483
ACH-000885,-0.23767204208099998
ACH-000887,-0.343325861992
ACH-000888,-0.352301484732
ACH-000889,-0.340406042938
ACH-000890,-0.281674689117
ACH-000896,-0.404465335453
ACH-000898,-0.40581292975999994
ACH-000900,-0.35619465742299994
ACH-000901,-0.286903910534
ACH-000905,-0.213882314822
ACH-000906,-0.225991289786
ACH-000907,-0.333750372186
ACH-000910,-0.297213596998
ACH-000911,-0.21514252706700002
ACH-000912,-0.463117673715
ACH-000913,-0.316954604455
ACH-000915,-0.275967286463
ACH-000916,-1.17598418823
ACH-000917,-0.224304520139
ACH-000921,-0.17884705477200002
ACH-000924,-0.427364452386
ACH-000926,-0.418937245528
ACH-000928,-0.219265593394
ACH-000929,-0.19876748516800002
ACH-000932,-0.426241737001
ACH-000935,-0.426807544859
ACH-000936,-0.376679355636
ACH-000937,-0.44899611672600004
ACH-000938,-0.279541775155
ACH-000939,-0.08596152954780001
ACH-000941,-0.282150587781
ACH-000943,-0.30460293519000003
ACH-000946,-0.270793421567
ACH-000947,-0.29240509645
ACH-000948,-0.35351886497100005
ACH-000950,-0.300315491635
ACH-000953,-0.305846487733
ACH-000957,-0.05037604880509999
ACH-000958,-0.172612844194
ACH-000960,-0.368747733306
ACH-000963,-0.292982807008
ACH-000968,-0.417219157671
ACH-000969,-0.21351028634799998
ACH-000973,-0.302016027936
ACH-000974,-0.410479974572
ACH-000975,-0.382624413999
ACH-000976,-0.185443865748
ACH-000978,0.077834126406
ACH-000980,-0.284861562229
ACH-000984,-0.384517127476
ACH-000986,-0.447759687049
ACH-000988,-0.2445934004
ACH-000993,-0.457525798834
ACH-000994,-0.216407831864
ACH-000996,-0.284793469274
ACH-001001,-0.21682216501499998
ACH-001020,-0.588386763413
ACH-001028,-0.415601919383
ACH-001031,-0.236502672592
ACH-001038,-0.252164948263
ACH-001048,-0.274636181967
ACH-001050,-0.238118911948
ACH-001053,-0.201252590543
ACH-001054,-0.244238426015
ACH-001061,-0.298983591604
ACH-001067,-0.32895005698
ACH-001075,-0.11188807665799999
ACH-001096,-0.160363156306
ACH-001128,-0.0417964478266
ACH-001134,-0.41193715958599997
ACH-001151,-0.243091564654
ACH-001163,-0.304315640269
ACH-001164,-0.0546482462548
ACH-001173,-0.342661039015
ACH-001183,-0.39014768850299997
ACH-001184,-0.204287722666
ACH-001190,-0.143294673964
ACH-001192,-0.221531674982
ACH-001193,0.00530064156907
ACH-001196,-0.22298113913400003
ACH-001197,-0.297070337629
ACH-001205,-0.197397886431
ACH-001211,-0.018889013633
ACH-001212,-0.358353179023
ACH-001228,-0.239908497304
ACH-001232,-0.295692789056
ACH-001239,-0.21553293549199998
ACH-001274,-0.484521869199
ACH-001275,-0.227586464599
ACH-001277,-0.281357280602
ACH-001278,-0.191277852641
ACH-001280,-0.493727713934
ACH-001283,-0.25666008387600003
ACH-001289,-0.29666913164299996
ACH-001295,-0.320007518362
ACH-001300,-0.410132645422
ACH-001301,-0.20046211633699998
ACH-001302,-0.696767948785
ACH-001303,-0.162190968735
ACH-001306,-0.26086928628600003
ACH-001318,-0.268420815343
ACH-001322,-0.31423584370499996
ACH-001328,-0.295248500573
ACH-001332,-0.44640939653300005
ACH-001333,-0.217932789942
ACH-001336,-0.38827718726099997
ACH-001340,-0.338763439854
ACH-001346,-0.393296899788
ACH-001353,-0.378703751682
ACH-001354,-0.270127444447
ACH-001367,-0.645532947474
ACH-001368,-0.39843924972499994
ACH-001374,-0.330761080587
ACH-001375,-0.285381786745
ACH-001377,-0.26114349099
ACH-001380,-0.246986693971
ACH-001391,-0.226123802612
ACH-001407,-0.289588598466
ACH-001408,-0.30574525079
ACH-001413,-0.41475870835900003
ACH-001430,-0.350984553623
ACH-001431,-0.18655469491
ACH-001450,-0.425744944172
ACH-001496,-0.213483970982
ACH-001500,-0.282589860925
ACH-001521,-0.444538759389
ACH-001523,-0.254011519927
ACH-001532,-0.419626069321
ACH-001536,-0.39331419217
ACH-001550,-0.192689333015
ACH-001552,-0.289816652124
ACH-001554,-0.201251206873
ACH-001645,-0.392689687554
ACH-001654,-0.251320895559
ACH-001715,-0.209577666222
ACH-001735,-0.129378961626
ACH-001736,-0.251899947847
ACH-001737,-0.38721596950099996
ACH-001740,-0.529633236246
ACH-001745,-0.21553527566999997
ACH-001750,-0.373703236196
ACH-001765,-0.269764297845
ACH-001956,-0.22679960058499998
ACH-001957,-0.29645622124000004
