,SENP2 (59343)
ACH-000004,0.150356540114
ACH-000007,-0.162416795635
ACH-000009,-0.114722991119
ACH-000011,-0.21715501022599998
ACH-000012,-0.0261456902738
ACH-000013,-0.10472070336000001
ACH-000014,-0.08327564868630001
ACH-000015,-0.0113133694227
ACH-000017,-0.0393492880783
ACH-000018,-0.144699194737
ACH-000019,-0.626958926212
ACH-000021,-0.006580491935319999
ACH-000022,-0.045275641742900004
ACH-000025,-0.232092574033
ACH-000028,-0.178569691881
ACH-000030,-0.195075614405
ACH-000035,-0.295383627381
ACH-000036,-0.248067727934
ACH-000037,-0.124485032848
ACH-000039,-0.046414191811
ACH-000040,-0.0985871214068
ACH-000041,-0.0752656007228
ACH-000042,-0.202284911642
ACH-000045,0.028332800610500003
ACH-000047,-0.37517936985699996
ACH-000052,0.153869024919
ACH-000053,-0.024776162606900003
ACH-000054,-0.200562132295
ACH-000055,0.073653602742
ACH-000060,-0.235742430048
ACH-000067,-0.13426747504699998
ACH-000070,-0.13188171179199998
ACH-000075,0.0639258070598
ACH-000078,-0.11945469380999998
ACH-000082,-0.515881060461
ACH-000085,-0.011289424597399999
ACH-000086,-0.268510214329
ACH-000087,-0.24647956431899998
ACH-000092,-0.242700586551
ACH-000095,-0.292258428121
ACH-000097,-0.280105976424
ACH-000098,-0.303641621644
ACH-000099,-0.14032630786699998
ACH-000108,-0.353928322352
ACH-000113,-0.047763596486300006
ACH-000115,-0.24037676053100002
ACH-000116,-0.49582119587800005
ACH-000118,-0.5667121267499999
ACH-000120,-0.0990926745413
ACH-000123,0.0717668336195
ACH-000127,-0.0782973967435
ACH-000128,-0.261556397657
ACH-000132,-0.176171659511
ACH-000133,-0.25939586602
ACH-000137,-0.0487937089817
ACH-000138,-0.317715260106
ACH-000142,-0.256263076661
ACH-000143,-0.113031882926
ACH-000146,-0.0459756616419
ACH-000148,-0.396322942527
ACH-000150,-0.00812593740296
ACH-000152,-0.17459114797800002
ACH-000153,0.0037782952210399998
ACH-000159,0.0662877977494
ACH-000160,-0.129101471646
ACH-000163,0.0235053184798
ACH-000167,-0.213262880838
ACH-000168,-0.26059235205
ACH-000169,-0.0100493857451
ACH-000178,-0.372221767108
ACH-000182,-0.252239401608
ACH-000183,-0.0777977986299
ACH-000188,-0.137376274613
ACH-000189,-0.276978069397
ACH-000190,-0.06914147841839999
ACH-000198,-0.278415059864
ACH-000204,-0.0993531816979
ACH-000206,-0.109735353399
ACH-000207,-0.151186676867
ACH-000211,-0.265214959217
ACH-000215,-0.081514403268
ACH-000221,-0.009959664972239999
ACH-000222,-0.118467664683
ACH-000223,-0.290378330306
ACH-000226,-0.11336802529899999
ACH-000227,-0.250579096001
ACH-000228,-0.40074820170100006
ACH-000231,-0.163470991866
ACH-000232,-0.244464173878
ACH-000233,-0.058618351854999994
ACH-000234,0.0144483919193
ACH-000235,-0.23410033824499998
ACH-000237,-0.164238382128
ACH-000238,-0.24074332021699998
ACH-000243,-0.17107089378899998
ACH-000244,0.13035359349
ACH-000246,-0.0955460678829
ACH-000248,-0.368333770281
ACH-000250,-0.10471161792000001
ACH-000251,-0.26267811445
ACH-000253,-0.271983407024
ACH-000255,-0.08588668933089999
ACH-000256,-0.084816037295
ACH-000257,0.024228414418000003
ACH-000258,-0.0743261524635
ACH-000259,-0.127470840109
ACH-000260,-3.47892378315e-05
ACH-000261,-0.16236050536399999
ACH-000262,-0.385063612234
ACH-000263,-0.151628132652
ACH-000264,-0.162029517219
ACH-000265,-0.105266926831
ACH-000266,-0.492066496361
ACH-000272,-0.08700474188339999
ACH-000273,-0.18313065087000002
ACH-000274,-0.178259920204
ACH-000277,-0.41673833372599994
ACH-000278,-0.0171207494304
ACH-000279,-0.112006984406
ACH-000280,-0.260839190768
ACH-000281,-0.25036169066799996
ACH-000288,-0.06832342874269999
ACH-000291,-0.10978139671800001
ACH-000293,0.039071634762400005
ACH-000294,0.00151839868361
ACH-000295,-0.300009345529
ACH-000296,-0.10429644392899999
ACH-000302,-0.152122254605
ACH-000304,0.0635342395812
ACH-000307,-0.0883724308121
ACH-000308,-0.123148929668
ACH-000310,-0.169966976308
ACH-000311,-0.304311351458
ACH-000312,-0.11076989453500001
ACH-000315,0.060932584398600005
ACH-000316,-0.14596750247600002
ACH-000317,0.0252015325366
ACH-000318,-0.20072784283
ACH-000319,-0.18224272843800002
ACH-000320,-0.265400440527
ACH-000322,-0.2506566425
ACH-000323,-0.308786432126
ACH-000324,-0.178914622366
ACH-000329,-0.127678677987
ACH-000330,-0.273013105601
ACH-000331,-0.223460950659
ACH-000332,-0.096327360978
ACH-000334,-0.132289387328
ACH-000335,-0.146130071005
ACH-000336,-0.141458407272
ACH-000337,-0.316235922922
ACH-000339,-0.305147240982
ACH-000341,-0.128914052354
ACH-000348,-0.08059743342360001
ACH-000350,-0.17616748282400002
ACH-000352,-0.257846993231
ACH-000356,-0.0610692417536
ACH-000361,-0.104450731993
ACH-000362,-0.0934378595728
ACH-000363,-0.234191577013
ACH-000364,-0.184260167022
ACH-000365,-0.221396460537
ACH-000366,-0.046922792193900005
ACH-000368,-0.285235923833
ACH-000374,-0.0785015409847
ACH-000375,-0.21749691430100002
ACH-000376,-0.182997740854
ACH-000381,-0.243334140522
ACH-000383,-0.147241748201
ACH-000387,-0.0222630153214
ACH-000389,-0.287656084917
ACH-000390,-0.18120697166400002
ACH-000393,-0.09907613483489999
ACH-000395,0.00441562415939
ACH-000397,-0.086358529177
ACH-000401,-0.208596696976
ACH-000402,-0.307356315776
ACH-000403,-0.22509825415600002
ACH-000404,0.100618354037
ACH-000406,-0.011813992542399999
ACH-000407,0.173385203092
ACH-000408,-0.055827004688999995
ACH-000410,-0.0978095058137
ACH-000411,-0.132366451967
ACH-000414,-0.167404894156
ACH-000415,-0.227444516666
ACH-000416,-0.278435848797
ACH-000420,-0.23690114526099998
ACH-000421,-0.019330262191
ACH-000424,0.009882548726540001
ACH-000425,-0.322768225829
ACH-000426,0.0963630916467
ACH-000427,-0.394821417838
ACH-000433,-0.12431601237600001
ACH-000436,0.08917349524139999
ACH-000444,-0.09134607380969999
ACH-000445,-0.573180275404
ACH-000448,-0.595418485642
ACH-000450,-0.189531508792
ACH-000452,-0.362954608047
ACH-000454,-0.27648943991
ACH-000458,-0.080119618092
ACH-000459,-0.157732996264
ACH-000460,-0.15458896993899998
ACH-000461,-0.331288945386
ACH-000463,-0.0675627873524
ACH-000464,-0.21084929476
ACH-000466,-0.298722108588
ACH-000467,-0.335806626748
ACH-000468,-0.266147618663
