,SPATA31A7 (26165)
ACH-000004,-0.11129434232100001
ACH-000007,-0.35467333703299997
ACH-000009,-0.06996678743569999
ACH-000011,-0.227590023893
ACH-000012,0.0777917639801
ACH-000013,-0.006117137779370001
ACH-000014,-0.11816238502599999
ACH-000015,-0.000604248362611
ACH-000017,-0.035777050598900004
ACH-000018,-0.448149500088
ACH-000019,-0.18593544961800001
ACH-000021,-0.26051591416
ACH-000022,-0.0777886777377
ACH-000025,-0.0225403205596
ACH-000028,-0.194841668671
ACH-000030,0.0868510336492
ACH-000035,-0.126209375998
ACH-000036,-0.375385905977
ACH-000037,0.020873724365999997
ACH-000039,0.104859419003
ACH-000040,-0.22133324635499999
ACH-000041,0.0175275165941
ACH-000042,-0.23760094882599997
ACH-000045,0.0279664917691
ACH-000047,-0.16415036124399998
ACH-000052,-0.174972681322
ACH-000053,-0.0468404431647
ACH-000054,-0.306489914433
ACH-000055,-0.289116588025
ACH-000060,0.011621609657100001
ACH-000067,-0.324516209382
ACH-000070,0.07694000589080001
ACH-000075,-0.202035872447
ACH-000078,-0.0237540124808
ACH-000082,0.0402808812941
ACH-000085,-0.22715772712299998
ACH-000086,-0.365018967884
ACH-000087,0.0596168322209
ACH-000092,-0.249514791167
ACH-000095,-0.302827843779
ACH-000097,-0.245741017617
ACH-000098,-0.21929503247499998
ACH-000099,-0.24890293978300002
ACH-000108,0.0287749622781
ACH-000113,-0.069963615596
ACH-000115,0.116367684499
ACH-000116,0.18956993582000004
ACH-000118,-0.21302981026700002
ACH-000120,0.0129179551957
ACH-000123,-0.300014727596
ACH-000127,-0.0742597588504
ACH-000128,-0.131992926754
ACH-000132,-0.23537696649
ACH-000133,0.0015027356290399998
ACH-000137,-0.035903528078699995
ACH-000138,-0.270727866983
ACH-000142,-0.0923858463461
ACH-000143,-0.138944374294
ACH-000146,0.059843122202699994
ACH-000148,-0.09923819635130002
ACH-000150,-0.101062673771
ACH-000152,-0.268785539668
ACH-000153,-0.441036132067
ACH-000159,-0.322897975707
ACH-000160,0.0639097720987
ACH-000163,-0.41060276351499997
ACH-000167,0.27260982849599996
ACH-000168,0.150778582599
ACH-000169,-0.11215241874500001
ACH-000178,-0.117900687077
ACH-000182,-0.42482872945699995
ACH-000183,-0.28275440454399997
ACH-000188,-0.330062729979
ACH-000189,-0.306741920673
ACH-000190,-0.246635407634
ACH-000198,0.108168669341
ACH-000204,-0.134185964642
ACH-000206,-0.216035697916
ACH-000207,-0.182072858321
ACH-000211,-0.0271227105597
ACH-000215,-0.405347663513
