,HYKK (123688)
ACH-000452,-0.12763269881699998
ACH-000454,-0.017968262253599997
ACH-000458,-0.21209734733
ACH-000459,-0.20180102859299998
ACH-000460,-0.175657017453
ACH-000461,-0.0762334127513
ACH-000463,-0.117109778277
ACH-000464,-0.172468767724
ACH-000466,-0.134324405362
ACH-000467,-0.207893133678
ACH-000468,0.0530984117072
ACH-000469,-0.0895413237242
ACH-000470,-0.177889260993
ACH-000471,-0.09146463657839998
ACH-000472,-0.0491220478147
ACH-000473,-0.133048502463
ACH-000475,-0.147526381773
ACH-000476,-0.241517578466
ACH-000477,-0.438857708851
ACH-000480,-0.177481179602
ACH-000481,-0.180572355842
ACH-000483,-0.342120426043
ACH-000484,-0.132095797156
ACH-000485,-0.096968059488
ACH-000486,-0.13507857625999997
ACH-000487,-0.09865906758710001
ACH-000488,-0.237781685746
ACH-000490,-0.0169291835645
ACH-000491,-0.111909706811
ACH-000495,-0.05115726933280001
ACH-000496,-0.107136492429
ACH-000499,-0.350365772415
ACH-000500,-0.513965636034
ACH-000502,-0.149751994667
ACH-000503,-0.066497272983
ACH-000505,-0.117920872553
ACH-000507,-0.17129935023200002
ACH-000510,-0.110956647753
ACH-000511,-0.0802877426879
ACH-000512,0.11368075097300001
ACH-000516,-0.217637038728
ACH-000517,-0.139272955613
ACH-000518,-0.027261420236499998
ACH-000520,-0.0688616057036
ACH-000521,-0.104869845801
ACH-000522,-0.105429887543
ACH-000524,-0.0974195923507
ACH-000527,-0.17826908956
ACH-000528,-0.280336812436
ACH-000537,-0.00704399608475
ACH-000541,-0.124512624615
ACH-000542,-0.280447755214
ACH-000544,0.051289271137699995
ACH-000545,-0.025068495852299998
ACH-000547,-0.11604213819499999
ACH-000548,-0.0387684433049
ACH-000549,-0.102910690809
ACH-000550,-0.144410022984
ACH-000552,-0.17639362196699998
ACH-000556,-0.11711725726399999
ACH-000557,-0.213686416959
ACH-000570,-0.10060741801100001
ACH-000571,-0.115253804855
ACH-000573,-0.230823494148
ACH-000576,-0.18626233564199998
ACH-000580,-0.12429769507
ACH-000584,-0.16510562355299999
ACH-000585,-5.7778449344e-05
ACH-000588,-0.100646475625
ACH-000589,-0.278240387643
ACH-000591,-0.225784278855
ACH-000593,-0.0384388458093
ACH-000600,-0.13467595105
ACH-000601,-0.189877616186
ACH-000604,-0.015164613403
ACH-000605,-0.09648049468389999
ACH-000606,-0.0331192021544
ACH-000608,-0.125547685549
ACH-000614,-0.12349154625099999
ACH-000616,-0.166206957111
ACH-000618,-0.024851995475400002
ACH-000619,-0.09523465780139999
ACH-000620,-0.274926092341
ACH-000621,-0.0898048116903
ACH-000622,-0.24620461318700002
ACH-000623,-0.128343049219
ACH-000624,-0.140707821094
ACH-000627,-0.19829771945799998
ACH-000630,-0.23359642098000002
ACH-000632,-0.235516243984
ACH-000633,-0.0726084576292
ACH-000637,-0.0256531218561
ACH-000638,-0.080082518774
ACH-000646,-0.22698732127500001
ACH-000647,-0.12189773365800001
ACH-000648,-0.11735574741699999
ACH-000649,-0.162095498779
ACH-000651,-0.0543592788737
ACH-000652,-0.10371467964
ACH-000653,-0.20081650977499999
ACH-000657,-0.201337826364
ACH-000658,-0.0938369313783
ACH-000661,-0.241555173803
ACH-000662,-0.8403873826739999
ACH-000663,-0.28902472435
ACH-000665,-0.23724352909600002
ACH-000671,-0.07414983889650001
ACH-000673,-0.263597539273
ACH-000676,-0.346423503842
ACH-000677,-0.100037995964
ACH-000681,-0.20391455407
ACH-000682,-0.0665384993565
ACH-000683,-0.111563011197
ACH-000684,-0.14003827221100001
ACH-000688,-0.11990090279200001
ACH-000693,-0.050222965458899996
ACH-000694,-0.103690372312
ACH-000695,-0.101808344637
ACH-000696,-0.12919150024700002
ACH-000697,-0.215606256049
ACH-000699,-0.189251690729
ACH-000701,-0.30946073467199997
ACH-000706,-0.176697825369
ACH-000711,-0.232740119622
ACH-000713,-0.037531304369099995
ACH-000714,-0.183145071705
ACH-000718,-0.171083799862
ACH-000720,-0.0922728363452
ACH-000721,-0.09717828055410001
ACH-000724,-0.0646814381116
ACH-000725,-0.162572010396
ACH-000732,-0.0651414061734
ACH-000734,-0.18312042933699998
ACH-000735,-0.395998429722
ACH-000736,-0.000290433089485
ACH-000738,-0.224187798548
ACH-000746,-0.214824080366
ACH-000747,-0.297040875299
ACH-000748,-0.237439355354
ACH-000753,-0.210321678684
ACH-000756,-0.35340702719000006
ACH-000757,-0.12886089325300001
ACH-000758,-0.08386649046360001
ACH-000760,-0.186835540644
ACH-000763,-0.212206495921
ACH-000764,0.021424213365000003
ACH-000765,-0.185974764335
ACH-000766,-0.124185310426
ACH-000767,-0.321179542374
ACH-000768,-0.20059916532299998
ACH-000769,-0.0943562990394
ACH-000770,-0.0458429802013
ACH-000771,-0.19725005181400002
ACH-000773,-0.10204876447799999
ACH-000776,-0.0973018532549
ACH-000777,-0.07488706195669999
ACH-000778,0.0137676824532
ACH-000781,-0.224938667478
ACH-000782,-0.23838087348499998
ACH-000783,-0.23590452122299999
ACH-000784,-0.147167852962
ACH-000785,-0.254301667953
ACH-000787,-0.132760199815
ACH-000788,-0.16311477233
ACH-000791,-0.249762506288
ACH-000792,-0.124149585003
ACH-000794,-0.0769975406546
ACH-000796,-0.289785129182
ACH-000799,-0.299286326642
ACH-000800,0.016120913729
ACH-000802,-0.029831994936700003
ACH-000804,-0.198900280986
ACH-000805,-0.225161884753
ACH-000809,-0.11104775645199999
ACH-000810,-0.303852177075
ACH-000811,-0.21148260224800003
ACH-000817,-0.196763586006
ACH-000819,-0.09258901656349999
ACH-000820,0.0967798640506
ACH-000821,-0.10986128050699999
ACH-000822,-0.32314641209
ACH-000823,-0.147368103947
ACH-000824,-0.18453000630999997
ACH-000827,-0.144604672736
ACH-000829,-0.0966306965837
ACH-000831,0.0039473409259999995
ACH-000832,-0.130055212991
ACH-000833,-0.021685575121
ACH-000834,-0.252216500272
ACH-000835,-0.116842750822
ACH-000836,-0.026442345816500002
ACH-000837,-0.13640337533
ACH-000838,0.029986622899099997
ACH-000839,-0.130893455692
ACH-000840,-0.095014814929
ACH-000841,0.0185099511932
ACH-000843,-0.07794552835419999
ACH-000846,-0.0928375261255
ACH-000847,0.00587396486106
ACH-000848,-0.184193528918
ACH-000849,-0.175288375771
ACH-000851,-0.069571400196
ACH-000855,-0.217821521527
ACH-000856,-0.0885088785039
ACH-000858,-0.23659438526700002
ACH-000859,-0.10556765545600001
ACH-000861,-0.0429366230231
ACH-000862,-0.307465054116
ACH-000865,-0.152292533945
ACH-000866,-0.0686915747554
ACH-000867,-0.23124891508099998
ACH-000869,-0.33159684617400004
ACH-000872,-0.0970112434917
ACH-000873,-0.055507355130699994
ACH-000876,-0.021764223445
ACH-000878,0.0670641582719
ACH-000880,-0.0989499557752
ACH-000881,-0.254640941395
ACH-000882,-0.19425404000100002
ACH-000884,-0.102260055647
ACH-000885,-0.25066301253199996
ACH-000887,-0.22188403124000003
ACH-000888,-0.13800846273700001
ACH-000889,-0.022044082434200002
ACH-000890,-0.107067342839
ACH-000896,-0.223359136974
ACH-000898,-0.066440013361
ACH-000900,-0.058451203025
ACH-000901,-0.208540893271
ACH-000905,-0.323846434162
ACH-000906,-0.14707978490499998
ACH-000907,-0.15550404304999998
ACH-000910,-0.216997777585
ACH-000911,-0.136480054542
ACH-000912,-0.230962503586
ACH-000913,-0.129420101551
ACH-000915,-0.24723094608500001
ACH-000916,0.035291569972
ACH-000917,-0.0456449816149
ACH-000921,0.000290517742056
ACH-000924,-0.10622704275900001
ACH-000926,-0.34025961736999993
ACH-000928,-0.112030475738
ACH-000929,-0.205598764299
ACH-000932,-0.11228466386600001
ACH-000935,-0.171166108287
ACH-000936,-0.196840643724
ACH-000937,-0.154149615168
ACH-000938,-0.08965399407260001
ACH-000939,-0.0011445748321
ACH-000941,-0.058969353919
ACH-000943,-0.121508706702
ACH-000946,-0.263640256081
ACH-000947,-0.277256163458
ACH-000948,-0.18247627472800002
ACH-000950,0.08466850447660001
ACH-000953,0.0590952900517
ACH-000957,-0.414005579659
ACH-000958,-0.153773629367
ACH-000960,-0.0891026130782
ACH-000963,-0.20079949745900003
ACH-000968,-0.404349182628
ACH-000969,-0.06448325101430001
ACH-000973,-0.201348478829
ACH-000974,-0.19123548385400002
ACH-000975,-0.260102918767
ACH-000976,-0.09749489781439999
ACH-000978,-0.497369295053
ACH-000980,-0.210137178019
ACH-000984,-0.229346699983
ACH-000986,-0.158754793961
ACH-000988,-0.136014495532
ACH-000993,-0.13907712897900001
ACH-000994,-0.300893008058
ACH-000996,-0.221763926528
ACH-001001,-0.0962755357061
ACH-001020,-0.00502331640664
ACH-001028,-0.222208331358
ACH-001031,-0.299945570464
ACH-001038,-0.233537694521
ACH-001048,-0.149364467258
ACH-001050,-0.372931991641
ACH-001053,-0.359279486049
ACH-001054,-0.19617985598999998
ACH-001061,-0.199358782152
ACH-001067,0.0018708156886199998
ACH-001075,-0.14817167048399998
ACH-001096,-0.0271562525801
ACH-001128,0.252948772357
ACH-001134,-0.09418452450619999
ACH-001151,-0.261157168884
ACH-001163,-0.34859042386999994
ACH-001164,-0.31819338548500004
ACH-001173,-0.213821426235
ACH-001183,0.0724316701015
ACH-001184,-0.32791959844999996
ACH-001190,-0.302546196829
ACH-001192,-0.393503707302
ACH-001193,0.0581090479756
ACH-001196,-0.27054623326
ACH-001197,-0.180152463701
ACH-001205,-0.247242446857
ACH-001211,-0.19753624446499998
ACH-001212,-0.240779219836
ACH-001228,-0.18318070504
ACH-001232,-0.200937631835
ACH-001239,-0.08672595638039998
ACH-001274,-0.0360213812098
ACH-001275,-0.225722397246
ACH-001277,0.0592281159949
ACH-001278,-0.08537062678750001
ACH-001280,-0.39841197870899997
ACH-001283,-0.21430941511799997
ACH-001289,-0.0637200358054
ACH-001295,-0.21387135355099998
ACH-001300,-0.216648320515
ACH-001301,-0.374595884903
ACH-001302,-0.17944776042399999
ACH-001303,-0.0402281446514
ACH-001306,-0.18211853658100002
ACH-001318,-0.08832753534269999
ACH-001322,0.0946748190963
ACH-001328,-0.0904285153149
ACH-001332,-0.0787762089376
ACH-001333,-0.316386402304
ACH-001336,-0.16361056268899998
ACH-001340,-0.126214632586
ACH-001346,-0.0353363884309
ACH-001353,-0.0977538752379
ACH-001354,-0.169592613805
ACH-001367,-0.2288935057
ACH-001368,-0.0449558736359
ACH-001374,0.158023596214
ACH-001375,-0.050872921935199995
ACH-001377,-0.36329452060500006
ACH-001380,-0.257111822618
ACH-001391,-0.00286352214609
ACH-001407,-0.185441021402
ACH-001408,-0.21955186097399998
ACH-001413,-0.412343822323
ACH-001430,-0.372667038971
ACH-001431,-0.428792471523
ACH-001450,-0.0829461936673
ACH-001496,-0.142875713912
ACH-001500,0.149655787862
ACH-001521,-0.301052308775
ACH-001523,0.0108057905088
ACH-001532,-0.319054781081
ACH-001536,-0.264810921574
ACH-001550,-0.047084155163400004
ACH-001552,-0.276506608166
ACH-001554,-0.08604028516960001
ACH-001645,-0.25939928396699996
ACH-001654,-0.15692652268500001
ACH-001715,0.0113022970977
ACH-001735,-0.1509469413
ACH-001736,-0.0532332986367
ACH-001737,0.150328715839
ACH-001740,-0.180339754548
ACH-001745,-0.220287048063
ACH-001750,-0.254511935062
ACH-001765,-0.17201303577
ACH-001956,-0.277395764398
ACH-001957,-0.24076448303300002
