,BHLHA9 (727857)
ACH-000004,0.165537578568
ACH-000007,0.304546303914
ACH-000009,-0.0410727287119
ACH-000011,-0.0488192723345
ACH-000012,0.059725437294
ACH-000013,-0.11845063291300001
ACH-000014,0.171168397155
ACH-000015,0.0015205537609599999
ACH-000017,0.08849494865520001
ACH-000018,-0.0043626631241
ACH-000019,-0.05513148675559999
ACH-000021,0.149123107156
ACH-000022,0.146462129971
ACH-000025,0.0830182490408
ACH-000028,0.104371344358
ACH-000030,0.0663598513496
ACH-000035,0.0893556423945
ACH-000036,0.154332072081
ACH-000037,-0.281352883326
ACH-000039,0.17880108255199997
ACH-000040,0.0715916771985
ACH-000041,-0.171008874945
ACH-000042,0.0119724371639
ACH-000045,-0.038029414304999995
ACH-000047,0.11844305138399999
ACH-000052,-0.181224378776
ACH-000053,0.12906191263
ACH-000054,0.0108614364864
ACH-000055,-0.00461056695853
ACH-000060,-0.104844023654
ACH-000067,-0.0254922690118
ACH-000070,-0.159305305984
ACH-000075,0.17111226551
ACH-000078,0.161816512759
ACH-000082,-0.199951519168
ACH-000085,0.0345954051907
ACH-000086,0.166171802335
ACH-000087,-0.0292893151584
ACH-000092,0.183718515267
ACH-000095,-0.000245052004054
ACH-000097,-0.145814692429
ACH-000098,-0.00974898013514
ACH-000099,0.128462999334
ACH-000108,0.110360578409
ACH-000113,-0.0832258931569
ACH-000115,-0.0604338358093
ACH-000116,0.0863903469425
ACH-000118,0.107755349624
ACH-000120,0.07437980218010001
ACH-000123,0.18566258952999998
ACH-000127,0.10332628228099999
ACH-000128,0.179357072124
ACH-000132,0.0589734120983
ACH-000133,-0.09073544210380001
ACH-000137,-0.0883690329697
ACH-000138,0.139071203954
ACH-000142,-0.114412764467
ACH-000143,-0.116144536761
ACH-000146,0.255799307606
ACH-000148,-0.056667654949
ACH-000150,-0.0149614091361
ACH-000152,0.022794554002200002
ACH-000153,0.172683328448
ACH-000159,0.014917003544399999
ACH-000160,0.040356681154099995
ACH-000163,0.263029669965
ACH-000167,0.10259840639699999
ACH-000168,0.0592793141871
ACH-000169,-0.018583160222700002
ACH-000178,0.0706045116148
ACH-000182,0.154875143263
ACH-000183,-0.0211048336944
ACH-000188,-0.036258488886300004
ACH-000189,0.168136406937
ACH-000190,0.195475275008
ACH-000198,0.13127555349300002
ACH-000204,0.0969690663841
ACH-000206,-0.0217940052945
ACH-000207,-0.230975341501
ACH-000211,0.035395901965900006
ACH-000215,-0.052514251154800004
ACH-000221,0.173950049108
ACH-000222,0.175572458895
ACH-000223,0.0979394636596
ACH-000226,0.19580541208399999
ACH-000227,0.19245179497099998
ACH-000228,0.14713826544000003
ACH-000231,0.054807724951999995
ACH-000232,0.0427591562437
ACH-000233,0.019308223561
ACH-000234,-0.0962700176368
ACH-000235,0.141179918313
ACH-000237,0.00856232522649
ACH-000238,0.130841365765
ACH-000243,0.0360782431843
ACH-000244,-0.381049798296
ACH-000246,0.0379309115881
ACH-000248,0.0145939926731
ACH-000250,-0.043607810723000004
ACH-000251,-0.0240703481837
ACH-000253,-0.0178260312858
ACH-000255,0.00972276048572
ACH-000256,-0.070104410762
ACH-000257,-0.0663823643333
ACH-000258,0.207548635032
ACH-000259,0.07829561658
ACH-000260,0.026985727821299998
ACH-000261,0.104853271458
ACH-000262,-0.29266094035900003
ACH-000263,0.31007212613699997
ACH-000264,-0.011905052925100001
ACH-000265,0.170056892942
ACH-000266,0.039595845909000005
ACH-000272,0.0206531201403
ACH-000273,-0.022294891038700002
ACH-000274,-0.06965528392749999
ACH-000277,-0.157127112067
ACH-000278,-0.026524520049400004
ACH-000279,-0.0320342464832
ACH-000280,0.08210611221780001
ACH-000281,0.08378139336860001
ACH-000288,-0.00919601258597
ACH-000291,0.111146243771
ACH-000293,-0.005445987619499999
ACH-000294,0.119558951359
ACH-000295,0.127016634336
ACH-000296,-0.155352548186
ACH-000302,0.020859267196299998
ACH-000304,-0.33968509175800005
ACH-000307,0.157088661431
ACH-000308,0.023394609565699997
ACH-000310,0.197263788297
ACH-000311,0.19816145230700002
ACH-000312,0.0242097703517
ACH-000315,0.142559987708
ACH-000316,-0.12706677540300002
ACH-000317,-0.027777819773300003
ACH-000318,0.186230159464
ACH-000319,0.0282246814578
ACH-000320,0.101358067337
ACH-000322,0.08867396497060001
ACH-000323,-0.122856461255
ACH-000324,0.167571062285
ACH-000329,-0.0164029918686
ACH-000330,0.18934030329100002
ACH-000331,-0.14737496404
ACH-000332,0.151024411538
ACH-000334,0.42848600076800003
ACH-000335,-0.054070584170699994
ACH-000336,-0.13350032488500002
ACH-000337,-0.11186327017999999
ACH-000339,0.0574696233282
ACH-000341,0.131976221798
ACH-000348,0.00660731637579
ACH-000350,-0.0110604777163
ACH-000352,0.06289376717430001
ACH-000356,0.0022806895357
ACH-000361,0.251890215832
ACH-000362,0.221346848794
ACH-000363,0.0127059287092
ACH-000364,-0.031547412406
ACH-000365,0.0467481066483
ACH-000366,-0.0701771141779
ACH-000368,-0.15024044747600002
ACH-000374,0.170014738357
ACH-000375,-0.27856842732500003
ACH-000376,-0.007628060967399999
ACH-000381,0.21509807474800002
ACH-000383,0.0130453857914
ACH-000387,5.81826425414e-05
ACH-000389,0.0314930964597
ACH-000390,-0.0473434632262
ACH-000393,-0.0308104557148
ACH-000395,0.016249724547700004
ACH-000397,0.109451328027
ACH-000401,-0.302504653955
ACH-000402,0.0676107962364
ACH-000403,-0.0488527618178
ACH-000404,-0.0490889200051
ACH-000406,0.0935380142072
ACH-000407,-0.07367187242460001
ACH-000408,0.19248775138500002
ACH-000410,0.19412656202
ACH-000411,0.023343418223799997
ACH-000414,0.18445653093199998
ACH-000415,-0.127580633902
ACH-000416,-0.030442310497400003
ACH-000420,0.12024413294099999
ACH-000421,-0.0148009296061
ACH-000424,0.126565224542
ACH-000425,-0.058655820166199996
ACH-000426,-0.168036300634
ACH-000427,-0.048330052155599997
ACH-000433,-0.11054732899900001
ACH-000436,-0.04527143944709999
ACH-000444,0.154642215102
ACH-000445,-0.0023087205516599996
ACH-000448,0.0855721398019
ACH-000450,0.148237831413
ACH-000452,0.00530480623334
ACH-000454,0.0363266327795
ACH-000458,-0.0412832676984
ACH-000459,0.10164155140100001
