,NAE1 (8883)
ACH-000237,-1.32171330961
ACH-000238,-1.32636882628
ACH-000243,-1.19784061181
ACH-000244,-0.925760557859
ACH-000246,-0.931486888002
ACH-000248,-1.30431063306
ACH-000250,-1.01207684867
ACH-000251,-1.3210556978899999
ACH-000253,-1.18040442169
ACH-000255,-0.928049649991
ACH-000256,-1.41322630638
ACH-000257,-1.4274460713100001
ACH-000258,-1.1246521202
ACH-000259,-0.998745755178
ACH-000260,-1.0
ACH-000261,-1.41137124866
ACH-000262,-1.19628165024
ACH-000263,-0.8612596735670001
ACH-000264,-1.30401910558
ACH-000265,-1.22086328159
ACH-000266,-1.3818373579799998
ACH-000272,-1.2903580519
ACH-000273,-1.1845295379
ACH-000274,-1.02428388709
ACH-000277,-1.07019443908
ACH-000278,-1.27449546503
ACH-000279,-1.3698262254700002
ACH-000280,-0.714858353135
ACH-000281,-1.32486422733
ACH-000288,-1.23553860948
ACH-000291,-0.9233285302359999
ACH-000293,-1.2711928261399998
ACH-000294,-0.9402078670049999
ACH-000295,-1.21913823205
ACH-000296,-1.31935611245
ACH-000302,-1.14584898744
ACH-000304,-1.1550086893
ACH-000307,-0.904485990271
ACH-000308,-1.3422697164300001
ACH-000310,-1.19353126878
ACH-000311,-1.15706279204
ACH-000312,-1.04309754121
ACH-000315,-0.6887470476549999
ACH-000316,-1.5323768565600002
ACH-000317,-0.9174205734309999
ACH-000318,-1.01405738734
ACH-000319,-1.0140512715799999
ACH-000320,-1.5392089265600002
ACH-000322,-0.873884912938
ACH-000323,-1.3708941038299998
ACH-000324,-1.04606275858
ACH-000329,-0.882579100484
ACH-000330,-1.43631729502
ACH-000331,-1.0215271747
ACH-000332,-1.28951706494
ACH-000334,-0.595151612042
ACH-000335,-1.31824705494
ACH-000336,-0.7199281296250001
ACH-000337,-1.0922731132999999
ACH-000339,-1.2260926172799997
ACH-000341,-1.16369201737
ACH-000348,-1.1584837688
ACH-000350,-1.10132119862
ACH-000352,-1.02966031258
ACH-000356,-0.9502371804369999
ACH-000361,-0.9172558533040001
ACH-000362,-1.08951662137
ACH-000363,-1.0420227934200001
ACH-000364,-0.721313139225
ACH-000365,-0.77269248925
ACH-000366,-1.20664726773
ACH-000368,-0.717258074205
ACH-000374,-1.40977462088
ACH-000375,-0.999638758691
ACH-000376,-0.89720342854
ACH-000381,-1.19215470457
ACH-000383,-0.8264469833339999
ACH-000387,-1.34039488618
ACH-000389,-0.936910595664
ACH-000390,-1.12626801433
ACH-000393,-1.10202430411
ACH-000395,-1.4712838021
ACH-000397,-1.42771879871
ACH-000401,-1.31831290798
ACH-000402,-0.721448372859
ACH-000403,-0.775127734248
ACH-000404,-1.16918865873
ACH-000406,-1.0950496022799998
ACH-000407,-1.33716887841
ACH-000408,-1.4783179317200001
ACH-000410,-1.13595858951
ACH-000411,-0.897479888349
ACH-000414,-1.0995690119600001
ACH-000415,-1.0883852764700002
ACH-000416,-1.03522673755
ACH-000420,-0.779569476275
ACH-000421,-1.1672704792200002
ACH-000424,-1.19358337525
ACH-000425,-0.9857852668000001
ACH-000426,-0.537829163205
ACH-000427,-1.23868333622
ACH-000433,-1.0221978491200001
ACH-000436,-0.9834746012540001
ACH-000444,-1.15297415339
ACH-000445,-1.0595290793
ACH-000448,-1.12484723374
ACH-000450,-1.18012561891
ACH-000452,-0.93872777456
ACH-000454,-1.20533072358
ACH-000458,-1.09477684041
ACH-000459,-0.535530550489
ACH-000460,-1.19215359057
ACH-000461,-1.2375801925
ACH-000463,-0.911967614408
ACH-000464,-0.8861457896259999
ACH-000466,-0.805701465292
ACH-000467,-1.13741318231
ACH-000468,-1.05895102771
ACH-000469,-0.942814251664
ACH-000470,-1.4235503255700002
ACH-000471,-1.2085099238700001
ACH-000472,-1.36009658352
ACH-000473,-1.20344540951
ACH-000475,-0.8205604343880001
ACH-000476,-1.26087220405
ACH-000477,-0.747465930992
ACH-000480,-0.890097702218
ACH-000481,-0.8518911838850001
ACH-000483,-0.9932017091650001
ACH-000484,-1.37738654081
ACH-000485,-1.2510251348
ACH-000486,-1.1203240327500001
ACH-000487,-1.12755926872
ACH-000488,-1.12330579792
ACH-000490,-1.28088889321
ACH-000491,-0.9556622609919999
ACH-000495,-1.1014783176799998
ACH-000496,-1.21862610582
ACH-000499,-1.26636414472
ACH-000500,-1.20145136089
ACH-000502,-1.2313954038600001
ACH-000503,-1.0724582712100001
ACH-000505,-0.9917266640979999
ACH-000507,-1.0956675877700002
ACH-000510,-1.3670508087
ACH-000511,-1.03870184546
ACH-000512,-0.793729875783
ACH-000516,-1.36020468725
ACH-000517,-1.08902498465
ACH-000518,-0.925677803775
ACH-000520,-1.10425414573
ACH-000521,-1.2556629349
ACH-000522,-1.21456475624
ACH-000524,-0.801122671927
ACH-000527,-1.19311034261
ACH-000528,-1.26845581012
ACH-000537,-0.8934910393819999
ACH-000541,-1.7091127394999999
ACH-000542,-1.15672650162
ACH-000544,-1.16409567128
ACH-000545,-1.25911580222
ACH-000547,-1.14084529854
ACH-000548,-1.32008977531
ACH-000549,-1.11113858677
ACH-000550,-1.33482046686
ACH-000552,-1.1233400818000001
ACH-000556,-0.9095943339470001
ACH-000557,-0.35178416156
ACH-000570,-1.0552313377200002
ACH-000571,-1.4550896415299999
ACH-000573,-0.97034701809
ACH-000576,-1.12325862093
ACH-000580,-1.13125385987
ACH-000584,-1.3752666104700002
ACH-000585,-1.12066735676
ACH-000588,-1.17857720816
ACH-000589,-1.2717700888799999
ACH-000591,-1.2288157364
ACH-000593,-1.01247804276
ACH-000600,-0.937841025159
ACH-000601,-1.06979573842
ACH-000604,-1.27761716813
ACH-000605,-1.0763964749400001
ACH-000606,-1.1940152185200001
ACH-000608,-0.739313373915
ACH-000614,-0.733744934587
ACH-000616,-0.9166278091700001
ACH-000618,-0.967223409674
ACH-000619,-1.038083165
ACH-000620,-0.795521035286
ACH-000621,-1.0348372516600002
ACH-000622,-0.678845328626
ACH-000623,-0.986402325686
ACH-000624,-1.2231825455299998
ACH-000627,-1.34052255624
ACH-000630,-0.726026390765
ACH-000632,-1.14335999351
ACH-000633,-0.793788718582
ACH-000637,-0.946408521626
ACH-000638,-1.12407979432
ACH-000646,-1.05209072295
ACH-000647,-1.0886564833399999
ACH-000648,-1.08565212897
ACH-000649,-1.2494986144700002
ACH-000651,-0.9491784346719999
ACH-000652,-0.911999457384
ACH-000653,-0.989076942813
ACH-000657,-0.933640829316
ACH-000658,-0.95035180953
ACH-000661,-1.36148910277
ACH-000662,-0.9517351769679999
ACH-000663,-0.648104000228
ACH-000665,-0.956729410158
ACH-000671,-0.855898646138
ACH-000673,-1.08720170736
ACH-000676,-1.2564970276
ACH-000677,-0.403178346235
ACH-000681,-1.01513053796
ACH-000682,-1.2469637430399998
ACH-000683,-1.4402766930700002
ACH-000684,-1.02625634264
ACH-000688,-0.930476967316
ACH-000693,-0.8747360889200001
ACH-000694,-1.30426379082
ACH-000695,-1.18863729931
ACH-000696,-1.0413563245100002
ACH-000697,-0.9122645256849999
ACH-000699,-0.918750489542
ACH-000701,-1.01740445273
ACH-000706,-0.9499317884799999
ACH-000711,-1.06545052569
ACH-000713,-1.5633303700799999
ACH-000714,-1.27437975252
ACH-000718,-1.10335646451
ACH-000720,-0.8249168572650001
ACH-000721,-1.14817186196
ACH-000724,-0.8492757697930001
ACH-000725,-0.556046908618
ACH-000732,-0.8905282981980001
ACH-000734,-1.18449753776
ACH-000735,-1.23841109267
ACH-000736,-0.9972524160420001
ACH-000738,-1.3597527896700001
ACH-000746,-0.6919101817899999
ACH-000747,-1.23565461174
ACH-000748,-1.08506907648
ACH-000753,-1.21288338868
ACH-000756,-1.1546208921799999
ACH-000757,-1.32268003804
ACH-000758,-0.965625405344
ACH-000760,-1.08642261714
ACH-000763,-0.9142282911
ACH-000764,-0.9393233810320001
ACH-000765,-1.23915215543
ACH-000766,-1.11844432875
ACH-000767,-1.62817801396
ACH-000768,-0.967540063601
ACH-000769,-1.2459169664399998
ACH-000770,-1.09599662559
ACH-000771,-1.08871053589
ACH-000773,-0.961270249795
ACH-000776,-0.882598948247
ACH-000777,-1.2609506695000001
ACH-000778,-0.829088256031
ACH-000781,-1.1173488778799998
ACH-000782,-0.9188668820899999
ACH-000783,-1.4932736587200002
ACH-000784,-1.12883771174
ACH-000785,-1.33532394318
ACH-000787,-1.2681685524500002
ACH-000788,-1.23682489723
ACH-000791,-1.0636471543000001
ACH-000792,-1.08867233345
ACH-000794,-1.33579932721
ACH-000796,-1.21825306512
ACH-000799,-1.06417316171
ACH-000800,-1.41888105776
ACH-000802,-1.24906249
ACH-000804,-1.3663146198299998
ACH-000805,-1.3263739714700002
ACH-000809,-1.00903752265
ACH-000810,-1.12616637682
ACH-000811,-0.633018542555
ACH-000817,-1.18034099588
ACH-000819,-0.816110184821
ACH-000820,-1.53041060519
ACH-000821,-0.6864288342399999
ACH-000822,-0.973472631369
ACH-000823,-1.1924979365200001
ACH-000824,-1.4025815658
ACH-000827,-1.15476052121
ACH-000829,-0.964029135511
ACH-000831,-1.05423199229
ACH-000832,-0.9562319514309999
ACH-000833,-0.8662612030750001
ACH-000834,-0.8684525293369999
ACH-000835,-1.0952988103
ACH-000836,-0.930958941472
ACH-000837,-1.22882552828
ACH-000838,-1.14490752641
ACH-000839,-1.2757712819700002
ACH-000840,-1.4416638559200001
ACH-000841,-1.2808576227
ACH-000843,-0.8678850801260001
ACH-000846,-1.31119180843
ACH-000847,-1.22915076589
ACH-000848,-1.00329536522
ACH-000849,-1.09185951619
ACH-000851,-1.26472958102
ACH-000855,-1.53002850066
ACH-000856,-0.9035981514229999
ACH-000858,-0.947441479561
ACH-000859,-1.33644939676
ACH-000861,-1.02768381176
ACH-000862,-1.3589673376299998
ACH-000865,-1.04107920389
ACH-000866,-1.20337901879
ACH-000867,-0.900119920798
ACH-000869,-1.09439362779
ACH-000872,-1.1107741656899999
ACH-000873,-0.9686711592659999
ACH-000876,-0.5124688379860001
ACH-000878,-1.38616918755
ACH-000880,-1.15988219263
ACH-000881,-1.06335980397
ACH-000882,-1.0910517501
ACH-000884,-1.12253778966
ACH-000885,-0.7842243788140001
ACH-000887,-1.36460877993
ACH-000888,-1.3592462446200002
ACH-000889,-0.87365729705
ACH-000890,-1.2789759093000002
ACH-000896,-1.0359089627200002
ACH-000898,-0.85799723384
ACH-000900,-1.34140151388
ACH-000901,-1.51919754597
ACH-000905,-1.37248440353
ACH-000906,-1.3219712255
ACH-000907,-0.875980431877
ACH-000910,-1.14086691696
ACH-000911,-1.16919488295
ACH-000912,-1.14701038155
ACH-000913,-1.55780124878
ACH-000915,-0.948754031004
ACH-000916,-0.997564772024
ACH-000917,-1.10548978923
ACH-000921,-1.1360483885700001
ACH-000924,-1.02198329931
ACH-000926,-1.19951940695
ACH-000928,-1.11849616111
ACH-000929,-1.67564584889
ACH-000932,-0.901498818538
ACH-000935,-1.2922741542
ACH-000936,-1.08075189706
ACH-000937,-0.983434940553
ACH-000938,-0.893576385321
ACH-000939,-1.21808705325
ACH-000941,-1.1297100405
ACH-000943,-1.11173636797
ACH-000946,-1.20015449081
ACH-000947,-0.981654819069
ACH-000948,-1.13921664966
ACH-000950,-1.30996029041
ACH-000953,-1.1031174128299999
ACH-000957,-1.29981449881
ACH-000958,-1.29674108023
ACH-000960,-0.9950264423459999
ACH-000963,-1.43572088242
ACH-000968,-1.28115446825
ACH-000969,-1.02382652338
ACH-000973,-1.00921643933
ACH-000974,-1.09529759421
ACH-000975,-0.644844041102
ACH-000976,-1.01310116407
ACH-000978,-1.5321101030700002
ACH-000980,-1.1351531556299999
ACH-000984,-1.1456751999299999
ACH-000986,-1.45867876494
ACH-000988,-0.8944211860879999
ACH-000993,-1.23862582576
ACH-000994,-1.09480273156
ACH-000996,-1.2355705751000001
ACH-001001,-0.974726098499
ACH-001020,-0.9861686763940001
ACH-001028,-1.32363124181
ACH-001031,-1.28774748894
ACH-001038,-1.14178827354
ACH-001048,-0.8282598748219999
ACH-001050,-0.6585573407399999
ACH-001053,-1.20139083579
ACH-001054,-1.3523415576299997
ACH-001061,-1.00476457715
ACH-001067,-1.05834929021
ACH-001075,-0.966390821363
ACH-001096,-1.0691905788200002
ACH-001128,-1.70354874959
ACH-001134,-0.8176146042389999
ACH-001151,-1.29464501617
ACH-001163,-1.16658198186
ACH-001164,-0.9787031681
ACH-001173,-0.963524587446
ACH-001183,-1.33212463884
ACH-001184,-1.2910194256299998
ACH-001190,-1.4832356031099998
ACH-001192,-1.1275449955299999
ACH-001193,-1.75058311413
ACH-001196,-0.8587363016230001
ACH-001197,-1.08000191299
ACH-001205,-1.2031627413700001
ACH-001211,-1.31773734001
ACH-001212,-1.3667580532700003
ACH-001228,-1.33464114636
ACH-001232,-1.2769250865100001
ACH-001239,-1.1086229088700001
ACH-001274,-1.30075609503
ACH-001275,-0.876554978532
ACH-001277,-0.9638004157719999
ACH-001278,-0.910792119171
ACH-001280,-0.825467236881
ACH-001283,-1.05351743114
ACH-001289,-1.25654698567
ACH-001295,-1.07486842816
ACH-001300,-1.1104605718
ACH-001301,-1.0668717693
ACH-001302,-0.920968223939
ACH-001303,-0.983189466145
ACH-001306,-0.963117069765
ACH-001318,-1.0615300809700001
ACH-001322,-0.8071525154639999
ACH-001328,-0.83680242801
ACH-001332,-0.969864779363
ACH-001333,-0.929980832167
ACH-001336,-1.17534546198
ACH-001340,-1.32754224378
ACH-001346,-1.09055399643
ACH-001353,-1.26077151216
ACH-001354,-1.46146062966
ACH-001367,-1.3566393397499998
ACH-001368,-1.17513912745
ACH-001374,-0.7246842223409999
ACH-001375,-1.32529435501
ACH-001377,-0.857668674965
ACH-001380,-0.9523762742020001
ACH-001391,-0.989899432108
ACH-001407,-1.58338521187
ACH-001408,-1.0404115988
ACH-001413,-1.05281660689
ACH-001430,-1.39264675262
ACH-001431,-1.23584587641
ACH-001450,-1.0315354243600001
ACH-001496,-1.32953286699
ACH-001500,-1.36130636326
ACH-001521,-1.32997283652
ACH-001523,-1.1447722541299998
ACH-001532,-1.04591213896
ACH-001536,-1.1528795208
ACH-001550,-1.4263972732299999
ACH-001552,-1.32319248594
ACH-001554,-1.1433529037399999
ACH-001645,-1.36930442209
ACH-001654,-1.0706359947700002
ACH-001715,-1.4260657510199999
ACH-001735,-0.861456389463
ACH-001736,-0.765167667283
ACH-001737,-0.983315037552
ACH-001740,-1.27084540164
ACH-001745,-1.23437143154
ACH-001750,-0.9867648381380001
ACH-001765,-1.0652902012899998
ACH-001956,-1.17111307688
ACH-001957,-1.47505529049
