,EMR2 (30817)
ACH-000004,-0.166622767917
ACH-000007,-0.178874356272
ACH-000009,-0.116004882407
ACH-000011,-0.28365856384
ACH-000012,-0.25142411035100004
ACH-000013,-0.32973046878199996
ACH-000014,-0.109971403991
ACH-000015,-0.333675450234
ACH-000017,-0.400863851938
ACH-000018,-0.338061720729
ACH-000019,-0.506068391258
ACH-000021,-0.355000328332
ACH-000022,-0.167721805635
ACH-000025,-0.191649546541
ACH-000028,-0.384337200596
ACH-000030,-0.297649810392
ACH-000035,-0.156048564244
ACH-000036,-0.240032524641
ACH-000037,-0.108568102874
ACH-000039,-0.34779009006800005
ACH-000040,-0.122845716107
ACH-000041,-0.20090215562600003
ACH-000042,-0.276374399154
ACH-000045,-0.175866869428
ACH-000047,-0.17172299312199998
ACH-000052,-0.22239205269499998
ACH-000053,-0.33234525062
ACH-000054,-0.161287287299
ACH-000055,0.004339009696989999
ACH-000060,-0.042887591225899996
ACH-000067,-0.143712647185
ACH-000070,-0.16920176708700002
ACH-000075,-0.10909754347999999
ACH-000078,-0.004999967178859999
ACH-000082,-0.17387123723
ACH-000085,-0.41715759181100004
ACH-000086,-0.19825972542300002
ACH-000087,-0.452038890632
ACH-000092,-0.222746353049
ACH-000095,-0.290867096974
ACH-000097,-0.29550048593600003
ACH-000098,-0.22353007434799999
ACH-000099,-0.26380776756900004
ACH-000108,-0.330344399577
ACH-000113,-0.127899139847
ACH-000115,-0.273028214075
ACH-000116,-0.344924727594
ACH-000118,-0.299995103149
ACH-000120,-0.273806266239
ACH-000123,-0.267930149092
ACH-000127,-0.209853544842
ACH-000128,-0.0722938574733
ACH-000132,-0.154560816577
ACH-000133,-0.180630948012
ACH-000137,-0.281110909476
ACH-000138,-0.306990618104
ACH-000142,-0.392625359803
ACH-000143,-0.0563628517691
ACH-000146,-0.265525635027
ACH-000148,-0.322141386912
ACH-000150,-0.11664592822599999
ACH-000152,-0.242377230425
ACH-000153,0.021802099945
ACH-000159,-0.22601941047200003
ACH-000160,-0.18958688437
ACH-000163,-0.273401614441
ACH-000167,-0.240297994864
ACH-000168,-0.0366762194139
ACH-000169,-0.20271996093800002
ACH-000178,-0.116303097816
ACH-000182,-0.304842934462
ACH-000183,-0.164289345578
ACH-000188,-0.339006244081
ACH-000189,-0.230743492029
ACH-000190,-0.276569863748
ACH-000198,-0.17474425202
ACH-000204,-0.192138225719
ACH-000206,-0.279821097681
ACH-000207,-0.0763305447383
ACH-000211,-0.326040936133
ACH-000215,-0.298418468035
ACH-000221,-0.17675819
ACH-000222,-0.398330497813
ACH-000223,-0.420137809314
ACH-000226,-0.268514369814
ACH-000227,-0.11400143513199999
ACH-000228,-0.257670007538
ACH-000231,-0.0319835378925
ACH-000232,-0.20219801573399998
ACH-000233,-0.407153074781
ACH-000234,-0.224044752948
ACH-000235,-0.286879728911
ACH-000237,-0.43248942223700004
ACH-000238,-0.24769113359099998
ACH-000243,-0.26525257674
ACH-000244,-0.38074909417099995
ACH-000246,-0.219275250116
ACH-000248,-0.282381705294
ACH-000250,-0.30876919149500004
ACH-000251,-0.48461602524999997
ACH-000253,-0.405042280857
ACH-000255,-0.250883204752
ACH-000256,-0.222269552905
ACH-000257,-0.08214738042719999
ACH-000258,-0.146810551864
ACH-000259,-0.08474123448200001
ACH-000260,-0.36689862701
ACH-000261,-0.231228284352
ACH-000262,-0.16465346371
ACH-000263,-0.36995047648900004
ACH-000264,-0.159026149513
ACH-000265,-0.142217058535
ACH-000266,-0.161415985768
ACH-000272,-0.139658166851
ACH-000273,-0.118791650954
ACH-000274,-0.155810137151
ACH-000277,-0.188512851394
ACH-000278,-0.258667345466
ACH-000279,-0.06125064957859999
ACH-000280,-0.251607957898
ACH-000281,-0.250704812146
ACH-000288,-0.101009469823
ACH-000291,-0.32326686987799996
ACH-000293,-0.202160333612
ACH-000294,-0.454235227491
ACH-000295,0.119093161631
ACH-000296,-0.542779185837
ACH-000302,-0.30997877994600004
ACH-000304,-0.224759107382
ACH-000307,-0.31662970340700003
ACH-000308,-0.146705508097
ACH-000310,-0.275705579343
ACH-000311,-0.25870567043000003
ACH-000312,-0.222541311173
ACH-000315,-0.19111762791200002
ACH-000316,0.039116940998699994
ACH-000317,0.00801889211301
ACH-000318,-0.484933744309
ACH-000319,-0.301158544071
ACH-000320,-0.110348877214
ACH-000322,-0.27280358496999996
ACH-000323,-0.243893346874
ACH-000324,-0.184614668307
ACH-000329,-0.0835672670769
ACH-000330,-0.2848591125
ACH-000331,-0.312818749718
ACH-000332,-0.213402326541
ACH-000334,-0.28061913969
ACH-000335,-0.452611051851
ACH-000336,0.00306994621719
ACH-000337,0.0196310110932
ACH-000339,-0.283457587745
ACH-000341,0.0718421505536
ACH-000348,-0.218025164828
ACH-000350,-0.261643696309
ACH-000352,-0.185184812132
ACH-000356,-0.158299727282
ACH-000361,-0.050325807417000004
ACH-000362,-0.16097440318700001
ACH-000363,-0.136298341622
ACH-000364,-0.288543135436
ACH-000365,-0.0665292450673
ACH-000366,-0.18471990179499997
ACH-000368,-0.0657981237669
ACH-000374,0.06580459898749999
ACH-000375,-0.441431404261
ACH-000376,-0.108028424869
ACH-000381,0.080633530996
ACH-000383,-0.110496943063
ACH-000387,-0.199838423893
ACH-000389,-0.453212994239
ACH-000390,-0.132756649711
ACH-000393,0.0833725847648
ACH-000395,-0.355372610842
ACH-000397,-0.110770929672
ACH-000401,-0.5953128405420001
ACH-000402,-0.181350072434
ACH-000403,-0.305693103301
ACH-000404,0.0677109441
ACH-000406,-0.134229881976
ACH-000407,-0.102080152092
