,IL6R (3570)
ACH-000004,0.0406141300401
ACH-000007,0.07619004072010001
ACH-000009,-0.34000498954999997
ACH-000011,-0.027725387511
ACH-000012,-0.398490260516
ACH-000013,-0.0480958128775
ACH-000014,0.153282690559
ACH-000015,-0.173771997142
ACH-000017,0.106602351267
ACH-000018,0.00250715012342
ACH-000019,0.121918435315
ACH-000021,-0.303964743658
ACH-000022,-0.0934523556559
ACH-000025,0.108956424637
ACH-000028,-0.0914234028607
ACH-000030,-0.00731704679931
ACH-000035,-0.295096180112
ACH-000036,-0.07356751253339999
ACH-000037,0.0951500042156
ACH-000039,0.102156624241
ACH-000040,-0.0623355195522
ACH-000041,-0.0851395978137
ACH-000042,-0.031715397953400004
ACH-000045,-0.0793872247004
ACH-000047,-0.0397123523783
ACH-000052,-0.425608211166
ACH-000053,0.0657843875021
ACH-000054,0.0696452836315
ACH-000055,0.0570914887562
ACH-000060,-0.120106946324
ACH-000067,-0.055185110261
ACH-000070,0.067123429483
ACH-000075,-0.0405736614001
ACH-000078,-0.254547512967
ACH-000082,-0.10535100584200001
ACH-000085,-0.154297401463
ACH-000086,-0.153031494002
ACH-000087,-0.050000786729800004
ACH-000092,-0.158174658655
ACH-000095,-0.0881103490241
ACH-000097,-0.10120167193299999
ACH-000098,-0.127385639229
ACH-000099,-0.00431540536986
ACH-000108,-0.07690241194139999
ACH-000113,-0.106199786431
ACH-000115,-0.108451411403
ACH-000116,-0.010826196386799998
ACH-000118,0.010810150086100001
ACH-000120,-0.050721620079500006
ACH-000123,-0.274834243227
ACH-000127,-0.060595328485500005
ACH-000128,-0.0587755912216
ACH-000132,-0.190610168321
ACH-000133,0.0324529031205
ACH-000137,-0.248420111192
ACH-000138,-0.119425440556
ACH-000142,-0.108781328192
ACH-000143,-0.179585978369
ACH-000146,-0.12766040805099999
ACH-000148,-0.24052889412300002
ACH-000150,-0.059322337820300004
ACH-000152,-0.0530548583742
ACH-000153,-0.738523500218
ACH-000159,0.045966874928199994
ACH-000160,0.038422761638699995
ACH-000163,-0.260885964705
ACH-000167,0.397451389328
ACH-000168,-0.284359513103
ACH-000169,-0.0822410647979
ACH-000178,-0.0406374105675
ACH-000182,-0.0194540946922
ACH-000183,-0.19968716554000002
ACH-000188,0.0538430262092
ACH-000189,-0.247230009267
ACH-000190,-0.09039986175480001
ACH-000198,0.039701373358
ACH-000204,-0.031637097396499995
ACH-000206,-0.385148622909
ACH-000207,0.0959501770493
ACH-000211,-0.0163304239764
ACH-000215,-0.13174097043
ACH-000221,-0.299519098338
ACH-000222,-0.13623339723300001
ACH-000223,-0.06592473789480001
ACH-000226,0.0294416645579
ACH-000227,-0.024139669693400003
ACH-000228,-0.261587432879
ACH-000231,-0.0613225457399
ACH-000232,-0.23937474104200002
ACH-000233,0.027442488698
ACH-000234,-0.08029187816599999
ACH-000235,-0.171178983366
ACH-000237,-0.143045671001
ACH-000238,0.143570970345
ACH-000243,-0.122840864999
ACH-000244,-0.0466628791782
ACH-000246,0.133511687934
ACH-000248,-0.0148227202177
ACH-000250,-0.153533944465
ACH-000251,0.08702429883160001
ACH-000253,0.0754736898365
ACH-000255,-0.174449421797
ACH-000256,-0.0577927438239
ACH-000257,0.0212374857148
ACH-000258,-0.548139532415
ACH-000259,-0.292268778695
ACH-000260,-0.06619869762519999
ACH-000261,-0.07279262783200001
ACH-000262,0.171845601419
ACH-000263,-0.247517497054
ACH-000264,-0.191535908915
ACH-000265,-0.120697407658
ACH-000266,-0.12508184054500002
ACH-000272,-0.213362786701
ACH-000273,-9.39851479229e-05
ACH-000274,0.0864529231219
ACH-000277,0.118945030868
ACH-000278,-0.09636920168780001
ACH-000279,0.0193880454982
ACH-000280,-0.0891939000299
ACH-000281,-0.0815395166695
ACH-000288,-0.137319785827
ACH-000291,-0.16980010507100002
ACH-000293,-0.19010780204999997
ACH-000294,-0.0034851505256799998
ACH-000295,-0.32524516553800004
ACH-000296,-0.169302605754
ACH-000302,0.0749754087085
ACH-000304,0.146011212913
ACH-000307,-0.0254163850417
ACH-000308,0.0654541835663
ACH-000310,0.0447717335585
ACH-000311,-0.182607203785
ACH-000312,-0.170168148611
ACH-000315,0.35007933454
ACH-000316,-0.171822299396
ACH-000317,-0.234588595315
ACH-000318,-0.18387964073899998
ACH-000319,-0.0365311654529
ACH-000320,-0.16584628622
ACH-000322,-0.15490299978
ACH-000323,-0.207440237967
ACH-000324,-0.0912504766735
ACH-000329,-0.0645020092974
ACH-000330,-0.230395471399
ACH-000331,-0.08982198983760001
ACH-000332,-0.153138775383
ACH-000334,0.0948770597666
ACH-000335,-0.0661629050213
ACH-000336,-0.28590167299
ACH-000337,-0.19532353274300002
ACH-000339,0.0300351854353
ACH-000341,-0.236879454163
ACH-000348,-0.10274567062000001
ACH-000350,-0.10052302892500001
ACH-000352,-0.08002951114950001
ACH-000356,-0.155917421854
ACH-000361,0.283458774077
ACH-000362,0.0492969012285
ACH-000363,-0.187853217076
ACH-000364,-0.16935803524
ACH-000365,-0.0657672759729
ACH-000366,-0.13133392441
ACH-000368,0.0586878178118
ACH-000374,0.0351158712549
ACH-000375,0.0873512196198
ACH-000376,-0.0993980173214
ACH-000381,-0.24404765956799998
ACH-000383,-0.043274678283199995
ACH-000387,0.04066220636369999
ACH-000389,0.0173500577763
ACH-000390,-0.387398565395
ACH-000393,0.045304311517699994
ACH-000395,0.07388417360930001
ACH-000397,0.03848631592230001
ACH-000401,0.06413409664599999
ACH-000402,-0.0104804916731
ACH-000403,-0.0772418900504
ACH-000404,-0.0127225207299
ACH-000406,-0.0960040897683
ACH-000407,-0.00363233077843
ACH-000408,0.0107496946246
ACH-000410,-0.0708350214783
ACH-000411,0.0205091228381
ACH-000414,-0.290528280522
ACH-000415,0.012608920684400001
ACH-000416,-0.30329398300099997
ACH-000420,-0.0278790785513
ACH-000421,-0.0726062493784
ACH-000424,-0.17518475282499998
ACH-000425,-0.0248058646322
ACH-000426,-0.710169271382
ACH-000427,0.022146331866900005
ACH-000433,0.263384807364
ACH-000436,-0.766654753886
ACH-000444,-0.176948017469
ACH-000445,0.0822344039647
ACH-000448,0.011130142558299999
ACH-000450,-0.0399143197896
ACH-000452,0.016734822628200002
ACH-000454,0.025505109655299996
ACH-000458,-0.0682932755771
ACH-000459,-0.12189869031600001
ACH-000460,-0.0220870675814
ACH-000461,-0.13737058215
ACH-000463,-0.147654998157
ACH-000464,0.153493019499
ACH-000466,-0.17658113904599998
ACH-000467,-0.0496273476487
ACH-000468,-0.00593571994728
ACH-000469,0.0821648807636
ACH-000470,0.028403220203499998
ACH-000471,-0.0055471682476899995
ACH-000472,-0.048393512672399996
ACH-000473,0.15213795971799998
ACH-000475,-0.12319303693299999
ACH-000476,0.00939665496246
ACH-000477,0.12099561031
ACH-000480,0.011660329473299999
ACH-000481,-0.208476177505
ACH-000483,-0.0324603415661
ACH-000484,0.0808128245268
