,IZUMO1 (284359)
ACH-000004,-0.32303467158300003
ACH-000007,-0.174071636565
ACH-000009,-0.38642653574600005
ACH-000011,-0.11916659955999999
ACH-000012,-0.07374936884
ACH-000013,-0.305376683908
ACH-000014,-0.17253374900600002
ACH-000015,-0.357098940603
ACH-000017,-0.212785776915
ACH-000018,-0.359574128381
ACH-000019,-0.21225507683699998
ACH-000021,-0.12047826789100001
ACH-000022,-0.38483597213799997
ACH-000025,-0.012699328355199999
ACH-000028,-0.177214002357
ACH-000030,-0.198553789201
ACH-000035,-0.238917638527
ACH-000036,-0.0350912473823
ACH-000037,-0.35760234932499996
ACH-000039,-0.339854453116
ACH-000040,-0.132551163637
ACH-000041,-0.183481559737
ACH-000042,0.0214044524936
ACH-000045,-0.339087741632
ACH-000047,-0.0733563674776
ACH-000052,0.06362688705849999
ACH-000053,-0.137747514452
ACH-000054,-0.105426555572
ACH-000055,-0.0647281783394
ACH-000060,0.0893323379686
ACH-000067,-0.06226770147630001
ACH-000070,-0.17002205408100002
ACH-000075,-0.28483900641300003
ACH-000078,-0.172751823788
ACH-000082,-0.0287256805997
ACH-000085,-0.140219238523
ACH-000086,-0.182852526347
ACH-000087,0.058876414910300004
ACH-000092,-0.168715050216
ACH-000095,-0.0550170255446
ACH-000097,0.0239976159423
ACH-000098,-0.21343455970800002
ACH-000099,-0.149645513498
ACH-000108,-0.156940542882
ACH-000113,-0.248474011324
ACH-000115,-0.53849796035
ACH-000116,-0.04277249562530001
ACH-000118,0.00416004860555
ACH-000120,-0.146997322577
ACH-000123,-0.183715838838
ACH-000127,-0.11814721321499999
ACH-000128,-0.04538377519180001
ACH-000132,-0.270975592004
ACH-000133,-0.10774355048499999
ACH-000137,-0.452659933588
ACH-000138,-0.26234854194400004
ACH-000142,-0.175223200862
ACH-000143,-0.1815579155
ACH-000146,-0.10230682294500001
ACH-000148,-0.25039107694699997
ACH-000150,-0.26607148936999997
ACH-000152,-0.11007792142799999
ACH-000153,-0.131837217555
ACH-000159,-0.212134170514
ACH-000160,-0.348677018833
ACH-000163,0.11393924255599999
ACH-000167,-0.23970774349100002
ACH-000168,-0.129704148623
ACH-000169,0.022182004641400004
ACH-000178,-0.159229915435
ACH-000182,-0.20248504988699997
ACH-000183,-0.335300644923
ACH-000188,-0.104345137051
ACH-000189,-0.27791165627
ACH-000190,-0.09385313714739998
ACH-000198,-0.23203460938700002
ACH-000204,-0.381741604464
ACH-000206,-0.00471180416972
ACH-000207,-0.515601159172
ACH-000211,-0.132526108574
ACH-000215,-0.0648698149424
ACH-000221,-0.15281837058
ACH-000222,-0.0410157242266
ACH-000223,-0.13182984533
ACH-000226,0.04299272041999999
ACH-000227,-0.148753004998
ACH-000228,-0.230115420857
ACH-000231,-0.125233548891
ACH-000232,-0.10061444985500001
ACH-000233,-0.12366829393100001
ACH-000234,-0.201619660256
ACH-000235,-0.08672143170169999
ACH-000237,-0.163356372876
ACH-000238,-0.00859323954423
ACH-000243,0.0263332822448
ACH-000244,-0.08675479009610002
ACH-000246,-0.150520165363
ACH-000248,-0.20693105879
ACH-000250,-0.153790342476
ACH-000251,-0.229164176543
ACH-000253,0.00541090346152
ACH-000255,-0.108857170487
ACH-000256,0.0375142673619
ACH-000257,-0.41594782215099996
ACH-000258,-0.10790684990999999
ACH-000259,-0.00388017164414
ACH-000260,-0.168606590044
ACH-000261,-0.135159869681
ACH-000262,-0.35993008401
ACH-000263,-0.377074044384
ACH-000264,-0.0240610762977
ACH-000265,-0.145573260969
ACH-000266,-0.0288854302241
ACH-000272,-0.00479014212433
ACH-000273,-0.08158721868419999
ACH-000274,-0.228510614952
ACH-000277,0.0238362667821
ACH-000278,-0.000618525880449
ACH-000279,-0.065290249097
ACH-000280,-0.0414170660696
ACH-000281,-0.246298194818
ACH-000288,0.0266117387157
ACH-000291,-0.17147003065699998
ACH-000293,-0.12986499441500002
ACH-000294,-0.388355551337
ACH-000295,-0.176858889239
ACH-000296,-0.08963234136810001
ACH-000302,-0.505459574304
ACH-000304,-0.34294148504
ACH-000307,0.0124855642282
ACH-000308,-0.149843495431
ACH-000310,0.101739350916
ACH-000311,0.025127301551099997
ACH-000312,0.023108140159200003
ACH-000315,-0.36962002159
ACH-000316,-0.08668394571350001
ACH-000317,0.115010815318
ACH-000318,-0.10941626555
ACH-000319,-0.139424324779
ACH-000320,0.284188093792
ACH-000322,0.0376721039637
ACH-000323,-0.09001925956620001
ACH-000324,-0.286723425543
ACH-000329,-0.0694548719499
ACH-000330,-0.292574778439
ACH-000331,-0.11172781160499999
ACH-000332,-0.07967595537769999
ACH-000334,-0.12772271870899998
ACH-000335,-0.2192806741
ACH-000336,-0.16355501532800001
ACH-000337,-0.193815604774
ACH-000339,-0.131022622182
ACH-000341,-0.200837225577
ACH-000348,-0.124127390332
ACH-000350,-0.16519686799
ACH-000352,-0.00125147711096
ACH-000356,-0.16996256232
ACH-000361,-0.203476032199
ACH-000362,-0.277599153096
ACH-000363,-0.138207315626
ACH-000364,-0.22708531368
ACH-000365,-0.304630452091
ACH-000366,-0.289628882931
ACH-000368,-0.299990278986
ACH-000374,0.0326982904268
ACH-000375,-0.28716027045000003
ACH-000376,-0.0848985633526
ACH-000381,-0.425681420815
ACH-000383,-0.210904151686
ACH-000387,-0.041837632807199994
ACH-000389,-0.269404982612
ACH-000390,-0.25437920786
ACH-000393,-0.177171270245
ACH-000395,-0.23535522992199998
ACH-000397,-0.100706880759
ACH-000401,-0.502934530448
ACH-000402,-0.132088118734
ACH-000403,-0.08603446469519999
ACH-000404,-0.500293698522
ACH-000406,-0.164862258674
ACH-000407,-0.157603250137
ACH-000408,-0.361205345804
ACH-000410,-0.296453061029
ACH-000411,-0.06710343662650001
ACH-000414,-0.045164320115300007
ACH-000415,-0.052438769107599995
ACH-000416,-0.12391919825400001
ACH-000420,-0.08982393768470001
ACH-000421,-0.11041547454600001
ACH-000424,-0.0938826874192
ACH-000425,-0.08721822010250001
ACH-000426,0.0168324158472
ACH-000427,-0.0916617945067
ACH-000433,-0.20960266646499998
ACH-000436,-0.18576143676100002
ACH-000444,-0.258632115224
ACH-000445,-0.193839303174
ACH-000448,-0.273225481851
ACH-000450,0.0161599454189
