,LSM2 (57819)
ACH-000004,-1.75477880884
ACH-000007,-1.90913141963
ACH-000009,-1.7490157023400004
ACH-000011,-2.12793217772
ACH-000012,-1.63940938273
ACH-000013,-2.1751152729
ACH-000014,-1.8294543174900002
ACH-000015,-1.73983725816
ACH-000017,-2.01919148591
ACH-000018,-1.7962255974
ACH-000019,-1.9861773593099998
ACH-000021,-1.7940918221900002
ACH-000022,-1.83438072933
ACH-000025,-1.5902276192200002
ACH-000028,-1.66830637958
ACH-000030,-1.8439640461200002
ACH-000035,-1.50116459618
ACH-000036,-1.6738254581799998
ACH-000037,-2.49315337649
ACH-000039,-1.9400786064
ACH-000040,-1.76634218095
ACH-000041,-1.7658040996200002
ACH-000042,-2.13252746382
ACH-000045,-2.08014879456
ACH-000047,-1.7345951953299998
ACH-000052,-1.88573338074
ACH-000053,-1.8971561129199999
ACH-000054,-1.84056323563
ACH-000055,-1.81463548225
ACH-000060,-1.7908719043999999
ACH-000067,-1.71435111395
ACH-000070,-1.8127183933099997
ACH-000075,-1.7997026929799997
ACH-000078,-2.0022120129900003
ACH-000082,-2.00917353443
ACH-000085,-1.5989748832
ACH-000086,-1.65817765157
ACH-000087,-1.77727613251
ACH-000092,-1.87158113801
ACH-000095,-2.0117615143400003
ACH-000097,-2.08438916273
ACH-000098,-1.7243761324000002
ACH-000099,-1.851081212
ACH-000108,-1.7544635961400001
ACH-000113,-1.91744352308
ACH-000115,-2.57980739714
ACH-000116,-1.90577268627
ACH-000118,-1.54082385209
ACH-000120,-1.79884259622
ACH-000123,-1.9031166737
ACH-000127,-1.71732093389
ACH-000128,-1.9020226210099997
ACH-000132,-1.83677448658
ACH-000133,-1.68578888604
ACH-000137,-1.7084220178100002
ACH-000138,-1.8048058672
ACH-000142,-1.8473546279700002
ACH-000143,-1.8285721911700001
ACH-000146,-2.20741333477
ACH-000148,-1.8683358060099997
ACH-000150,-1.8320955867400002
ACH-000152,-1.61139488056
ACH-000153,-1.7733673945800001
ACH-000159,-1.9847279997599998
ACH-000160,-2.38241652518
ACH-000163,-1.8137458447900001
ACH-000167,-1.5501704182299998
ACH-000168,-2.12513993526
ACH-000169,-1.71139761201
ACH-000178,-1.8043752183400001
ACH-000182,-2.01179654376
ACH-000183,-1.83396858025
ACH-000188,-2.1522922926700003
ACH-000189,-1.51006950236
ACH-000190,-1.8223240549700002
ACH-000198,-1.8928461948500002
ACH-000204,-1.93123628771
ACH-000206,-1.51137916229
ACH-000207,-2.51942811158
ACH-000211,-1.86380750368
ACH-000215,-1.8408072317400002
ACH-000221,-1.82941753162
ACH-000222,-1.90103510018
ACH-000223,-1.91973970557
ACH-000226,-1.9282093372
ACH-000227,-2.15598440244
ACH-000228,-1.7993288261099998
ACH-000231,-1.8077207320900002
ACH-000232,-1.8357214680400002
ACH-000233,-1.7976169338999999
ACH-000234,-1.9626534865599998
ACH-000235,-1.83762431933
ACH-000237,-1.8936715447799999
ACH-000238,-1.8122348792099998
ACH-000243,-2.06465408649
ACH-000244,-1.7256404604099997
ACH-000246,-2.0117598710799998
