,TENM4 (26011)
ACH-000004,-0.12312547845699999
ACH-000007,-0.0244053093516
ACH-000009,-0.0296481390107
ACH-000011,0.189208552247
ACH-000012,-0.06227315157319999
ACH-000013,0.011181016392999999
ACH-000014,-0.0475575163184
ACH-000015,0.039419062808800004
ACH-000017,0.0605432491263
ACH-000018,-0.0723941425833
ACH-000019,-0.07966581301060001
ACH-000021,0.08963948392830001
ACH-000022,-0.0810476595803
ACH-000025,0.07524325832
ACH-000028,0.007657984799189999
ACH-000030,-0.0568686374203
ACH-000035,-0.041381537177199994
ACH-000036,0.0345278216414
ACH-000037,-0.010332319567899999
ACH-000039,-0.0984148368715
ACH-000040,0.157090707511
ACH-000041,-0.07781041278060001
ACH-000042,-0.05213973330609999
ACH-000045,-0.100492849483
ACH-000047,-0.07586527080950001
ACH-000052,0.0888042656987
ACH-000053,-0.0417928337398
ACH-000054,0.034220288659900004
ACH-000055,-0.17047089627599998
ACH-000060,0.0168349098196
ACH-000067,0.124173212874
ACH-000070,-0.220595164034
ACH-000075,-0.22156301196699998
ACH-000078,0.14817394213500001
ACH-000082,0.0419717201608
ACH-000085,-0.21681510825300002
ACH-000086,-0.118943787117
ACH-000087,-0.06817721465110001
ACH-000092,0.0317687250537
ACH-000095,0.05102160495069999
ACH-000097,-0.0265893711421
ACH-000098,0.030148359350400004
ACH-000099,0.0161650339903
ACH-000108,0.0296256496932
ACH-000113,0.0753914498076
ACH-000115,-0.014317246514900002
ACH-000116,-0.00311342402347
ACH-000118,-0.135100594284
ACH-000120,0.10964141627599999
ACH-000123,-0.230603147038
ACH-000127,-0.019733584847099996
ACH-000128,-0.059369290156500006
ACH-000132,0.0431433800062
ACH-000133,0.051398735375
ACH-000137,-0.0853735924122
ACH-000138,-0.126086881735
ACH-000142,0.027150337619500003
ACH-000143,-0.0239120739595
ACH-000146,0.0745747612215
ACH-000148,-0.0462215506395
ACH-000150,-0.0340732037169
ACH-000152,0.0654186324512
ACH-000153,-0.19092495488800001
ACH-000159,0.0014810886306600001
ACH-000160,0.0642884130231
ACH-000163,0.0764341180495
ACH-000167,0.12293568992000001
ACH-000168,-0.15960859369000002
ACH-000169,-0.106047299387
ACH-000178,0.060761518706900004
ACH-000182,-0.14144382869
ACH-000183,0.114165585344
ACH-000188,-0.195081410825
ACH-000189,0.0915413551275
ACH-000190,0.0462655699641
ACH-000198,0.057568233322400006
ACH-000204,0.0749518688831
ACH-000206,-0.069514305283
ACH-000207,-0.0791929196944
ACH-000211,0.0167954335553
ACH-000215,-0.0131505952505
ACH-000221,-0.0024420140557299998
ACH-000222,0.0358191467128
ACH-000223,0.0557979494178
ACH-000226,-0.0365197530044
ACH-000227,0.0345835112991
ACH-000228,-0.425613649323
ACH-000231,0.031854129317200004
ACH-000232,0.0875112862677
ACH-000233,0.108312457584
ACH-000234,0.0576082345019
ACH-000235,-0.0171789159939
ACH-000237,-0.170771322148
ACH-000238,-0.0281247414078
ACH-000243,0.0992951108626
ACH-000244,0.12277858836100002
ACH-000246,0.00878405224297
ACH-000248,-0.006995245872
ACH-000250,-0.0263768172414
ACH-000251,0.159579885091
ACH-000253,0.216702884633
ACH-000255,0.06743334962040001
ACH-000256,-0.212494611059
ACH-000257,-0.0379504324755
ACH-000258,-0.034932224707
ACH-000259,0.0143652752691
ACH-000260,0.07647548755979999
ACH-000261,-0.014962929121999998
ACH-000262,-0.097463206427
ACH-000263,0.09782681983750001
ACH-000264,-0.090514100315
ACH-000265,-0.13787772481399999
ACH-000266,-0.013662766784600001
ACH-000272,0.150172508853
ACH-000273,0.0347129327344
ACH-000274,0.535871991032
ACH-000277,0.0236457454165
ACH-000278,-0.142987388356
ACH-000279,-0.00818218004374
ACH-000280,0.0186947852548
ACH-000281,-0.272205865414
ACH-000288,-0.0453770263974
ACH-000291,0.0218984457098
ACH-000293,-0.0820598889315
ACH-000294,-0.0053038183508300005
ACH-000295,-0.112158124588
ACH-000296,0.20032518453099998
ACH-000302,0.049812820037199994
ACH-000304,-0.12002001236899999
ACH-000307,0.0108310883607
ACH-000308,-0.167807713253
ACH-000310,0.100213511833
ACH-000311,0.0882739171531
ACH-000312,0.0493065882217
ACH-000315,0.0102791673496
ACH-000316,-0.07289000548789999
ACH-000317,-0.183482604725
ACH-000318,0.0277160509043
ACH-000319,0.0783181965718
ACH-000320,0.192382983612
ACH-000322,0.12936072898700002
ACH-000323,-0.0193795308575
ACH-000324,-0.041862958845699995
ACH-000329,0.0916266275039
ACH-000330,-0.048841677836800004
ACH-000331,-0.0616332434126
ACH-000332,0.08859450964469999
ACH-000334,-0.0923888415093
ACH-000335,0.018355247896599997
ACH-000336,0.048956699048499995
ACH-000337,-0.06762276084480001
ACH-000339,0.059575130175400004
ACH-000341,-0.0386608294645
ACH-000348,0.068268701796
ACH-000350,0.06835094969330001
ACH-000352,-0.104913695276
ACH-000356,-0.15450564972300002
ACH-000361,-0.12334379408500001
ACH-000362,0.0329967726704
ACH-000363,-0.106093551692
ACH-000364,-0.224771610539
ACH-000365,0.00504123670259
ACH-000366,-0.29275883346799997
ACH-000368,-0.08038387285519999
ACH-000374,-0.152412146506
ACH-000375,-0.00188449700103
ACH-000376,0.0415783705657
ACH-000381,-0.0404874085352
ACH-000383,-0.0180967756381
ACH-000387,0.00982072368145
ACH-000389,0.121026466206
ACH-000390,-0.0526239032746
ACH-000393,0.0677974257957
ACH-000395,0.204884697436
ACH-000397,-0.045174749764599995
ACH-000401,0.144691661675
ACH-000402,-0.36416633919200003
ACH-000403,0.09273672423260002
ACH-000404,-0.0284399944544
ACH-000406,-0.0596342411321
ACH-000407,-0.006641182136409999
ACH-000408,-0.00781762117898
ACH-000410,-0.145159541797
ACH-000411,0.134955154704
ACH-000414,0.00593348353797
ACH-000415,0.00563403159164
ACH-000416,0.13986039768
ACH-000420,0.04864767500659999
ACH-000421,0.0529320815171
ACH-000424,0.081858237336
ACH-000425,0.0138256589023
ACH-000426,0.052492822015399995
ACH-000427,-0.136403505367
ACH-000433,-0.238703960513
ACH-000436,0.144072168496
ACH-000444,0.09513886944830001
ACH-000445,-0.193249004706
ACH-000448,-0.037268081830899996
ACH-000450,0.0430974449805
ACH-000452,0.017800567264499998
ACH-000454,0.0686006652078
ACH-000458,0.0919632875041
ACH-000459,0.068670179467
ACH-000460,0.009282790834059999
ACH-000461,0.0187342599868
ACH-000463,0.00530441592985
ACH-000464,-0.057475480217199997
ACH-000466,0.010461900495399998
ACH-000467,-0.08789823763560001
ACH-000468,-0.0278406441316
ACH-000469,-0.0297634889321
ACH-000470,0.14237371991800002
ACH-000471,-0.06646352026430001
ACH-000472,-0.05169686404919999
ACH-000473,-0.15111574350600002
ACH-000475,-0.0010480617001
ACH-000476,-0.034899694635699995
ACH-000477,-0.188251866342
ACH-000480,-0.027493432541900002
ACH-000481,-0.0934918107604
ACH-000483,-0.09556906908610001
ACH-000484,-0.14414399154100002
ACH-000485,-0.047067687999
ACH-000486,-0.11654081587300001
ACH-000487,-0.0773552424856
ACH-000488,0.0378911394327
ACH-000490,0.00211445346084
ACH-000491,-0.024717073898200003
ACH-000495,0.08017321249130001
ACH-000496,0.051727799055
ACH-000499,0.00190453563156
ACH-000500,0.170250262863
ACH-000502,0.0232654489439
ACH-000503,0.134221280755
ACH-000505,-0.00511843291746
ACH-000507,-0.00379790984336
ACH-000510,0.010753297590900001
ACH-000511,-0.05298258715009999
ACH-000512,0.0333317285541
ACH-000516,-0.037695741147
ACH-000517,0.007647631550069999
ACH-000518,0.202685839566
