,PAK1IP1 (55003)
ACH-000682,-1.26117632197
ACH-000683,-1.5055064443200001
ACH-000684,-1.22315643248
ACH-000688,-1.01824238866
ACH-000693,-1.32055957804
ACH-000694,-1.18065367496
ACH-000695,-1.31425655926
ACH-000696,-1.20534493512
ACH-000697,-1.0716403727600001
ACH-000699,-0.846184154226
ACH-000701,-1.66186485987
ACH-000706,-1.4674484062200002
ACH-000711,-1.1689919849400001
ACH-000713,-1.34103970028
ACH-000714,-1.2651187709
ACH-000718,-1.5513308840900002
ACH-000720,-1.2614965407799998
ACH-000721,-1.48095075181
ACH-000724,-0.9586638356430001
ACH-000725,-0.980245093126
ACH-000732,-1.278548407
ACH-000734,-1.2063744394
ACH-000735,-1.16742194434
ACH-000736,-1.1781800945899998
ACH-000738,-1.17132932166
ACH-000746,-0.9103405805820001
ACH-000747,-1.03452290535
ACH-000748,-1.22908169781
ACH-000753,-1.2981232663
ACH-000756,-1.12851072235
ACH-000757,-1.3570877125100003
ACH-000758,-1.26721261191
ACH-000760,-1.43733319425
ACH-000763,-1.18262412444
ACH-000764,-1.2608633429
ACH-000765,-1.77260758535
ACH-000766,-1.48555917081
ACH-000767,-1.3202329514
ACH-000768,-1.2923453521
ACH-000769,-1.2757612963
ACH-000770,-1.18825986504
ACH-000771,-1.21878135725
ACH-000773,-1.5009671312000001
ACH-000776,-1.3029691882899999
ACH-000777,-1.47299032623
ACH-000778,-0.937681638317
ACH-000781,-1.6279339834200002
ACH-000782,-1.24266943491
ACH-000783,-0.935505041071
ACH-000784,-1.50264725045
ACH-000785,-1.0613440517200001
ACH-000787,-1.2308527660700002
ACH-000788,-1.19867055551
ACH-000791,-1.12620534588
ACH-000792,-1.22813850259
ACH-000794,-1.13328636249
ACH-000796,-0.9416122375470001
ACH-000799,-1.2314456576600001
ACH-000800,-1.43788143133
ACH-000802,-1.17547425749
ACH-000804,-1.55423787212
ACH-000805,-1.28847178264
ACH-000809,-1.41519525417
ACH-000810,-1.7384530641
ACH-000811,-1.42402027028
ACH-000817,-0.91768035502
ACH-000819,-1.07938659544
ACH-000820,-1.2004437839700002
ACH-000821,-1.1658800684100001
ACH-000822,-0.8664627249879999
ACH-000823,-1.3315833669700001
ACH-000824,-1.42917034864
ACH-000827,-1.2782334384
ACH-000829,-1.0364277131
ACH-000831,-1.26480262724
ACH-000832,-1.28730195935
ACH-000833,-1.25642645259
ACH-000834,-1.45708480755
ACH-000835,-1.05330478338
ACH-000836,-1.32105541148
ACH-000837,-1.43056441899
ACH-000838,-1.41798335945
ACH-000839,-1.0672254278
ACH-000840,-1.1686452847700002
ACH-000841,-1.19712009983
ACH-000843,-1.45020955338
ACH-000846,-1.4781982872600001
ACH-000847,-1.1234641037100002
ACH-000848,-1.2957708596600002
ACH-000849,-1.2002449107100002
ACH-000851,-1.24222174841
ACH-000855,-1.38440097523
ACH-000856,-1.18774612157
ACH-000858,-1.5155220096899997
ACH-000859,-1.38999265505
ACH-000861,-1.2740471487799998
ACH-000862,-1.16213071434
ACH-000865,-1.27488339806
ACH-000866,-1.3264957110299997
ACH-000867,-1.2987950286
ACH-000869,-1.22489605435
ACH-000872,-1.28245254156
ACH-000873,-1.25918933891
ACH-000876,-1.1100007852200002
ACH-000878,-1.5578237549399998
ACH-000880,-0.8781146966269999
ACH-000881,-1.4652767359
ACH-000882,-1.4563104549099999
ACH-000884,-1.16509579067
ACH-000885,-1.19510105845
ACH-000887,-1.2130831956299999
ACH-000888,-1.31000649637
ACH-000889,-1.7600628668599998
ACH-000890,-1.2408791960299999
ACH-000896,-0.9499720877779999
ACH-000898,-1.28382059168
ACH-000900,-1.0638796354200002
ACH-000901,-1.32834584914
ACH-000905,-1.46297139139
ACH-000906,-1.3589390572600002
ACH-000907,-1.5160387736
ACH-000910,-1.4296159887399997
ACH-000911,-1.11080771768
ACH-000912,-1.3832008935
ACH-000913,-1.12504697755
ACH-000915,-1.18560827595
ACH-000916,-0.937382978953
ACH-000917,-1.2382626566500001
ACH-000921,-1.3372611705700002
ACH-000924,-1.29688332463
ACH-000926,-1.4172185551199998
ACH-000928,-1.3371710385100002
ACH-000929,-1.2431737455299998
ACH-000932,-1.29542946535
ACH-000935,-1.5298850071899999
ACH-000936,-1.44737172121
ACH-000937,-1.53871099539
ACH-000938,-0.987257475969
ACH-000939,-1.36909465309
ACH-000941,-0.809683119778
ACH-000943,-1.2012120930299999
ACH-000946,-1.2133250265
ACH-000947,-1.28558334954
ACH-000948,-1.24713706627
ACH-000950,-1.60754104107
ACH-000953,-1.39817710188
ACH-000957,-1.31054816661
ACH-000958,-1.42198734759
ACH-000960,-0.933015772299
ACH-000963,-1.2353094709899999
ACH-000968,-1.239079995
ACH-000969,-1.37197364835
ACH-000973,-1.15781073234
ACH-000974,-1.3984197977700001
ACH-000975,-1.16692031793
ACH-000976,-1.16859776579
ACH-000978,-2.06909323535
ACH-000980,-1.31149549886
ACH-000984,-1.13376703734
ACH-000986,-1.4589562644499998
ACH-000988,-1.2903278932100002
ACH-000993,-1.05761720457
ACH-000994,-1.15815519456
ACH-000996,-1.11199133829
ACH-001001,-1.2601890871299999
ACH-001020,-1.03595092376
ACH-001028,-1.40379664646
ACH-001031,-1.2379151397200001
ACH-001038,-1.3837525733000002
ACH-001048,-1.39570234635
ACH-001050,-1.24109200164
ACH-001053,-1.3762191595700002
ACH-001054,-1.16305914755
ACH-001061,-1.2861593780399998
ACH-001067,-1.17887775873
ACH-001075,-1.00356660153
ACH-001096,-1.21186810018
ACH-001128,-1.06151229741
ACH-001134,-1.42363018056
ACH-001151,-1.2174235200399999
ACH-001163,-1.2566037011700002
ACH-001164,-1.32176516207
ACH-001173,-1.2613481045000001
ACH-001183,-1.45162660227
ACH-001184,-1.26480643018
ACH-001190,-0.805670253636
ACH-001192,-1.33774181501
ACH-001193,-1.0790228864799998
ACH-001196,-1.26424418448
ACH-001197,-1.37545590498
ACH-001205,-1.1351994241299999
ACH-001211,-1.20169458855
ACH-001212,-1.00296906324
ACH-001228,-1.54816956816
ACH-001232,-1.2595271566700001
ACH-001239,-1.4820828646899997
ACH-001274,-1.08958922232
ACH-001275,-1.29535902891
ACH-001277,-1.35074489049
ACH-001278,-1.28692883982
ACH-001280,-1.15120584342
ACH-001283,-1.2679333447799999
ACH-001289,-1.5337380602000001
ACH-001295,-1.2046902543200002
ACH-001300,-1.20105553542
ACH-001301,-1.24566306822
ACH-001302,-1.14754601274
ACH-001303,-1.76408750108
ACH-001306,-1.29755981502
ACH-001318,-1.35211294913
ACH-001322,-0.945927217026
ACH-001328,-1.1514149232100002
ACH-001332,-1.5123217609900002
ACH-001333,-1.19166378276
ACH-001336,-0.946682232233
ACH-001340,-1.12959606588
ACH-001346,-1.36826020648
ACH-001353,-1.16567365943
ACH-001354,-1.5689071059600002
ACH-001367,-1.31024134588
ACH-001368,-1.15753647068
ACH-001374,-1.48031825278
ACH-001375,-0.947808483984
ACH-001377,-1.36388055276
ACH-001380,-1.29375787195
ACH-001391,-0.785050182054
ACH-001407,-1.2738177131200001
ACH-001408,-1.2480659058399999
ACH-001413,-1.16038204302
ACH-001430,-0.942114839447
ACH-001431,-1.10319207859
ACH-001450,-1.1236572498200001
ACH-001496,-1.28368131056
ACH-001500,-1.22129743215
ACH-001521,-1.16772259878
ACH-001523,-1.17989543653
ACH-001532,-1.1849197826200002
ACH-001536,-1.07911657944
ACH-001550,-1.46272526856
ACH-001552,-1.1628754767799998
ACH-001554,-1.19945154381
ACH-001645,-1.6670446259799998
ACH-001654,-1.44328386801
ACH-001715,-1.44198603566
ACH-001735,-1.48412007488
ACH-001736,-1.25718194539
ACH-001737,-1.42062521775
ACH-001740,-1.41938354065
ACH-001745,-1.34536911723
ACH-001750,-1.04862022987
ACH-001765,-1.66526156044
ACH-001956,-1.20122839444
ACH-001957,-1.2996480726000001
