,SIL1 (64374)
ACH-000004,-0.039551454832199996
ACH-000007,-0.038947680997300005
ACH-000009,-0.0940567611712
ACH-000011,-0.0176123869025
ACH-000012,-0.08459957049080001
ACH-000013,-0.019032083123
ACH-000014,0.138773351984
ACH-000015,-0.0790639396543
ACH-000017,0.010705952416000001
ACH-000018,-0.263097148701
ACH-000019,-0.226915673626
ACH-000021,-0.076338811284
ACH-000022,-0.0406461982656
ACH-000025,0.10420231111600001
ACH-000028,0.019052746773700002
ACH-000030,0.037161011055
ACH-000035,-0.0504561583028
ACH-000036,-0.0017495076356300002
ACH-000037,-0.028936939171599996
ACH-000039,-0.250631318764
ACH-000040,0.0220184675311
ACH-000041,0.042152431103900004
ACH-000042,0.0378389615993
ACH-000045,-0.0598883908906
ACH-000047,-0.0746941994613
ACH-000052,-0.211376489714
ACH-000053,-0.0034852962556
ACH-000054,0.0009213549876389999
ACH-000055,0.12758902514
ACH-000060,0.124732912118
ACH-000067,0.00119367078602
ACH-000070,0.0283426904738
ACH-000075,-0.100031052366
ACH-000078,0.07858616983149999
ACH-000082,0.11296128326400001
ACH-000085,0.19693960598700003
ACH-000086,0.127194375596
ACH-000087,0.111632640553
ACH-000092,0.205330414394
ACH-000095,-0.09647140507410001
ACH-000097,0.0296287829865
ACH-000098,0.0021550749570599997
ACH-000099,-0.058471677027099996
ACH-000108,-0.013996037310299999
ACH-000113,-0.0512166864496
ACH-000115,-0.10897291144000001
ACH-000116,-0.0460917315708
ACH-000118,0.00763399539551
ACH-000120,-0.0882776424611
ACH-000123,0.0317929755505
ACH-000127,0.09652643606619998
ACH-000128,-0.0355767615229
ACH-000132,-0.0168488066252
ACH-000133,0.0805863163528
ACH-000137,0.0724359047131
ACH-000138,-0.10205642683
ACH-000142,0.0302412883618
ACH-000143,0.0558048079683
ACH-000146,0.0008924817510969999
ACH-000148,0.09564399949680001
ACH-000150,-0.108576444749
ACH-000152,-0.0049559940224399995
ACH-000153,-0.12231750167300001
ACH-000159,0.137369631213
ACH-000160,0.059117432998099996
ACH-000163,0.22337169151500003
ACH-000167,0.147118241431
ACH-000168,-0.22770656065
ACH-000169,-0.0652417791312
ACH-000178,-0.0430311975019
ACH-000182,-0.102529905417
ACH-000183,-0.08795035794780001
ACH-000188,0.119209992608
ACH-000189,0.208228627505
ACH-000190,0.043819511217
ACH-000198,-0.0361121129791
ACH-000204,-0.0258680966389
ACH-000206,0.339090902453
ACH-000207,-0.379673267848
ACH-000211,0.0831816298102
ACH-000215,0.158620139026
ACH-000221,-0.08867433855380001
ACH-000222,0.0653713969206
ACH-000223,-0.0126957137123
ACH-000226,0.03577982341
ACH-000227,0.0556197020885
ACH-000228,0.042830006748099995
ACH-000231,0.044309036737
ACH-000232,0.045892679028900006
ACH-000233,-0.057987882622600004
ACH-000234,-0.00733683451318
ACH-000235,0.0275585496435
ACH-000237,0.148196775037
ACH-000238,-0.0269955059888
ACH-000243,0.020924579486200003
ACH-000244,-0.08058681679600001
ACH-000246,0.00338391696114
ACH-000248,0.00195128904595
ACH-000250,-0.034514843646
ACH-000251,-0.030687909346
ACH-000253,0.037321574920300006
ACH-000255,-0.0621380488346
ACH-000256,-0.00252656442578
ACH-000257,-0.0370675082891
ACH-000258,-0.0837659930205
ACH-000259,0.04052203272319999
ACH-000260,-0.00891195637122
ACH-000261,0.0216629536831
ACH-000262,-0.060540455794000005
ACH-000263,-0.21667774919399999
ACH-000264,0.0149283537741
