,SH3PXD2B (285590)
ACH-000221,0.011512995348
ACH-000222,-0.118428711017
ACH-000223,-0.12122046549900001
ACH-000226,-0.0106227206232
ACH-000227,0.00862326572772
ACH-000228,-0.06588479212619999
ACH-000231,-0.016755984398600002
ACH-000232,-0.148347698912
ACH-000233,-0.123572502807
ACH-000234,-0.148438789087
ACH-000235,-0.139729096641
ACH-000237,-0.10768929231899999
ACH-000238,-0.0384576928948
ACH-000243,-0.12829278330399999
ACH-000244,-0.0596413178979
ACH-000246,-0.137036998711
ACH-000248,0.100146959703
ACH-000250,-0.0579223432481
ACH-000251,-0.129000560416
ACH-000253,-0.00851178441925
ACH-000255,-0.10291847019400001
ACH-000256,0.0090517776195
ACH-000257,-0.237661721328
ACH-000258,0.112639114528
ACH-000259,-0.17235762432799998
ACH-000260,-0.12788296855999998
ACH-000261,-0.053752744513900004
ACH-000262,0.0531277326131
ACH-000263,-0.19163080290600001
ACH-000264,-0.0347291642616
ACH-000265,-0.147154134633
ACH-000266,-0.037806808250599996
ACH-000272,-0.045319219665800006
ACH-000273,-0.145435450557
ACH-000274,-0.007151030724770001
ACH-000277,-0.29991171819
ACH-000278,-0.035842979224
ACH-000279,-0.131764530844
ACH-000280,0.0217459195787
ACH-000281,-0.100147808848
ACH-000288,-0.144892247024
ACH-000291,-0.0362325671545
ACH-000293,-0.209508740589
ACH-000294,0.0279154979823
ACH-000295,-0.271258901927
ACH-000296,-0.216903156186
ACH-000302,-0.00115236532186
ACH-000304,0.24659240502500002
ACH-000307,-0.08087904811379999
ACH-000308,-0.00025093610806799997
ACH-000310,-0.267286412199
ACH-000311,-0.223540788959
ACH-000312,-0.08104965686719999
ACH-000315,0.09241265303950001
ACH-000316,-0.22840735545000002
ACH-000317,-0.105883342509
ACH-000318,0.115659291946
ACH-000319,-0.13756432876900002
ACH-000320,-0.39169835705899997
ACH-000322,0.049408560718999996
ACH-000323,-0.27747782733000004
ACH-000324,-0.08264167746119999
ACH-000329,-0.29148030755800003
ACH-000330,-0.15823320506
ACH-000331,-0.332626256763
ACH-000332,-0.0408342182915
ACH-000334,0.12124209693
ACH-000335,-0.373265729538
ACH-000336,0.389071700202
ACH-000337,-0.462856364102
ACH-000339,-0.10761645000600001
ACH-000341,-0.44003967948399997
ACH-000348,-0.073462205925
ACH-000350,-0.307420558929
ACH-000352,0.102537061634
ACH-000356,-0.0501609077336
ACH-000361,-0.125029912385
ACH-000362,-0.0430477684559
ACH-000363,-0.00695182894124
ACH-000364,0.114103277181
ACH-000365,-0.0808750660751
ACH-000366,0.0519459922875
ACH-000368,-0.187962206695
ACH-000374,0.175845299611
ACH-000375,-0.011974457265700001
ACH-000376,-0.17083033521699997
ACH-000381,0.08431694676560002
ACH-000383,-0.112043835709
ACH-000387,-0.0474370725334
ACH-000389,-0.202546082489
ACH-000390,0.0304931157111
ACH-000393,-0.0782287053585
ACH-000395,-0.010029024643
ACH-000397,-0.213100789863
ACH-000401,0.00401070186583
ACH-000402,-0.0162336976721
ACH-000403,-0.142967446951
ACH-000404,0.0329308550325
ACH-000406,-0.100596671101
ACH-000407,-0.095700558049
ACH-000408,-0.169352487601
ACH-000410,-0.0294817520109
ACH-000411,-0.14811893574999999
ACH-000414,0.0120544627125
ACH-000415,0.10771164655099999
ACH-000416,0.00861381267034
ACH-000420,-0.259640724593
ACH-000421,-0.05055566332190001
ACH-000424,-0.0371089073439
ACH-000425,-0.127900576286
ACH-000426,-0.196497968473
ACH-000427,-0.15190945924799998
ACH-000433,-0.258879933966
ACH-000436,-0.42625407751999994
ACH-000444,-0.06483546261090001
ACH-000445,-0.202648900869
ACH-000448,-0.0535923453879
ACH-000450,-0.137576214669
ACH-000452,0.0147917875776
ACH-000454,-0.0841948030467
ACH-000458,-0.036847968213900004
ACH-000459,-0.146621722175
ACH-000460,-0.254781482279
ACH-000461,-0.284642585353
ACH-000463,0.042522094581199994
ACH-000464,-0.121787320955
ACH-000466,-0.13010105897500002
ACH-000467,-0.146892663356
ACH-000468,-0.23928675993299997
ACH-000469,-0.047952870936500004
ACH-000470,-0.0249765722756
ACH-000471,0.013287219928600002
ACH-000472,0.0323974018697
ACH-000473,-0.303597130804
ACH-000475,-0.0634310575621
ACH-000476,-0.16269175814
ACH-000477,0.0433161274603
ACH-000480,0.0952416314424
ACH-000481,0.13185566684699998
ACH-000483,-0.0327031981736
ACH-000484,-0.12251667513699999
ACH-000485,0.0580095733645
ACH-000486,0.00820223436079
ACH-000487,-0.035152622989
ACH-000488,-0.11437200357999999
ACH-000490,-0.0670908202046
ACH-000491,0.0615391358626
ACH-000495,-0.19699809030499998
ACH-000496,-0.0772570035056
ACH-000499,0.125068933663
ACH-000500,0.5938704494789999
ACH-000502,-0.031501341619
ACH-000503,-0.0565710218736
ACH-000505,-0.189353197348
ACH-000507,-0.0363954688606
ACH-000510,0.040763565455800004
ACH-000511,-0.0844337519796
ACH-000512,-0.356052505252
ACH-000516,0.159776136306
ACH-000517,-0.0631737450094
ACH-000518,-0.196100321864
ACH-000520,-0.07423346749210001
ACH-000521,-0.00394927167075
ACH-000522,-0.051513145462
ACH-000524,-0.061723750257
ACH-000527,0.051683058803599996
ACH-000528,-0.132725725217
ACH-000537,-0.107901129092
ACH-000541,-0.0447599081735
ACH-000542,0.132548863248
ACH-000544,-0.029003529682
ACH-000545,-0.0700083902315
ACH-000547,-0.276989630735
ACH-000548,0.00811088792726
ACH-000549,-0.114182723031
ACH-000550,-0.217412754912
ACH-000552,-0.000340022384618
ACH-000556,-0.11532090393
ACH-000557,0.0840267673914
ACH-000570,-0.15119160068499998
ACH-000571,-0.022958703911099998
ACH-000573,-0.115612563813
ACH-000576,0.099709163137
ACH-000580,0.045333293116800004
ACH-000584,-0.0331452426806
ACH-000585,-0.109912455097
ACH-000588,0.155729613275
ACH-000589,-0.107930670595
ACH-000591,-0.0231473919455
ACH-000593,0.0561970037907
ACH-000600,-0.234903569545
ACH-000601,-0.134605364458
ACH-000604,0.0458998115367
ACH-000605,0.023677722411700002
ACH-000606,-0.11977471029100001
ACH-000608,-0.0496586065914
ACH-000614,-0.171598059445
ACH-000616,-0.0596274982151
ACH-000618,0.1550506721
ACH-000619,-0.19751421127399998
ACH-000620,-0.025370889915800002
ACH-000621,-0.0625261934863
ACH-000622,-0.0790701072893
ACH-000623,-0.012334379945300001
ACH-000624,0.00620688697358
ACH-000627,-0.0522157260118
ACH-000630,-0.117470756961
ACH-000632,0.0065241941184900005
ACH-000633,-0.0358846438384
ACH-000637,-0.0861531526991
ACH-000638,0.11821256542099999
ACH-000646,-0.049210623108699995
ACH-000647,-0.00912189933314
ACH-000648,-0.17184588406800003
ACH-000649,-0.0549122110628
ACH-000651,0.071405166974
ACH-000652,-0.11267855393100001
ACH-000653,-0.0939605515959
ACH-000657,-0.0895215171903
ACH-000658,0.045859890025199995
ACH-000661,-0.175033647047
ACH-000662,-0.12005015376599999
ACH-000663,0.27012083226100003
ACH-000665,-0.0353197866109
ACH-000671,-0.107030938133
ACH-000673,-0.0149100662895
ACH-000676,-0.124489696235
ACH-000677,-0.09634998987230001
ACH-000681,-0.152179406874
ACH-000682,0.00479392142734
ACH-000683,-0.00738700726074
ACH-000684,0.258683838303
ACH-000688,0.054785876545699996
ACH-000693,0.104299167229
ACH-000694,-0.165549932774
ACH-000695,0.07293522497619999
ACH-000696,-0.08804220589369999
ACH-000697,0.11843492802899999
ACH-000699,-0.126322415248
ACH-000701,-0.06469995522699999
ACH-000706,-0.0166318775445
ACH-000711,-0.020887317731400002
ACH-000713,-0.014043076328200002
ACH-000714,-0.104663138178
ACH-000718,-0.20624259181
ACH-000720,-0.11078156215299999
ACH-000721,-0.037491438812599996
ACH-000724,-0.0812945041995
ACH-000725,0.0254764203411
ACH-000732,-0.156528580442
ACH-000734,0.061703505895999995
ACH-000735,-0.12555167457
ACH-000736,-0.0569765468154
ACH-000738,-0.0737326497755
ACH-000746,-0.0331769158348
ACH-000747,0.034333244584
ACH-000748,-0.038566565981699996
ACH-000753,-0.09138306195910001
ACH-000756,-0.09228899669960001
ACH-000757,0.0633517887559
ACH-000758,-0.17069813718600002
ACH-000760,0.00749533893275
ACH-000763,0.013210805361500001
ACH-000764,-0.0291616170998
ACH-000765,-0.200537814567
ACH-000766,-0.065746641083
ACH-000767,0.0198102720785
ACH-000768,0.0579969410259
ACH-000769,0.0616702366589
ACH-000770,-0.0422885816805
ACH-000771,-0.142328952828
ACH-000773,-0.258043215782
ACH-000776,-0.229173887051
ACH-000777,0.00241785556983
ACH-000778,-0.0403539141987
ACH-000781,-0.0336408197728
ACH-000782,-0.0744060962555
ACH-000783,-0.279152747574
ACH-000784,-0.0781588041672
ACH-000785,0.0013488424914200002
ACH-000787,0.00215078701404
ACH-000788,-0.00709635544443
ACH-000791,-0.13532572117799999
ACH-000792,0.09088027015660001
ACH-000794,-0.215734318686
ACH-000796,-0.022920409952799998
ACH-000799,-0.43627082937399997
ACH-000800,0.16601107734999998
ACH-000802,-0.287304284325
ACH-000804,-0.06585567310330001
ACH-000805,-0.17126838650600001
ACH-000809,-0.00927546443157
ACH-000810,0.12560729130599999
ACH-000811,-0.12499530380000001
ACH-000817,0.21075714989799998
ACH-000819,0.0416385237897
ACH-000820,-0.21527861505999998
ACH-000821,0.0243372136876
ACH-000822,-0.0365033001163
ACH-000823,0.051355191953
ACH-000824,-0.114755285024
ACH-000827,-0.0314842331996
ACH-000829,-0.184754970614
ACH-000831,0.0331441442265
ACH-000832,0.011800589740600002
ACH-000833,0.237535440766
ACH-000834,-0.0404676655731
ACH-000835,-0.207254706635
ACH-000836,0.0781185448475
ACH-000837,-0.241484625788
ACH-000838,-0.205376203984
ACH-000839,-0.0383835726551
ACH-000840,-0.24811497116700001
ACH-000841,-0.0398022783109
ACH-000843,-0.07555052472280001
ACH-000846,0.0869459147381
ACH-000847,-0.13735656795099999
ACH-000848,-0.128071840045
ACH-000849,-0.248817763507
ACH-000851,-0.209384292799
ACH-000855,-0.031432560002900005
ACH-000856,-0.012122456854000001
ACH-000858,0.140490239201
ACH-000859,-0.0223855941605
ACH-000861,-0.0484033243214
ACH-000862,-0.09012657492560001
ACH-000865,-0.30030939075699997
ACH-000866,-0.05459148173830001
ACH-000867,0.012329765315399999
ACH-000869,-0.242388508376
ACH-000872,-0.11253175935999998
ACH-000873,-0.155246136527
ACH-000876,0.0818170183723
ACH-000878,-0.049120497649600005
ACH-000880,0.008874097443299998
ACH-000881,-0.244629270609
ACH-000882,-0.0022201401297399998
ACH-000884,-0.069101295567
ACH-000885,-0.0988726358928
ACH-000887,-0.135556980297
ACH-000888,-0.0309728239261
ACH-000889,-0.056295252550699997
ACH-000890,-0.212108341795
ACH-000896,-0.0921341537226
ACH-000898,0.055474658088699995
ACH-000900,-0.185951100119
ACH-000901,-0.07362211281539999
ACH-000905,-0.130767849675
ACH-000906,-0.136497243496
ACH-000907,-0.27416241849899997
ACH-000910,-0.16984534438700002
ACH-000911,-0.119062801397
ACH-000912,-0.0462859214728
ACH-000913,-0.20768323753600001
ACH-000915,-0.16089249090500002
ACH-000916,-0.39596999181299997
ACH-000917,-0.108750990646
ACH-000921,-0.152228177553
ACH-000924,-0.0771983271425
ACH-000926,-0.100429784305
ACH-000928,-0.0600596151013
ACH-000929,0.148148439836
ACH-000932,-0.035064783349000005
ACH-000935,0.116726036443
ACH-000936,-0.0298958849428
ACH-000937,0.00333419587686
ACH-000938,-0.178592040233
ACH-000939,0.10506752638599999
ACH-000941,0.16993682103
ACH-000943,0.0237395283927
ACH-000946,0.010514878700600002
ACH-000947,0.012485970465
ACH-000948,-0.034500059441499996
ACH-000950,0.112076398171
ACH-000953,-0.0010583481561599998
ACH-000957,0.181396305382
ACH-000958,-0.183888516814
ACH-000960,-0.24722007884199998
ACH-000963,0.16982790639400003
ACH-000968,0.0127271008124
ACH-000969,0.146885829557
ACH-000973,-0.030278949363700004
ACH-000974,-0.019150208353200002
ACH-000975,-0.0873311108595
ACH-000976,0.0698812957947
ACH-000978,0.0408943406284
ACH-000980,-0.0955813984486
ACH-000984,-0.0475590853441
ACH-000986,-0.1338863706
ACH-000988,-0.033341976888
ACH-000993,-0.1305471199
ACH-000994,0.052606989081600004
ACH-000996,-0.07270753475710001
ACH-001001,-0.14890656021600002
ACH-001020,-0.251694854992
ACH-001028,-0.203140445722
ACH-001031,-0.13509263854
ACH-001038,-0.013928541249500001
ACH-001048,0.0322103121893
ACH-001050,-0.18562069554299998
ACH-001053,-0.239683176369
ACH-001054,-0.06907656033699999
ACH-001061,-0.0955810976395
ACH-001067,-0.104957435036
ACH-001075,-0.0524373855346
ACH-001096,-0.04684689055769999
ACH-001128,-0.0913328242584
ACH-001134,-0.0159192787971
ACH-001151,-0.031734368719200004
ACH-001163,-0.0323835544149
ACH-001164,0.120884524888
ACH-001173,-0.157641086038
ACH-001183,-0.0093397005566
ACH-001184,-0.168096683177
ACH-001190,0.0368358401136
ACH-001192,0.13218301768899998
ACH-001193,-0.15686580715600001
ACH-001196,-0.121669945286
ACH-001197,-0.264608890319
ACH-001205,0.0031790437490500003
ACH-001211,-0.0907652209977
ACH-001212,-0.295289365801
ACH-001228,-0.10687879719799999
ACH-001232,-0.105064126846
ACH-001239,-0.0642564648443
ACH-001274,-0.0573288761398
ACH-001275,-0.283053985735
ACH-001277,-0.258617153114
ACH-001278,0.10700256399000001
ACH-001280,-0.240373952817
ACH-001283,-0.101119294724
ACH-001289,-0.053274454928900004
ACH-001295,-0.031488319556
ACH-001300,-0.0666604510217
ACH-001301,-0.0210435946874
ACH-001302,-0.143905853277
ACH-001303,-0.13903660236999998
ACH-001306,0.00460546693305
ACH-001318,-0.165103895123
ACH-001322,-0.103821270005
ACH-001328,-0.0750136083981
ACH-001332,-0.278745099691
ACH-001333,0.0597479215479
ACH-001336,0.0883049668392
ACH-001340,0.0030499621587800002
ACH-001346,-0.18812719277800002
ACH-001353,-0.0864423412342
ACH-001354,0.100813692438
ACH-001367,-0.0153302940351
ACH-001368,0.00819180534943
ACH-001374,0.197983750535
ACH-001375,-0.020453759023500002
ACH-001377,0.0136405859372
ACH-001380,-0.18213491268800003
ACH-001391,0.049165179739399996
ACH-001407,-0.012791894856200001
ACH-001408,-0.00626391662933
ACH-001413,-0.07929149915230001
ACH-001430,0.025433371211599998
ACH-001431,0.011695802191099999
ACH-001450,0.134627229939
ACH-001496,-0.007207419831580001
ACH-001500,-0.150938353431
ACH-001521,0.165708273668
ACH-001523,-0.095108098842
ACH-001532,-0.0819185792502
ACH-001536,-0.0622001304655
ACH-001550,-0.17261361313499998
ACH-001552,-0.141678738079
ACH-001554,-0.0974682764659
ACH-001645,-0.0114030998113
ACH-001654,-0.0655497972171
ACH-001715,0.0275333161022
ACH-001735,-0.0732223770578
ACH-001736,-0.117408006264
ACH-001737,-0.12094246637700001
ACH-001740,-0.05682185713809999
ACH-001745,-0.0510897076919
ACH-001750,-0.112962489451
ACH-001765,-0.12025494043
ACH-001956,-0.0535266604593
ACH-001957,-0.238552594982
