,TSSK4 (283629)
ACH-000004,-0.569019250687
ACH-000007,-0.723440266244
ACH-000009,-0.469313247562
ACH-000011,-0.20603641574200002
ACH-000012,-0.470122683174
ACH-000013,-0.27336366396
ACH-000014,-0.540763870612
ACH-000015,-0.329051628963
ACH-000017,-0.5159407073300001
ACH-000018,-0.307697715876
ACH-000019,-0.324300825907
ACH-000021,-0.664063147323
ACH-000022,-0.19872920862799998
ACH-000025,-0.288565718988
ACH-000028,-0.45147825333400005
ACH-000030,-0.35868701168000006
ACH-000035,-0.544912147354
ACH-000036,-0.334647216599
ACH-000037,-0.212502851593
ACH-000039,-0.540996597373
ACH-000040,-0.47609694878
ACH-000041,-0.266496318015
ACH-000042,-0.325117510084
ACH-000045,-0.35035179899499996
ACH-000047,-0.34445128427
ACH-000052,-0.250830447363
ACH-000053,-0.42971125769100005
ACH-000054,-0.439273501985
ACH-000055,-0.280670206593
ACH-000060,-0.5590826860600001
ACH-000067,-0.243685765246
ACH-000070,-0.449004640074
ACH-000075,-0.0175735458212
ACH-000078,-0.612721532622
ACH-000082,-0.529419693638
ACH-000085,-0.498400857447
ACH-000086,-0.46578436486599994
ACH-000087,-0.449580638478
ACH-000092,-0.23246285249499998
ACH-000095,-0.6515538552610001
ACH-000097,-0.537679235554
ACH-000098,-0.507383149754
ACH-000099,-0.35651960261699994
ACH-000108,-0.19737924334600002
ACH-000113,-0.372251467056
ACH-000115,-0.237903249381
ACH-000116,-0.227029621588
ACH-000118,-0.5642326949140001
ACH-000120,-0.45832351476000005
ACH-000123,-0.5198201095539999
ACH-000127,-0.334173152986
ACH-000128,-0.363575071651
ACH-000132,0.032151867529799996
ACH-000133,-0.382591882812
ACH-000137,0.0356099922747
ACH-000138,-0.415234459402
ACH-000142,-0.287971326186
ACH-000143,-0.316438710129
ACH-000146,-0.344787871077
ACH-000148,-0.34355630379
ACH-000150,0.0871395833784
ACH-000152,-0.551518348134
ACH-000153,-0.504890164419
ACH-000159,-0.37561436423600003
ACH-000160,-0.687089264664
ACH-000163,-0.5198559332930001
ACH-000167,-0.25462447536
ACH-000168,-0.385520357727
ACH-000169,-0.35292691493100004
ACH-000178,-0.337019300704
ACH-000182,-0.489162300409
ACH-000183,-0.33174812665
ACH-000188,-0.39040720114
ACH-000189,-0.72151071608
ACH-000190,-0.327984706992
ACH-000198,-0.321945403561
ACH-000204,-0.36635230779399997
ACH-000206,-0.406106861271
ACH-000207,-0.56289280191
ACH-000211,-0.594438594848
ACH-000215,-0.315695013109
ACH-000221,-0.273695990548
ACH-000222,-0.396902522377
ACH-000223,-0.41076472246699997
ACH-000226,-0.391846120208
ACH-000227,-0.15847482531999998
ACH-000228,-0.5425781030619999
ACH-000231,-0.25661247429
ACH-000232,-0.34679431488799994
ACH-000233,-0.26934633339999997
ACH-000234,-0.356046435048
ACH-000235,-0.44955570876
ACH-000237,-0.0694486634883
ACH-000238,-0.43266990565499996
ACH-000243,-0.536541395611
ACH-000244,-0.375660237076
ACH-000246,-0.37619053071099995
