,FTO (79068)
ACH-000204,0.234789351187
ACH-000206,0.009108040396870002
ACH-000207,0.0220048041234
ACH-000211,0.0453744038447
ACH-000215,-0.15226124491499998
ACH-000221,-0.112819381075
ACH-000222,0.0672097550308
ACH-000223,-0.0827738911243
ACH-000226,-0.22028218660999999
ACH-000227,-0.351200657339
ACH-000228,-0.09139165300930001
ACH-000231,-0.0693946898203
ACH-000232,0.0306554149217
ACH-000233,0.0426653281748
ACH-000234,-0.247947677439
ACH-000235,-0.157983218018
ACH-000237,-0.30549421637400004
ACH-000238,-0.15702063392100002
ACH-000243,-0.055511853728800006
ACH-000244,-0.09696544405580002
ACH-000246,-0.00527123072847
ACH-000248,-0.13867508608100002
ACH-000250,-0.12136037604599999
ACH-000251,-0.0626025745371
ACH-000253,-0.0508050104684
ACH-000255,-0.06529448592
ACH-000256,-0.33351496487599996
ACH-000257,-0.241065213364
ACH-000258,-0.149340136306
ACH-000259,-0.0266858175756
ACH-000260,-0.09415752760530001
ACH-000261,-0.100867697935
ACH-000262,-0.043789124245800004
ACH-000263,0.145525965034
ACH-000264,-0.08387614516160001
ACH-000265,0.0286411488397
ACH-000266,-0.054455367069
ACH-000272,-0.2082693866
ACH-000273,-0.052193854811
ACH-000274,-0.10148499739
ACH-000277,-0.06931471599939999
ACH-000278,-0.04628449141800001
ACH-000279,0.0215289647131
ACH-000280,-0.0957963344705
ACH-000281,0.0586676816232
ACH-000288,-0.10695946043400001
ACH-000291,-0.08836771477199999
ACH-000293,-0.21422045042800003
ACH-000294,0.00158415157534
ACH-000295,-0.058503639476899995
ACH-000296,-0.017632498610900004
ACH-000302,-0.030959103286599995
ACH-000304,0.17379481742699998
ACH-000307,-0.0894325053528
ACH-000308,-0.0326628077416
ACH-000310,-0.34941450905199994
ACH-000311,0.08268363666060001
ACH-000312,-0.06939180578069999
ACH-000315,0.077615342681
ACH-000316,-0.041022225947300005
ACH-000317,-0.0711333730612
ACH-000318,0.0695902355198
ACH-000319,-0.061556080142199994
ACH-000320,0.133387077795
ACH-000322,-0.15423098092499998
ACH-000323,0.0817897410653
ACH-000324,-0.172955364355
ACH-000329,-0.0748933511445
ACH-000330,-0.501855441332
ACH-000331,-0.169352377267
ACH-000332,-0.217048041989
ACH-000334,-0.162837433587
ACH-000335,-0.264783666943
ACH-000336,0.369887910194
ACH-000337,-0.032785780979
ACH-000339,-0.242142836472
ACH-000341,0.057939621985599994
ACH-000348,0.138249923863
ACH-000350,-0.23608627280699998
ACH-000352,-0.040230222833
ACH-000356,-0.117270077653
ACH-000361,-0.0705608454612
ACH-000362,0.0394955232051
ACH-000363,-0.16252262302
ACH-000364,-0.311916348503
ACH-000365,-0.0522751245979
ACH-000366,-0.0850632907057
ACH-000368,-0.129031246568
ACH-000374,0.033754153803500005
ACH-000375,0.0103178584379
ACH-000376,0.0567485436216
ACH-000381,-0.054136198719300005
ACH-000383,-0.0937948473451
ACH-000387,0.0458742609583
ACH-000389,-0.233917465262
ACH-000390,-0.10474234354800001
ACH-000393,-0.0852536534804
ACH-000395,-0.0212782648555
ACH-000397,-0.18294262028799999
ACH-000401,-0.461944802634
ACH-000402,0.153032275178
ACH-000403,0.0631958734641
ACH-000404,0.00861573061917
ACH-000406,-0.263725171939
ACH-000407,-0.152762860592
ACH-000408,-0.08395993888469999
ACH-000410,-0.258571471497
ACH-000411,0.013212448126600001
ACH-000414,-0.18011265741000002
ACH-000415,0.0414927657748
ACH-000416,0.016342765016299998
ACH-000420,-0.0026243864992699997
ACH-000421,-0.12378617899399999
ACH-000424,-0.290003473402
ACH-000425,-0.037835405523699996
ACH-000426,-0.0671224616054
ACH-000427,-0.101405813256
ACH-000433,-0.148489442062
ACH-000436,-0.10918045734300001
ACH-000444,-0.199637523693
ACH-000445,-0.18994878378
ACH-000448,-0.104038212437
ACH-000450,0.154714235318
ACH-000452,0.0036308342413299997
ACH-000454,-0.299859515968
ACH-000458,-0.19435128171500002
ACH-000459,-0.21529203856899998
ACH-000460,-0.163753545413
ACH-000461,0.189008493321
ACH-000463,-0.0309015663495
ACH-000464,0.0785418687566
ACH-000466,-0.0947928939819
ACH-000467,0.151256646917
ACH-000468,-0.044491817902600005
ACH-000469,-0.060891476585800006
ACH-000470,0.022416078097299997
ACH-000471,-0.122285696221
ACH-000472,-0.10561721354499999
ACH-000473,-0.134342033752
ACH-000475,0.007468647870979999
ACH-000476,-0.0351942570339
ACH-000477,0.25224104624899996
ACH-000480,-0.0135996582073
ACH-000481,-0.0668924359066
ACH-000483,0.08655833996860002
ACH-000484,-0.0782178686526
ACH-000485,-0.144745958962
ACH-000486,-0.0713458427437
ACH-000487,-0.21791680235599997
ACH-000488,-0.11771352745300001
ACH-000490,0.0661590075437
ACH-000491,-0.388221171294
ACH-000495,0.0904502815309
ACH-000496,0.0174687618858
ACH-000499,-0.443418614911
ACH-000500,-0.105017910313
ACH-000502,-0.0866329584932
ACH-000503,-0.148579186887
ACH-000505,-0.263485291127
ACH-000507,-0.186781211695
ACH-000510,0.037877434973199994
ACH-000511,-0.13221940089700002
ACH-000512,-0.225855874463
ACH-000516,-0.0516630893494
ACH-000517,-0.013521114015899999
ACH-000518,-0.23219840815
ACH-000520,-0.131809560514
ACH-000521,0.05904810418669999
ACH-000522,-0.336138335915
ACH-000524,-0.052619368650400004
ACH-000527,-0.0549758849775
ACH-000528,-0.0801180392697
ACH-000537,-0.105546470482
ACH-000541,-0.0036553494634999997
ACH-000542,-0.195051786304
ACH-000544,-0.22447718602699998
ACH-000545,0.0162851504403
ACH-000547,-0.0573044479469
ACH-000548,-0.20176886305999997
ACH-000549,0.04082426362219999
ACH-000550,-0.052222838071099995
ACH-000552,-0.102173747794
ACH-000556,-0.15440513808700002
ACH-000557,-0.037871639392800006
ACH-000570,0.0737140376089
ACH-000571,-0.035755605039699996
ACH-000573,-0.00133195075685
ACH-000576,-0.0732903170063
ACH-000580,0.139669177337
ACH-000584,-0.183003622443
ACH-000585,-0.0712358823715
ACH-000588,-0.0314623876651
ACH-000589,0.111818861743
ACH-000591,-0.0644697117881
ACH-000593,-0.14067610101199998
ACH-000600,-0.06990890487069999
ACH-000601,0.0559186240765
ACH-000604,-0.008839061446129998
ACH-000605,-0.16034541917300002
ACH-000606,-0.066924422174
ACH-000608,-0.019937007652
ACH-000614,-0.30330742733399996
ACH-000616,-0.5676212855139999
ACH-000618,-0.0609421900263
ACH-000619,0.0198509973528
ACH-000620,-0.141328769549
ACH-000621,-0.05437201224740001
ACH-000622,0.133948567134
ACH-000623,-0.0187921489908
ACH-000624,-0.102877146932
ACH-000627,-0.0385604205323
ACH-000630,0.014161023509700001
ACH-000632,-0.0468681590412
ACH-000633,-0.0602055789254
ACH-000637,-0.030271432226299997
ACH-000638,-0.252051357127
ACH-000646,-0.037038766066099994
ACH-000647,-0.0981869879903
ACH-000648,0.08731498773980001
ACH-000649,0.00361444685488
ACH-000651,-0.166356019316
ACH-000652,0.0343553975198
ACH-000653,-0.00957081487845
ACH-000657,-0.125061796757
ACH-000658,-0.0452023371822
ACH-000661,-0.267774053429
ACH-000662,-0.11135887300999998
ACH-000663,-0.623321235014
ACH-000665,-0.0265986037468
ACH-000671,0.21362434661600002
ACH-000673,-0.0802059969013
ACH-000676,-0.0428555033509
ACH-000677,-0.028536622154599997
ACH-000681,-0.07888381902960001
ACH-000682,-0.06069858373169999
ACH-000683,-0.0692304040746
ACH-000684,-0.141114677613
ACH-000688,-0.0856706549168
ACH-000693,-0.245293491162
ACH-000694,-0.026673621965900004
ACH-000695,-0.293911535312
ACH-000696,-0.244581720045
ACH-000697,0.298973598017
ACH-000699,-0.0428089885916
ACH-000701,0.0019562548480000002
ACH-000706,-0.0633653375141
ACH-000711,0.017600062038499998
ACH-000713,-0.0436935586101
ACH-000714,-0.100749034224
ACH-000718,0.22733940362
ACH-000720,-0.0445303334605
ACH-000721,-0.04959972537790001
ACH-000724,0.129530286503
ACH-000725,-0.0756243141389
ACH-000732,0.0364205177249
ACH-000734,0.0390926811386
ACH-000735,-0.011315959158
ACH-000736,-0.191842592826
ACH-000738,-0.0343664930608
ACH-000746,-0.117344316395
ACH-000747,-0.086463773088
ACH-000748,-0.191305728943
ACH-000753,-0.0342695050208
ACH-000756,-0.143976132904
ACH-000757,0.0092491760599
ACH-000758,-0.00142038550131
ACH-000760,-0.08030288693530001
ACH-000763,-0.0614826837184
ACH-000764,-0.08864382985689999
ACH-000765,-0.0614816657555
ACH-000766,-0.164051485972
ACH-000767,-0.0863367642201
ACH-000768,-0.114926130587
ACH-000769,-0.0662538654704
ACH-000770,-0.0321540813056
ACH-000771,-0.0529992950715
ACH-000773,-0.18084229801600002
ACH-000776,-0.293148611362
ACH-000777,0.0280724189043
ACH-000778,-0.15897507954600001
ACH-000781,-0.0075269537704799995
ACH-000782,0.10693976725700001
ACH-000783,-0.0205093963153
ACH-000784,-0.00824430069676
ACH-000785,-0.137527165805
ACH-000787,-0.0441168005605
ACH-000788,-0.176904568607
ACH-000791,0.0531108410984
ACH-000792,0.0170391831352
ACH-000794,-0.25472043713000003
ACH-000796,-0.00564458593295
ACH-000799,0.06617821606669999
ACH-000800,-0.0594060846662
ACH-000802,-0.133728886987
ACH-000804,-0.0562320414714
ACH-000805,-0.293290356312
ACH-000809,-0.193277908063
ACH-000810,0.451467513844
ACH-000811,-0.0382793191063
ACH-000817,-0.220844740011
ACH-000819,-0.141167575405
ACH-000820,0.14852363257200002
ACH-000821,0.1619689706
ACH-000822,-0.16664344605
ACH-000823,-0.07513496686530001
ACH-000824,-0.0679806873195
ACH-000827,-0.0803317583048
ACH-000829,-0.046253144297799996
ACH-000831,-0.141999431262
ACH-000832,-0.32025285868500003
ACH-000833,-0.323641613579
ACH-000834,-0.245530218666
ACH-000835,0.0962706556062
ACH-000836,0.17155944145500002
ACH-000837,-0.108104448889
ACH-000838,-0.27893278016399997
ACH-000839,-0.028172755996
ACH-000840,-0.126186261928
ACH-000841,-0.141440403474
ACH-000843,0.0033228416117600003
ACH-000846,-0.101521586126
ACH-000847,-0.46679546600500005
ACH-000848,-0.0718382211472
ACH-000849,-0.021524587429400003
ACH-000851,-0.18669329010299998
ACH-000855,0.100547669878
ACH-000856,-0.349042779822
ACH-000858,-0.16697550737199998
ACH-000859,-0.035074327678699994
ACH-000861,-0.16947310371399998
ACH-000862,-0.088660158685
ACH-000865,-0.14079973929700002
ACH-000866,0.0311223907257
ACH-000867,-0.0719455938858
ACH-000869,-0.05343996407459999
ACH-000872,-0.04486499123150001
ACH-000873,-0.315325724871
ACH-000876,0.0011362879388
ACH-000878,0.226888580849
ACH-000880,-0.34194937844499995
ACH-000881,-0.0557837238356
ACH-000882,-0.17650327117400003
ACH-000884,0.0451789223244
ACH-000885,-0.107880007271
ACH-000887,0.0406611466662
ACH-000888,-0.014545664201200001
ACH-000889,-0.00731979573519
ACH-000890,-0.23760264205499998
ACH-000896,-0.280016959154
ACH-000898,-0.112574781666
ACH-000900,-0.0640299631007
ACH-000901,-0.142338295306
ACH-000905,-0.21898813128199998
ACH-000906,-0.13733501795999997
ACH-000907,0.012902709799899999
ACH-000910,-0.187468710356
ACH-000911,-0.0772909132801
ACH-000912,-0.11950472278799999
ACH-000913,0.019679910469900003
ACH-000915,-0.232570361242
ACH-000916,-0.286716768747
ACH-000917,-0.0158681615726
ACH-000921,-0.16534906175699998
ACH-000924,0.006011122187260001
ACH-000926,-0.0720026359283
ACH-000928,-0.09637427826919999
ACH-000929,-0.180591142938
ACH-000932,-0.110452269211
ACH-000935,-0.36430791999799994
ACH-000936,-0.0826331548683
ACH-000937,-0.08694609342399999
ACH-000938,0.107664251933
ACH-000939,0.304795493816
ACH-000941,-0.036950775833699996
ACH-000943,-0.019956736217099997
ACH-000946,-0.272035502885
ACH-000947,-0.20389408544100002
ACH-000948,-0.271247759336
ACH-000950,-0.0798262062792
ACH-000953,-0.0936484854951
ACH-000957,-0.0056614614125
ACH-000958,-0.0683513076602
ACH-000960,-0.145173376092
ACH-000963,-0.056207594601499995
ACH-000968,-0.196579723459
ACH-000969,-0.17797045223299998
ACH-000973,-0.05938962339
ACH-000974,-0.039070435574199994
ACH-000975,-0.061527590065
ACH-000976,0.0105964711021
ACH-000978,0.019020545242400003
ACH-000980,0.0215441648679
ACH-000984,-0.10163656955299999
ACH-000986,-0.14067830263
ACH-000988,-0.276478438913
ACH-000993,-0.156010603483
ACH-000994,0.07417146371
ACH-000996,0.0106233066344
ACH-001001,-0.14528500892
ACH-001020,0.354089244548
ACH-001028,0.0250622299703
ACH-001031,-0.20220088193799998
ACH-001038,-0.138841076022
ACH-001048,-0.0594219832612
ACH-001050,-0.35270589575499994
ACH-001053,-0.028607044007200003
ACH-001054,-0.13482061137
ACH-001061,-0.09086733155169999
ACH-001067,-0.23667741794799999
ACH-001075,-0.04990013486819999
ACH-001096,-0.0146526734822
ACH-001128,0.941131506896
ACH-001134,-0.227490992132
ACH-001151,-0.06606212490159999
ACH-001163,-0.06468102621460001
ACH-001164,-0.237326707673
ACH-001173,-0.035735505957
ACH-001183,-0.31141344276099997
ACH-001184,0.018342807452
ACH-001190,-0.0516150875951
ACH-001192,-0.420763758016
ACH-001193,-0.232749146856
ACH-001196,-0.0203990083374
ACH-001197,0.166987833887
ACH-001205,-0.108498548872
ACH-001211,-0.151184561386
ACH-001212,0.24615697056400002
ACH-001228,-0.12241931482799999
ACH-001232,-0.128634387406
ACH-001239,-0.163287661097
ACH-001274,-0.31628952666
ACH-001275,-0.28898941273699996
ACH-001277,-0.0516728088701
ACH-001278,-0.150534668225
ACH-001280,-0.40404107364299996
ACH-001283,-0.267132540273
ACH-001289,-0.31745413207400003
ACH-001295,-0.18675521388
ACH-001300,-0.41638453875200004
ACH-001301,-0.0509670252893
ACH-001302,-0.255794843868
ACH-001303,-0.155149428759
ACH-001306,0.029136461272900004
ACH-001318,-0.191839327685
ACH-001322,-0.0877579477631
ACH-001328,0.029797681282000003
ACH-001332,-0.09182033595139999
ACH-001333,-0.124556011509
ACH-001336,-0.18698436802299997
ACH-001340,-0.153911880204
ACH-001346,-0.153781370552
ACH-001353,-0.147341399297
ACH-001354,-0.204461685787
ACH-001367,0.146258948449
ACH-001368,-0.0369015492026
ACH-001374,-0.44166991141999995
ACH-001375,-0.07509573291939999
ACH-001377,-0.346643335084
ACH-001380,-0.059817607561400005
ACH-001391,0.0509523114466
ACH-001407,-0.0780023349219
ACH-001408,-0.09897030712470001
ACH-001413,-0.10010775942
ACH-001430,-0.303584478367
ACH-001431,-0.232146357791
ACH-001450,-0.15708353614700002
ACH-001496,0.10296723789100001
ACH-001500,0.08590831145
ACH-001521,-0.0059710716088500005
ACH-001523,-0.191846907369
ACH-001532,-0.015164486601
ACH-001536,-0.15286020469
ACH-001550,0.11260296814500001
ACH-001552,0.350211662588
ACH-001554,-0.167617025834
ACH-001645,0.00756217042059
ACH-001654,-0.137314536884
ACH-001715,-0.033928710352099996
ACH-001735,0.0412555774444
ACH-001736,-0.018531872003400004
ACH-001737,-0.35746318907700003
ACH-001740,-0.319443329142
ACH-001745,-0.260369494852
ACH-001750,-0.147244759281
ACH-001765,-0.07215298892139999
ACH-001956,-0.298305355546
ACH-001957,-0.225222833128
