,ADRB1 (153)
ACH-000004,0.215739163372
ACH-000007,0.166565998781
ACH-000009,0.126504594527
ACH-000011,0.011265148418299998
ACH-000012,0.172010847983
ACH-000013,0.140638468131
ACH-000014,0.160796203084
ACH-000015,0.10351364744
ACH-000017,0.197162698551
ACH-000018,0.0636962238239
ACH-000019,-0.0449479623876
ACH-000021,0.232056823962
ACH-000022,0.127184615306
ACH-000025,-0.0320741035015
ACH-000028,0.281279496204
ACH-000030,0.0538459650251
ACH-000035,0.169275008537
ACH-000036,0.0468924991523
ACH-000037,0.150462297717
ACH-000039,0.410053897824
ACH-000040,-0.024502397691500002
ACH-000041,0.0862278122105
ACH-000042,0.0723979909826
ACH-000045,0.20825530855799998
ACH-000047,0.125272798346
ACH-000052,0.0817684451258
ACH-000053,0.0627188895209
ACH-000054,0.0094939836839
ACH-000055,0.190099017133
ACH-000060,0.0604978540343
ACH-000067,0.10749206480699999
ACH-000070,0.0009781788333889999
ACH-000075,-0.0427356747549
ACH-000078,0.115185413376
ACH-000082,0.037618667467
ACH-000085,0.154018898353
ACH-000086,0.155561532241
ACH-000087,0.176323327069
ACH-000092,0.206456130368
ACH-000095,0.117969525222
ACH-000097,0.09522299252830001
ACH-000098,-0.05276959753430001
ACH-000099,0.054642007527
ACH-000108,0.096899370392
ACH-000113,0.019839040570599997
ACH-000115,0.0776272080491
ACH-000116,0.06799702181549999
ACH-000118,0.034433643494699996
ACH-000120,0.09092735432089999
ACH-000123,0.07675905258860001
ACH-000127,0.131410943128
ACH-000128,-0.0817999739199
ACH-000132,-0.0919172485822
ACH-000133,-0.044311947904900006
ACH-000137,0.056951236913400004
ACH-000138,0.0946079476933
ACH-000142,-0.0236892576448
ACH-000143,0.20630213737300002
ACH-000146,0.11051422791099999
ACH-000148,0.0847309913053
ACH-000150,0.147801496418
ACH-000152,-0.0268836650588
ACH-000153,0.340942504323
ACH-000159,0.105828818958
ACH-000160,0.06591272406410001
ACH-000163,0.257770476007
ACH-000167,0.159056300297
ACH-000168,0.23061015622499997
ACH-000169,-0.0626312389883
ACH-000178,0.147308849303
ACH-000182,0.09233473533910001
ACH-000183,0.0760938317676
ACH-000188,-0.0221273941549
ACH-000189,-0.265457030124
ACH-000190,-0.0129953673083
ACH-000198,-0.0296535216477
ACH-000204,0.27336599862100003
ACH-000206,0.17698929943100003
ACH-000207,0.0487819681057
ACH-000211,0.0502642275696
ACH-000215,0.0919883538768
ACH-000221,0.054672264064
ACH-000222,0.07359286815339999
ACH-000223,0.11838833432
ACH-000226,0.0394406330688
ACH-000227,0.147259974033
ACH-000228,-0.114837429679
ACH-000231,0.078592322538
ACH-000232,-0.051145138581800004
ACH-000233,0.0522990399242
ACH-000234,0.328191659098
ACH-000235,0.164505662972
ACH-000237,-0.0924877527052
ACH-000238,0.270075323155
ACH-000243,0.141180292262
ACH-000244,0.0316892318726
ACH-000246,0.051591326645
ACH-000248,0.07346096197060001
ACH-000250,-0.00200173926601
ACH-000251,-0.0967750330005
ACH-000253,-0.030789744355799998
ACH-000255,0.123403925288
ACH-000256,0.113009362472
ACH-000257,-0.00292162857118
ACH-000258,0.270362699956
ACH-000259,-0.012086246779700001
ACH-000260,0.113414992762
ACH-000261,0.058639737022799995
ACH-000262,-0.228663752837
ACH-000263,0.31699677537500004
ACH-000264,0.107118449118
ACH-000265,0.09414022584
ACH-000266,0.03961841044140001
ACH-000272,0.124427931377
ACH-000273,0.189934377352
ACH-000274,0.080951367196
ACH-000277,0.112651587832
ACH-000278,0.136097199878
ACH-000279,0.0248726393613
ACH-000280,-0.011717636043
ACH-000281,-0.12863700575
ACH-000288,-0.056880936098999996
ACH-000291,0.12721351894000002
ACH-000293,-0.060968784177900005
ACH-000294,0.114080094086
ACH-000295,0.248082685692
ACH-000296,0.170708990128
ACH-000302,0.0832341059212
ACH-000304,0.33810399084799997
ACH-000307,0.0864801093032
ACH-000308,0.059754128607599995
ACH-000310,0.310749317782
ACH-000311,0.24107462490899997
ACH-000312,0.20563919467500003
ACH-000315,0.0630591453471
ACH-000316,0.028365246296500002
ACH-000317,0.111624746754
ACH-000318,0.0006329216002680001
ACH-000319,0.152944414494
ACH-000320,-0.050202281103499995
ACH-000322,-0.066436005526
ACH-000323,0.10174580163699999
ACH-000324,0.0515068662646
ACH-000329,0.0936158440954
ACH-000330,0.096969274213
ACH-000331,-0.0273724504087
ACH-000332,0.039959314860600004
ACH-000334,-0.0171962989775
ACH-000335,0.020348067880099997
ACH-000336,-0.10421634878799999
ACH-000337,-0.090368651019
ACH-000339,0.0743656721007
ACH-000341,0.401280144381
ACH-000348,0.233345284722
ACH-000350,0.0160489323511
ACH-000352,0.05913126401530001
ACH-000356,-0.0158348323221
ACH-000361,-0.00783278553004
ACH-000362,0.111527014765
ACH-000363,0.026992218547400002
ACH-000364,0.050112808002699995
ACH-000365,0.242997153015
ACH-000366,0.09828770066600001
ACH-000368,0.163725408791
ACH-000374,0.28401269965500003
ACH-000375,-0.08729690000910001
ACH-000376,0.019924524689499998
ACH-000381,0.09214700478260002
ACH-000383,0.0207775866038
ACH-000387,0.152244978687
ACH-000389,-0.0988399100838
ACH-000390,0.114452858871
ACH-000393,0.07062176450919999
ACH-000395,-0.148213740742
ACH-000397,0.103209415471
ACH-000401,-0.018495339472599997
ACH-000402,-0.022799286288
ACH-000403,-0.046160412542699994
ACH-000404,0.31871714129900003
ACH-000406,0.15876370171499998
ACH-000407,0.0629033437526
ACH-000408,-0.0835867633328
ACH-000410,0.040592437236099996
ACH-000411,0.159173769684
ACH-000414,0.15757419551
ACH-000415,0.0571660466472
ACH-000416,0.07346987651499999
ACH-000420,0.175087663858
ACH-000421,-0.0224623606868
ACH-000424,0.201208158596
ACH-000425,-0.0403017092154
ACH-000426,-0.08211267699989999
ACH-000427,0.323496832115
ACH-000433,0.164222115122
ACH-000436,0.286241159357
ACH-000444,0.0541021660653
ACH-000445,0.0892984760566
ACH-000448,-0.064290036903
ACH-000450,-0.228562913764
ACH-000452,-0.0376430494345
ACH-000454,-0.09072551331810001
ACH-000458,0.09112035511219999
ACH-000459,0.0696350317536
ACH-000460,0.141405200441
ACH-000461,0.24561890197099998
ACH-000463,0.06920880348860001
ACH-000464,-0.0855893692977
ACH-000466,0.0868432058069
ACH-000467,-0.0166222817723
ACH-000468,0.241246102911
ACH-000469,0.128790150188
ACH-000470,0.023959080290099997
ACH-000471,0.133748814146
ACH-000472,-0.0381859324551
ACH-000473,-0.132944675161
ACH-000475,0.0593590748998
ACH-000476,-0.0397705672889
ACH-000477,0.03778889699969999
ACH-000480,-0.0710789741466
ACH-000481,0.14289938173800001
ACH-000483,-0.0412521894311
ACH-000484,-0.20608176075399998
ACH-000485,0.07554853707419999
ACH-000486,0.148794977609
ACH-000487,-0.047849282159
ACH-000488,0.08114695052349999
ACH-000490,0.08297094645280001
ACH-000491,0.0197557444478
ACH-000495,0.116344377217
ACH-000496,-0.118316659327
ACH-000499,0.196224629158
ACH-000500,-0.5724026263440001
ACH-000502,0.08915422028850001
ACH-000503,0.039977252392099996
ACH-000505,0.06097817435169999
ACH-000507,0.158440879777
ACH-000510,0.0428847259446
ACH-000511,0.104667258419
ACH-000512,0.0180111476481
ACH-000516,0.20617738555
ACH-000517,0.050598594291699994
ACH-000518,0.204009155723
ACH-000520,0.0521697576002
ACH-000521,0.25576732112399997
ACH-000522,0.110481140382
ACH-000524,0.0822439371425
ACH-000527,0.032557277066200006
ACH-000528,0.10135644694399999
ACH-000537,0.181614622598
ACH-000541,0.208831201579
ACH-000542,0.0478269662553
ACH-000544,0.10646829796
ACH-000545,0.0971261085437
ACH-000547,0.0583072764612
ACH-000548,0.144901996397
ACH-000549,0.04227572896890001
ACH-000550,0.146370182388
ACH-000552,0.0892483403328
ACH-000556,0.037019214132599995
ACH-000557,0.22536435405000002
ACH-000570,0.0863578694281
ACH-000571,-0.111018164464
ACH-000573,0.061522724795900006
ACH-000576,0.08951797103119999
ACH-000580,0.136117696401
ACH-000584,-0.133789336984
ACH-000585,0.0625243374061
ACH-000588,0.0506168907173
ACH-000589,0.249937278127
ACH-000591,-0.0340711768962
ACH-000593,0.0249766387334
ACH-000600,0.0248841627701
ACH-000601,0.111040605714
ACH-000604,0.121466297677
ACH-000605,0.32556129328899996
ACH-000606,0.117200327886
ACH-000608,0.136699443464
ACH-000614,0.19725838211
ACH-000616,0.0231331518304
ACH-000618,0.11325422469100001
ACH-000619,0.104747047995
ACH-000620,0.0896355599666
ACH-000621,-0.01959849901
ACH-000622,-0.120108560209
ACH-000623,-0.131944932839
ACH-000624,0.0833398566053
ACH-000627,0.199959854232
ACH-000630,-0.00706980457726
ACH-000632,0.05152900835580001
ACH-000633,0.0697092664183
ACH-000637,0.0600840453622
ACH-000638,0.190242658087
ACH-000646,-0.23299587008499997
ACH-000647,0.05541094844240001
ACH-000648,0.275534757669
ACH-000649,0.104176884444
ACH-000651,0.007595615874880001
ACH-000652,0.162414196039
ACH-000653,-0.042217728146699995
ACH-000657,0.157149612488
ACH-000658,0.18101382785
ACH-000661,0.21892304000399998
ACH-000662,-0.049414518521400004
ACH-000663,0.10077836391100001
ACH-000665,0.10895232499000002
ACH-000671,0.0213695969104
ACH-000673,0.0656560376055
ACH-000676,-0.0993133098528
ACH-000677,0.151539216649
ACH-000681,0.19732586508699998
ACH-000682,0.0918306720683
ACH-000683,0.0679287455613
ACH-000684,0.207204252192
ACH-000688,0.188656114432
ACH-000693,-0.00186550448599
ACH-000694,0.14591197866
ACH-000695,0.311955529483
ACH-000696,0.036936434089
ACH-000697,-0.1618644873
ACH-000699,0.126096580468
ACH-000701,-0.041067557923699996
ACH-000706,0.0801737247738
ACH-000711,-0.0273006942875
ACH-000713,0.136977146172
ACH-000714,0.16215561721400001
ACH-000718,0.0727496614068
ACH-000720,0.102954778256
ACH-000721,0.140122860545
