,ZSCAN5B (342933)
ACH-000004,-0.1748033888
ACH-000007,-0.25550057639400003
ACH-000009,-0.137441561845
ACH-000011,-0.15718678328299998
ACH-000012,-0.016034898896899998
ACH-000013,-0.285031891818
ACH-000014,-0.06313739668440001
ACH-000015,-0.11347661083100001
ACH-000017,0.0418826325166
ACH-000018,-0.317210327652
ACH-000019,-0.216395351413
ACH-000021,-0.0152036787663
ACH-000022,-0.360639367581
ACH-000025,-0.018817971345900002
ACH-000028,0.0290496423092
ACH-000030,-0.464149851625
ACH-000035,0.15705209648399998
ACH-000036,-0.10122603352600001
ACH-000037,-0.0932381876155
ACH-000039,-0.0428960335389
ACH-000040,0.006979478380409999
ACH-000041,0.116631158697
ACH-000042,0.104469317619
ACH-000045,-0.157767624925
ACH-000047,-0.0977473630609
ACH-000052,-0.08948842788349999
ACH-000053,-0.178310113062
ACH-000054,-0.289419694821
ACH-000055,0.27352825862700003
ACH-000060,0.00656706997402
ACH-000067,-0.18613087861699998
ACH-000070,0.015747216496700002
ACH-000075,-0.310014412856
ACH-000078,-0.11802138408700001
ACH-000082,-0.138757033345
ACH-000085,-0.0586660241085
ACH-000086,-0.215763319293
ACH-000087,-0.20310176128899998
ACH-000092,-0.258393250041
ACH-000095,-0.24117599297800002
ACH-000097,-0.319681289205
ACH-000098,-0.294809487232
ACH-000099,-0.200554622226
ACH-000108,0.087394187698
ACH-000113,-0.115849866648
ACH-000115,-0.22241635469
ACH-000116,0.135596576207
ACH-000118,0.164029498188
ACH-000120,0.290344412775
ACH-000123,0.010667446024
ACH-000127,-0.173209091293
ACH-000128,-0.263719021263
ACH-000132,-0.0371000425605
ACH-000133,-0.17708281127599998
ACH-000137,0.24648070648899997
ACH-000138,-0.172250269676
ACH-000142,-0.171575985893
ACH-000143,-0.0365789079235
ACH-000146,-0.22364785989900002
ACH-000148,0.0062967841868
ACH-000150,0.149294480411
ACH-000152,-0.196353164176
ACH-000153,-0.16018900749099999
ACH-000159,-0.167160288941
ACH-000160,-0.150977442976
ACH-000163,-0.223294033251
ACH-000167,-0.185233359147
ACH-000168,-0.279714334414
ACH-000169,-0.0318343955458
ACH-000178,-0.150138553197
ACH-000182,-0.168515348928
ACH-000183,-0.0429191886005
ACH-000188,0.050381328137600004
ACH-000189,0.0224560835135
ACH-000190,0.0473873410202
ACH-000198,-0.372016737078
ACH-000204,-0.119017129177
ACH-000206,-0.107505926552
ACH-000207,-0.0048500273830900005
ACH-000211,-0.0592803668088
ACH-000215,-0.166106335674
ACH-000221,-0.07875717718339999
ACH-000222,0.021321899241999998
ACH-000223,-0.000397305712099
ACH-000226,0.0175220608588
ACH-000227,0.0462337894051
ACH-000228,0.015324069086599999
ACH-000231,0.013730706971499999
ACH-000232,-0.08787309082969999
ACH-000233,-0.12230586209899999
ACH-000234,-0.0227103738338
ACH-000235,-0.0798565559391
ACH-000237,-0.275122775151
ACH-000238,-0.034071109866999995
ACH-000243,-0.104592795748
ACH-000244,-0.42572890146
ACH-000246,-0.266150277883
ACH-000248,-0.10385465397600001
ACH-000250,-0.031568885691
ACH-000251,0.0737511228857
ACH-000253,-0.0257946570095
ACH-000255,-0.0535789547389
ACH-000256,-0.164673339233
ACH-000257,0.152282717891
ACH-000258,-0.269092403644
ACH-000259,-0.028576937300900003
ACH-000260,-0.12812650878100001
ACH-000261,-0.134764706819
ACH-000262,-0.592105874984
ACH-000263,-0.131041408913
ACH-000264,0.010980327055600002
ACH-000265,-0.00885185431057
ACH-000266,0.0205448760211
ACH-000272,0.00274629264279
ACH-000273,-0.08541958358519999
ACH-000274,-0.227619111833
ACH-000277,-0.0339844026458
ACH-000278,0.103098145815
ACH-000279,-0.212137736642
ACH-000280,-0.182232675156
ACH-000281,0.0848467671387
ACH-000288,0.009553793733780002
ACH-000291,-0.125600193481
ACH-000293,-0.176941688188
ACH-000294,-0.21728496870499997
ACH-000295,-0.27608691709000005
ACH-000296,-0.179655524837
ACH-000302,-0.49449925913000004
ACH-000304,-0.0377042983973
ACH-000307,-0.09205327103389999
ACH-000308,-0.150977334755
ACH-000310,0.0042225849511000006
ACH-000311,0.16255275730399998
ACH-000312,0.172338721435
ACH-000315,-0.272682271642
ACH-000316,-0.128608988035
ACH-000317,0.00449926139922
ACH-000318,-0.113432118363
ACH-000319,-0.0622463042115
ACH-000320,0.244914448815
ACH-000322,0.15748308238199998
ACH-000323,-0.08265772040630001
ACH-000324,-0.21901290629200001
ACH-000329,-0.22310775694499999
ACH-000330,0.265435894785
ACH-000331,-0.181742647003
ACH-000332,-0.0681268462984
ACH-000334,-0.212320541443
ACH-000335,-0.0766360098211
ACH-000336,-0.148483832108
ACH-000337,-0.148875293961
ACH-000339,-0.09675944961639998
ACH-000341,-0.526821638516
ACH-000348,-0.0300577574271
ACH-000350,-0.0368686645825
ACH-000352,0.00694269448332
ACH-000356,0.06011868995130001
ACH-000361,-0.12378005278200001
ACH-000362,-0.111829044336
ACH-000363,-0.185769649586
ACH-000364,-0.333336244748
ACH-000365,-0.18229646862799997
ACH-000366,-0.216881892438
ACH-000368,0.031139696732900003
ACH-000374,0.0370192435581
ACH-000375,-0.150958305314
ACH-000376,-0.0304257772108
ACH-000381,-0.037849496229199996
ACH-000383,-0.09630461889019999
ACH-000387,-0.13376416263000002
ACH-000389,-0.285236820275
ACH-000390,-0.0607088175352
ACH-000393,-0.38330752875600005
ACH-000395,-0.451849219722
ACH-000397,-0.21012863896200001
ACH-000401,0.233052284388
ACH-000402,-0.0173683502084
ACH-000403,-0.20042385685800002
ACH-000404,-0.284866897149
ACH-000406,-0.018322258509
ACH-000407,-0.0384486247824
ACH-000408,0.04210944964919999
ACH-000410,-0.308833667506
ACH-000411,-0.0423288232314
ACH-000414,-0.011707296499100002
ACH-000415,0.133634100443
ACH-000416,-0.016324074325700003
ACH-000420,0.00567234601309
ACH-000421,-0.131794383482
ACH-000424,0.0319052181254
ACH-000425,-0.05566655561980001
ACH-000426,0.00105470891447
ACH-000427,-0.119478513302
ACH-000433,-0.21105751899999997
ACH-000436,0.0180871365919
ACH-000444,-0.323150230942
ACH-000445,0.08271490435610002
ACH-000448,0.11311436471200001
ACH-000450,0.281581507152
ACH-000452,-0.09345420293649999
ACH-000454,-0.139165710374
ACH-000458,-0.0727761998365
ACH-000459,-0.288441030137
ACH-000460,-0.143225160403
ACH-000461,-0.18078253732799998
ACH-000463,-0.132892492149
ACH-000464,0.0203339530624
ACH-000466,0.0276933984469
ACH-000467,-0.0428051575957
ACH-000468,-0.329308803386
ACH-000469,-0.09035744859889999
ACH-000470,-0.26155322877500004
ACH-000471,-0.199572382446
ACH-000472,-0.0779673491357
ACH-000473,-0.131220211597
ACH-000475,-0.20231950677299998
ACH-000476,-0.136054606712
ACH-000477,-0.199277938891
ACH-000480,-0.204564865986
ACH-000481,-0.022525495695199998
ACH-000483,0.048951392471400006
ACH-000484,-0.037466783775
ACH-000485,-0.262276976779
ACH-000486,0.0410597407398
ACH-000487,-0.07794652662
ACH-000488,-0.16842161290899998
ACH-000490,-0.077626579741
ACH-000491,0.174049800831
ACH-000495,-0.139808414419
ACH-000496,0.0478258605382
ACH-000499,-0.334460267285
ACH-000500,-0.508683249987
ACH-000502,0.0171580896516
ACH-000503,-0.22757493581500002
ACH-000505,-0.178625619982
ACH-000507,-0.0795847623759
ACH-000510,-0.113757176294
ACH-000511,-0.129979782734
ACH-000512,-0.330008914015
ACH-000516,-0.24002021754900002
ACH-000517,-0.17558742802700003
ACH-000518,-0.0630466043435
ACH-000520,-0.09497578968010001
ACH-000521,0.026002413959999998
ACH-000522,-0.201562182363
ACH-000524,-0.0326116504512
ACH-000527,0.0169340737294
ACH-000528,-0.160528387456
ACH-000537,-0.130606461506
ACH-000541,-0.31460764022599996
ACH-000542,-0.227680794331
ACH-000544,0.044307908438400004
ACH-000545,-0.0434272821648
ACH-000547,-0.166705631377
ACH-000548,-0.235178936429
ACH-000549,-0.18864237170499998
ACH-000550,-0.158310962638
ACH-000552,-0.0865246320242
ACH-000556,-0.0750983412847
ACH-000557,-0.330186646516
ACH-000570,-0.167671938733
ACH-000571,-0.137975059113
ACH-000573,-0.282784843352
ACH-000576,-0.162198917871
ACH-000580,0.208208733454
ACH-000584,-0.253383736089
ACH-000585,-0.0222038279721
ACH-000588,-0.0189451853018
ACH-000589,0.0787016856736
ACH-000591,0.015250184737
ACH-000593,-0.144134827083
ACH-000600,-0.18164378579999998
ACH-000601,0.09599662979810002
ACH-000604,-0.28976240072500004
ACH-000605,0.0627781788947
ACH-000606,0.16552344014
ACH-000608,-0.156217750035
ACH-000614,0.06363056560769999
ACH-000616,-0.0213437917612
ACH-000618,-0.05407238440499999
ACH-000619,0.08316073647460001
ACH-000620,-0.626817126624
ACH-000621,0.124259854728
ACH-000622,-0.09755630185820001
ACH-000623,-0.0379670335142
ACH-000624,-0.059520183482
ACH-000627,-0.37242719056699997
ACH-000630,-0.14529111196
ACH-000632,0.0686664436756
ACH-000633,-0.15255959436799998
ACH-000637,-0.250707054964
ACH-000638,0.195244430409
ACH-000646,-0.561745547513
ACH-000647,-0.11301853371
ACH-000648,0.0992008170783
ACH-000649,-0.16224895010399998
ACH-000651,0.091795380899
ACH-000652,-0.09790729600810001
ACH-000653,-0.239759707027
ACH-000657,-0.0217596135575
ACH-000658,-0.146329870999
ACH-000661,-0.266569319594
ACH-000662,-0.17797707591200002
ACH-000663,0.0026930135208000005
ACH-000665,0.0758515690337
ACH-000671,-0.293474260207
ACH-000673,-0.176917835731
ACH-000676,-0.0454064705354
ACH-000677,-0.18173027875999997
ACH-000681,0.020973330959799998
ACH-000682,0.027018435520799997
ACH-000683,-0.0973686007983
ACH-000684,0.199775294151
ACH-000688,-0.24645387351999998
ACH-000693,0.07413507179439999
ACH-000694,-0.021890149263499997
ACH-000695,-0.357006424893
ACH-000696,0.040143697549400004
ACH-000697,-0.0134974542439
ACH-000699,-0.166419863543
ACH-000701,-0.22800928292199998
ACH-000706,-0.08318615388719999
ACH-000711,-0.0178972643636
ACH-000713,0.036131475647800004
ACH-000714,-0.202258742022
ACH-000718,0.00225886933773
ACH-000720,-0.09241123641410001
ACH-000721,-0.124134709845
ACH-000724,-0.25223206316
ACH-000725,-0.140929861922
ACH-000732,0.0376935536542
ACH-000734,-0.135388333649
ACH-000735,-0.036170146464800004
ACH-000736,-0.273302172524
ACH-000738,-0.11601095718900001
ACH-000746,-0.16328216177100002
ACH-000747,0.09954389010430001
ACH-000748,-0.12108916985200001
ACH-000753,0.010845264426100001
ACH-000756,-0.022141274861
ACH-000757,0.0936060021029
ACH-000758,-0.10077427727299999
ACH-000760,-0.0795607173621
ACH-000763,-0.073385372752
ACH-000764,-0.132869583289
ACH-000765,-0.190052956674
ACH-000766,-0.0840768574871
ACH-000767,-0.196804239922
ACH-000768,0.068548257529
ACH-000769,-0.0133300173119
ACH-000770,-0.19276682958500002
ACH-000771,-0.212067402181
ACH-000773,-0.198452488772
ACH-000776,-0.14992071881
ACH-000777,-0.314470397901
ACH-000778,-0.165762207794
ACH-000781,0.0473071584779
ACH-000782,0.014005486787199999
ACH-000783,-0.061748803129
ACH-000784,-0.044916923593300004
ACH-000785,-0.011265930248100001
ACH-000787,-0.283161008631
ACH-000788,-0.09741578267539998
ACH-000791,0.0730338136756
ACH-000792,-0.23342838300299998
ACH-000794,-0.00044620996810000005
ACH-000796,-0.126123326416
ACH-000799,-0.0015991658175799998
ACH-000800,-0.20501054939
ACH-000802,-0.137025239487
ACH-000804,-0.0569919441184
ACH-000805,-0.22780259043900003
ACH-000809,-0.206949133128
ACH-000810,0.00822037542112
ACH-000811,-0.23497554201499998
ACH-000817,-0.29245265401799997
ACH-000819,0.0407707972258
ACH-000820,-0.424342929625
ACH-000821,-0.44719083194
ACH-000822,-0.18663682604200002
ACH-000823,-0.183067510841
ACH-000824,-0.09739252746850001
ACH-000827,0.024510026850400005
ACH-000829,-0.17353165126200001
ACH-000831,0.0466818767848
ACH-000832,0.293884763316
