,OR2T3 (343173)
ACH-000004,-0.21325615495900002
ACH-000007,-0.42057421657300004
ACH-000009,-0.390324792759
ACH-000011,-0.0269512834005
ACH-000012,-0.184917546092
ACH-000013,-0.106988667588
ACH-000014,-0.12819557932
ACH-000015,-0.13828492978700002
ACH-000017,-0.163829944206
ACH-000018,-0.0989387829417
ACH-000019,0.11880628032500001
ACH-000021,-0.159807103069
ACH-000022,-0.300893170747
ACH-000025,-0.197035412289
ACH-000028,-0.169588401714
ACH-000030,-0.17803801897799998
ACH-000035,-0.15606164603599998
ACH-000036,-0.398517657373
ACH-000037,-0.19128603818
ACH-000039,-0.152398516618
ACH-000040,-0.34114680540200004
ACH-000041,-0.191559916424
ACH-000042,-0.262381773817
ACH-000045,-0.167469725268
ACH-000047,-0.321298030359
ACH-000052,-0.19786497475900003
ACH-000053,-0.240782828649
ACH-000054,-0.344381587452
ACH-000055,-0.164649154155
ACH-000060,-0.219405101145
ACH-000067,-0.385081504348
ACH-000070,-0.132208378084
ACH-000075,-0.189123490889
ACH-000078,-0.352970204074
ACH-000082,-0.273687059522
ACH-000085,-0.0183088632068
ACH-000086,-0.21368073435499998
ACH-000087,-0.154477202288
ACH-000092,-0.130170172252
ACH-000095,-0.314749497553
ACH-000097,-0.26099377679900004
ACH-000098,-0.28954653156300003
ACH-000099,-0.101826152884
ACH-000108,-0.223741033486
ACH-000113,-0.37930767916100006
ACH-000115,-0.0565765231154
ACH-000116,-0.26733519740899997
ACH-000118,-0.12975768557
ACH-000120,-0.20417234285900002
ACH-000123,-0.28992354310400004
ACH-000127,-0.105072790096
ACH-000128,-0.272723793964
ACH-000132,-0.22494775076499998
ACH-000133,-0.0091843204737
ACH-000137,-0.312295232204
ACH-000138,-0.29224278594700004
ACH-000142,-0.23437356951299998
ACH-000143,-0.254009691604
ACH-000146,-0.377712983261
ACH-000148,-0.219659273806
ACH-000150,-0.364366462805
ACH-000152,-0.174150269573
ACH-000153,-0.218269290559
ACH-000159,-0.07620448952489998
ACH-000160,-0.08888246756660001
ACH-000163,-0.247625261091
ACH-000167,-0.351808369686
ACH-000168,-0.27247778237799997
ACH-000169,-0.242057665653
ACH-000178,-0.245341775348
ACH-000182,-0.079228003036
