,GALT (2592)
ACH-000004,-0.18742040474899999
ACH-000007,0.265856739549
ACH-000009,-0.22127148836399999
ACH-000011,-0.00798016400295
ACH-000012,0.00863108442857
ACH-000013,-0.09932402757810001
ACH-000014,-0.0733938580629
ACH-000015,-0.199963784293
ACH-000017,-0.0514369633226
ACH-000018,0.0437904038856
ACH-000019,0.127535676412
ACH-000021,-0.15650340814000002
ACH-000022,0.0473650247131
ACH-000025,0.0471318678423
ACH-000028,0.020990536374599997
ACH-000030,-0.15101880303600002
ACH-000035,0.06890268849289999
ACH-000036,-0.137133787419
ACH-000037,-0.207755380322
ACH-000039,-0.306596615894
ACH-000040,-0.032549928967499996
ACH-000041,-0.13845879648
ACH-000042,-0.0113380933344
ACH-000045,0.14556181490999998
ACH-000047,-0.111203508507
ACH-000052,0.025373123541599995
ACH-000053,-0.010888469008
ACH-000054,-0.0125462378923
ACH-000055,-0.244473390861
ACH-000060,-0.046040399593400005
ACH-000067,-0.07874028412499999
ACH-000070,-0.187350367817
ACH-000075,-0.159689393002
ACH-000078,-0.0782012741417
ACH-000082,-0.06817113292390001
ACH-000085,-0.0437658097915
ACH-000086,0.251204918614
ACH-000087,0.20350081777399998
ACH-000092,-0.222365661248
ACH-000095,0.0558887297141
ACH-000097,-0.06638272885680001
ACH-000098,-0.0108372965842
ACH-000099,0.0479573015157
ACH-000108,0.09669827589220001
ACH-000113,0.0638931284207
ACH-000115,0.132251904771
ACH-000116,0.08985324669510002
ACH-000118,-0.008680141443780001
ACH-000120,0.0148502193062
ACH-000123,-0.10427968844699999
ACH-000127,0.00957627812133
ACH-000128,0.23432434316999998
ACH-000132,0.00603249786268
ACH-000133,-0.0021309090149700003
ACH-000137,0.0974939728034
ACH-000138,-0.0265243612806
ACH-000142,0.00350251727594
ACH-000143,0.00642533252052
ACH-000146,-0.20388481531
ACH-000148,-0.119599593192
ACH-000150,-0.0857241329927
ACH-000152,0.07961200711619999
ACH-000153,-0.09222221982899999
