,PACSIN3 (29763)
ACH-000341,-0.583555508105
ACH-000348,-0.35265584211499995
ACH-000350,-0.173266118862
ACH-000352,-0.299077941354
ACH-000356,-0.491886964526
ACH-000361,-0.372534415173
ACH-000362,-0.0632337600403
ACH-000363,-0.336378965632
ACH-000364,-0.222630752015
ACH-000365,-0.22192577407699998
ACH-000366,-0.293694222569
ACH-000368,-0.497398445082
ACH-000374,-0.35875592054899996
ACH-000375,-0.267523509977
ACH-000376,-0.35499365244000003
ACH-000381,-0.137508782352
ACH-000383,-0.0925780433152
ACH-000387,-0.35683458014700004
ACH-000389,-0.0584248609387
ACH-000390,-0.287176864218
ACH-000393,-0.48752376354099997
ACH-000395,-0.243165230709
ACH-000397,-0.244367507194
ACH-000401,-0.448004211503
ACH-000402,-0.185393106011
ACH-000403,-0.335197360792
ACH-000404,-0.32078300953600003
ACH-000406,-0.291776069217
ACH-000407,-0.238599606391
ACH-000408,-0.443679190687
ACH-000410,-0.265781524496
ACH-000411,-0.19149046862500002
ACH-000414,-0.281146882004
ACH-000415,-0.574960861684
ACH-000416,-0.0971314299668
ACH-000420,-0.0787118244105
ACH-000421,-0.315974733929
ACH-000424,-0.160344643847
ACH-000425,-0.241333071847
ACH-000426,-0.3387205122
ACH-000427,-0.456624738173
ACH-000433,-0.244447089111
ACH-000436,-0.212684156874
ACH-000444,-0.155899418031
ACH-000445,-0.330707999802
ACH-000448,-0.230538586725
ACH-000450,-0.369379870529
ACH-000452,-0.259399241427
ACH-000454,-0.32596258966999997
ACH-000458,-0.3098599878
ACH-000459,0.09837589906670001
ACH-000460,-0.248805658064
ACH-000461,-0.39952144936899997
ACH-000463,-0.165031149303
ACH-000464,-0.203325387238
ACH-000466,-0.194459916508
ACH-000467,-0.177683717579
ACH-000468,-0.398673523288
ACH-000469,-0.330857928824
ACH-000470,-0.258158883949
ACH-000471,-0.318493629254
ACH-000472,-0.375991213875
ACH-000473,-0.217413787919
ACH-000475,-0.285368478281
ACH-000476,-0.39059597248499994
ACH-000477,-0.165375297084
ACH-000480,-0.175349583193
ACH-000481,-0.135898926688
ACH-000483,-0.29448568614
ACH-000484,-0.109770828891
ACH-000485,-0.359312255321
ACH-000486,-0.31939351513
ACH-000487,-0.479085371386
ACH-000488,-0.22245736358600002
ACH-000490,-0.324060740175
ACH-000491,-0.287069546287
ACH-000495,-0.49815354670699996
ACH-000496,-0.171965649679
ACH-000499,-0.306807418609
ACH-000500,-0.708849106487
ACH-000502,-0.274125522354
ACH-000503,-0.141094418379
ACH-000505,-0.28032163914999997
ACH-000507,-0.33973509636200006
ACH-000510,-0.40312408907799996
ACH-000511,-0.251591425544
ACH-000512,-0.5480126121
ACH-000516,-0.35298164794799997
ACH-000517,-0.399370770936
ACH-000518,-0.33521175440400003
ACH-000520,-0.319819797771
ACH-000521,-0.10033935080499999
ACH-000522,-0.325791322051
ACH-000524,-0.346495581646
ACH-000527,-0.124420493072
ACH-000528,-0.203544535339
ACH-000537,-0.258484886077
ACH-000541,-0.45265050849699995
ACH-000542,-0.236483467985
ACH-000544,-0.19211015526500003
ACH-000545,-0.30876126996
ACH-000547,-0.40091308802000003
ACH-000548,-0.0776301951142
ACH-000549,-0.104554188362
ACH-000550,-0.26679134336599997
ACH-000552,-0.160972872455
ACH-000556,-0.243431143211
ACH-000557,-0.307811863782
ACH-000570,-0.420191711967
ACH-000571,-0.290712221695
ACH-000573,-0.37812426958400003
ACH-000576,-0.412862576952
ACH-000580,-0.23254545919
ACH-000584,-0.218748279923
ACH-000585,-0.268016402058
ACH-000588,-0.267762836878
ACH-000589,-0.17547358142900002
ACH-000591,-0.381066475891
ACH-000593,-0.290673049295
ACH-000600,-0.386167788696
ACH-000601,-0.23588596440200002
ACH-000604,-0.317654645572
ACH-000605,-0.347481600937
ACH-000606,-0.281149046756
ACH-000608,-0.292602567342
ACH-000614,-0.511129776372
ACH-000616,-0.29081419581900003
ACH-000618,-0.244469164732
ACH-000619,-0.431583352566
ACH-000620,-0.053450645061300005
ACH-000621,-0.15633423553200002
ACH-000622,-0.47127985408100004
ACH-000623,-0.457630257853
ACH-000624,-0.308804314423
ACH-000627,-0.359560037993
ACH-000630,-0.153477129996
ACH-000632,-0.267721222643
ACH-000633,-0.184428515236
ACH-000637,-0.169906704963
ACH-000638,-0.197490029702
ACH-000646,-0.287859784431
ACH-000647,-0.379875452285
ACH-000648,-0.5423693863979999
ACH-000649,-0.203921143764
ACH-000651,-0.27692953897
ACH-000652,-0.117595635515
ACH-000653,-0.164643351839
ACH-000657,-0.257541817108
ACH-000658,-0.493050534682
ACH-000661,-0.29962767251600003
ACH-000662,-0.141804316293
ACH-000663,-0.35240352074000003
ACH-000665,-0.433361711947
ACH-000671,-0.303682816719
ACH-000673,-0.46150640840499996
ACH-000676,-0.228246358828
ACH-000677,-0.0923797904586
ACH-000681,-0.145943867327
ACH-000682,-0.18271145461599997
ACH-000683,-0.270538057465
ACH-000684,-0.38849529959600004
ACH-000688,-0.565363648263
ACH-000693,-0.428617515364
ACH-000694,-0.156437290841
ACH-000695,0.0129319236233
ACH-000696,-0.25940040277
ACH-000697,-0.163048601781
ACH-000699,-0.370721600087
ACH-000701,-0.0961739284499
ACH-000706,-0.305318210737
ACH-000711,-0.32566433895799995
ACH-000713,-0.33836658983199996
ACH-000714,-0.111823838006
ACH-000718,-0.19128892493500002
ACH-000720,-0.38180424282799996
ACH-000721,-0.268423243071
ACH-000724,-0.48088738738000003
ACH-000725,-0.351509087808
ACH-000732,-0.0966532384264
ACH-000734,-0.241191234452
ACH-000735,-0.331931928579
ACH-000736,-0.475946068691
ACH-000738,-0.42260103853500003
ACH-000746,-0.196764136024
ACH-000747,-0.22496201993
ACH-000748,-0.22479449495499998
ACH-000753,-0.232095211297
ACH-000756,-0.459334385243
ACH-000757,-0.418399854921
ACH-000758,-0.35720487727899997
ACH-000760,-0.055230810058000006
ACH-000763,-0.217962012506
ACH-000764,0.11714257746500001
ACH-000765,-0.378437507843
ACH-000766,-0.277535682256
ACH-000767,-0.305214247264
ACH-000768,-0.324683887564
ACH-000769,-0.18065873824200002
ACH-000770,-0.36776675040600004
ACH-000771,-0.0858082237447
ACH-000773,-0.325963403508
ACH-000776,-0.130473204123
ACH-000777,-0.234055151335
ACH-000778,-0.312290826533
ACH-000781,-0.31473603550900003
ACH-000782,-0.324853153627
ACH-000783,0.036607570655400004
ACH-000784,-0.364157393073
ACH-000785,-0.384214524405
ACH-000787,-0.25973537725400003
ACH-000788,-0.301539409045
ACH-000791,-0.379838352623
ACH-000792,-0.24643474973299997
ACH-000794,-0.20883885496
ACH-000796,-0.21122791910799998
ACH-000799,-0.252439722194
ACH-000800,-0.15483557558900002
ACH-000802,-0.11181532862600001
ACH-000804,-0.29990896318000004
ACH-000805,-0.180280721386
ACH-000809,-0.245829346783
ACH-000810,-0.113150257238
ACH-000811,-0.142054604528
ACH-000817,-0.587913933605
ACH-000819,-0.293234731553
ACH-000820,-0.209979335416
ACH-000821,-0.32140372636799996
ACH-000822,-0.344790135035
ACH-000823,-0.33821209043300005
ACH-000824,-0.200397682525
ACH-000827,-0.24231337664500002
ACH-000829,-0.55029695173
ACH-000831,-0.376542165596
ACH-000832,-0.453027421784
ACH-000833,-0.19085521351399998
ACH-000834,-0.16979306342199998
ACH-000835,-0.127361455383
ACH-000836,-0.28274151261999997
ACH-000837,-0.152591363437
ACH-000838,-0.241793461732
ACH-000839,-0.306914463962
ACH-000840,-0.181502202947
ACH-000841,-0.318492287036
ACH-000843,-0.5045769504819999
ACH-000846,-0.47767333431000003
ACH-000847,0.0790977397974
ACH-000848,-0.212927836373
ACH-000849,-0.17000546790999999
ACH-000851,-0.238408647036
ACH-000855,-0.437352041458
ACH-000856,-0.0907553112633
ACH-000858,-0.123305137064
ACH-000859,-0.161090962616
ACH-000861,-0.206415569703
ACH-000862,-0.13884404495
ACH-000865,-0.306064021409
ACH-000866,-0.33457631825399997
ACH-000867,-0.336744401111
ACH-000869,-0.26767289678000006
ACH-000872,-0.270004632368
ACH-000873,-0.193703111659
ACH-000876,-0.0998290466377
ACH-000878,-0.39889182883
ACH-000880,-0.227963452893
ACH-000881,-0.191654087673
ACH-000882,-0.127936118924
ACH-000884,-0.24966025142499998
ACH-000885,-0.176862368117
ACH-000887,-0.24566234086199998
ACH-000888,-0.319981198947
ACH-000889,-0.129375219053
ACH-000890,-0.25510410071199996
ACH-000896,-0.313475150287
ACH-000898,-0.24126745545000003
ACH-000900,-0.397021405773
ACH-000901,-0.17078792907499998
ACH-000905,-0.0630597168268
ACH-000906,-0.23554462014000002
ACH-000907,-0.36930614422200003
ACH-000910,-0.206539607549
ACH-000911,-0.163637177229
ACH-000912,-0.273673467847
ACH-000913,-0.136865444467
ACH-000915,-0.254186216599
ACH-000916,-0.637327756073
ACH-000917,-0.303060056336
ACH-000921,-0.251290005095
ACH-000924,-0.181086784929
ACH-000926,-0.054093361116899996
ACH-000928,-0.19674735261100001
ACH-000929,-0.113930213607
ACH-000932,-0.030353935024000002
ACH-000935,-0.24501109920800002
ACH-000936,-0.0948041450528
ACH-000937,-0.30334097383999997
ACH-000938,-0.264908452859
ACH-000939,-0.142448707434
ACH-000941,-0.34042733153300003
ACH-000943,-0.254461511398
ACH-000946,-0.298754175693
ACH-000947,-0.13907309211899999
ACH-000948,-0.209721809898
ACH-000950,-0.170987972692
ACH-000953,-0.21096488339400002
ACH-000957,-0.720112341318
ACH-000958,-0.597526395448
ACH-000960,-0.282476070337
ACH-000963,-0.38017644408699997
ACH-000968,-0.136763992137
ACH-000969,-0.24135124885200002
ACH-000973,-0.352691670814
ACH-000974,-0.234878592009
ACH-000975,-0.342057074062
ACH-000976,-0.0971307618335
ACH-000978,0.154334287495
ACH-000980,-0.22512510831000002
ACH-000984,-0.12454843731899999
ACH-000986,-0.318417338994
ACH-000988,-0.289270316402
ACH-000993,-0.29829592986299996
ACH-000994,-0.159425262759
ACH-000996,-0.355654563722
ACH-001001,-0.212596339867
ACH-001020,-0.339221727547
ACH-001028,-0.253104599341
ACH-001031,-0.22392554503400003
ACH-001038,-0.308022622516
ACH-001048,-0.282329814034
ACH-001050,-0.295726261269
ACH-001053,-0.178394678231
ACH-001054,-0.175204381443
ACH-001061,-0.21355943658399998
ACH-001067,-0.138756612608
ACH-001075,-0.150909914205
ACH-001096,-0.308331353456
ACH-001128,-0.283864636682
ACH-001134,-0.190309018611
ACH-001151,-0.311743449763
ACH-001163,-0.180312263618
ACH-001164,-0.235863809664
ACH-001173,-0.233365699529
ACH-001183,-0.298214550183
ACH-001184,-0.0799857975962
ACH-001190,-0.477789516439
ACH-001192,-0.20065170902499999
ACH-001193,0.04419214682030001
ACH-001196,-0.378188324093
ACH-001197,-0.360511700281
ACH-001205,-0.198205741892
ACH-001211,-0.16358357407500002
ACH-001212,-0.200919297258
ACH-001228,-0.23456890286600002
ACH-001232,-0.0890417628541
ACH-001239,-0.167410519305
ACH-001274,-0.136820101611
ACH-001275,-0.292569038849
ACH-001277,-0.235608822998
ACH-001278,-0.232541646772
ACH-001280,-0.0180573787332
ACH-001283,-0.20720573420699998
ACH-001289,-0.236113712332
ACH-001295,-0.19557288300200001
ACH-001300,-0.217218361158
ACH-001301,-0.496426858116
ACH-001302,-0.294122596089
ACH-001303,-0.202512623849
ACH-001306,-0.220974329853
ACH-001318,-0.28780061627
ACH-001322,-0.282274908062
ACH-001328,-0.153274125209
ACH-001332,-0.339351009687
ACH-001333,-0.42829534042499995
ACH-001336,-0.299067184538
ACH-001340,-0.35147554562399996
ACH-001346,-0.358877735088
ACH-001353,-0.255631976972
ACH-001354,-0.441777786
ACH-001367,-0.6607445575299999
ACH-001368,-0.194700385073
ACH-001374,-0.0024925669083200003
ACH-001375,-0.111867959209
ACH-001377,-0.21739836789099998
ACH-001380,-0.143634939876
ACH-001391,-0.31371926544100004
ACH-001407,-0.21972326107299997
ACH-001408,-0.282248924377
ACH-001413,-0.217470677375
ACH-001430,-0.461080736954
ACH-001431,-0.19124872111400001
ACH-001450,-0.272276450233
ACH-001496,-0.227547177115
ACH-001500,-0.014478697432600001
ACH-001521,-0.221598548844
ACH-001523,-0.203645305299
ACH-001532,-0.288744574328
ACH-001536,-0.277191211131
ACH-001550,-0.158556797961
ACH-001552,-0.229636980537
ACH-001554,-0.245155242839
ACH-001645,-0.284105004694
ACH-001654,-0.392795775472
ACH-001715,-0.0237819247254
ACH-001735,-0.23295758474599998
ACH-001736,-0.17066415701200002
ACH-001737,-0.0228612849035
ACH-001740,-0.182928339573
ACH-001745,-0.219205714483
ACH-001750,-0.23699148954100002
ACH-001765,-0.306953208299
ACH-001956,-0.224494372391
ACH-001957,-0.31246091054200004
