,FCGR3B (2215)
ACH-000004,0.34555676835199994
ACH-000007,0.292804428596
ACH-000009,0.24143299053800002
ACH-000011,0.13175525876299998
ACH-000012,0.33741391909
ACH-000013,0.31893053528299997
ACH-000014,0.218792142382
ACH-000015,0.16633301466800002
ACH-000017,0.343161637513
ACH-000018,0.246581149321
ACH-000019,0.100061706998
ACH-000021,0.277996706348
ACH-000022,0.256941471152
ACH-000025,0.150374515617
ACH-000028,0.317498068982
ACH-000030,0.39810693452299994
ACH-000035,0.434677430441
ACH-000036,0.33070408691500003
ACH-000037,0.397544451624
ACH-000039,0.388538800864
ACH-000040,0.041862003748
ACH-000041,0.36710873965499996
ACH-000042,0.314231895772
ACH-000045,0.0644950699796
ACH-000047,0.352786729723
ACH-000052,0.0996437529277
ACH-000053,0.280056261576
ACH-000054,0.181738191556
ACH-000055,0.34953472415700004
ACH-000060,0.532025721034
ACH-000067,0.18944161688499997
ACH-000070,0.100339169526
ACH-000075,0.0852222256948
ACH-000078,0.455964458656
ACH-000082,0.384414487248
ACH-000085,0.09529078032379999
ACH-000086,0.45021269785499995
ACH-000087,-0.0789626728961
ACH-000092,0.33167932791099997
ACH-000095,0.33633893889300004
ACH-000097,0.23957153256299998
ACH-000098,0.351486690697
ACH-000099,0.0902969997383
ACH-000108,0.243545090595
ACH-000113,0.249333929837
ACH-000115,0.158496855574
ACH-000116,0.188992135742
ACH-000118,0.441583319914
ACH-000120,0.20645141233199998
ACH-000123,0.297348047563
ACH-000127,0.262268980469
ACH-000128,0.36704302042099995
ACH-000132,0.26398694370299997
ACH-000133,0.204409026272
ACH-000137,0.308782542989
ACH-000138,0.353105576511
ACH-000142,0.214640136173
ACH-000143,0.227901020741
ACH-000146,0.40894373190899996
ACH-000148,0.38878814644500004
ACH-000150,0.45369933913599997
ACH-000152,0.354546228004
ACH-000153,-0.0100747871191
ACH-000159,0.249736610332
ACH-000160,0.300083439765
ACH-000163,0.23971612570300002
ACH-000167,0.335992960023
ACH-000168,0.232085045873
ACH-000169,0.38833362619499995
ACH-000178,0.372714194606
ACH-000182,0.24161521599
ACH-000183,0.585858395112
ACH-000188,0.12850678980799998
ACH-000189,0.0597484733957
ACH-000190,0.265681775262
ACH-000198,0.23227906618500002
ACH-000204,0.30003893370900003
ACH-000206,0.433925455664
ACH-000207,0.083116387901
ACH-000211,0.19395584817400002
ACH-000215,0.239462942694
ACH-000221,0.482313629114
ACH-000222,0.221546707929
ACH-000223,0.106758028819
ACH-000226,0.387264736035
ACH-000227,0.525030733856
ACH-000228,0.32197129771099997
ACH-000231,0.23619409487399998
ACH-000232,0.13342779245
ACH-000233,0.313606445209
ACH-000234,0.166715834044
ACH-000235,0.45365986445600004
ACH-000237,0.348345198709
ACH-000238,0.36636365501699997
ACH-000243,0.326713631842
ACH-000244,0.34856584404700003
ACH-000246,0.37623792686499996
ACH-000248,0.319451891318
ACH-000250,0.37682585148000003
ACH-000251,0.17557221185
ACH-000253,0.161473241334
ACH-000255,0.185624645263
ACH-000256,0.20427412993799998
ACH-000257,0.23598991630399999
ACH-000258,-0.00536613642655
ACH-000259,0.324546691956
ACH-000260,0.454131120903
ACH-000261,0.409936869805
ACH-000262,0.08802121044089999
ACH-000263,0.42104760213799997
ACH-000264,0.21470646522599998
ACH-000265,0.44781656496399996
ACH-000266,0.363036812452
ACH-000272,0.152868996741
ACH-000273,0.127453613235
ACH-000274,0.382703380703
ACH-000277,0.172036894084
ACH-000278,0.174486479364
ACH-000279,0.663326557391
ACH-000280,0.30738021490899997
ACH-000281,0.607705106889
ACH-000288,0.24957087678800002
ACH-000291,0.22722910945500002
ACH-000293,0.305240484331
ACH-000294,0.41095551689599996
ACH-000295,0.0753078544366
ACH-000296,0.40210548814999997
ACH-000302,0.328001860903
ACH-000304,0.217716552093
ACH-000307,0.323189387903
ACH-000308,0.182645013313
ACH-000310,0.46109473529
ACH-000311,0.256082837065
ACH-000312,0.509936107896
ACH-000315,0.241673551795
ACH-000316,0.09841635145819999
ACH-000317,0.36711975350599996
ACH-000318,0.32478664659400003
ACH-000319,0.103776168663
ACH-000320,0.386092314723
ACH-000322,0.23021285907800002
ACH-000323,-0.033428901661700004
ACH-000324,0.38192559484399996
ACH-000329,0.427664608503
ACH-000330,0.305358610985
ACH-000331,0.307688430128
ACH-000332,0.42689065785999997
ACH-000334,0.44009150820299997
ACH-000335,0.209196788818
ACH-000336,0.20205888856100002
ACH-000337,0.16569088382000002
ACH-000339,0.27830360569699997
ACH-000341,0.116636018625
ACH-000348,0.24820928890299998
ACH-000350,0.358175080383
ACH-000352,0.284305193094
ACH-000356,0.425026551696
ACH-000361,0.24435196689
ACH-000362,0.191992675198
ACH-000363,0.165394356028
ACH-000364,0.135002148582
ACH-000365,0.278829572096
ACH-000366,0.260173060466
ACH-000368,0.338962199618
ACH-000374,0.159390949905
ACH-000375,-0.0818627509239
ACH-000376,0.226455477859
ACH-000381,0.10630150760299999
ACH-000383,0.340245308636
ACH-000387,0.38633235426
ACH-000389,0.0242865576661
ACH-000390,0.0619356651827
ACH-000393,0.213581487333
ACH-000395,0.479703085167
ACH-000397,0.250237162896
ACH-000401,0.29783113030999997
ACH-000402,0.36801070400799996
ACH-000403,0.176372267712
ACH-000404,0.395435004724
ACH-000406,0.384211532814
ACH-000407,0.36624174737899995
ACH-000408,0.34981123446199996
ACH-000410,0.205368918195
ACH-000411,0.0117375636745
ACH-000414,0.406833794973
ACH-000415,0.364345216268
ACH-000416,0.332482826822
ACH-000420,0.193130205103
ACH-000421,0.23430435884300002
ACH-000424,0.13243937580700002
ACH-000425,0.12785550483799998
ACH-000426,0.51383250672
ACH-000427,0.232369987184
ACH-000433,-0.000179517212727
ACH-000436,0.048492885782000006
ACH-000444,0.362112039635
ACH-000445,0.255070341141
ACH-000448,0.323798529868
ACH-000450,0.5093013304730001
ACH-000452,0.392202738595
ACH-000454,0.357870909406
ACH-000458,0.262779930714
ACH-000459,0.689629114227
ACH-000460,0.381413623422
ACH-000461,0.223503005689
ACH-000463,0.20034284989999998
ACH-000464,0.140952329895
ACH-000466,0.437179927789
ACH-000467,0.380500400884
ACH-000468,0.43723972361999996
ACH-000469,0.34296436312
ACH-000470,0.35020378937299995
ACH-000471,0.295560044885
ACH-000472,0.324727292563
ACH-000473,0.350745744858
ACH-000475,0.247521474641
ACH-000476,0.36004395508299997
ACH-000477,0.361763248761
ACH-000480,0.348996535016
ACH-000481,0.43183650902599996
ACH-000483,0.5613906282419999
ACH-000484,0.0533845958093
ACH-000485,0.36097215629100005
ACH-000486,0.311240327506
ACH-000487,0.28503110241
ACH-000488,0.2811581784
