,CANX (821)
ACH-000004,-0.353964119739
ACH-000007,-0.08446088797419998
ACH-000009,-0.199280793705
ACH-000011,-0.18018283442400002
ACH-000012,0.04659553534659999
ACH-000013,-0.0053983791986
ACH-000014,0.14132298015900002
ACH-000015,-0.19893793449900002
ACH-000017,0.11251336435499999
ACH-000018,0.0124792049514
ACH-000019,0.040575518727800006
ACH-000021,-0.08438469652730002
ACH-000022,-0.259708009169
ACH-000025,-0.11124172812899999
ACH-000028,-0.190598964632
ACH-000030,0.0230178705592
ACH-000035,0.0663421229098
ACH-000036,-0.0637484361055
ACH-000037,0.0884065750099
ACH-000039,-0.373421407259
ACH-000040,-0.07722175459069999
ACH-000041,0.0174841271079
ACH-000042,-0.203492225623
ACH-000045,0.18664613616
ACH-000047,-0.163916187532
ACH-000052,-0.243801393832
ACH-000053,-0.16898302825599998
ACH-000054,-0.20941780350699998
ACH-000055,-0.0287921021337
ACH-000060,0.0196908119209
ACH-000067,-0.00389273839894
ACH-000070,-0.0247690030712
ACH-000075,-0.15227653901
ACH-000078,-0.12303089076899999
ACH-000082,-0.0963134005556
ACH-000085,-0.017566019163400004
ACH-000086,-0.0969972595878
ACH-000087,-0.105470729724
ACH-000092,0.024705005850200003
ACH-000095,-0.14781626896199998
ACH-000097,0.0349026774287
ACH-000098,-0.35341301158200006
ACH-000099,-0.25789386367
ACH-000108,-0.0508848324646
ACH-000113,-0.03822664201630001
ACH-000115,0.0223976889417
ACH-000116,0.0342487646137
ACH-000118,0.166499006301
ACH-000120,-0.0810967873571
ACH-000123,-0.158397760221
ACH-000127,-0.12544287582900002
ACH-000128,-0.146261901582
ACH-000132,-0.00789752209868
ACH-000133,0.06222887687530001
ACH-000137,0.0223754060269
ACH-000138,-0.0967884155318
ACH-000142,-0.328033527527
ACH-000143,-0.282019975729
ACH-000146,0.113934400787
ACH-000148,-0.344539561128
ACH-000150,-0.157058691877
ACH-000152,-0.122814941733
ACH-000153,0.214601605196
ACH-000159,-0.11134427258099999
ACH-000160,-0.06921496445719999
ACH-000163,-0.240526592284
ACH-000167,-0.30457836195599997
ACH-000168,-0.230478565172
ACH-000169,-0.014784854783
ACH-000178,-0.195392699808
ACH-000182,-0.0248198618876
ACH-000183,-0.161066309516
ACH-000188,-0.172400253704
ACH-000189,-0.0839037923415
ACH-000190,-0.1227313835
ACH-000198,-0.09864575868010002
ACH-000204,-0.281190516054
ACH-000206,0.017240832164499998
ACH-000207,-0.24228682625999998
ACH-000211,-0.107184098968
ACH-000215,-0.0942162019585
ACH-000221,0.0523129727107
ACH-000222,-0.278480341192
ACH-000223,-0.342436489974
ACH-000226,-0.203257539504
ACH-000227,-0.558237456149
ACH-000228,-0.136679337487
ACH-000231,-0.0644280711443
ACH-000232,-0.16764213650999998
ACH-000233,-0.0035997672640700005
ACH-000234,-0.161520847596
ACH-000235,-0.10304563166200001
ACH-000237,-0.313395183644
ACH-000238,-0.28685693397
ACH-000243,0.07945706312360001
ACH-000244,-0.360722546157
ACH-000246,-0.21162743981499998
ACH-000248,0.200462140262
ACH-000250,-0.11452420996099999
ACH-000251,-0.11619519077099999
ACH-000253,-0.00020010479968799998
ACH-000255,0.016609774407600003
ACH-000256,0.022999703489099996
ACH-000257,-0.19264530943
ACH-000258,-0.183731428942
ACH-000259,-0.20319501772100002
ACH-000260,0.0389924722616
ACH-000261,-0.20548556889000003
ACH-000262,-0.210411302419
ACH-000263,0.14167862308
ACH-000264,-0.339633490902
ACH-000265,-0.07781937125010001
ACH-000266,-0.229755462073
ACH-000272,-0.347897969815
ACH-000273,-0.204693380545
ACH-000274,0.0301201174829
ACH-000277,-0.08777548032749999
ACH-000278,0.0228778418389
ACH-000279,-0.14170481030999998
ACH-000280,0.0287865438699
ACH-000281,-0.205305988246
ACH-000288,-0.10759251578199999
ACH-000291,-0.22167981773200002
ACH-000293,0.245698609641
ACH-000294,0.0462138856094
ACH-000295,0.0196031203691
ACH-000296,-0.45978968666599995
ACH-000302,-0.241212413129
ACH-000304,-0.197491876311
ACH-000307,0.021301489224999998
ACH-000308,-0.114941967094
ACH-000310,-0.29817138857299996
ACH-000311,-0.157551180618
ACH-000312,-0.0811188692447
ACH-000315,0.09459897705360001
ACH-000316,-0.294349872036
ACH-000317,-0.00899236090602
ACH-000318,-0.0610709521194
ACH-000319,0.0031105155826
ACH-000320,-0.174135976594
ACH-000322,-0.5152500801600001
ACH-000323,-0.031687801047799995
ACH-000324,-0.254463413882
ACH-000329,-0.202714632758
ACH-000330,0.054788656359199994
ACH-000331,-0.0636914523378
ACH-000332,-0.138261811584
ACH-000334,-0.08424120591539999
ACH-000335,-0.17413482319200002
ACH-000336,-0.49916583229199996
ACH-000337,-0.182719532259
ACH-000339,-0.157030743292
ACH-000341,-0.0623312431086
ACH-000348,0.0005741571835780001
ACH-000350,-0.216338146258
ACH-000352,-0.0333493975841
ACH-000356,0.194170291933
ACH-000361,-0.20434159679699998
ACH-000362,-0.057432677018800005
ACH-000363,0.206827419818
ACH-000364,-0.0309010228857
ACH-000365,-0.333376183044
ACH-000366,-0.0917944924894
ACH-000368,-0.405222265391
ACH-000374,0.000293426755685
ACH-000375,-0.267628275845
ACH-000376,0.010831164712300001
ACH-000381,-0.0657468161933
ACH-000383,-0.0761429528686
ACH-000387,-0.0847440901819
ACH-000389,-0.5017606532819999
ACH-000390,-0.07993730986019999
ACH-000393,-0.242997088274
ACH-000395,-0.036983612466300005
ACH-000397,-0.252181034225
ACH-000401,-0.316191716841
ACH-000402,-0.54166560387
ACH-000403,-0.094849298049
ACH-000404,-0.0949902703357
ACH-000406,-0.13144114373
ACH-000407,-0.137225761045
ACH-000408,-0.165681683618
ACH-000410,-0.00012620704924200002
ACH-000411,-0.194681142506
ACH-000414,-0.17394049236099998
ACH-000415,0.0734141181815
ACH-000416,-0.156056423437
ACH-000420,-0.111824869591
ACH-000421,-0.010017247984299999
ACH-000424,-0.253447329079
ACH-000425,-0.0842612144173
ACH-000426,-0.348006290599
ACH-000427,-0.154802701588
ACH-000433,-0.0443036889159
ACH-000436,-0.06327632657240001
ACH-000444,-0.0904825032123
ACH-000445,-0.0998496980866
ACH-000448,-0.12188483330600001
ACH-000450,-0.34265876220700003
ACH-000452,-0.0301196126247
ACH-000454,-0.117136567195
ACH-000458,0.0067937470933
ACH-000459,-0.09478686550359999
ACH-000460,-0.06732177018640001
ACH-000461,0.075098470748
ACH-000463,-0.026633938378300002
ACH-000464,-0.14803323145199998
ACH-000466,-0.23894486708
ACH-000467,-0.139482562403
ACH-000468,-0.094242373809
ACH-000469,-0.171025014622
ACH-000470,-0.178777677104
ACH-000471,-0.279179356525
ACH-000472,-0.010165522086299998
ACH-000473,-0.11352796575400001
ACH-000475,-0.185518634437
ACH-000476,0.12327685487500001
ACH-000477,-0.08487865382269999
ACH-000480,-0.21690164703099998
ACH-000481,0.134987014833
ACH-000483,-0.181283653156
ACH-000484,-0.0454021806059
ACH-000485,-0.0529122913591
ACH-000486,0.0133391206723
ACH-000487,-0.0347400639496
ACH-000488,-0.0508165214444
ACH-000490,-0.133697654806
ACH-000491,0.214079212601
ACH-000495,-0.193149997718
ACH-000496,-0.053832103652300005
ACH-000499,-0.37668888173500004
ACH-000500,0.42457762841799995
ACH-000502,-0.0884923191165
ACH-000503,-0.108495086633
ACH-000505,-0.203207968725
ACH-000507,-0.131576787481
ACH-000510,-0.0266344568374
ACH-000511,-0.220194755949
ACH-000512,0.37184463141400004
ACH-000516,-0.07243371691549999
ACH-000517,-0.0586368784301
ACH-000518,-0.000564325805847
ACH-000520,-0.134703988969
ACH-000521,-0.07032028353469999
ACH-000522,-0.0995992770232
ACH-000524,-0.114927042558
ACH-000527,-0.151225198184
ACH-000528,-0.0789927453302
ACH-000537,-0.103151487423
ACH-000541,-0.108361549147
ACH-000542,-0.0351272594823
ACH-000544,0.011761629062000001
ACH-000545,0.007849217346689998
ACH-000547,-0.157736905169
ACH-000548,-0.162190852791
ACH-000549,-0.10281565776900001
ACH-000550,-0.23797661314500002
ACH-000552,-0.204868218066
ACH-000556,0.0652892519536
ACH-000557,-0.0505068073978
ACH-000570,-0.07217571347389999
ACH-000571,-0.164355588406
ACH-000573,-0.17891017393300002
ACH-000576,0.129685705959
ACH-000580,-0.0633701594259
ACH-000584,-0.228073661829
ACH-000585,-0.356192224256
ACH-000588,-0.18547368222199997
ACH-000589,0.058981057998099995
ACH-000591,-0.132933740661
ACH-000593,-0.00324473899562
ACH-000600,-0.204758830705
ACH-000601,-0.27724318865200004
ACH-000604,0.11659693143899999
ACH-000605,-0.0933490936479
ACH-000606,-0.099377230306
ACH-000608,-0.102023450781
ACH-000614,0.00167974273628
ACH-000616,-0.0419131597535
ACH-000618,0.08751683703980001
ACH-000619,0.0180635335448
ACH-000620,-0.21832572629
ACH-000621,-0.23864880404599997
ACH-000622,0.0643482978561
ACH-000623,-0.138772888711
ACH-000624,-0.055305498797199995
ACH-000627,-0.16552797091399998
ACH-000630,-0.060555903060800005
ACH-000632,-0.05224205692009999
ACH-000633,-0.202783553284
ACH-000637,0.0815804752843
ACH-000638,-0.15946309365800002
ACH-000646,-0.146578231793
ACH-000647,-0.10685649411499999
ACH-000648,-0.304692864101
ACH-000649,-0.094747713299
ACH-000651,0.119345271389
ACH-000652,0.04351638084969999
ACH-000653,0.09457033655120001
ACH-000657,-0.112811851612
ACH-000658,0.0658571779396
ACH-000661,-0.0556617189977
ACH-000662,-0.0246194879502
ACH-000663,-0.07902497988639999
ACH-000665,-0.0183118297215
ACH-000671,-0.202734369706
ACH-000673,-0.025463773231900005
ACH-000676,-0.14036407932800002
ACH-000677,-0.16531333248500002
ACH-000681,-0.12133492326999999
ACH-000682,-0.027417367338099997
ACH-000683,-0.04905983017519999
ACH-000684,-0.27962489133
ACH-000688,-0.290020622937
ACH-000693,-0.050032035501300004
ACH-000694,-0.161114207862
ACH-000695,0.09304058592700001
ACH-000696,-0.0334996793096
ACH-000697,-0.215546333556
ACH-000699,-0.151572693542
ACH-000701,-0.0169549679914
ACH-000706,-0.133894403664
ACH-000711,-0.023235869779500002
ACH-000713,-0.021477226439799997
ACH-000714,-0.34837134380900003
ACH-000718,-0.24635662268800002
ACH-000720,-0.0726330846703
ACH-000721,-0.191062890742
ACH-000724,0.0288525163589
ACH-000725,-0.0257428373757
ACH-000732,0.069608524427
ACH-000734,-0.025047326071200002
ACH-000735,-0.199999790625
ACH-000736,0.24162715578000002
ACH-000738,0.026474447404999997
ACH-000746,-0.228235429915
ACH-000747,-0.16830663534200002
ACH-000748,-0.0441529661158
ACH-000753,-0.0649722371589
ACH-000756,-0.20048650846000002
ACH-000757,-0.0662024609387
ACH-000758,-0.013755545155799999
ACH-000760,-0.0706837602432
ACH-000763,0.0667038641842
ACH-000764,0.208554807333
ACH-000765,-0.334897114336
ACH-000766,0.0289223002812
ACH-000767,0.0916079072354
ACH-000768,-0.08403579250229999
ACH-000769,-0.208858538889
ACH-000770,0.00529791384545
ACH-000771,-0.00845438728177
ACH-000773,-0.18257495635499998
ACH-000776,-0.257687583843
ACH-000777,-0.017907795838099996
ACH-000778,0.0770415714465
ACH-000781,-0.0936346726037
ACH-000782,-0.07052528041339999
ACH-000783,-0.28641145091200004
ACH-000784,-0.119669722038
ACH-000785,-0.0664429241389
