,PPA1 (5464)
ACH-000362,-1.16404263189
ACH-000363,-0.768090740215
ACH-000364,-1.05222584025
ACH-000365,-1.13609418002
ACH-000366,-1.3136971554
ACH-000368,-1.30104795124
ACH-000374,-1.3114105145000001
ACH-000375,-1.19799395612
ACH-000376,-1.30920832107
ACH-000381,-0.6837102409
ACH-000383,-1.1680125775
ACH-000387,-0.9225674960060001
ACH-000389,-1.3103846295100001
ACH-000390,-1.0848028331200001
ACH-000393,-1.20081827689
ACH-000395,-1.52626878664
ACH-000397,-1.48943414086
ACH-000401,-1.0272723204799998
ACH-000402,-1.41650349345
ACH-000403,-1.21407969071
ACH-000404,-1.46155488033
ACH-000406,-1.0453990308499999
ACH-000407,-1.1629265436799998
ACH-000408,-1.56685482218
ACH-000410,-1.38299795644
ACH-000411,-0.8451213822920001
ACH-000414,-0.821205756062
ACH-000415,-1.15077590991
ACH-000416,-1.31986200894
ACH-000420,-1.1851329862
ACH-000421,-0.696953204182
ACH-000424,-1.0190705567899998
ACH-000425,-1.63204367174
ACH-000426,-1.03033409519
ACH-000427,-0.875437529128
ACH-000433,-1.03338431045
ACH-000436,-1.2431601249
ACH-000444,-1.2949669896200002
ACH-000445,-1.3678815454299997
ACH-000448,-0.751625285171
ACH-000450,-0.929918318592
ACH-000452,-1.25302215718
ACH-000454,-1.3603722922100001
ACH-000458,-1.35068449178
ACH-000459,-1.08270031771
ACH-000460,-1.20314256733
ACH-000461,-0.703293325716
ACH-000463,-1.15271213754
ACH-000464,-1.0110157524799999
ACH-000466,-1.12683376161
ACH-000467,-1.38225733206
ACH-000468,-1.4971962485499999
ACH-000469,-1.36262915937
ACH-000470,-1.3708635314700002
ACH-000471,-0.988375061953
ACH-000472,-1.5709395426600001
ACH-000473,-1.1235108949600001
ACH-000475,-1.20855256101
ACH-000476,-1.03422324823
ACH-000477,-1.3953644783
ACH-000480,-1.30220548701
ACH-000481,-1.1482017226899999
ACH-000483,-1.01198335629
ACH-000484,-1.4146818199200002
ACH-000485,-1.22225803612
ACH-000486,-1.27023762425
ACH-000487,-1.14794969844
ACH-000488,-1.2616944833900001
ACH-000490,-0.926913102122
ACH-000491,-0.593552688532
ACH-000495,-1.59612561139
ACH-000496,-1.2837121186
ACH-000499,-1.45396143176
ACH-000500,-1.58683563569
ACH-000502,-1.2439753115999999
ACH-000503,-1.19647693641
ACH-000505,-1.3443729270700002
ACH-000507,-1.19029022594
ACH-000510,-1.2737199775399999
ACH-000511,-1.28598245052
ACH-000512,-1.36413883262
ACH-000516,-0.408283403889
ACH-000517,-1.15019189937
ACH-000518,-1.18306111568
ACH-000520,-1.0016719716700002
ACH-000521,-1.1542525826
ACH-000522,-1.1392211678200002
ACH-000524,-0.5042806024600001
ACH-000527,-1.11304864373
ACH-000528,-0.953659571196
ACH-000537,-0.9550230207089999
ACH-000541,-1.0
ACH-000542,-1.15854269248
ACH-000544,-1.4085468623500002
ACH-000545,-1.26242116116
ACH-000547,-1.21425320684
ACH-000548,-1.2564839668899999
ACH-000549,-1.21565797513
ACH-000550,-1.2099675967
ACH-000552,-0.9837318153389999
ACH-000556,-1.25416884903
ACH-000557,-0.56223760628
ACH-000570,-1.2785354436
ACH-000571,-1.8090368864300002
ACH-000573,-0.950041708185
ACH-000576,-1.35551830389
ACH-000580,-1.37618028716
ACH-000584,-1.22255782423
ACH-000585,-1.31808332405
ACH-000588,-1.48793955366
ACH-000589,-0.762578982736
ACH-000591,-1.24935970049
ACH-000593,-1.28198225536
ACH-000600,-1.12897104735
ACH-000601,-1.0280693744299998
ACH-000604,-0.882228580035
ACH-000605,-1.3877464218900002
ACH-000606,-1.2404745755500002
ACH-000608,-0.771766504211
ACH-000614,-1.58056176813
ACH-000616,-1.20517927448
ACH-000618,-0.7813777182289999
ACH-000619,-1.24815676026
ACH-000620,-1.31779538553
ACH-000621,-0.9626358591329999
ACH-000622,-1.2913176805
ACH-000623,-1.24034691396
ACH-000624,-1.06520882823
ACH-000627,-1.52719948185
ACH-000630,-1.02779619677
ACH-000632,-1.22280059525
ACH-000633,-1.0109985027
ACH-000637,-1.3794739922400001
ACH-000638,-1.33774474169
ACH-000646,-0.636630644991
ACH-000647,-0.635102190724
ACH-000648,-1.1053389739200001
ACH-000649,-1.40713147131
ACH-000651,-1.25318126676
ACH-000652,-1.21791028894
ACH-000653,-1.18108515999
ACH-000657,-1.2442704340700002
ACH-000658,-0.735063999435
ACH-000661,-1.11033455598
ACH-000662,-0.862249413877
ACH-000663,-1.1928875187
ACH-000665,-1.01855949597
ACH-000671,-1.22919095963
ACH-000673,-1.30497966817
ACH-000676,-1.4027035354700002
ACH-000677,-0.751666922263
ACH-000681,-1.12291820704
ACH-000682,-1.35820544882
ACH-000683,-1.38700293391
ACH-000684,-1.36249536835
ACH-000688,-1.25163177101
ACH-000693,-1.3774217731
ACH-000694,-1.2446324907600002
ACH-000695,-1.1399271558700002
ACH-000696,-1.0860934367
ACH-000697,-1.15769210782
ACH-000699,-1.3572219625100002
ACH-000701,-0.620409439621
ACH-000706,-1.04175099377
ACH-000711,-1.1593668744499999
ACH-000713,-1.0052550545
ACH-000714,-0.9129401962100001
ACH-000718,-1.25078179555
ACH-000720,-1.51672194942
ACH-000721,-1.03599923558
ACH-000724,-1.2473422514499999
ACH-000725,-0.469476338911
ACH-000732,-1.32510323754
ACH-000734,-1.49463550806
ACH-000735,-1.1413723560299998
ACH-000736,-1.05520393758
ACH-000738,-1.2732921045
ACH-000746,-1.01774160425
ACH-000747,-1.05693810556
ACH-000748,-1.35379854726
ACH-000753,-1.00640262199
ACH-000756,-1.25834899271
ACH-000757,-1.1412902154
ACH-000758,-0.935693604438
ACH-000760,-1.0625638549299998
ACH-000763,-0.756127707406
ACH-000764,-1.6213020963799998
ACH-000765,-1.8456887194599998
ACH-000766,-1.0878974357
ACH-000767,-0.942678603101
ACH-000768,-1.08160256615
ACH-000769,-1.27326047403
ACH-000770,-0.582214230023
ACH-000771,-1.04692659317
ACH-000773,-1.0
ACH-000776,-1.32925662608
ACH-000777,-1.2308918017100001
ACH-000778,-1.14175686741
ACH-000781,-0.939385556063
ACH-000782,-1.05888343603
ACH-000783,-0.7629175337899999
ACH-000784,-1.44407099765
ACH-000785,-0.527255225795
ACH-000787,-1.16127006877
ACH-000788,-1.34057974308
ACH-000791,-0.927729223706
ACH-000792,-1.29045059453
ACH-000794,-1.4480220829100001
ACH-000796,-1.13240543531
ACH-000799,-1.34371210564
ACH-000800,-1.13702262315
ACH-000802,-1.32668130987
ACH-000804,-1.15434491456
ACH-000805,-1.10129991321
ACH-000809,-1.47002817595
ACH-000810,-1.39325939514
ACH-000811,-1.0252576741700001
ACH-000817,-1.75867758164
ACH-000819,-1.47966599544
ACH-000820,-1.1389753685500001
ACH-000821,-1.8023973995200002
ACH-000822,-1.64415083592
ACH-000823,-1.10657643047
ACH-000824,-1.39320725643
ACH-000827,-1.43745138329
ACH-000829,-1.2632417735400001
ACH-000831,-1.1791572649600002
ACH-000832,-1.19203136579
ACH-000833,-1.45318932704
ACH-000834,-1.49404498359
ACH-000835,-1.26622873608
ACH-000836,-1.402588669
ACH-000837,-0.959900117543
ACH-000838,-1.18138606864
ACH-000839,-1.27276117512
ACH-000840,-0.818834707605
ACH-000841,-1.07294774169
ACH-000843,-1.1082802433399999
ACH-000846,-1.4771601884999999
ACH-000847,-1.53183698667
ACH-000848,-1.14948732488
ACH-000849,-1.28940112623
ACH-000851,-1.36400152482
ACH-000855,-1.3968610180599998
ACH-000856,-0.98802179041
ACH-000858,-1.05163614177
ACH-000859,-1.74232430942
ACH-000861,-1.12688218253
ACH-000862,-1.28557885969
ACH-000865,-1.1913825627099999
ACH-000866,-0.515256625869
ACH-000867,-0.47878486056999997
ACH-000869,-1.08693244911
ACH-000872,-1.1186985612
ACH-000873,-0.960731404037
ACH-000876,-0.704936749665
ACH-000878,-1.48960135688
ACH-000880,-1.14754811489
ACH-000881,-1.2888826916
ACH-000882,-1.11963618495
ACH-000884,-1.33495907942
ACH-000885,-0.9482356175100001
ACH-000887,-1.19429132933
ACH-000888,-1.29854130311
ACH-000889,-1.4749617186700001
ACH-000890,-1.27450395092
ACH-000896,-1.3612394897600002
ACH-000898,-0.690071054367
ACH-000900,-1.15304353521
ACH-000901,-1.1729551372799998
ACH-000905,-1.46702681343
ACH-000906,-1.07712656374
ACH-000907,-1.1294436052099999
ACH-000910,-0.402804070056
ACH-000911,-1.25179112269
ACH-000912,-1.12448991956
ACH-000913,-1.36756600847
ACH-000915,-1.08887421845
ACH-000916,-1.03085741167
ACH-000917,-0.931315045063
ACH-000921,-1.45418824105
ACH-000924,-1.2546511949099999
ACH-000926,-0.7289590181710001
ACH-000928,-0.686510612937
ACH-000929,-1.18436436254
ACH-000932,-0.990702861553
ACH-000935,-1.27460575142
ACH-000936,-1.24990061119
ACH-000937,-1.33537500005
ACH-000938,-1.14704707727
ACH-000939,-1.1616609252399999
ACH-000941,-0.922421224966
ACH-000943,-1.23785982624
ACH-000946,-1.07168499836
ACH-000947,-1.04938960566
ACH-000948,-0.828167766857
ACH-000950,-1.32491880572
ACH-000953,-1.0433128738600002
ACH-000957,-1.1487191231799998
ACH-000958,-0.94099230055
ACH-000960,-1.2906883606100001
ACH-000963,-1.31150278671
ACH-000968,-1.36057536817
ACH-000969,-0.8371309672030001
ACH-000973,-0.9863012774400001
ACH-000974,-1.1904138848
ACH-000975,-1.2107199722
ACH-000976,-1.02361260052
ACH-000978,-1.00894667207
ACH-000980,-1.1619048392
ACH-000984,-1.17085301297
ACH-000986,-1.37375116883
ACH-000988,-0.527665397923
ACH-000993,-0.774805557993
ACH-000994,-0.804164986573
ACH-000996,-1.10103146566
ACH-001001,-1.4015764998500002
ACH-001020,-1.06509221555
ACH-001028,-1.19045206078
ACH-001031,-1.01707669736
ACH-001038,-0.9886394830290001
ACH-001048,-1.30583989191
ACH-001050,-1.19610532244
ACH-001053,-1.28687270637
ACH-001054,-1.35798607278
ACH-001061,-1.0516763453
ACH-001067,-1.13993296048
ACH-001075,-0.999362762248
ACH-001096,-1.0731457791799999
ACH-001128,-1.43520720315
ACH-001134,-1.2310683988200002
ACH-001151,-1.2426229316500002
ACH-001163,-1.33577021857
ACH-001164,-1.10387001093
ACH-001173,-1.05331612151
ACH-001183,-1.21105394241
ACH-001184,-1.4892417760799999
ACH-001190,-1.6115931725900001
ACH-001192,-1.21270077615
ACH-001193,-1.20155876079
ACH-001196,-1.02909099581
ACH-001197,-1.4495846101499998
ACH-001205,-1.23300534232
ACH-001211,-0.998614029352
ACH-001212,-0.796010814744
ACH-001228,-1.02216934781
ACH-001232,-1.2752611994399998
ACH-001239,-1.26435934475
ACH-001274,-1.0470046906700001
ACH-001275,-1.27681825479
ACH-001277,-1.09542298674
ACH-001278,-1.0137691322700002
ACH-001280,-0.702352886364
ACH-001283,-1.45150334231
ACH-001289,-0.944041219681
ACH-001295,-1.3688997456099998
ACH-001300,-1.24042821813
ACH-001301,-0.971612326954
ACH-001302,-1.2111146024500001
ACH-001303,-0.8202847656360001
ACH-001306,-1.59569035885
ACH-001318,-1.27464188201
ACH-001322,-1.1445575287899998
ACH-001328,-1.1360315797
ACH-001332,-1.07689347983
ACH-001333,-0.924779001909
ACH-001336,-1.3291843348
ACH-001340,-1.1110739147
ACH-001346,-1.2341364747
ACH-001353,-1.10244894288
ACH-001354,-1.39285571578
ACH-001367,-1.4549654341799998
ACH-001368,-1.09290716102
ACH-001374,-1.4532568665399999
ACH-001375,-1.13668671617
ACH-001377,-1.0458784804899999
ACH-001380,-1.14878975282
ACH-001391,-0.7897419650319999
ACH-001407,-1.28829252967
ACH-001408,-1.08432867927
ACH-001413,-1.1456099074500001
ACH-001430,-1.26666286255
ACH-001431,-1.2687002567499999
ACH-001450,-1.39784894597
ACH-001496,-0.560659420754
ACH-001500,-1.37574849697
ACH-001521,-0.791529020524
ACH-001523,-1.24723328548
ACH-001532,-1.12264601849
ACH-001536,-1.06891974326
ACH-001550,-1.13393252323
ACH-001552,-1.6430398961100001
ACH-001554,-1.19957219035
ACH-001645,-1.1909152789700002
ACH-001654,-1.35977344901
ACH-001715,-1.08237412115
ACH-001735,-1.24259950704
ACH-001736,-1.29358961931
ACH-001737,-1.52152382329
ACH-001740,-1.4367477228799999
ACH-001745,-1.6501928777300001
ACH-001750,-1.2048934836799998
ACH-001765,-1.08537881157
ACH-001956,-1.11650297931
ACH-001957,-1.46219591942
