,HLA-DRA (3122)
ACH-000375,-0.129670963338
ACH-000376,0.033269072856799996
ACH-000381,-0.08486037075139999
ACH-000383,-0.0710273192481
ACH-000387,-0.0547530254926
ACH-000389,-0.167386765941
ACH-000390,0.11783098622400001
ACH-000393,-0.0748844049334
ACH-000395,-0.22249415426999997
ACH-000397,0.102449621137
ACH-000401,0.064263197343
ACH-000402,0.374382093666
ACH-000403,0.113907063248
ACH-000404,-0.26818612773600004
ACH-000406,-0.0984621698571
ACH-000407,-0.0709807168104
ACH-000408,-0.081401204926
ACH-000410,-0.0344429225004
ACH-000411,-0.036354485102400004
ACH-000414,-0.0150390847692
ACH-000415,-0.029887167568
ACH-000416,-0.06520978186269999
ACH-000420,0.014465205560700002
ACH-000421,0.00476365327347
ACH-000424,-0.22515157385600001
ACH-000425,-0.000954858042212
ACH-000426,-0.314866676919
ACH-000427,-0.207130693946
ACH-000433,0.0199495245311
ACH-000436,0.0292326952076
ACH-000444,-0.106160667928
ACH-000445,-0.0915113052751
ACH-000448,-0.061896967143800004
ACH-000450,-0.05100379122
ACH-000452,-0.09197821679469999
ACH-000454,-0.152979037686
ACH-000458,0.031390435625999996
ACH-000459,-0.211971956661
ACH-000460,-0.121124466549
ACH-000461,-0.0638964493596
ACH-000463,-0.0951569843922
ACH-000464,-0.258266356115
ACH-000466,-0.11941297316199999
ACH-000467,0.0269531589574
ACH-000468,-0.038587408541099995
ACH-000469,-0.00823277356457
ACH-000470,-0.00917616762326
ACH-000471,0.020498939284299997
ACH-000472,0.0301610865507
ACH-000473,-0.046468268559600005
ACH-000475,-0.042953334945800004
ACH-000476,-0.0181623854015
ACH-000477,-0.148356609602
ACH-000480,0.09856832534499999
ACH-000481,0.0064887331614300004
ACH-000483,0.0309873936143
ACH-000484,-0.033715125798299994
ACH-000485,0.00713152547803
ACH-000486,-0.051947625295500004
ACH-000487,-0.18582755786200003
ACH-000488,-0.102633698999
ACH-000490,-0.143294692078
ACH-000491,0.052506950035699995
ACH-000495,0.026697094523999997
ACH-000496,-0.0926536556599
ACH-000499,0.15661422165799999
ACH-000500,-0.0208050196094
ACH-000502,-0.0195571093469
ACH-000503,-0.0673545774938
ACH-000505,0.113198249342
ACH-000507,-0.188491090764
ACH-000510,-0.0794984370009
ACH-000511,0.07088204425410001
ACH-000512,-0.283161832385
ACH-000516,-0.186529538694
ACH-000517,-0.0301624841135
ACH-000518,0.0451124720318
ACH-000520,0.047858026401
ACH-000521,-0.180986739329
ACH-000522,-0.011630237990999999
ACH-000524,-0.104213952151
ACH-000527,-0.0289022295458
ACH-000528,0.033083586692
ACH-000537,-0.00449306474315
ACH-000541,0.0519112007179
ACH-000542,-0.0345542940586
ACH-000544,-0.0777721776211
ACH-000545,0.0109740064809
ACH-000547,-0.0322285571946
ACH-000548,-0.024983956836599996
ACH-000549,-0.20887429708799998
ACH-000550,0.0120108020701
ACH-000552,-0.0306859733267
ACH-000556,-0.0106784173879
ACH-000557,-0.0582477203621
ACH-000570,0.07341810956639999
ACH-000571,0.21744362807700002
ACH-000573,-0.00461801577196
ACH-000576,-0.12720332426300002
ACH-000580,-0.034543948508
ACH-000584,-0.06877810383560001
ACH-000585,-0.0132721862011
ACH-000588,-0.157405209229
ACH-000589,-0.0669490514607
ACH-000591,-0.00197111798858
ACH-000593,-0.11143902900599999
ACH-000600,0.0850733799052
ACH-000601,-0.0037907741538000003
ACH-000604,0.0488469533459
ACH-000605,-0.014635736066900001
ACH-000606,-0.0500628500662
ACH-000608,-0.022246571518200003
ACH-000614,-0.110881179576
ACH-000616,0.0292214108138
ACH-000618,-0.0286155364704
ACH-000619,-0.00796349483119
ACH-000620,-0.014079929491099999
ACH-000621,-0.0481321682164
ACH-000622,-0.061302652336099994
ACH-000623,-0.210547998006
ACH-000624,-0.0402020081247
ACH-000627,-0.0468309703601
ACH-000630,-0.0235046124224
ACH-000632,0.0510278844346
ACH-000633,0.0109820826994
ACH-000637,-0.12168246658399999
ACH-000638,0.190075938309
ACH-000646,0.047321124083500005
ACH-000647,-0.105522789951
ACH-000648,-0.0952898088727
ACH-000649,0.00126291594106
ACH-000651,-0.0415469374558
ACH-000652,-0.0566329414928
ACH-000653,-0.11604589437400001
ACH-000657,-0.044428773190099996
ACH-000658,-0.481668086965
ACH-000661,-0.151425610511
ACH-000662,-0.26745104456700003
ACH-000663,0.015594740062200001
ACH-000665,-0.0555543496482
ACH-000671,-0.10520659880000001
ACH-000673,-0.0501579013
ACH-000676,-0.0893036451808
ACH-000677,-0.0795214068024
ACH-000681,0.21976108044700002
ACH-000682,-0.0760389335235
ACH-000683,0.08589849737630001
ACH-000684,-0.208728739826
ACH-000688,0.0841936801643
ACH-000693,-0.019063301597200003
ACH-000694,0.015851815005000002
ACH-000695,-0.168769985167
ACH-000696,-0.137045916169
ACH-000697,0.0332856550331
ACH-000699,-0.049264690711
ACH-000701,-0.140958422724
ACH-000706,-0.119022436181
ACH-000711,-0.08200557178069999
ACH-000713,-0.09487827793580002
ACH-000714,-0.156369345697
ACH-000718,0.00486867235737
ACH-000720,-0.039771040099199996
ACH-000721,-0.06562806700149999
ACH-000724,0.144507564212
ACH-000725,0.219280048171
ACH-000732,0.09267358797460001
ACH-000734,-0.054120663210399995
ACH-000735,0.061436404118099995
ACH-000736,-0.0814937588945
ACH-000738,0.0153609787653
ACH-000746,0.0445154588572
ACH-000747,0.0572001336257
ACH-000748,0.081793139421
ACH-000753,0.0292132906024
ACH-000756,-0.0417303290594
ACH-000757,0.21225400856100002
ACH-000758,0.0302991364709
ACH-000760,-0.0191711610482
ACH-000763,-0.224421134568
ACH-000764,-0.204992186158
ACH-000765,0.00787980053875
ACH-000766,-0.031149951949499998
ACH-000767,-0.0148421068619
ACH-000768,-0.0996844835072
ACH-000769,-0.0951364105975
ACH-000770,-0.0148857756259
ACH-000771,-0.119271108434
ACH-000773,-0.04898101605499999
ACH-000776,0.0613103792772
ACH-000777,-0.04511341091
ACH-000778,-0.111727817774
ACH-000781,-0.073183230418
ACH-000782,-0.0854806771451
ACH-000783,0.0143032329545
ACH-000784,0.13900174027
ACH-000785,-0.087703077008
ACH-000787,-0.0776554124421
ACH-000788,-0.0167926790679
ACH-000791,0.0456611866921
ACH-000792,0.0144003905668
ACH-000794,0.151793455286
ACH-000796,0.0123440182283
ACH-000799,-0.137443800469
ACH-000800,-0.08136778661439999
ACH-000802,0.0780140077285
ACH-000804,0.12967153313899998
ACH-000805,-0.16356629535599998
ACH-000809,0.0762649670773
ACH-000810,-0.10629786457999998
ACH-000811,-0.0434017460777
ACH-000817,-0.28320261069499997
ACH-000819,0.005313513398629999
ACH-000820,-0.084067583487
ACH-000821,0.0658505873714
ACH-000822,-0.07318425424279999
ACH-000823,0.0545472579439
ACH-000824,-0.08635897940639999
ACH-000827,-0.114411226687
ACH-000829,0.252870865095
ACH-000831,-0.0430127252052
ACH-000832,0.050421631625800004
ACH-000833,0.013755655289
ACH-000834,-0.163988899587
ACH-000835,0.004473480594439999
ACH-000836,-0.0007652809381749999
ACH-000837,-0.129969835434
ACH-000838,0.267851148955
ACH-000839,-0.011696447713799999
ACH-000840,-0.05667441330299999
ACH-000841,0.137925339059
ACH-000843,-0.116027202518
ACH-000846,0.014533701287100001
ACH-000847,0.114443345534
ACH-000848,-0.051151763349099995
ACH-000849,0.07976941834
ACH-000851,0.128989308829
ACH-000855,-0.117581607488
ACH-000856,-0.0361212727388
ACH-000858,-0.0963084110788
ACH-000859,-0.036125253739900005
ACH-000861,0.06731489336
ACH-000862,-0.0117762191897
ACH-000865,0.00251251142302
ACH-000866,0.00528602610403
ACH-000867,-0.0625055999221
ACH-000869,0.11264026496200001
ACH-000872,0.06696430865019999
ACH-000873,0.14957190595
ACH-000876,-0.0487278504275
ACH-000878,-0.0837757849352
ACH-000880,0.0879638531896
ACH-000881,-0.0523094598329
ACH-000882,-0.0376791825349
ACH-000884,-0.130711785258
ACH-000885,-0.0205697556561
ACH-000887,0.0579034559299
ACH-000888,-0.11294312467
ACH-000889,-0.17286405258600002
ACH-000890,-0.139164076379
ACH-000896,0.0326119930715
ACH-000898,-0.0555252483743
ACH-000900,-0.136117258805
ACH-000901,-0.0474719721763
ACH-000905,-0.12919977466
ACH-000906,-0.12732947774800002
ACH-000907,-0.07774708277489999
ACH-000910,0.0187755724246
ACH-000911,0.0024907723029000003
ACH-000912,0.0698980060899
ACH-000913,-0.0718324723797
ACH-000915,-0.06674465397580001
ACH-000916,-0.165958434615
ACH-000917,-0.0517698933124
ACH-000921,0.030328915381099997
ACH-000924,0.049428695374
ACH-000926,-0.0995733260585
ACH-000928,0.164011458505
ACH-000929,-0.232385240832
ACH-000932,0.0402203105971
ACH-000935,-0.035218929402099995
ACH-000936,0.0263525812267
ACH-000937,-0.019450624210900002
ACH-000938,-0.00957418831759
ACH-000939,-0.0326446658155
ACH-000941,-0.206400892581
ACH-000943,-0.0383327007035
ACH-000946,-0.20775056583
ACH-000947,-0.0808248701347
ACH-000948,-0.057030043355
ACH-000950,-0.22588427837900002
ACH-000953,-0.033298122356699995
ACH-000957,-0.195213422238
ACH-000958,-0.00316144931567
ACH-000960,-0.0652721457015
ACH-000963,-0.21694346952799998
ACH-000968,-0.27189709865899997
ACH-000969,-0.201059443019
ACH-000973,-0.0952091467636
ACH-000974,-0.055729198772400006
ACH-000975,-0.0866279568947
ACH-000976,0.0653620328486
ACH-000978,0.060840067835099994
ACH-000980,0.0127211308078
ACH-000984,0.102259139323
ACH-000986,-0.05057618382259999
ACH-000988,-0.005561927800499999
ACH-000993,-0.0650412831479
ACH-000994,-0.0494457194668
ACH-000996,-0.0966639748109
ACH-001001,-0.0686755206562
ACH-001020,-0.202656576435
ACH-001028,0.0298843773415
ACH-001031,-0.021191714041
ACH-001038,-0.0414460463238
ACH-001048,-0.0101731229265
ACH-001050,0.113924496717
ACH-001053,0.11175724477700001
ACH-001054,0.0125151693299
ACH-001061,-0.060792523041900005
ACH-001067,-0.0963432573802
ACH-001075,-0.0897290104587
ACH-001096,-0.051770309566400004
ACH-001128,0.062410624692599996
ACH-001134,-0.186279082063
ACH-001151,-0.0357418064451
ACH-001163,0.006267064458529999
ACH-001164,-0.07809144135139999
ACH-001173,0.00634955905826
ACH-001183,0.11685500478399999
ACH-001184,-0.0834251198515
ACH-001190,-0.0457713268805
ACH-001192,-0.216673956714
ACH-001193,0.136091165387
ACH-001196,0.00646482618767
ACH-001197,0.0858558163149
ACH-001205,-0.12907407769999998
ACH-001211,0.111876398898
ACH-001212,0.09218852134580001
ACH-001228,-0.146280985496
ACH-001232,-0.11142463567500001
ACH-001239,-0.04263709314090001
ACH-001274,0.000990490554466
ACH-001275,0.050689306316800006
ACH-001277,-0.0588991322172
ACH-001278,0.09703870767139999
ACH-001280,0.128063987255
ACH-001283,-0.034872706821800006
ACH-001289,0.0669960316431
ACH-001295,0.0199321377333
ACH-001300,0.165959421853
ACH-001301,-0.045873185571300004
ACH-001302,-0.030500613297900003
ACH-001303,-0.00345946981539
ACH-001306,-0.0336898724936
ACH-001318,-0.0784862761987
ACH-001322,0.098868247213
ACH-001328,0.08135712258689999
ACH-001332,-0.107757845449
ACH-001333,-0.14614318929099998
ACH-001336,0.0489131124973
ACH-001340,-0.0707681207635
ACH-001346,0.016183922999
ACH-001353,-0.11454290726600001
ACH-001354,0.050169871914800004
ACH-001367,-0.100321192016
ACH-001368,-0.147195126586
ACH-001374,0.00736669926721
ACH-001375,-0.08478500525419999
ACH-001377,-0.11037505444199999
ACH-001380,0.048558075219400004
ACH-001391,-0.175509304938
ACH-001407,-0.0719073201551
ACH-001408,0.015577059187399999
ACH-001413,0.015414107855100001
ACH-001430,0.0952757640557
ACH-001431,0.0502192371221
ACH-001450,0.10718091928099999
ACH-001496,-0.10478318667000001
ACH-001500,0.096227517212
ACH-001521,0.302771268902
ACH-001523,-0.019635285126900003
ACH-001532,-0.112139188399
ACH-001536,-0.08973642132649999
ACH-001550,0.046820704734
ACH-001552,-0.22440488574
ACH-001554,-0.134529807187
ACH-001645,0.137346794344
ACH-001654,0.011821824448799999
ACH-001715,-0.11576298071499999
ACH-001735,-0.011631657669200001
ACH-001736,-0.13145419710200001
ACH-001737,-0.14685209999999999
ACH-001740,0.100747446984
ACH-001745,0.0300759388691
ACH-001750,-0.0448840174223
ACH-001765,-0.306508833809
ACH-001956,-0.0845664080142
ACH-001957,-0.0865846802609
