,CWF19L1 (55280)
ACH-000390,-0.0028778543902799997
ACH-000393,-0.20221776586399998
ACH-000395,-0.29025895971
ACH-000397,-0.0726821279284
ACH-000401,-0.134826958843
ACH-000402,-0.250970921177
ACH-000403,-0.16024343038799999
ACH-000404,-0.24019839519400002
ACH-000406,-0.212588863391
ACH-000407,-0.16248774342
ACH-000408,-0.340966150277
ACH-000410,-0.131475234567
ACH-000411,-0.503019383414
ACH-000414,-0.13650791502
ACH-000415,-0.305835061275
ACH-000416,-0.114100888351
ACH-000420,-0.06205619045530001
ACH-000421,-0.528428200292
ACH-000424,-0.406446927108
ACH-000425,-0.186415273774
ACH-000426,0.0879399908937
ACH-000427,-0.126317871283
ACH-000433,-0.296782076988
ACH-000436,-0.180763601252
ACH-000444,-0.296996041062
ACH-000445,-0.34528942542499996
ACH-000448,-0.207051548958
ACH-000450,0.218365607242
ACH-000452,-0.216965007035
ACH-000454,-0.0606667769484
ACH-000458,-0.174222732937
ACH-000459,-0.212171730589
ACH-000460,-0.23740125932199999
ACH-000461,-0.266752324714
ACH-000463,-0.200475329716
ACH-000464,-0.011569649274
ACH-000466,-0.256445965577
ACH-000467,-0.547161169845
ACH-000468,-0.29957652362799997
ACH-000469,-0.188849571021
ACH-000470,-0.350680303174
ACH-000471,0.012553045222700001
ACH-000472,-0.154602552709
ACH-000473,-0.19175092456
ACH-000475,-0.0319289103437
ACH-000476,-0.179086542883
ACH-000477,0.07261599110139999
ACH-000480,-0.07754571435600001
ACH-000481,-0.188652811814
ACH-000483,-0.257061409454
ACH-000484,-0.431580729062
ACH-000485,-0.0510536871777
ACH-000486,-0.200877382786
ACH-000487,-0.196084614561
ACH-000488,-0.718385026964
ACH-000490,-0.0988025090989
ACH-000491,-0.0204555036102
ACH-000495,-0.383079292649
ACH-000496,-0.21688460889400002
ACH-000499,-0.316150853313
ACH-000500,-0.295128254892
ACH-000502,-0.616689913835
ACH-000503,-0.554309747275
ACH-000505,-0.25002438639400004
ACH-000507,-0.247722579295
ACH-000510,-0.20859693802700002
ACH-000511,-0.24309103242199998
ACH-000512,0.05431196112700001
ACH-000516,-0.10810579295499999
ACH-000517,-0.112056837348
ACH-000518,-0.21627883416700003
ACH-000520,-0.335523406514
ACH-000521,-0.217476746069
ACH-000522,0.0092703618369
ACH-000524,-0.17834415591299999
ACH-000527,-0.190701300013
ACH-000528,-0.0664858698611
ACH-000537,0.11858474276900001
ACH-000541,-0.240731073062
ACH-000542,-0.343781913392
ACH-000544,-0.38486590369999996
ACH-000545,-0.193836774255
ACH-000547,-0.20907862305999997
ACH-000548,-0.42260455862400004
ACH-000549,-0.226368192039
ACH-000550,-0.205645543733
ACH-000552,-0.261237047851
ACH-000556,-0.140447757122
ACH-000557,-0.12761796004599998
ACH-000570,-0.246142751403
ACH-000571,-0.208052249078
ACH-000573,-0.424364404277
ACH-000576,-0.104468201827
ACH-000580,-0.122284701298
ACH-000584,-0.267624704155
ACH-000585,0.0702613755697
ACH-000588,0.07093017018110001
ACH-000589,-0.198286455757
ACH-000591,-0.141549204548
ACH-000593,-0.13519652723
ACH-000600,-0.22403793113200002
ACH-000601,-0.233074917062
ACH-000604,-0.0144875867703
ACH-000605,-1.2620082533299999
ACH-000606,-0.159437743893
ACH-000608,-0.29717204969300004
ACH-000614,-0.161658555259
ACH-000616,-0.210285118328
ACH-000618,-0.5539044370880001
ACH-000619,-0.410572056678
ACH-000620,-0.010802982953899998
ACH-000621,-0.40279984366599997
ACH-000622,-0.552976270786
ACH-000623,-0.0990312975109
ACH-000624,-0.0759426238338
ACH-000627,-0.591217498783
ACH-000630,-0.43120220159199996
ACH-000632,-0.129377085025
ACH-000633,-0.23735394349
ACH-000637,-0.00605058860416
ACH-000638,-0.415087132128
ACH-000646,-0.174857461176
ACH-000647,-0.22661234511300002
ACH-000648,-0.0752606926611
ACH-000649,-0.25250745782
ACH-000651,-0.193726305214
ACH-000652,-0.136056495787
ACH-000653,-0.11133403951300001
ACH-000657,-0.210809169426
ACH-000658,0.100658028621
ACH-000661,-0.249929225907
ACH-000662,-0.238303538539
ACH-000663,-0.27779754822700004
ACH-000665,-0.434995380665
ACH-000671,0.024749314383799997
ACH-000673,-0.856612489596
ACH-000676,-0.29224173222399996
ACH-000677,-0.169280352008
ACH-000681,-0.161022029199
ACH-000682,-0.287476749449
ACH-000683,-0.136991246196
ACH-000684,-0.34651325398500005
ACH-000688,-0.118970355012
ACH-000693,-0.0987284837672
ACH-000694,-0.276931677975
ACH-000695,-0.0684193204875
ACH-000696,-0.22045556411800002
ACH-000697,-0.24413682303800002
ACH-000699,-0.44545433817599994
ACH-000701,-0.582830965365
ACH-000706,-0.0698335319817
ACH-000711,-0.402445285981
ACH-000713,-0.0220232420258
ACH-000714,-0.17765206366300001
ACH-000718,-0.333156470865
ACH-000720,-0.153185972273
ACH-000721,-0.245292221793
ACH-000724,0.11972026532600001
ACH-000725,-0.00683188208683
ACH-000732,-0.0659506835239
ACH-000734,-0.0568876138748
ACH-000735,-0.21007498346099998
ACH-000736,-0.249341844214
ACH-000738,-0.155522033669
ACH-000746,-0.197093628755
ACH-000747,-0.260467251589
ACH-000748,-0.137541827873
ACH-000753,-0.264432364629
ACH-000756,-0.22002057684
ACH-000757,-0.149861961035
ACH-000758,-0.200289996294
ACH-000760,-0.442815658073
ACH-000763,-0.171976672
ACH-000764,-0.559975164735
ACH-000765,-0.130415596238
ACH-000766,-0.198103491487
ACH-000767,-0.42687909443300004
ACH-000768,-0.055434412369800005
ACH-000769,-0.141852057738
ACH-000770,-0.297705008838
ACH-000771,-0.088117057071
ACH-000773,-0.194694565856
ACH-000776,-0.739192347871
ACH-000777,-0.523995836616
ACH-000778,-0.21921400183000003
ACH-000781,-0.25117870581999996
ACH-000782,-0.458593894102
ACH-000783,-0.20153258210799999
ACH-000784,-0.473300725421
ACH-000785,-0.222897404364
ACH-000787,-0.404772384328
ACH-000788,-0.23100105487199998
ACH-000791,-0.127391579675
ACH-000792,-0.254647528151
ACH-000794,-0.308573139945
ACH-000796,-0.268962267322
ACH-000799,-0.217177428094
ACH-000800,-0.388615330311
ACH-000802,-0.234657639149
ACH-000804,-0.49793134891999996
ACH-000805,-0.7132890376980001
ACH-000809,-0.221775327789
ACH-000810,-0.663871441662
ACH-000811,-0.270553825696
ACH-000817,-0.314628126387
ACH-000819,-0.237040772865
ACH-000820,-0.146743182821
ACH-000821,-0.146735519889
ACH-000822,-0.261605392649
ACH-000823,-0.210260703162
ACH-000824,-0.21368611756099998
ACH-000827,-0.0915589674745
ACH-000829,0.0928746399478
ACH-000831,-0.200545553215
ACH-000832,-0.333404119512
ACH-000833,-0.195109473948
ACH-000834,-0.016745832625799997
ACH-000835,-0.09637663597610001
ACH-000836,-0.024342004202200004
ACH-000837,-0.210803500775
ACH-000838,-0.37917092899099997
ACH-000839,-0.479635036876
ACH-000840,-0.133294442053
ACH-000841,-0.34606403688799997
ACH-000843,-0.0773877181074
ACH-000846,-0.0613807270412
ACH-000847,-0.7239560858859999
ACH-000848,-0.0558090266603
ACH-000849,-0.0842070398313
ACH-000851,-0.09581512727839998
ACH-000855,-0.28636803623199997
ACH-000856,-0.241814829165
ACH-000858,0.0317130355964
ACH-000859,-0.7427301866680001
ACH-000861,-0.469003302957
ACH-000862,-0.30052480681899996
ACH-000865,-0.315748036968
ACH-000866,-0.0733067313495
ACH-000867,-0.198034371217
ACH-000869,-0.155107096034
ACH-000872,0.0340828570633
ACH-000873,-0.853870657579
ACH-000876,-0.161054332494
ACH-000878,-0.241008085808
ACH-000880,-0.10000027135
ACH-000881,-0.203301272436
ACH-000882,-0.366719724283
ACH-000884,-0.189450537221
ACH-000885,-0.17949136718400002
ACH-000887,-0.133760005278
ACH-000888,-0.260033053449
ACH-000889,-0.24504542298300003
ACH-000890,-0.193715699439
ACH-000896,-0.156029181707
ACH-000898,-0.578542298451
ACH-000900,-0.24999663163600003
ACH-000901,-0.199598679511
ACH-000905,-0.131084328338
ACH-000906,-0.148729257258
ACH-000907,0.00392053608771
ACH-000910,-0.142751584072
ACH-000911,-0.606548259135
ACH-000912,-0.23958295956599998
ACH-000913,-0.160532002871
ACH-000915,-0.197651722757
ACH-000916,-0.0878933336875
ACH-000917,-0.13749466371
ACH-000921,-0.393801166255
ACH-000924,-0.104915320934
ACH-000926,-0.0342277173864
ACH-000928,-0.169214962167
ACH-000929,-0.281722560267
ACH-000932,-0.41354502469099996
ACH-000935,-0.605124684391
ACH-000936,-0.10506887693
ACH-000937,-0.0725409401009
ACH-000938,-0.26313273032699996
ACH-000939,-0.107275157993
ACH-000941,-0.17057220811299997
ACH-000943,-0.265109940988
ACH-000946,-0.320052014447
ACH-000947,-0.08408301471820001
ACH-000948,-0.9455768055149999
ACH-000950,-0.295222786177
ACH-000953,-0.300022925268
ACH-000957,-0.33039892673099996
ACH-000958,-0.133822317877
ACH-000960,-0.11240204250399999
ACH-000963,-0.195123762948
ACH-000968,-0.362365362751
ACH-000969,-0.249346516603
ACH-000973,-0.17992241247699997
ACH-000974,-0.188614789307
ACH-000975,-0.477965509288
ACH-000976,-0.221039240064
ACH-000978,-0.056779170987099996
ACH-000980,-0.17002477828200002
ACH-000984,-1.23352179845
ACH-000986,-0.26327174685
ACH-000988,-0.133890267746
ACH-000993,-0.35413114342
ACH-000994,-0.0548453596187
ACH-000996,-0.0679281077255
ACH-001001,-0.0821947901459
ACH-001020,-0.26973199018800004
ACH-001028,-0.19761537658599998
ACH-001031,-0.268246724214
ACH-001038,-0.182601156329
ACH-001048,-0.322204584921
ACH-001050,-0.178311768431
ACH-001053,-0.299572529617
ACH-001054,-0.184580084566
ACH-001061,-0.514606354636
ACH-001067,-0.41974569412900004
ACH-001075,-0.43116080638099996
ACH-001096,-0.429146830437
ACH-001128,-0.13153576982
ACH-001134,-0.380987052007
ACH-001151,-0.104539951795
ACH-001163,-0.22138340798300002
ACH-001164,-0.566672307211
ACH-001173,-0.650256100442
ACH-001183,-0.335928269662
ACH-001184,-0.158505213994
ACH-001190,-0.144568859581
ACH-001192,-0.0460457170527
ACH-001193,-0.558738940085
ACH-001196,-0.336123543274
ACH-001197,-0.142731931899
ACH-001205,-0.175303391837
ACH-001211,-0.32415996718
ACH-001212,-0.254057973002
ACH-001228,-0.7708186379880001
ACH-001232,-0.445974437501
ACH-001239,-0.0414197112068
ACH-001274,-0.339648129824
ACH-001275,-0.0702907122706
ACH-001277,-0.530556839385
ACH-001278,-0.13314371116499998
ACH-001280,-0.310457849748
ACH-001283,-0.227000020216
ACH-001289,-0.360522638038
ACH-001295,-0.0655225540711
ACH-001300,0.00504031180241
ACH-001301,-0.07415347045250001
ACH-001302,-0.0491690018889
ACH-001303,-0.123098187184
ACH-001306,-0.332709354232
ACH-001318,-0.28547903575100003
ACH-001322,-0.196610033347
ACH-001328,-0.08987941358860001
ACH-001332,-0.048663257715800004
ACH-001333,-0.226006792125
ACH-001336,-0.140062148411
ACH-001340,-0.470315934543
ACH-001346,-0.642301995777
ACH-001353,-0.38799565831999994
ACH-001354,-0.245781131532
ACH-001367,-0.033864663679400005
ACH-001368,-0.11582866030200001
ACH-001374,-0.334577117945
ACH-001375,-0.22225104478399998
ACH-001377,-0.149114555512
ACH-001380,-0.283911533744
ACH-001391,-0.0944108604018
ACH-001407,-0.310377571807
ACH-001408,-0.281703127531
ACH-001413,-0.39146924186800003
ACH-001430,0.157954608704
ACH-001431,-0.330982236957
ACH-001450,-0.358903028146
ACH-001496,-0.327182489655
ACH-001500,0.0209402066845
ACH-001521,-0.141466722698
ACH-001523,-0.10218942904200001
ACH-001532,-0.13643789988500002
ACH-001536,-0.142329482097
ACH-001550,-0.22280855454999998
ACH-001552,-0.202137211479
ACH-001554,-0.409300455601
ACH-001645,-0.165950550162
ACH-001654,-0.0516388395574
ACH-001715,-0.10211361148499999
ACH-001735,-0.238101231784
ACH-001736,-0.316657252838
ACH-001737,-0.21358827899900001
ACH-001740,-0.350332503616
ACH-001745,-0.132961984648
ACH-001750,-0.358409627548
ACH-001765,-0.500046427988
ACH-001956,-0.178034536097
ACH-001957,-0.181603336293
