,FZD5 (7855)
ACH-000004,-0.0887271584412
ACH-000007,-0.12271209796700001
ACH-000009,-0.211910086556
ACH-000011,0.00932410271295
ACH-000012,-0.164577925812
ACH-000013,-0.162628217051
ACH-000014,-0.23199085040800002
ACH-000015,-0.04525641668930001
ACH-000017,-0.115324651086
ACH-000018,-0.27682532088399997
ACH-000019,-0.10460998108899999
ACH-000021,-0.043488398561300004
ACH-000022,-1.2060513278899998
ACH-000025,-0.276981870575
ACH-000028,-0.100481216762
ACH-000030,-0.0327328899058
ACH-000035,0.0931028421046
ACH-000036,-0.241716497594
ACH-000037,-0.27294996103700003
ACH-000039,0.0326840705618
ACH-000040,-0.103828360648
ACH-000041,-0.320294369347
ACH-000042,-0.31534517529
ACH-000045,0.0438255498067
ACH-000047,-0.217231521736
ACH-000052,-0.314370389673
ACH-000053,-0.132330249664
ACH-000054,-0.020919250360400002
ACH-000055,-0.280770348677
ACH-000060,-0.15382743785800002
ACH-000067,0.09453809495
ACH-000070,-0.0310654825146
ACH-000075,-0.0453234014121
ACH-000078,-0.150745006633
ACH-000082,-0.281416056999
ACH-000085,-0.315256240205
ACH-000086,-0.176420593893
ACH-000087,-0.0265511494862
ACH-000092,-0.151630678212
ACH-000095,-0.156317348644
ACH-000097,-0.019294499444099996
ACH-000098,-0.00808423830729
ACH-000099,-0.135623797426
ACH-000108,0.0683693033535
ACH-000113,-0.169044420838
ACH-000115,-0.325095995788
ACH-000116,-0.120162236647
ACH-000118,-0.0283643645182
ACH-000120,-0.039395110647699995
ACH-000123,-0.13958978386
ACH-000127,-0.0818702715215
ACH-000128,-0.216838462775
ACH-000132,-0.00441016456357
ACH-000133,-0.210876283151
ACH-000137,-0.248865665479
ACH-000138,-0.869338610825
ACH-000142,-0.111406558529
ACH-000143,-0.17340720743299998
ACH-000146,0.0701646993209
ACH-000148,-0.154859090595
ACH-000150,-0.12076307795199999
ACH-000152,-0.092343597971
ACH-000153,-0.029498051183700004
ACH-000159,-0.178014421724
ACH-000160,-0.138213474534
ACH-000163,-0.145207885094
ACH-000167,-0.19856878930500002
ACH-000168,-0.18607402717399998
ACH-000169,-0.09121936061830001
ACH-000178,-0.065977738377
ACH-000182,-0.063316294404
ACH-000183,-0.21124873892700002
ACH-000188,-0.0864966061689
ACH-000189,-0.138996630667
ACH-000190,-0.17725042295899998
ACH-000198,-0.0830165312796
ACH-000204,-0.253285360543
ACH-000206,-0.039175519808699995
ACH-000207,0.206062142474
ACH-000211,-0.0960497412792
ACH-000215,-0.0411538660989
ACH-000221,-0.117637203814
ACH-000222,-0.8592851381479999
ACH-000223,-0.196015102698
ACH-000226,-0.23929874667
ACH-000227,-0.0858585518334
ACH-000228,0.0290335071837
ACH-000231,-0.153893135639
ACH-000232,-0.12236637565099999
ACH-000233,-0.00705063208461
ACH-000234,-0.15229418941
ACH-000235,-0.0297682688007
ACH-000237,-0.149915645011
ACH-000238,-0.138984052671
ACH-000243,0.019141458427099998
ACH-000244,-0.334048456967
ACH-000246,0.033917750501
ACH-000248,0.0556813903314
