,DNAJC5B (85479)
ACH-000265,-0.256088500432
ACH-000266,-0.228927871487
ACH-000272,-0.169848758619
ACH-000273,-0.0340833277858
ACH-000274,-0.143593867246
ACH-000277,-0.186510267395
ACH-000278,-0.209597024548
ACH-000279,-0.0593676452362
ACH-000280,-0.0811597001409
ACH-000281,-0.367271884187
ACH-000288,0.017720308619299997
ACH-000291,-0.077041283359
ACH-000293,-0.12876242572899999
ACH-000294,-0.018083872748200003
ACH-000295,-0.0698133182095
ACH-000296,-0.296365125091
ACH-000302,-0.16895141650400003
ACH-000304,-0.0380816734996
ACH-000307,-0.0851349566022
ACH-000308,-0.175044691917
ACH-000310,-0.248868014331
ACH-000311,-0.38405276965499996
ACH-000312,-0.288702757771
ACH-000315,0.125543036573
ACH-000316,-0.046547923973699994
ACH-000317,-0.13708376369
ACH-000318,-0.056001487606199996
ACH-000319,-0.18425686004
ACH-000320,-0.304691830418
ACH-000322,-0.15245282378900002
ACH-000323,-0.133251774311
ACH-000324,-0.109232266722
ACH-000329,-0.120441340795
ACH-000330,-0.163523002203
ACH-000331,0.0177537710085
ACH-000332,-0.239852881254
ACH-000334,-0.318381850738
ACH-000335,-0.00457814903884
ACH-000336,-0.171159296459
ACH-000337,0.0407314435119
ACH-000339,-0.173913637822
ACH-000341,-0.154525863968
ACH-000348,-0.169179328918
ACH-000350,-0.127451708753
ACH-000352,-0.16714773625499998
ACH-000356,-0.17736820928199998
ACH-000361,-0.231456502925
ACH-000362,-0.046539908730199996
ACH-000363,-0.166341222112
ACH-000364,-0.15103884559699998
ACH-000365,-0.281946843314
ACH-000366,-0.0024650252804899997
ACH-000368,-0.163535335081
ACH-000374,-0.0361897789826
ACH-000375,-0.136098321176
ACH-000376,-0.0523577085164
ACH-000381,0.000877245346185
ACH-000383,-0.06272127453859999
ACH-000387,-0.0998854596072
ACH-000389,-0.11118137873
ACH-000390,-0.0936543264053
ACH-000393,-0.179867492931
ACH-000395,-0.142619264953
ACH-000397,-0.084867764476
ACH-000401,0.0261859726797
ACH-000402,0.229945074869
ACH-000403,-0.182501547584
ACH-000404,0.15308687444
ACH-000406,-0.11849803999500001
ACH-000407,0.0642217325102
ACH-000408,-0.13660191552200002
ACH-000410,-0.0560063647064
ACH-000411,-0.182647103178
ACH-000414,-0.269161211625
ACH-000415,-0.0435099459567
ACH-000416,-0.06692200428100001
ACH-000420,-0.050804524237800006
ACH-000421,-0.16946457799400003
ACH-000424,-0.044257331423699996
ACH-000425,-0.13772071166
ACH-000426,0.08752712256629999
ACH-000427,-0.0331820295912
ACH-000433,-0.0727034657233
ACH-000436,-0.0320104461574
ACH-000444,-0.105300955284
ACH-000445,-0.053383181983900005
ACH-000448,-0.176285156195
ACH-000450,-0.0330721970285
ACH-000452,-0.0517605097317
ACH-000454,0.0354432306581
ACH-000458,-0.116695144685
ACH-000459,-0.122030670978
ACH-000460,-0.217079508899
ACH-000461,-0.0739553288778
ACH-000463,-0.105245034044
ACH-000464,-0.07776022305329999
ACH-000466,0.0124537690789
ACH-000467,-0.182264288218
ACH-000468,-0.247076030904
ACH-000469,-0.19892969026
ACH-000470,-0.22935489465999997
ACH-000471,-0.058100473855300004
ACH-000472,-0.287862929587
ACH-000473,0.00499662135095
ACH-000475,-0.0440131165481
ACH-000476,-0.043259377296900006
ACH-000477,-0.05429672570019999
ACH-000480,-0.06350029919419999
ACH-000481,-0.061929897453500006
ACH-000483,-0.22936007231999997
ACH-000484,0.00510340737842
ACH-000485,0.06072645177569999
ACH-000486,-0.17031500876800001
ACH-000487,-0.133157445065
ACH-000488,-0.149087833045
ACH-000490,-0.11297021875800001
ACH-000491,0.110990757887
ACH-000495,-0.250990013439
ACH-000496,-0.22354457591
ACH-000499,-0.10220650963300001
ACH-000500,0.08170379828760001
ACH-000502,-0.204604750045
ACH-000503,-0.17467401523099998
ACH-000505,-0.015513215011799999
ACH-000507,-0.14285726102
ACH-000510,0.0279808027618
ACH-000511,-0.133096296458
ACH-000512,-0.22703947994000004
ACH-000516,-0.274348844776
ACH-000517,0.00913213856257
ACH-000518,-0.126356491182
ACH-000520,-0.109043252431
ACH-000521,-0.296687531195
ACH-000522,-0.163980782336
ACH-000524,-0.093824264364
ACH-000527,-0.06704257299
ACH-000528,-0.141826430329
ACH-000537,-0.180607890612
ACH-000541,-0.292797796716
ACH-000542,-0.242888229619
ACH-000544,-0.0438419222042
ACH-000545,-0.104191548182
ACH-000547,-0.2918513002
ACH-000548,-0.0620668644364
ACH-000549,-0.140506880985
ACH-000550,-0.0269174412205
ACH-000552,0.010532264360799999
ACH-000556,-0.179115922859
ACH-000557,-0.268563985848
ACH-000570,-0.103569774503
ACH-000571,-0.00261701889847
ACH-000573,-0.244746567103
ACH-000576,-0.172578415695
ACH-000580,0.0612725733985
ACH-000584,-0.15458659545700001
ACH-000585,-0.0655517838865
ACH-000588,0.007941002950779999
ACH-000589,-0.24357197136
ACH-000591,0.0873071237331
ACH-000593,0.011462886942
ACH-000600,-0.10830685599199999
ACH-000601,-0.201256861387
ACH-000604,-0.0840537207096
ACH-000605,-0.189503585664
ACH-000606,-0.09901488357339999
ACH-000608,0.025685043205400004
ACH-000614,-0.137846060296
ACH-000616,-0.252363282599
ACH-000618,0.0046686608753100005
ACH-000619,-0.21747845484099998
ACH-000620,-0.0355571031959
ACH-000621,-0.141336591793
ACH-000622,-0.10577211041099999
ACH-000623,-0.0655228873538
ACH-000624,-0.16499732307700002
ACH-000627,-0.16982756278799999
ACH-000630,0.011153998646899999
ACH-000632,0.0419044070063
ACH-000633,0.0237560441034
ACH-000637,-0.0418599781311
ACH-000638,-0.34040303002300004
ACH-000646,0.05845113010150001
ACH-000647,-0.233803227367
ACH-000648,-0.273341814934
ACH-000649,-0.17318981230799999
ACH-000651,-0.12551317386
ACH-000652,0.014895240070799998
ACH-000653,-0.00413127732137
ACH-000657,-0.160533951374
ACH-000658,-0.39665741072300004
ACH-000661,-0.11422096701300001
ACH-000662,-0.11376830043099999
ACH-000663,-0.184920755438
ACH-000665,-0.08344695665889999
ACH-000671,-0.09964251277820001
ACH-000673,-0.153325234116
ACH-000676,-0.188869618943
ACH-000677,-0.109580523445
ACH-000681,-0.19082641166099998
ACH-000682,-0.198691339422
ACH-000683,-0.05489918168869999
ACH-000684,-0.170842839281
ACH-000688,-0.04922670728299999
ACH-000693,-0.118709497531
ACH-000694,-0.012215279025700002
ACH-000695,0.217494541777
ACH-000696,-0.0293497372426
ACH-000697,-0.113892706195
ACH-000699,-0.150611990098
ACH-000701,0.00411368271221
ACH-000706,-0.0958202944327
ACH-000711,-0.166973769079
ACH-000713,-0.307176369051
ACH-000714,-0.198079660321
ACH-000718,-0.383455078995
ACH-000720,-0.037814322729199996
ACH-000721,-0.10231315861300001
ACH-000724,-0.182527260003
ACH-000725,-0.272417690953
ACH-000732,-0.196089667293
ACH-000734,-0.10594190807600001
ACH-000735,-0.159851746175
ACH-000736,-0.07101540246600001
ACH-000738,-0.0969855765465
ACH-000746,0.05663728495209999
ACH-000747,-0.00485718677526
ACH-000748,-0.139496405018
ACH-000753,-0.164748110823
ACH-000756,0.10994350760399998
ACH-000757,-0.499793854351
ACH-000758,-0.03440374880680001
ACH-000760,-0.0252028291845
ACH-000763,-0.214925488329
ACH-000764,-0.151239772286
ACH-000765,-0.0675753569214
ACH-000766,-0.316445836758
ACH-000767,-0.028330925078
ACH-000768,-0.0682379293882
ACH-000769,-0.232909261259
ACH-000770,-0.04914796802540001
ACH-000771,-0.115610672863
ACH-000773,-0.171166875128
ACH-000776,0.00856957497257
ACH-000777,-0.148937023409
ACH-000778,-0.049402258083100004
ACH-000781,-0.18687269531800002
ACH-000782,0.0784233616893
ACH-000783,-0.156883091393
ACH-000784,-0.115530601545
ACH-000785,-0.0756800264353
ACH-000787,-0.0519016249629
ACH-000788,-0.034926471501
ACH-000791,-0.42325266239500003
ACH-000792,-0.191523502071
ACH-000794,-0.0689927935997
ACH-000796,-0.0326496892279
ACH-000799,-0.128132192828
ACH-000800,-0.342849980807
ACH-000802,-0.126573067068
ACH-000804,-0.277589458452
ACH-000805,-0.0016862285272200002
ACH-000809,-0.0893367775027
ACH-000810,0.06285556990709999
ACH-000811,-0.108932972424
ACH-000817,-0.14877349374
ACH-000819,-0.019593465192
ACH-000820,-0.425117549656
ACH-000821,-0.36622398653099997
ACH-000822,-0.110113692054
ACH-000823,-0.06664498462849999
ACH-000824,-0.126568569455
ACH-000827,-0.0651319970023
ACH-000829,-0.240036039923
ACH-000831,-0.21651031276000002
ACH-000832,-0.16334212865999997
ACH-000833,-0.09472595555060001
ACH-000834,-0.167304816
ACH-000835,-0.08400926487130002
ACH-000836,-0.22572035283199998
ACH-000837,-0.299174489537
ACH-000838,0.006557186064760001
ACH-000839,-0.16725490519000002
ACH-000840,0.04792506032459999
ACH-000841,-0.276625854049
ACH-000843,-0.0812623264569
ACH-000846,-0.195964240957
ACH-000847,-0.157064359548
ACH-000848,0.080857405856
ACH-000849,0.0102528714713
ACH-000851,-0.212927832885
ACH-000855,-0.13687099511
ACH-000856,-0.293382632315
ACH-000858,-0.08946297573289999
ACH-000859,-0.118065616561
ACH-000861,-0.139199314952
ACH-000862,-0.209499899971
ACH-000865,-0.14327007204199999
ACH-000866,-0.0423120910861
ACH-000867,-0.0666027834134
ACH-000869,0.5505982122559999
ACH-000872,-0.027270559271
ACH-000873,-0.440379837472
ACH-000876,-0.0617279044294
ACH-000878,0.105484260698
ACH-000880,-0.08115796412989999
ACH-000881,-0.139723654637
ACH-000882,-0.13756183415999998
ACH-000884,0.00391185844618
ACH-000885,-0.148265230417
ACH-000887,-0.0415159607621
ACH-000888,-0.0596112138317
ACH-000889,-0.11289725611300001
ACH-000890,-0.287851148555
ACH-000896,-0.117860382138
ACH-000898,-0.107155609481
ACH-000900,-0.246784089103
ACH-000901,-0.0175885115219
ACH-000905,-0.17880542169100003
ACH-000906,-0.191203118402
ACH-000907,-0.18289604288300002
ACH-000910,-0.14931911643100002
ACH-000911,-0.16392937839000002
ACH-000912,-0.182527014446
ACH-000913,-0.121020200616
ACH-000915,-0.157960158407
ACH-000916,-0.38434688485299995
ACH-000917,-0.08390286330589998
ACH-000921,-0.0584688127828
ACH-000924,-0.189278167927
ACH-000926,0.0191936474317
ACH-000928,-0.11695408615700001
ACH-000929,-0.010400921970000001
ACH-000932,-0.12489256703700001
ACH-000935,-0.013718720180000001
ACH-000936,-0.221648621342
ACH-000937,-0.0336189531481
ACH-000938,-0.037492875818599995
ACH-000939,-0.0134368468075
ACH-000941,-0.0377943945444
ACH-000943,-0.109681601465
ACH-000946,-0.155293990627
ACH-000947,-0.10631735691500001
ACH-000948,-0.059854233703699994
ACH-000950,-0.288293049326
ACH-000953,-0.052507822672800006
ACH-000957,-0.199869435945
ACH-000958,-0.16356034888499998
ACH-000960,-0.0772830247678
ACH-000963,-0.29038998758400003
ACH-000968,-0.06319175135999999
ACH-000969,-0.24141806140099997
ACH-000973,-0.212744708703
ACH-000974,-0.221238760931
ACH-000975,-0.146204473099
ACH-000976,-0.0663214070827
ACH-000978,0.062089936458099994
ACH-000980,-0.130739351817
ACH-000984,-0.19036957804000001
ACH-000986,-0.22297352094999998
ACH-000988,-0.112907224528
ACH-000993,-0.0732893200673
ACH-000994,-0.11582643831499999
ACH-000996,-0.186679441384
ACH-001001,-0.030206155806299997
ACH-001020,0.0421696089095
ACH-001028,-0.12438173380899999
ACH-001031,-0.206731838807
ACH-001038,-0.0960074246235
ACH-001048,-0.044743086180300005
ACH-001050,-0.143313148469
ACH-001053,0.0536457102044
ACH-001054,-0.0419830581651
ACH-001061,-0.11993710693399999
ACH-001067,-0.286037228196
ACH-001075,-0.0444427588311
ACH-001096,-0.10895937284299999
ACH-001128,0.14426496689
ACH-001134,-0.0811834381202
ACH-001151,-0.231721156465
ACH-001163,-0.10835286257000001
ACH-001164,0.021040124563
ACH-001173,-0.14131425794500002
ACH-001183,-0.16948248630399998
ACH-001184,-0.11405790441
ACH-001190,0.0671783350368
ACH-001192,-0.124609849922
ACH-001193,-0.277357308442
ACH-001196,-0.153189015138
ACH-001197,-0.229846786853
ACH-001205,-0.267213518369
ACH-001211,-0.168454283843
ACH-001212,-0.178047335816
ACH-001228,-0.0904087439976
ACH-001232,-0.0525977087471
ACH-001239,-0.0362078024045
ACH-001274,0.020786945261900003
ACH-001275,-0.116043761545
ACH-001277,-0.06005440818
ACH-001278,-0.0176820561315
ACH-001280,-0.26864150775199996
ACH-001283,-0.121994866283
ACH-001289,-0.239435640691
ACH-001295,-0.175773098495
ACH-001300,-0.030471649723799996
ACH-001301,-0.0666147234848
ACH-001302,-0.142026009319
ACH-001303,-0.0919851174477
ACH-001306,-0.10761337151599999
ACH-001318,-0.127535510067
ACH-001322,-0.09358801951489999
ACH-001328,-0.020112006541099996
ACH-001332,-0.28425633206
ACH-001333,-0.04708158460390001
ACH-001336,-0.129292299973
ACH-001340,-0.0357028362683
ACH-001346,-0.056954748934199995
ACH-001353,-0.105003073845
ACH-001354,-0.219864408477
ACH-001367,0.0036892810633600004
ACH-001368,-0.197158575574
ACH-001374,-0.0961286845342
ACH-001375,-0.0183101733672
ACH-001377,-0.271776666096
ACH-001380,-0.15952196772
ACH-001391,0.136476776065
ACH-001407,-0.103363010347
ACH-001408,-0.112183502065
ACH-001413,-0.141156188651
ACH-001430,-0.127310370019
ACH-001431,0.185188701636
ACH-001450,-0.0591565781262
ACH-001496,-0.0793383835269
ACH-001500,-0.14697648061899998
ACH-001521,-0.136305551777
ACH-001523,-0.0414979879248
ACH-001532,-0.156996784709
ACH-001536,-0.08318082786
ACH-001550,-0.14048883285900002
ACH-001552,-0.230519445758
ACH-001554,-0.164876704597
ACH-001645,-0.0507107666213
ACH-001654,-0.09168048091880002
ACH-001715,-0.13001234481499999
ACH-001735,-0.0028407261471900002
ACH-001736,-0.0638952444739
ACH-001737,-0.17232203719099998
ACH-001740,-0.06312096857169999
ACH-001745,-0.102696502388
ACH-001750,-0.12756860089299998
ACH-001765,-0.06398826184640001
ACH-001956,-0.12334838582900001
ACH-001957,-0.0104753733459
