,PPAP2B (8613)
ACH-000293,-0.158673912859
ACH-000294,0.053856000024
ACH-000295,0.943488010792
ACH-000296,-0.175261969666
ACH-000302,-0.139350484558
ACH-000304,0.11367918362299999
ACH-000307,-0.09186558960079999
ACH-000308,-0.00810685885025
ACH-000310,-0.448271415981
ACH-000311,0.0654553364825
ACH-000312,-0.06418082448540001
ACH-000315,0.0390367276047
ACH-000316,-0.0612336333213
ACH-000317,-0.10613786954500001
ACH-000318,-0.18309179203200002
ACH-000319,-0.194374684956
ACH-000320,-0.004795561478390001
ACH-000322,-0.102915090967
ACH-000323,-0.34810508102399995
ACH-000324,-0.128478278487
ACH-000329,-0.0307339268567
ACH-000330,-0.162598874021
ACH-000331,-0.0775079811909
ACH-000332,0.0450319054499
ACH-000334,0.178292243237
ACH-000335,0.0748722570181
ACH-000336,-0.08843630727839999
ACH-000337,0.022490797966499998
ACH-000339,0.071429176601
ACH-000341,-0.136591183679
ACH-000348,-0.10837495180199999
ACH-000350,0.0324692542461
ACH-000352,0.0323723399699
ACH-000356,-0.26227178835799997
ACH-000361,-0.0362958770984
ACH-000362,0.09853316461410001
ACH-000363,-0.0179401577025
ACH-000364,-0.245969478837
ACH-000365,0.0154719887998
ACH-000366,-0.167057694246
ACH-000368,-0.33153902815
ACH-000374,-0.0284375921489
ACH-000375,-0.275198267535
ACH-000376,-0.197061224917
ACH-000381,0.020781351052299998
ACH-000383,-0.142324092791
ACH-000387,-0.142964898258
ACH-000389,-0.188003635301
ACH-000390,-0.0657805359788
ACH-000393,0.113480698939
ACH-000395,0.06711727589790001
ACH-000397,-0.022226918023999998
ACH-000401,-0.421495457724
ACH-000402,0.030828389607
ACH-000403,-0.0509749473845
ACH-000404,0.14677331935000001
ACH-000406,-0.0697628662979
ACH-000407,-0.162059327316
ACH-000408,-0.06606636547690001
ACH-000410,-0.053785041592300006
ACH-000411,-0.0172916281223
ACH-000414,-0.0253067439469
ACH-000415,-0.0606335893213
ACH-000416,-0.19066351782299998
ACH-000420,-0.160183313405
ACH-000421,0.0480200429484
ACH-000424,-0.13123628757
ACH-000425,-0.09579114988769999
ACH-000426,0.164354347317
ACH-000427,-0.259566389137
ACH-000433,-0.059601828970099996
ACH-000436,-0.19429244197599999
ACH-000444,0.111414050167
ACH-000445,-0.139398933657
ACH-000448,-0.18528346862599998
ACH-000450,-0.0769839510537
ACH-000452,0.07457081607
ACH-000454,-0.313402286295
ACH-000458,0.0662815813965
ACH-000459,-0.25736545390500004
ACH-000460,-0.171503312168
ACH-000461,-0.154592476723
ACH-000463,-0.037941260839699995
ACH-000464,-0.267161088309
ACH-000466,0.032144905976200004
ACH-000467,0.0611773498595
ACH-000468,-0.0930834836629
ACH-000469,-0.161341491566
ACH-000470,0.0587986349584
ACH-000471,-0.0004683292227169999
ACH-000472,-0.0346572352497
ACH-000473,-0.0442872038822
ACH-000475,-0.0858583539906
ACH-000476,-0.0726090956345
ACH-000477,0.24237070331
ACH-000480,-0.094964812591
ACH-000481,-0.009340831790610002
ACH-000483,-0.212960494714
ACH-000484,0.11395464405
ACH-000485,-0.125709781804
ACH-000486,0.0144784833435
ACH-000487,-0.0307258643395
ACH-000488,0.10920591350400001
ACH-000490,-0.03960214966180001
ACH-000491,-0.38241276540700003
ACH-000495,-0.137627875208
ACH-000496,-0.036015571873
ACH-000499,0.0324623797253
ACH-000500,0.203981780966
ACH-000502,0.0463826573379
ACH-000503,-0.0538921132661
ACH-000505,-0.0556272798151
ACH-000507,-0.0881651541622
ACH-000510,-0.116146018946
ACH-000511,0.126666368314
ACH-000512,0.0389244224871
ACH-000516,-0.0168913418121
ACH-000517,-0.023461207604099997
ACH-000518,-0.10572023133
ACH-000520,-0.31053075193199997
ACH-000521,-0.239966329964
ACH-000522,-0.243335977733
ACH-000524,-0.0952739074174
ACH-000527,-0.260046041597
ACH-000528,0.0147687420703
ACH-000537,-0.313959194123
ACH-000541,0.102516324985
ACH-000542,-0.121921967083
ACH-000544,-0.126801750965
ACH-000545,-0.09032091599339999
ACH-000547,-0.10139398869100001
ACH-000548,0.015757723273100002
ACH-000549,-0.19906430431400002
ACH-000550,-0.31290587725
ACH-000552,-0.128388795317
ACH-000556,0.0544849085451
ACH-000557,0.0238645684791
ACH-000570,-0.0418790700229
ACH-000571,-0.08073680241469999
ACH-000573,-0.144652319412
ACH-000576,-0.140121954658
ACH-000580,-0.054670624244900004
ACH-000584,-0.0498405808409
ACH-000585,0.0065783727904
ACH-000588,0.028100029175999998
ACH-000589,0.00746088726867
ACH-000591,-0.021405724740299996
ACH-000593,-0.0829311325898
ACH-000600,-0.256069650247
ACH-000601,-0.052428867233800004
ACH-000604,0.306601462866
ACH-000605,0.0115214606485
ACH-000606,-0.11396182713
ACH-000608,-0.046062214389
ACH-000614,-0.133380599182
ACH-000616,-0.0666974045035
ACH-000618,-0.0431616688421
ACH-000619,-0.045088642371899995
ACH-000620,-0.0170387241298
ACH-000621,0.0279748510617
ACH-000622,-0.402613012372
ACH-000623,0.046645024115
ACH-000624,-0.00019129399041900003
ACH-000627,-0.17966726346
ACH-000630,-0.250824072645
ACH-000632,-0.27821898332199996
ACH-000633,-0.0271208372386
ACH-000637,0.146320928273
ACH-000638,-0.0411562055359
ACH-000646,0.225846235933
ACH-000647,0.148838898705
ACH-000648,-0.253533545524
ACH-000649,-0.06122884870519999
ACH-000651,-0.251422459426
ACH-000652,-0.169438783257
ACH-000653,-0.144858188146
ACH-000657,-0.12438452
ACH-000658,-0.103293520125
ACH-000661,0.00345639191706
ACH-000662,-0.022408930714
ACH-000663,-0.186009673081
ACH-000665,0.00644745095351
ACH-000671,-0.0735717202074
ACH-000673,-0.152976765219
ACH-000676,-0.166157520834
ACH-000677,-0.161059165842
ACH-000681,-0.107315156908
ACH-000682,0.027389007001099995
ACH-000683,-0.151519669488
ACH-000684,-0.1931865146
ACH-000688,0.5089519418249999
ACH-000693,-0.17852967379999998
ACH-000694,0.060678094033699996
ACH-000695,-0.063359918322
ACH-000696,-0.165004718471
ACH-000697,-0.064443205363
ACH-000699,0.054230342129800005
ACH-000701,0.11849007909399999
ACH-000706,-0.061935666965
ACH-000711,-0.128778029451
ACH-000713,-0.421570413686
ACH-000714,0.0421936049395
ACH-000718,-0.014897448564
ACH-000720,-0.185249431873
ACH-000721,-0.09054445615160002
ACH-000724,0.00223786915299
ACH-000725,0.017527066633
ACH-000732,-0.12729423723799999
ACH-000734,-0.13717731652100001
ACH-000735,-0.137933311426
ACH-000736,0.017123790998799997
ACH-000738,-0.172422762896
ACH-000746,-0.1610452024
ACH-000747,0.042503472204099994
ACH-000748,-0.20038744851
ACH-000753,-0.00169924525403
ACH-000756,0.0580898951007
ACH-000757,-0.18680458907000003
ACH-000758,-0.0981629111446
ACH-000760,-0.131657422072
ACH-000763,0.165228450104
ACH-000764,0.0863348563048
ACH-000765,-0.158865525799
ACH-000766,-0.105128273739
ACH-000767,-0.130803206924
ACH-000768,-0.0032986697321100004
ACH-000769,-0.21316059965700002
ACH-000770,0.00188443472182
ACH-000771,-0.11880133704399999
ACH-000773,-0.08164073808830001
ACH-000776,0.227153220843
ACH-000777,-0.0448098496899
ACH-000778,0.049232747519199996
ACH-000781,0.050256492407300006
ACH-000782,0.0565306409992
ACH-000783,0.12337821698899999
ACH-000784,-0.175061685194
ACH-000785,-0.30054814389199996
ACH-000787,-0.124746386209
ACH-000788,-0.162767189555
ACH-000791,-0.0528186188697
ACH-000792,-0.049642192183800005
ACH-000794,0.0152093070839
ACH-000796,0.0281485441065
ACH-000799,-0.0664429710099
ACH-000800,-0.259944108486
ACH-000802,0.023527424119899998
ACH-000804,-0.0674143273915
ACH-000805,-0.331987245576
ACH-000809,-0.006006745507
ACH-000810,0.370961839507
ACH-000811,-0.051787599652699995
ACH-000817,-0.288306390796
ACH-000819,-0.0680216642416
ACH-000820,-0.28265984848700004
ACH-000821,-0.14560720898600002
ACH-000822,-0.121357837163
ACH-000823,-0.0800276394768
ACH-000824,0.00395123351123
ACH-000827,-0.206700991728
ACH-000829,0.0482269238627
ACH-000831,-0.191485334082
ACH-000832,-0.0772743702238
ACH-000833,-0.131605915096
ACH-000834,-0.041643857520300004
ACH-000835,-0.190501250387
ACH-000836,-0.021865641732700003
ACH-000837,-0.0618989674422
ACH-000838,-0.139497990695
ACH-000839,-0.177672772956
ACH-000840,-0.0692915456046
ACH-000841,0.0171912826771
ACH-000843,-0.0552577955162
ACH-000846,-0.16165993967199999
ACH-000847,-0.056735002341099995
ACH-000848,0.0368353656304
ACH-000849,0.0502448562748
ACH-000851,-0.21988573956799998
ACH-000855,0.0154747558581
ACH-000856,-0.049593171363199996
ACH-000858,0.136147460932
ACH-000859,0.136002753157
ACH-000861,-0.0751769249425
ACH-000862,-0.05157352242049999
ACH-000865,-0.08931404930220001
ACH-000866,-0.053740314563
ACH-000867,-0.0811190699357
ACH-000869,-0.39045021236
ACH-000872,-0.264606320364
ACH-000873,-0.038088145752199994
ACH-000876,-0.141805988862
ACH-000878,-0.214706805537
ACH-000880,0.11573464012
ACH-000881,-0.11827114917199999
ACH-000882,-0.324823686689
ACH-000884,-0.120002393431
ACH-000885,-0.10443252605900001
ACH-000887,-0.24207206693799999
ACH-000888,-0.17600763177
ACH-000889,-0.015444284688200001
ACH-000890,-0.00833607307221
ACH-000896,-0.106839044577
ACH-000898,-0.061740488007300004
ACH-000900,-0.121937920014
ACH-000901,-0.125362486475
ACH-000905,0.0388831630451
ACH-000906,-0.0189446475658
ACH-000907,0.0233105716039
ACH-000910,-0.0997047580566
ACH-000911,-0.048724746963400005
ACH-000912,-0.103988225884
ACH-000913,-0.03722221994680001
ACH-000915,-0.049109416242899995
ACH-000916,-0.283269244423
ACH-000917,-0.153635864998
ACH-000921,-0.0310934929698
ACH-000924,-0.0698882366463
ACH-000926,-0.09909683331380001
ACH-000928,0.0249595341971
ACH-000929,-0.0853852094478
ACH-000932,0.201507765903
ACH-000935,-0.263433877022
ACH-000936,-0.14275107560699998
ACH-000937,-0.187500508601
ACH-000938,-0.18955561553300002
ACH-000939,-0.12216030227199999
ACH-000941,-0.00696604397443
ACH-000943,-0.0407528527654
ACH-000946,-0.0109752947698
ACH-000947,-0.0898901950723
ACH-000948,-0.126530794736
ACH-000950,-0.137843869213
ACH-000953,-0.11922624653899999
ACH-000957,0.04467354260530001
ACH-000958,0.09934828380499999
ACH-000960,-0.10376930299499999
ACH-000963,0.0216029648014
ACH-000968,-0.19954185898
ACH-000969,-0.0456666342088
ACH-000973,-0.08702334485549999
ACH-000974,0.0435102558796
ACH-000975,-0.14322539917000002
ACH-000976,-0.239103980469
ACH-000978,0.046224627999400004
ACH-000980,-0.116812111787
ACH-000984,0.0475607391542
ACH-000986,-0.014328613627799998
ACH-000988,0.0163503425971
ACH-000993,0.0300751613228
ACH-000994,-0.146370451767
ACH-000996,-0.290827971297
ACH-001001,-0.25208029064
ACH-001020,-0.118902022913
ACH-001028,-0.016751228703100002
ACH-001031,-0.0342193051588
ACH-001038,-0.0262739774842
ACH-001048,-0.258711457181
ACH-001050,-0.112524002114
ACH-001053,-0.244518087903
ACH-001054,-0.237872853612
ACH-001061,-0.0832043349184
ACH-001067,-0.0505855289915
ACH-001075,0.0472603164298
ACH-001096,0.038768678704800004
ACH-001128,0.028525523254200002
ACH-001134,-0.133767479615
ACH-001151,-0.158116874068
ACH-001163,0.08415064572429999
ACH-001164,-0.134851019141
ACH-001173,-0.0581236260338
ACH-001183,-0.111687307106
ACH-001184,-0.0027888589797399996
ACH-001190,-0.16253347792300002
ACH-001192,-0.22671598881700003
ACH-001193,-0.23169507322799998
ACH-001196,-0.05046865633809999
ACH-001197,-0.0747190294702
ACH-001205,-0.17517304489799998
ACH-001211,0.069824190615
ACH-001212,-0.261107647045
ACH-001228,-0.342868933847
ACH-001232,-0.037406194767199995
ACH-001239,-0.160202538337
ACH-001274,0.026855306763200002
ACH-001275,-0.0322261567541
ACH-001277,-0.38541720036399996
ACH-001278,-0.159887964714
ACH-001280,0.146921463236
ACH-001283,0.0680386470767
ACH-001289,-0.06761432600190001
ACH-001295,-0.060405095439599994
ACH-001300,-0.121643177431
ACH-001301,-0.119012776355
ACH-001302,-0.251209224515
ACH-001303,-0.106111959782
ACH-001306,-0.134063674986
ACH-001318,-0.32320138748000005
ACH-001322,-0.261423174795
ACH-001328,-0.029593763088599997
ACH-001332,-0.09093971960660001
ACH-001333,-0.309645051075
ACH-001336,-0.0235286265601
ACH-001340,-0.118685058156
ACH-001346,0.0467271065099
ACH-001353,-0.130785424584
ACH-001354,-0.372396849239
ACH-001367,0.148846117314
ACH-001368,-0.0471072252747
ACH-001374,0.07595286417769999
ACH-001375,-0.138813262218
ACH-001377,-0.351077413051
ACH-001380,-0.135247780074
ACH-001391,-0.0345966272426
ACH-001407,-0.19142151850000003
ACH-001408,0.051197635631499996
ACH-001413,0.09233298264499999
ACH-001430,-0.0735363052421
ACH-001431,-0.18269869415800002
ACH-001450,-0.20363349363699998
ACH-001496,-0.125156378389
ACH-001500,-0.37946895148000004
ACH-001521,0.04327544897630001
ACH-001523,0.0594357791536
ACH-001532,-0.0849670707903
ACH-001536,0.0305928703004
ACH-001550,0.0585596199724
ACH-001552,-0.0051974266538299995
ACH-001554,-0.138344200758
ACH-001645,0.0584802221769
ACH-001654,-0.0295951064053
ACH-001715,-0.0629011663732
ACH-001735,0.0423209373969
ACH-001736,-0.10542128934
ACH-001737,0.06050267328819999
ACH-001740,0.00785068855028
ACH-001745,-0.22210303595800002
ACH-001750,-0.104688540264
ACH-001765,-0.157119620727
ACH-001956,0.05201583129790001
ACH-001957,-0.12117776945900001
