,FCGR1B (2210)
ACH-000160,-0.374518706803
ACH-000163,-0.453902644332
ACH-000167,-0.521226215228
ACH-000168,-0.10761836154200001
ACH-000169,-0.388183040137
ACH-000178,-0.10893453542999999
ACH-000182,-0.22865262539099998
ACH-000183,-0.45591209294699997
ACH-000188,-0.456938402225
ACH-000189,-0.359218452978
ACH-000190,-0.646016110695
ACH-000198,-0.557786966817
ACH-000204,-0.658557885594
ACH-000206,-0.238811850057
ACH-000207,-0.36939649677299996
ACH-000211,-0.10872283609099999
ACH-000215,-0.6729629728740001
ACH-000221,-0.502731048809
ACH-000222,-0.605294542374
ACH-000223,-0.669901390148
ACH-000226,-0.33214447600499997
ACH-000227,-0.402524695752
ACH-000228,-0.5025199702650001
ACH-000231,-0.377828137934
ACH-000232,-0.501687115274
ACH-000233,-0.092882240557
ACH-000234,-0.0411354053622
ACH-000235,-0.347711550433
ACH-000237,-0.438078768685
ACH-000238,-0.489831207086
ACH-000243,-0.552248375051
ACH-000244,-0.64380784917
ACH-000246,-0.438245690871
ACH-000248,-0.283350489122
ACH-000250,-0.330239406249
ACH-000251,-0.317789377443
ACH-000253,-0.453627128005
ACH-000255,-0.46750610075300003
ACH-000256,-0.20477849039999999
ACH-000257,-0.165761476286
ACH-000258,-0.251073424449
ACH-000259,-0.212575301052
ACH-000260,-0.277864622459
ACH-000261,-0.282817861899
ACH-000262,-0.39837120062700004
ACH-000263,-0.386137592588
ACH-000264,-0.369189908129
ACH-000265,-0.528019991651
ACH-000266,-0.345926068345
ACH-000272,-0.716158251647
ACH-000273,-0.468375673547
ACH-000274,-0.248765445645
ACH-000277,-0.020788021342099998
ACH-000278,-0.5400575761699999
ACH-000279,-0.35004522808399996
ACH-000280,-0.362019683974
ACH-000281,-0.401178158421
ACH-000288,-0.515069043117
ACH-000291,-0.396299191598
ACH-000293,-0.0213311425293
ACH-000294,-0.920545796409
ACH-000295,-0.267614282406
ACH-000296,-0.74275189779
ACH-000302,-0.334599010269
ACH-000304,-0.33347260048300004
ACH-000307,-0.645418040347
ACH-000308,-0.456426750108
ACH-000310,-0.40186701621200005
ACH-000311,-0.692704890045
ACH-000312,-0.37866613482600003
ACH-000315,-0.255106479625
ACH-000316,-0.41081720004100003
ACH-000317,-0.587470498545
ACH-000318,-0.42463849425300004
ACH-000319,-0.387491776087
ACH-000320,-0.866595232957
ACH-000322,-0.481976196146
ACH-000323,-0.526076071663
ACH-000324,-0.35841503418700005
ACH-000329,-0.387520649239
ACH-000330,-0.6185684495539999
ACH-000331,-0.507539378042
ACH-000332,-0.34363455998099995
ACH-000334,-0.696571175811
ACH-000335,-0.582995935847
ACH-000336,-0.812777474522
ACH-000337,-0.0609527425705
ACH-000339,-0.38240230735200004
ACH-000341,-0.562559064046
ACH-000348,-0.217227954577
ACH-000350,-0.178590421209
ACH-000352,-0.331175097626
ACH-000356,-0.33642982110299996
ACH-000361,-0.37784983599399996
ACH-000362,-0.5781905350450001
ACH-000363,-0.336247761153
ACH-000364,-0.563293834171
ACH-000365,-0.46650971176399997
ACH-000366,-0.28821630600299997
ACH-000368,-0.7025418977399999
ACH-000374,-0.665316228233
ACH-000375,-0.557707245488
ACH-000376,-0.717973384718
ACH-000381,-0.578200719918
ACH-000383,-0.485277893877
ACH-000387,-0.433159296827
ACH-000389,-0.368999036053
ACH-000390,-0.46224950005300003
ACH-000393,-0.347594443688
ACH-000395,-0.304244831482
ACH-000397,-0.293844707722
ACH-000401,-0.7122643270919999
ACH-000402,-0.507347891915
ACH-000403,-0.316491307005
ACH-000404,-0.8082283932269999
ACH-000406,-0.44584925431199995
ACH-000407,-0.436890220927
ACH-000408,-0.188857779193
ACH-000410,-0.600096881363
ACH-000411,-0.36260878816200004
ACH-000414,-0.34442966911300005
ACH-000415,-0.542011875294
ACH-000416,-0.369706686211
ACH-000420,-0.41521293297300005
ACH-000421,-0.21848693257100002
ACH-000424,-0.455847097192
ACH-000425,-0.29824221719599997
ACH-000426,-0.328799137885
ACH-000427,-0.365867708954
ACH-000433,-0.397331126506
ACH-000436,-0.628279830418
ACH-000444,-0.328144754599
ACH-000445,-0.476219479744
ACH-000448,-0.180944474828
ACH-000450,-0.477735874707
ACH-000452,-0.44831381694399997
ACH-000454,-0.660360130202
ACH-000458,-0.34168763243699996
ACH-000459,-0.450800154122
ACH-000460,-0.256868424074
ACH-000461,-0.6152196407399999
ACH-000463,-0.49077230991899995
ACH-000464,-0.559000241412
ACH-000466,-0.605581333425
ACH-000467,-0.355501111043
ACH-000468,-0.75577992028
ACH-000469,-0.138014174566
ACH-000470,-0.168996395007
ACH-000471,-0.445600724547
ACH-000472,0.0230740204011
ACH-000473,-0.251951059938
ACH-000475,-0.36684427358099997
ACH-000476,-0.139634202029
ACH-000477,-0.463624603959
ACH-000480,-0.22692727674600002
ACH-000481,-0.49191452644100003
ACH-000483,-0.362431354939
ACH-000484,-0.378315585131
ACH-000485,-0.576135992821
ACH-000486,-0.462592016297
ACH-000487,-0.416247246774
ACH-000488,-0.36402847493
ACH-000490,-0.396435375295
ACH-000491,-0.28491823750100004
ACH-000495,-0.605349237039
ACH-000496,-0.379461934082
ACH-000499,-0.60870242974
ACH-000500,-0.28641167739
ACH-000502,-0.567431207535
ACH-000503,-0.321519144578
ACH-000505,-0.70211747522
ACH-000507,-0.522623986598
ACH-000510,-0.825588341066
ACH-000511,-0.425956090369
ACH-000512,-0.627986741611
ACH-000516,-0.174684526432
ACH-000517,-0.299114929537
ACH-000518,-0.104080321914
ACH-000520,-0.5229253816939999
ACH-000521,-0.664011852838
ACH-000522,-0.602804984452
ACH-000524,-0.00400868767165
ACH-000527,-0.164802703536
ACH-000528,-0.298745472306
ACH-000537,-0.320363699741
ACH-000541,-0.42260500297
ACH-000542,-0.375626412984
ACH-000544,-0.40826785756300005
ACH-000545,-0.490846200422
ACH-000547,-0.699549596689
ACH-000548,-0.509952735127
ACH-000549,-0.7457697967110001
ACH-000550,-0.20302393411800002
ACH-000552,-0.7757416732860001
ACH-000556,-0.490007536315
ACH-000557,0.00206321866752
ACH-000570,0.0529570006004
ACH-000571,-0.26596361978300004
ACH-000573,-0.14333266337
ACH-000576,-0.36783592665799997
ACH-000580,-0.301098477617
ACH-000584,-0.155385645153
ACH-000585,-0.20774552317899997
ACH-000588,-0.428105869337
ACH-000589,-0.294687560048
ACH-000591,-0.22559111515900002
ACH-000593,-0.471910388182
ACH-000600,-0.277135345784
ACH-000601,-0.34511479844400006
ACH-000604,-0.8348378190860001
ACH-000605,-0.465212380732
ACH-000606,-0.670698389993
ACH-000608,-0.39512876611000003
ACH-000614,-0.287034657802
ACH-000616,-0.328226677445
ACH-000618,-0.585866708798
ACH-000619,-0.371895536742
ACH-000620,-0.22837976887800002
ACH-000621,-0.202957972137
ACH-000622,-0.19094723783700002
ACH-000623,-0.5714060471060001
ACH-000624,-0.393758802083
ACH-000627,-0.517866526083
ACH-000630,-0.36774287618
ACH-000632,-0.357102942224
ACH-000633,-0.110423793307
ACH-000637,-0.234685271191
ACH-000638,-0.511317583688
ACH-000646,-0.46858390538
ACH-000647,-0.517512296309
ACH-000648,-0.029751995973799995
ACH-000649,-0.496581906372
ACH-000651,-0.220816848343
ACH-000652,-0.58661580931
ACH-000653,-0.659527103927
ACH-000657,-0.344587342694
ACH-000658,-0.672304180623
ACH-000661,-0.36693564916500004
ACH-000662,-0.5164209274620001
ACH-000663,-0.26404869851199997
ACH-000665,-0.274085819366
ACH-000671,-0.365988640418
ACH-000673,-0.5121443055089999
ACH-000676,-0.55338305024
ACH-000677,-0.44479317088200004
ACH-000681,-0.449225386761
ACH-000682,-0.489719110419
ACH-000683,-0.437060904033
ACH-000684,-0.441841837435
ACH-000688,-0.65713917685
ACH-000693,-0.401398909552
ACH-000694,-0.503458684352
ACH-000695,-0.246016049742
ACH-000696,-0.420994591736
ACH-000697,-0.582949915981
ACH-000699,-0.295406581745
ACH-000701,-0.274691121671
ACH-000706,-0.376220945652
ACH-000711,-0.45580349706600004
ACH-000713,-0.7072988337489999
ACH-000714,-0.5440363114360001
ACH-000718,-0.288549240832
ACH-000720,-0.29657064668
ACH-000721,-0.57137065527
ACH-000724,-0.27225179059
ACH-000725,-0.579652782367
ACH-000732,-0.6930183365610001
ACH-000734,-0.475585335089
ACH-000735,-0.437612942883
ACH-000736,-0.27537785057799996
ACH-000738,-0.31698208294
ACH-000746,-0.690124741598
ACH-000747,-0.626531056215
ACH-000748,-0.238079663357
ACH-000753,-0.5223071721729999
ACH-000756,-0.577903145653
ACH-000757,-0.808435816292
ACH-000758,-0.30565575600699996
ACH-000760,-0.7347774088179999
ACH-000763,-0.372161536656
ACH-000764,-0.43173679327799996
ACH-000765,-0.654971495609
ACH-000766,-0.278166029224
ACH-000767,-0.638509459487
ACH-000768,-0.499190957395
ACH-000769,-0.678599381368
ACH-000770,-0.6081436684179999
ACH-000771,-0.355166669938
ACH-000773,-0.438183032143
ACH-000776,-0.26720126088199997
ACH-000777,-0.356914723834
ACH-000778,-0.194714474499
ACH-000781,-0.40431565802
ACH-000782,-0.00677112312105
ACH-000783,-0.5377134942
ACH-000784,-0.197428517804
ACH-000785,-0.6974253647759999
ACH-000787,-0.23073768794900001
ACH-000788,-0.363894354134
ACH-000791,-0.47441985368999995
ACH-000792,-0.23529876388
ACH-000794,-0.33977840613300003
ACH-000796,-0.30173804589000003
ACH-000799,-0.239709180915
ACH-000800,-0.327253654463
ACH-000802,-0.47862328402599996
ACH-000804,-0.387283677615
ACH-000805,-0.07495415761589999
ACH-000809,-0.41435852125100003
ACH-000810,-0.573545307667
ACH-000811,-0.31774711888
ACH-000817,-0.517137588717
ACH-000819,-0.509522399559
ACH-000820,-0.834416782413
ACH-000821,-0.862369973569
ACH-000822,-0.413691196485
ACH-000823,-0.490615219719
ACH-000824,0.0434901631083
ACH-000827,-0.283089920386
ACH-000829,-0.5279958195109999
ACH-000831,-0.654003172979
ACH-000832,-0.453248321339
ACH-000833,-0.227370749416
ACH-000834,-0.140569762404
ACH-000835,-0.394108438997
ACH-000836,-0.544625850737
ACH-000837,-0.327537774397
ACH-000838,-0.310802813846
ACH-000839,-0.25495858890399997
ACH-000840,-0.316766623517
ACH-000841,-0.48402098597300003
ACH-000843,-0.24144993131700002
ACH-000846,-0.445854675869
ACH-000847,-0.45065430736
ACH-000848,-0.46321624743100004
ACH-000849,-0.154246251932
ACH-000851,-0.505380192542
ACH-000855,-0.635545191304
ACH-000856,-0.632720936021
ACH-000858,-0.436612484271
ACH-000859,-0.285224326679
ACH-000861,-0.5095570041790001
ACH-000862,-0.7936100239120001
ACH-000865,-0.323576835436
ACH-000866,-0.41372027166599995
ACH-000867,-0.11542218850199999
ACH-000869,-0.6174830466260001
ACH-000872,-0.539401115873
ACH-000873,-0.638033135634
ACH-000876,-0.439149020644
ACH-000878,-0.205162651582
ACH-000880,-0.444619909793
ACH-000881,-0.222444929182
ACH-000882,-0.238179253686
ACH-000884,-0.43087246696000003
ACH-000885,-0.4504940218
ACH-000887,-0.468190537693
ACH-000888,-0.447477393486
ACH-000889,-0.610921211947
ACH-000890,-0.6806328716210001
ACH-000896,-0.556008661612
ACH-000898,-0.5274746472640001
ACH-000900,-0.511313959315
ACH-000901,-0.231779789807
ACH-000905,-0.38092319358000004
ACH-000906,-0.195114286387
ACH-000907,-1.05958704729
ACH-000910,-0.0842375717321
ACH-000911,-0.280756638703
ACH-000912,-0.611586295713
ACH-000913,-0.6604765461509999
ACH-000915,-0.47804299015
ACH-000916,-0.44236113100100005
ACH-000917,-0.12128112854
ACH-000921,-0.39076953594400005
ACH-000924,-0.629209003848
ACH-000926,-0.40036240971500003
ACH-000928,-0.43617579020499997
ACH-000929,-0.346200351801
ACH-000932,-0.431023194083
ACH-000935,-0.440062935286
ACH-000936,-0.628275031139
ACH-000937,-0.11675211223899999
ACH-000938,-0.11171590662900001
ACH-000939,-0.507992769275
ACH-000941,-0.580881350343
ACH-000943,-0.432827703333
ACH-000946,-0.41001251213
ACH-000947,-0.442388952415
ACH-000948,-0.42027750577699996
ACH-000950,-0.293701524541
ACH-000953,-0.19536684342
ACH-000957,-0.483435804564
ACH-000958,-0.38829830413099997
ACH-000960,-0.155229373281
ACH-000963,-0.533137811087
ACH-000968,-0.595043394415
ACH-000969,-0.530616834182
ACH-000973,-0.470898682479
ACH-000974,-0.43424512621600003
ACH-000975,-0.764857914274
ACH-000976,-0.36114276100599996
ACH-000978,-0.296337110918
ACH-000980,-0.374121112024
ACH-000984,-0.654110905735
ACH-000986,-0.331001431762
ACH-000988,-0.32126921508
ACH-000993,-0.293257154789
ACH-000994,-0.54293913847
ACH-000996,-0.385556723547
ACH-001001,-0.299109004461
ACH-001020,-0.22419233148499998
ACH-001028,-0.5349938956710001
ACH-001031,-0.434536827694
ACH-001038,-0.433870861989
ACH-001048,-0.284284237945
ACH-001050,-0.427602122173
ACH-001053,-0.6865609323
ACH-001054,-0.684680353828
ACH-001061,-0.54256404016
ACH-001067,-0.5247618595820001
ACH-001075,-0.5712478039150001
ACH-001096,-0.143974700367
ACH-001128,-0.7588641932879999
ACH-001134,-0.48368038822899995
ACH-001151,-0.426382568886
ACH-001163,-0.549165551259
ACH-001164,-0.122954058088
ACH-001173,-0.44204859784199996
ACH-001183,-0.457918785462
ACH-001184,-0.416255895097
ACH-001190,-0.676240618854
ACH-001192,-0.362728937054
ACH-001193,-0.64225171204
ACH-001196,-0.35050431043499997
ACH-001197,-0.7485772965019999
ACH-001205,-0.291690522282
ACH-001211,-0.382994827861
ACH-001212,-0.17848561809099997
ACH-001228,-0.27424492246300003
ACH-001232,-0.437802360348
ACH-001239,-0.319654289545
ACH-001274,-0.48008861232
ACH-001275,-0.233947601732
ACH-001277,-0.491193511128
ACH-001278,-0.631641572
ACH-001280,0.0480961584729
ACH-001283,-0.38515114669699996
ACH-001289,-0.315702988689
ACH-001295,-0.523820305053
ACH-001300,-0.149986348026
ACH-001301,-0.316869865054
ACH-001302,-0.8195801604269999
ACH-001303,-0.612422368687
ACH-001306,-0.65061863171
ACH-001318,-0.663978544775
ACH-001322,-0.607816453714
ACH-001328,-0.5093615425729999
ACH-001332,-0.312577580585
ACH-001333,-0.5330291998960001
ACH-001336,-0.5405804920180001
ACH-001340,-0.202534353588
ACH-001346,-0.707928411747
ACH-001353,-0.407821966699
ACH-001354,-0.331520890529
ACH-001367,-0.32413727472
ACH-001368,-0.5210975111630001
ACH-001374,-0.612787594077
ACH-001375,-0.28788614528900003
ACH-001377,-0.535763234047
ACH-001380,-0.258115138679
ACH-001391,-0.273874275003
ACH-001407,-0.496792712878
ACH-001408,-0.439156100628
ACH-001413,-0.39540302456
ACH-001430,-0.12532497384299998
ACH-001431,-0.18158465136
ACH-001450,-0.388770263733
ACH-001496,-0.508313142755
ACH-001500,-0.60311892501
ACH-001521,-0.143751432106
ACH-001523,-0.38394826575999996
ACH-001532,-0.48238829792099996
ACH-001536,-0.253717833687
ACH-001550,-0.350629783834
ACH-001552,-0.92018548737
ACH-001554,-0.488309766532
ACH-001645,-0.22017368635899998
ACH-001654,-0.20650570582299999
ACH-001715,-0.31515124835299996
ACH-001735,-0.06467259580109999
ACH-001736,-0.10943786669700001
ACH-001737,-0.34610573877499995
ACH-001740,-0.26985273421
ACH-001745,-0.289608550198
ACH-001750,-0.102297758714
ACH-001765,-0.48346697562799995
ACH-001956,-0.795764006159
ACH-001957,-1.1857781107799998
