,ULK3 (25989)
ACH-000004,-0.0302216701352
ACH-000007,0.0187353507528
ACH-000009,0.028143320604300002
ACH-000011,0.00605454941142
ACH-000012,0.00999035068457
ACH-000013,0.115983151852
ACH-000014,-0.0695739469432
ACH-000015,-0.010306535770899999
ACH-000017,0.156279734217
ACH-000018,0.155719980404
ACH-000019,0.205910171536
ACH-000021,0.0412246331466
ACH-000022,-0.0677161497997
ACH-000025,0.0351914162256
ACH-000028,0.144884177552
ACH-000030,0.0050307073977399995
ACH-000035,-0.0676141845023
ACH-000036,0.0140247590225
ACH-000037,0.0217435154924
ACH-000039,0.10813009645300001
ACH-000040,0.06911892270560001
ACH-000041,0.13009832414300002
ACH-000042,0.017291680749099998
ACH-000045,0.00373355468355
ACH-000047,0.22006095273
ACH-000052,-0.0196152204395
ACH-000053,-0.04382784949350001
ACH-000054,0.024393065644799997
ACH-000055,0.068785065406
ACH-000060,0.0878491894059
ACH-000067,0.13607791039
ACH-000070,0.024359237842099996
ACH-000075,0.159601815193
ACH-000078,0.04710021099430001
ACH-000082,-0.0925278797923
ACH-000085,0.147891921617
ACH-000086,0.0358264114609
ACH-000087,0.030405001717599998
ACH-000092,-0.0790502860149
ACH-000095,0.0126190338264
ACH-000097,0.0462372604787
ACH-000098,0.124072836546
ACH-000099,-0.0218327746175
ACH-000108,0.012948126799700001
ACH-000113,-0.7234996862109999
ACH-000115,0.180678759796
ACH-000116,-0.04461885319759999
ACH-000118,0.11667598201
ACH-000120,0.07014306236830001
ACH-000123,0.0201328542235
ACH-000127,0.009619279186200001
ACH-000128,0.0625655333247
ACH-000132,-0.014827498602200001
ACH-000133,-0.0542739980903
ACH-000137,-0.146501752646
ACH-000138,0.034572510916400005
ACH-000142,0.104715983391
ACH-000143,0.007532970102960001
ACH-000146,-0.148573754553
ACH-000148,0.00426013417029
ACH-000150,-0.045618049146600004
ACH-000152,-0.024317331690500002
ACH-000153,0.040273930048
ACH-000159,0.056963878283
ACH-000160,-0.139967137111
ACH-000163,-0.04303659869519999
ACH-000167,0.148954552474
ACH-000168,-0.170674458008
ACH-000169,0.0449600865976
ACH-000178,-0.0142765077263
ACH-000182,0.138087994451
ACH-000183,-0.0247989113523
ACH-000188,0.028163537675
ACH-000189,0.090594939308
ACH-000190,0.048268309713399994
ACH-000198,0.0337522312532
ACH-000204,0.0337069858454
ACH-000206,-0.224944046001
ACH-000207,0.285620499039
ACH-000211,0.09330166939269999
ACH-000215,-0.0216344719087
ACH-000221,0.0008546196113869999
ACH-000222,0.123190742169
ACH-000223,-0.118854970788
ACH-000226,0.10889658770400001
ACH-000227,0.06483712798880001
ACH-000228,-0.053373042087400006
ACH-000231,-0.08111015675160001
ACH-000232,0.055294223236100004
ACH-000233,0.0018956210124000002
ACH-000234,-0.0397943735069
ACH-000235,0.0088049413485
ACH-000237,-0.0940971704359
ACH-000238,0.0641512008761
ACH-000243,-0.024800913418200003
ACH-000244,-0.0289274089157
ACH-000246,0.00198943596613
ACH-000248,0.114007800575
ACH-000250,0.0630664132331
ACH-000251,-0.078603646206
ACH-000253,0.036520631497199994
ACH-000255,-0.023132174043
ACH-000256,-0.0215742533726
ACH-000257,-0.217382885818
ACH-000258,-0.0509651756821
ACH-000259,0.102921956145
ACH-000260,-0.007455891753689999
ACH-000261,-0.08603801660560001
ACH-000262,0.0193836554938
ACH-000263,-0.0662859814026
ACH-000264,-0.14158662362500002
ACH-000265,0.00333379958525
ACH-000266,-0.0207479445269
ACH-000272,0.0337485681102
ACH-000273,-0.0049572790738300005
ACH-000274,-0.10682834862099999
ACH-000277,0.323794829107
ACH-000278,-0.00956523733276
ACH-000279,0.107436366127
ACH-000280,-0.0835518521686
ACH-000281,0.145844864613
ACH-000288,-0.0566560233526
ACH-000291,0.128242277313
ACH-000293,0.0520832723804
ACH-000294,-0.034410409647400005
ACH-000295,-0.006933994405609999
ACH-000296,0.271343472257
ACH-000302,0.021110334251700003
ACH-000304,-0.10806698391200001
ACH-000307,-0.146276168648
ACH-000308,-0.0763948505474
ACH-000310,-0.226890638968
ACH-000311,0.0434323045325
ACH-000312,0.0962738798291
ACH-000315,-0.033999675808
ACH-000316,0.0547403572787
ACH-000317,0.041781105209
ACH-000318,0.037764314346699995
ACH-000319,0.0179932038742
ACH-000320,0.178314533317
ACH-000322,-0.155805683065
ACH-000323,-0.018055631821900002
ACH-000324,0.061885254064499996
ACH-000329,0.08198024012760001
ACH-000330,0.275476367862
ACH-000331,0.0820856123547
ACH-000332,-0.0172775985485
ACH-000334,-0.36858451175499996
ACH-000335,0.057423532188
ACH-000336,0.111256131307
ACH-000337,0.24533228831300002
ACH-000339,-0.020220010098700003
ACH-000341,-0.219631200665
ACH-000348,-0.12820257767
ACH-000350,-0.0776312551372
ACH-000352,0.007860751926760001
ACH-000356,0.0860451112405
ACH-000361,0.178005581838
ACH-000362,-0.0657173761209
ACH-000363,-0.15724809181399999
ACH-000364,0.107550246786
ACH-000365,-0.07513716669110002
ACH-000366,0.049435222380800004
ACH-000368,-0.0446761557369
ACH-000374,0.06372545681059999
ACH-000375,0.0252244810934
ACH-000376,0.0511215404861
ACH-000381,0.14213647935100002
ACH-000383,0.0885280902805
ACH-000387,0.059966645427000004
ACH-000389,-0.045007300478
ACH-000390,0.00337915199193
ACH-000393,-0.095093241899
ACH-000395,0.0916062265471
ACH-000397,0.0419710877222
ACH-000401,0.136459178767
ACH-000402,-0.19896357343600002
ACH-000403,0.139499193667
ACH-000404,-0.0472494016859
ACH-000406,-0.0661295063576
ACH-000407,0.0285901811393
ACH-000408,0.017136278166
ACH-000410,-0.017956556658400003
ACH-000411,0.00637422700478
ACH-000414,-0.04997527042719999
ACH-000415,0.022915237502299998
ACH-000416,-0.009854463792950002
ACH-000420,0.06842062638780001
ACH-000421,0.029765436557
ACH-000424,-0.24097025084000004
ACH-000425,-0.0482695323367
ACH-000426,-0.135132666042
ACH-000427,-0.157550150344
ACH-000433,0.024196916209900002
ACH-000436,-0.129091859395
ACH-000444,-0.10344471239700001
ACH-000445,0.105600315137
ACH-000448,-0.027334665228599998
ACH-000450,0.008928486594660001
ACH-000452,-0.0660746155339
ACH-000454,0.0121229427346
ACH-000458,0.0141497277354
ACH-000459,-0.1546930841
ACH-000460,0.22990319594300002
ACH-000461,-0.0654201720842
ACH-000463,0.00214738481441
ACH-000464,-0.11635311458599999
ACH-000466,0.0875201962737
ACH-000467,0.06173856884909999
ACH-000468,0.09389148630000001
ACH-000469,-0.04251075153469999
ACH-000470,0.139801402863
ACH-000471,0.0407924669327
ACH-000472,0.0024028729524200004
ACH-000473,0.184088456453
ACH-000475,0.069396968558
ACH-000476,0.00691264238414
ACH-000477,-0.328596126021
ACH-000480,-0.0033556468043299996
ACH-000481,-0.114205603224
ACH-000483,0.00810803221156
ACH-000484,0.11041020000999999
ACH-000485,0.0822283269858
ACH-000486,-0.0552173441223
ACH-000487,0.0856414636532
ACH-000488,0.038116554959199994
ACH-000490,0.05204593973999999
ACH-000491,-0.014301260304
ACH-000495,-0.187965901952
ACH-000496,-0.042673136333999995
ACH-000499,-0.082674609082
ACH-000500,0.334375122775
ACH-000502,0.0662713529884
ACH-000503,0.0005219916361790001
ACH-000505,-0.056202580631400004
ACH-000507,-0.0440886116477
ACH-000510,0.021019031593
ACH-000511,-0.06473241400390001
ACH-000512,-0.0846999230165
ACH-000516,0.0425662123705
ACH-000517,-0.0430651817337
ACH-000518,0.22202773804900003
ACH-000520,0.000499955726554
ACH-000521,-0.044954964440900004
ACH-000522,-0.00388361486019
ACH-000524,-0.011269934590399999
ACH-000527,0.035544166699099995
ACH-000528,0.041487672539800007
ACH-000537,0.0651120510295
ACH-000541,-0.275525190779
ACH-000542,0.029935725485400005
ACH-000544,0.00947179870785
ACH-000545,0.00205546095351
ACH-000547,0.05859428515100001
ACH-000548,-0.185500302789
ACH-000549,0.125263885376
ACH-000550,-0.00296664002607
ACH-000552,0.15890234568800002
ACH-000556,0.060418953501
ACH-000557,-0.7470015674799999
ACH-000570,-0.168339645177
ACH-000571,0.0416317712164
ACH-000573,-0.11101224052400001
ACH-000576,-0.0312132383358
ACH-000580,0.0106218961556
ACH-000584,0.0743403121621
ACH-000585,0.11014013694199999
ACH-000588,-0.155373852357
ACH-000589,0.0103255824295
ACH-000591,-0.16404450665200002
ACH-000593,-0.006878334013199999
ACH-000600,-0.0985911648573
ACH-000601,-0.0205057804568
ACH-000604,0.030729633463
ACH-000605,0.0616108371384
ACH-000606,0.038662501818199996
ACH-000608,-0.0622713917039
ACH-000614,0.112669595447
ACH-000616,0.009817504880469998
ACH-000618,0.0595731821065
ACH-000619,-0.0400855472825
ACH-000620,-0.07749139333669999
ACH-000621,-0.07862253841780001
ACH-000622,0.07749099837689999
ACH-000623,-0.035922086406199996
ACH-000624,-0.0893321285881
ACH-000627,0.028555242905599996
ACH-000630,-0.0207403940026
ACH-000632,-0.0227148566683
ACH-000633,0.119076646519
ACH-000637,0.0453132813896
ACH-000638,0.0844521085201
ACH-000646,-0.36896588176399997
ACH-000647,-0.0237018557015
ACH-000648,0.00164150653826
ACH-000649,-0.0565773468156
ACH-000651,-0.0588903304395
ACH-000652,0.04118619085
ACH-000653,-0.015203277106700002
ACH-000657,0.018724147984700002
ACH-000658,0.16349012691099998
ACH-000661,0.00820259876441
ACH-000662,-0.0831789436338
ACH-000663,-0.036108927968099995
ACH-000665,-0.138692145025
ACH-000671,0.0537460569364
ACH-000673,-0.117154609157
ACH-000676,-0.140284968765
ACH-000677,-0.040387120420800005
ACH-000681,-0.00463007816714
ACH-000682,0.00753900975463
ACH-000683,0.0735676767659
ACH-000684,0.0376643641846
ACH-000688,0.12471043534399999
ACH-000693,0.013874551414999998
ACH-000694,-0.0016646325815799997
ACH-000695,0.054427155898699994
ACH-000696,-0.0130764315395
ACH-000697,-0.201316018646
ACH-000699,-0.191477306664
ACH-000701,0.0426243490563
ACH-000706,-0.0299693620798
ACH-000711,-0.06389769350430001
ACH-000713,0.0457195147287
ACH-000714,-0.0590144381746
ACH-000718,-0.0037303341352199998
ACH-000720,-0.0674643195627
ACH-000721,0.0012107264381
ACH-000724,0.136750066628
ACH-000725,0.0549479819184
ACH-000732,0.037294916056
ACH-000734,-0.024774090654299998
ACH-000735,-0.013772091068200001
ACH-000736,0.104304314934
ACH-000738,0.0281104248397
ACH-000746,0.068243827861
ACH-000747,0.0587705604595
ACH-000748,-0.0995835479459
ACH-000753,-0.0585526607159
ACH-000756,-0.199156533761
ACH-000757,-0.10590928620899999
ACH-000758,0.0500961703521
ACH-000760,-0.0526277975374
ACH-000763,-0.043747855112300005
ACH-000764,0.0607247387569
ACH-000765,0.384723349267
ACH-000766,-0.179249339059
ACH-000767,0.0106969712596
ACH-000768,0.0295727478715
ACH-000769,0.13857698890200001
ACH-000770,-0.942940863481
ACH-000771,0.0241887465839
ACH-000773,-0.041476243661699996
ACH-000776,-0.0966548503795
