,TSSK6 (83983)
ACH-000004,8.33880404505e-05
ACH-000007,-0.141005509611
ACH-000009,-0.126439996461
ACH-000011,-0.270296482945
ACH-000012,-0.265855155384
ACH-000013,-0.26060281856199996
ACH-000014,-0.284523008499
ACH-000015,-0.384746499201
ACH-000017,-0.308938692864
ACH-000018,-0.39939240580200003
ACH-000019,-0.375407156079
ACH-000021,-0.453594987963
ACH-000022,-0.185909048457
ACH-000025,-0.206499270625
ACH-000028,-0.363201759103
ACH-000030,-0.37590522034900004
ACH-000035,-0.316319840446
ACH-000036,-0.44871088426100003
ACH-000037,-0.45172662748099995
ACH-000039,-0.383419967535
ACH-000040,-0.369968672281
ACH-000041,-0.231405234903
ACH-000042,-0.323313419715
ACH-000045,-0.34616055023100006
ACH-000047,-0.30112014920200003
ACH-000052,-0.33816953145499995
ACH-000053,-0.24798051616900002
ACH-000054,-0.4586452187100001
ACH-000055,-0.00762455093244
ACH-000060,-0.265641969771
ACH-000067,-0.189584747859
ACH-000070,-0.07318664610339999
ACH-000075,-0.315533560916
ACH-000078,-0.259779271395
ACH-000082,-0.379038784379
ACH-000085,-0.273168915656
ACH-000086,-0.270217145405
ACH-000087,-0.230887040559
ACH-000092,-0.386280116815
ACH-000095,-0.189298228266
ACH-000097,-0.507943211787
ACH-000098,-0.331071692364
ACH-000099,-0.2922303271
ACH-000108,-0.569206731219
ACH-000113,-0.434976672579
ACH-000115,-0.337115134085
ACH-000116,-0.12816744048800002
ACH-000118,-0.35640406244999995
ACH-000120,-0.259854177886
ACH-000123,-0.395445957759
ACH-000127,-0.24586585642900002
ACH-000128,-0.390431506866
ACH-000132,-0.177337572789
ACH-000133,-0.326733595799
ACH-000137,-0.305339616865
ACH-000138,-0.421915536554
ACH-000142,-0.530031679211
ACH-000143,-0.298848833349
ACH-000146,-0.22169777661899998
ACH-000148,-0.206274445346
ACH-000150,-0.325648376423
ACH-000152,-0.22467267501899998
ACH-000153,0.023090543948
ACH-000159,-0.347794315315
ACH-000160,-0.290536363421
ACH-000163,-0.286906518274
ACH-000167,-0.026988867663
ACH-000168,-0.124042158341
ACH-000169,-0.184896353997
ACH-000178,-0.44058955887199996
ACH-000182,-0.307028140135
ACH-000183,-0.14617300284499998
ACH-000188,-0.5270838952579999
ACH-000189,-0.340491405023
ACH-000190,0.0637199095876
ACH-000198,-0.232032221918
ACH-000204,-0.254977833811
ACH-000206,-0.0190314517888
ACH-000207,-0.221883352468
ACH-000211,-0.192165501275
ACH-000215,-0.229769936822
ACH-000221,-0.470282310781
ACH-000222,-0.54110282709
ACH-000223,-0.267502420581
ACH-000226,-0.291044852996
ACH-000227,-0.490645865018
ACH-000228,-0.445839548498
ACH-000231,-0.183080417786
ACH-000232,-0.353280161031
ACH-000233,-0.34473796634900006
ACH-000234,-0.270700127571
ACH-000235,-0.44843708243999997
ACH-000237,-0.265552338913
ACH-000238,-0.06881477695930001
ACH-000243,-0.49013101263000003
ACH-000244,-0.268751094862
ACH-000246,-0.298570976317
ACH-000248,-0.32296309573800003
ACH-000250,-0.288248382078
ACH-000251,-0.0782956036093
ACH-000253,-0.339586453051
ACH-000255,-0.20758305461100002
ACH-000256,-0.173330741217
ACH-000257,-0.30804457749499997
ACH-000258,-0.31781587594599997
ACH-000259,-0.352355065827
ACH-000260,-0.309561777269
ACH-000261,-0.32797411186299996
ACH-000262,-0.35953723564
ACH-000263,0.547443749408
ACH-000264,-0.20420102917
ACH-000265,-0.29172526213100003
ACH-000266,-0.439868703527
ACH-000272,-0.23587841270100002
ACH-000273,-0.565323116185
ACH-000274,-0.136348007273
ACH-000277,-0.26770513351799996
ACH-000278,-0.477135951917
ACH-000279,-0.226547929309
ACH-000280,-0.492397566809
ACH-000281,-0.598165938896
ACH-000288,-0.12053594209599999
ACH-000291,-0.276156493701
ACH-000293,-0.170853287119
ACH-000294,-0.393933408662
ACH-000295,-0.42209888444399996
ACH-000296,-0.134089437329
ACH-000302,-0.32468201282
ACH-000304,-0.154000288217
ACH-000307,-0.296052896956
ACH-000308,-0.20806535685199998
ACH-000310,-0.223311737668
ACH-000311,-0.40101753432099996
ACH-000312,-0.404606474934
ACH-000315,-0.43007807271799997
ACH-000316,-0.12406114276699999
ACH-000317,-0.353782435277
ACH-000318,-0.224031327599
ACH-000319,-0.034993768687
ACH-000320,-0.7066062277799999
