,NDC80 (10403)
ACH-000460,-1.48072509662
ACH-000461,-1.5439197005399998
ACH-000463,-1.5169050237000001
ACH-000464,-1.5005893379
ACH-000466,-1.21745128705
ACH-000467,-1.23986451542
ACH-000468,-0.9854569984639999
ACH-000469,-1.4299746840600003
ACH-000470,-1.64180703935
ACH-000471,-1.31056378173
ACH-000472,-1.5748613243399998
ACH-000473,-1.3134827449
ACH-000475,-1.54147822764
ACH-000476,-1.5473895782700002
ACH-000477,-1.552581077
ACH-000480,-1.0967686605
ACH-000481,-1.7572398695599998
ACH-000483,-1.00303551846
ACH-000484,-1.7539917417500002
ACH-000485,-1.42879185885
ACH-000486,-1.55473983299
ACH-000487,-1.46782079292
ACH-000488,-1.49722668121
ACH-000490,-1.35630942825
ACH-000491,-1.4822631363999998
ACH-000495,-1.14612675412
ACH-000496,-1.66658410988
ACH-000499,-1.2383087028
ACH-000500,-1.20023034936
ACH-000502,-1.68166954013
ACH-000503,-0.943232580457
ACH-000505,-1.26563796225
ACH-000507,-1.35689662965
ACH-000510,-1.06276403053
ACH-000511,-1.0865277308299999
ACH-000512,-1.5485294726899999
ACH-000516,-1.25934014172
ACH-000517,-1.67871492681
ACH-000518,-1.22398739745
ACH-000520,-1.1774330224299998
ACH-000521,-1.40668453062
ACH-000522,-1.30576696885
ACH-000524,-1.5685991701
ACH-000527,-1.18548725985
ACH-000528,-1.29828281362
ACH-000537,-1.6537815097
ACH-000541,-1.87805946362
ACH-000542,-1.0
ACH-000544,-1.06556082921
ACH-000545,-1.4563196596999999
ACH-000547,-1.40499551692
ACH-000548,-1.3983778010899999
ACH-000549,-1.4213322390099998
ACH-000550,-1.39887163549
ACH-000552,-1.4058182452
ACH-000556,-1.2824518533700002
ACH-000557,-1.8833800199700002
ACH-000570,-1.4228912347100002
ACH-000571,-1.8501518665099999
ACH-000573,-1.4094283016799998
ACH-000576,-1.34103975058
ACH-000580,-1.3524112419499998
ACH-000584,-1.22797818172
ACH-000585,-1.37986762907
ACH-000588,-1.0382928513
ACH-000589,-1.8460789692900001
ACH-000591,-1.52559969016
ACH-000593,-1.55726073967
ACH-000600,-1.47466462447
ACH-000601,-1.45024273232
ACH-000604,-1.67089114107
ACH-000605,-1.45920559562
ACH-000606,-1.13954713985
ACH-000608,-1.27176103685
ACH-000614,-1.1900340716700002
ACH-000616,-1.11888917649
ACH-000618,-1.32761768513
ACH-000619,-1.12485551209
ACH-000620,-1.55603466306
ACH-000621,-1.15802581346
ACH-000622,-1.5085373477200001
ACH-000623,-1.63987840575
ACH-000624,-1.5175572513999998
ACH-000627,-1.29796552952
ACH-000630,-1.25079742098
ACH-000632,-1.4417215489200002
ACH-000633,-1.68063347926
ACH-000637,-0.831912651436
ACH-000638,-1.4109028481600001
ACH-000646,-1.5339821260600002
ACH-000647,-1.2395378246700002
ACH-000648,-1.3395082712100002
ACH-000649,-1.2508541830700002
ACH-000651,-1.465267805
ACH-000652,-1.54220420044
ACH-000653,-1.01816633922
ACH-000657,-1.3918693018900001
ACH-000658,-1.37762550606
ACH-000661,-1.58842711948
ACH-000662,-1.7434327970099996
ACH-000663,-1.29620114631
ACH-000665,-1.19004689965
ACH-000671,-1.3307424725
ACH-000673,-1.39897776957
ACH-000676,-1.0816688191
ACH-000677,-1.7401327948700003
ACH-000681,-1.8654045765400002
ACH-000682,-1.3581477458700002
ACH-000683,-1.51959060171
ACH-000684,-1.44832092632
ACH-000688,-1.4926998915
ACH-000693,-1.1527389394399998
ACH-000694,-1.2289710679799999
ACH-000695,-1.24465268666
ACH-000696,-1.24609028836
ACH-000697,-1.27859563912
ACH-000699,-1.7815938087
ACH-000701,-1.43814974468
ACH-000706,-1.3579288707100001
ACH-000711,-1.4033583204799998
ACH-000713,-1.0182619097
ACH-000714,-1.5349832381900002
ACH-000718,-1.8592904559299999
ACH-000720,-1.26865086462
ACH-000721,-1.3058683827500002
ACH-000724,-1.23202167396
ACH-000725,-1.30645331017
ACH-000732,-0.8901293678929999
ACH-000734,-1.5001014950799998
ACH-000735,-1.54644702027
ACH-000736,-1.59892844191
ACH-000738,-1.30129723599
ACH-000746,-1.4935883635299998
ACH-000747,-1.5722801367299999
ACH-000748,-1.43978909664
ACH-000753,-1.08856887782
ACH-000756,-1.2646974359999998
ACH-000757,-1.3239226567
ACH-000758,-1.5327939309
ACH-000760,-1.30969669163
ACH-000763,-1.24858875922
ACH-000764,-1.4237211635299998
ACH-000765,-1.26217449964
ACH-000766,-1.4185814595
ACH-000767,-1.7105442524599999
ACH-000768,-1.14712681723
ACH-000769,-1.44690146676
ACH-000770,-1.4827047443099999
ACH-000771,-1.51691336245
ACH-000773,-1.565446607
ACH-000776,-1.4050306832100001
ACH-000777,-1.1034630642399998
ACH-000778,-1.82266437874
ACH-000781,-1.43128502248
ACH-000782,-1.2199301356
ACH-000783,-1.49617665465
ACH-000784,-1.0524909628599999
ACH-000785,-1.47673607832
ACH-000787,-1.3663895633
ACH-000788,-1.4702230975200001
ACH-000791,-1.36243514122
ACH-000792,-1.49937776306
ACH-000794,-1.05380179276
ACH-000796,-1.04028900995
ACH-000799,-1.5549776190399998
ACH-000800,-1.45584359962
ACH-000802,-1.5729008305599999
ACH-000804,-1.19266508985
ACH-000805,-1.3351773527200002
ACH-000809,-1.1007984928899999
ACH-000810,-1.5256770475299999
ACH-000811,-1.5385520175299998
ACH-000817,-0.964392967804
ACH-000819,-1.05585866592
ACH-000820,-1.2050363876799999
ACH-000821,-1.44797711759
ACH-000822,-1.9127659802099999
ACH-000823,-1.31776209704
ACH-000824,-1.0921801787899998
ACH-000827,-1.4641798474799999
ACH-000829,-1.5251319551
ACH-000831,-1.32020251484
ACH-000832,-1.17083337821
ACH-000833,-1.18726954156
ACH-000834,-1.50424517611
ACH-000835,-1.5449518011899999
ACH-000836,-1.1428643252700001
ACH-000837,-1.5743252704
ACH-000838,-1.3390791148299999
ACH-000839,-1.63096896487
ACH-000840,-1.1449543668100002
ACH-000841,-1.4166786319999998
ACH-000843,-1.32665573642
ACH-000846,-1.1973854628799998
ACH-000847,-0.994299329355
ACH-000848,-1.30392337866
ACH-000849,-1.31378507299
ACH-000851,-1.5657345972299999
ACH-000855,-1.14390831011
ACH-000856,-1.36264256256
ACH-000858,-1.40787343727
ACH-000859,-1.24110913
ACH-000861,-1.54852299218
ACH-000862,-1.38955170303
ACH-000865,-1.1294030925
ACH-000866,-1.33353780589
ACH-000867,-1.51771766875
ACH-000869,-1.3461968689
ACH-000872,-1.26329292035
ACH-000873,-1.0871786593100001
ACH-000876,-1.72760885399
ACH-000878,-1.60100654104
ACH-000880,-1.57069089663
ACH-000881,-1.58018119679
ACH-000882,-1.2877389074799999
ACH-000884,-1.38039381421
ACH-000885,-1.5099890764200001
ACH-000887,-1.3854783797699999
ACH-000888,-1.7574811892200002
ACH-000889,-1.0458256558499999
ACH-000890,-1.3202811327200001
ACH-000896,-1.4918778711000003
ACH-000898,-1.467417727
ACH-000900,-1.23888443088
ACH-000901,-1.3551264680700001
ACH-000905,-1.5163091976899998
ACH-000906,-1.13907800882
ACH-000907,-1.28691065686
ACH-000910,-1.9306479495700002
ACH-000911,-1.40241145683
ACH-000912,-1.29559328865
ACH-000913,-1.07891863719
ACH-000915,-1.2603970311700001
ACH-000916,-1.3692851482600001
ACH-000917,-1.17802741143
ACH-000921,-1.29479852754
ACH-000924,-1.05608911224
ACH-000926,-1.4356446716100002
ACH-000928,-1.40193153352
ACH-000929,-1.31805788562
ACH-000932,-1.47425558736
ACH-000935,-1.56205561211
ACH-000936,-1.2291960260600001
ACH-000937,-1.4898381783
ACH-000938,-1.22856011875
ACH-000939,-1.5556168454700001
ACH-000941,-1.63640289153
ACH-000943,-1.60341461613
ACH-000946,-1.23234930159
ACH-000947,-1.3545056067200003
ACH-000948,-1.1605322040200001
ACH-000950,-1.08861993309
ACH-000953,-1.33866477081
ACH-000957,-1.2479396471600002
ACH-000958,-1.47207473079
ACH-000960,-1.2124546929200002
ACH-000963,-1.17136365576
ACH-000968,-1.40003014818
ACH-000969,-1.5461156011700001
ACH-000973,-1.4863094000900001
ACH-000974,-1.34068617341
ACH-000975,-1.28517817736
ACH-000976,-1.7383887518599999
ACH-000978,-1.28888009894
ACH-000980,-1.66634744287
ACH-000984,-1.7143433909399999
ACH-000986,-1.16747294674
ACH-000988,-1.3666938370800001
ACH-000993,-1.5569491685799999
ACH-000994,-1.2841085195200002
ACH-000996,-1.6122737121899997
ACH-001001,-1.37881547785
ACH-001020,-1.4293477258
ACH-001028,-1.1402153934700001
ACH-001031,-1.6116320746000001
ACH-001038,-1.3897121778600001
ACH-001048,-1.43801020995
ACH-001050,-1.2859791138299999
ACH-001053,-1.60766347336
ACH-001054,-1.67755088181
ACH-001061,-1.4330576485100002
ACH-001067,-1.44681787518
ACH-001075,-1.39399954093
ACH-001096,-1.28803055541
ACH-001128,-1.42777478036
ACH-001134,-1.25629851946
ACH-001151,-1.29107634381
ACH-001163,-1.15396395596
ACH-001164,-1.3016380452299998
ACH-001173,-1.33632045
ACH-001183,-1.4625625199099999
ACH-001184,-1.5184529511000002
ACH-001190,-1.3950079741299999
ACH-001192,-1.58742872838
ACH-001193,-1.7536274661400002
ACH-001196,-1.2536384479
ACH-001197,-1.2921058310299998
ACH-001205,-1.48902403478
ACH-001211,-1.55727323775
ACH-001212,-1.45695200556
ACH-001228,-1.53880266774
ACH-001232,-1.3908778489200002
ACH-001239,-1.4074572812600001
ACH-001274,-1.5230722293099999
ACH-001275,-1.21296974314
ACH-001277,-1.43160375569
ACH-001278,-1.4743834851299997
ACH-001280,-1.62106187
ACH-001283,-1.5617313928999998
ACH-001289,-1.4617417158300001
ACH-001295,-1.2387700252200002
ACH-001300,-1.3998997902
ACH-001301,-1.62408200837
ACH-001302,-1.6858624823700001
ACH-001303,-1.45145432557
ACH-001306,-1.19977955136
ACH-001318,-1.2978356095299999
ACH-001322,-1.33000448637
ACH-001328,-1.4517495634900002
ACH-001332,-1.13847160697
ACH-001333,-1.26816541298
ACH-001336,-1.2487770955500002
ACH-001340,-1.3940341928100002
ACH-001346,-1.31546459134
ACH-001353,-1.31481622986
ACH-001354,-1.49996375859
ACH-001367,-1.33464742192
ACH-001368,-1.7472287547999998
ACH-001374,-1.27048604975
ACH-001375,-1.42690528676
ACH-001377,-1.38938551102
ACH-001380,-1.48916396687
ACH-001391,-1.86875884754
ACH-001407,-0.960719046869
ACH-001408,-1.35138970058
ACH-001413,-1.42258595656
ACH-001430,-1.3508484577899997
ACH-001431,-1.46721309532
ACH-001450,-1.03929550942
ACH-001496,-1.19354741573
ACH-001500,-1.11565564543
ACH-001521,-1.4268811500799998
ACH-001523,-1.5347353086000002
ACH-001532,-1.46319504991
ACH-001536,-1.7263130520299999
ACH-001550,-1.4094351971599999
ACH-001552,-1.30349364036
ACH-001554,-1.33294456507
ACH-001645,-1.5037375790099998
ACH-001654,-1.2794071360500001
ACH-001715,-1.51697087524
ACH-001735,-1.5890799181200002
ACH-001736,-1.40464664677
ACH-001737,-1.27248144254
ACH-001740,-1.45620187882
ACH-001745,-1.4999002126499998
ACH-001750,-1.40350519565
ACH-001765,-1.16230153583
ACH-001956,-1.4151818654
ACH-001957,-1.5321536197
