,METAP2 (10988)
ACH-000279,-0.76190643561
ACH-000280,-0.6552758331390001
ACH-000281,-0.895897027317
ACH-000288,-0.8166946773029999
ACH-000291,-1.0680264754100002
ACH-000293,-0.29948525155699995
ACH-000294,-0.541635787976
ACH-000295,-0.304264589307
ACH-000296,-0.6455911707240001
ACH-000302,-0.5178552763250001
ACH-000304,-1.0689045953
ACH-000307,-0.916111378566
ACH-000308,-0.7705151648999999
ACH-000310,-1.03092497807
ACH-000311,-0.913527927518
ACH-000312,-0.7253310708699999
ACH-000315,-0.577333977457
ACH-000316,-0.858407495896
ACH-000317,-0.636309161767
ACH-000318,-0.604130648121
ACH-000319,-0.656542624552
ACH-000320,-1.07111143749
ACH-000322,-0.63276478937
ACH-000323,-0.829596668838
ACH-000324,-0.859176687211
ACH-000329,-0.527264890134
ACH-000330,-0.870307918662
ACH-000331,-0.713118125644
ACH-000332,-0.710092720079
ACH-000334,-0.774140475328
ACH-000335,-1.21055371517
ACH-000336,-0.433676972664
ACH-000337,-0.757199409499
ACH-000339,-0.765565668075
ACH-000341,-1.00876621143
ACH-000348,-0.869159503748
ACH-000350,-0.45403012693000006
ACH-000352,-0.667511734076
ACH-000356,-1.01809808366
ACH-000361,-0.480440886317
ACH-000362,-0.7950785666399999
ACH-000363,-0.533032707473
ACH-000364,-0.8349539620499999
ACH-000365,-0.440877265792
ACH-000366,-0.7339477269689999
ACH-000368,-0.58768149457
ACH-000374,-0.515718301205
ACH-000375,-0.9937211518819999
ACH-000376,-0.9180179156080001
ACH-000381,-0.567842978794
ACH-000383,-0.702527100478
ACH-000387,-0.897622934117
ACH-000389,-0.877107603228
ACH-000390,-0.748023360572
ACH-000393,-0.8930185819900001
ACH-000395,-0.64733919073
ACH-000397,-0.562750615487
ACH-000401,-0.655660079917
ACH-000402,-0.136872389567
ACH-000403,-0.605701034524
ACH-000404,-0.626420220991
ACH-000406,-0.792640254022
ACH-000407,-0.945615597658
ACH-000408,-0.7659016208470001
ACH-000410,-0.45119892034500003
ACH-000411,-1.00662507873
ACH-000414,-0.907525899891
ACH-000415,-0.46035606834299997
ACH-000416,-0.732955693591
ACH-000420,-1.0069918879200002
ACH-000421,-0.736064507358
ACH-000424,-0.8242812665029999
ACH-000425,-0.958710045072
ACH-000426,-0.39388784141500005
ACH-000427,-0.753226897737
ACH-000433,-1.1164932619499999
ACH-000436,-0.531263629921
ACH-000444,-0.8023242690800001
ACH-000445,-0.5735213792939999
ACH-000448,-0.751835817114
ACH-000450,-0.6654207773349999
ACH-000452,-0.539255434199
ACH-000454,-0.887506699572
ACH-000458,-0.725752924248
ACH-000459,-0.663593625238
ACH-000460,-0.690495760202
ACH-000461,-0.6166844701349999
ACH-000463,-0.8496591445909999
ACH-000464,-0.86649796986
ACH-000466,-0.703764245768
ACH-000467,-1.01806718029
ACH-000468,-1.1473530796200002
ACH-000469,-0.852001439575
ACH-000470,-0.596333203036
ACH-000471,-0.697299700099
ACH-000472,-1.06187820828
ACH-000473,-0.968184024355
ACH-000475,-0.880052434933
ACH-000476,-0.904727740789
ACH-000477,-0.613502380561
ACH-000480,-0.950713258956
ACH-000481,-0.420789310304
ACH-000483,-0.633345363307
ACH-000484,-0.32111495315
ACH-000485,-0.911584337839
ACH-000486,-0.8147106491509999
ACH-000487,-0.483458609869
ACH-000488,-0.6768875424519999
ACH-000490,-0.57135185627
ACH-000491,-0.535160199089
ACH-000495,-0.703657648069
ACH-000496,-0.9366431462270001
ACH-000499,-1.03167039483
ACH-000500,-0.857073723575
ACH-000502,-0.7374590173810001
ACH-000503,-0.40123718264700003
ACH-000505,-0.745882221628
ACH-000507,-0.756116725185
ACH-000510,-0.757797503082
ACH-000511,-0.7217185181970001
ACH-000512,-0.367657543323
ACH-000516,-0.704574986187
ACH-000517,-0.284627496162
ACH-000518,-0.532093216252
ACH-000520,-1.08320673293
ACH-000521,-0.733948820723
ACH-000522,-1.0264386000399999
ACH-000524,-0.546927957079
ACH-000527,-0.756899099516
ACH-000528,-0.7330400662019999
ACH-000537,-0.328068213502
ACH-000541,-0.858158965239
ACH-000542,-1.19713279112
ACH-000544,-0.9719586506319999
ACH-000545,-1.0706727626299999
ACH-000547,-0.601313547458
ACH-000548,-0.484057743012
ACH-000549,-0.8634840689550001
ACH-000550,-0.6797058573229999
ACH-000552,-0.902730051866
ACH-000556,-0.40824171806000004
ACH-000557,-0.165432526546
ACH-000570,-0.908065582098
ACH-000571,-0.921350180157
ACH-000573,-0.904993636348
ACH-000576,-0.389418906782
ACH-000580,-0.937481978628
ACH-000584,-0.51631997646
ACH-000585,-0.646669515825
ACH-000588,-0.577980462715
ACH-000589,-0.728252994225
ACH-000591,-0.8899692640970001
ACH-000593,-0.8482702681919999
ACH-000600,-0.9521233416089999
ACH-000601,-0.783692422868
ACH-000604,-0.867509145153
ACH-000605,-0.9273304737929999
ACH-000606,-0.925117552012
ACH-000608,-0.38171340996500003
ACH-000614,-1.08617111096
ACH-000616,-0.745719076186
ACH-000618,-0.592429078768
ACH-000619,-0.400263453956
ACH-000620,-1.03263926968
ACH-000621,-0.633813667492
ACH-000622,-0.924450812035
ACH-000623,-0.45044101812
ACH-000624,-0.922898053926
ACH-000627,-0.748023902841
ACH-000630,-0.697015672599
ACH-000632,-1.10474067552
ACH-000633,-0.288645679988
ACH-000637,-0.9234148948119999
ACH-000638,-0.44680690182099997
ACH-000646,-0.274431694855
ACH-000647,-0.644424219136
ACH-000648,-0.79480636882
ACH-000649,-0.90070597372
ACH-000651,-0.882555375393
ACH-000652,-0.942240762912
ACH-000653,-0.33001385946999995
ACH-000657,-0.88318097456
ACH-000658,-0.243759396689
ACH-000661,-0.78037805875
ACH-000662,-0.676286193592
ACH-000663,-0.716865106221
ACH-000665,-0.925537779399
ACH-000671,-0.367988366174
ACH-000673,-0.7451294600980001
ACH-000676,-0.847791593546
ACH-000677,-0.9737971832819999
ACH-000681,-0.934135725776
ACH-000682,-0.7492051222139999
ACH-000683,-1.15988961188
ACH-000684,-1.04909962404
ACH-000688,-0.601635702106
ACH-000693,-0.7428245106129999
ACH-000694,-0.870567336316
ACH-000695,-0.493537657625
ACH-000696,-0.740264810811
ACH-000697,-0.7594446339200001
ACH-000699,-0.731983057281
ACH-000701,-0.721562797959
ACH-000706,-0.528925628173
ACH-000711,-0.681134551048
ACH-000713,-1.00246403297
ACH-000714,-0.16791376873
ACH-000718,-0.644688714504
ACH-000720,-0.583208735881
ACH-000721,-1.12450981787
ACH-000724,-0.6387976630910001
ACH-000725,-0.779582820989
ACH-000732,-0.697431648363
ACH-000734,-0.902957947307
ACH-000735,-0.9988018064309999
ACH-000736,-0.93442872249
ACH-000738,-0.612237884055
ACH-000746,-0.6798862206199999
ACH-000747,-0.5649106662
ACH-000748,-0.692397467965
ACH-000753,-0.60260912467
ACH-000756,-0.691223976256
ACH-000757,-1.02836772264
ACH-000758,-0.8258236228679999
ACH-000760,-0.638991899982
ACH-000763,-0.343113057474
ACH-000764,-0.832610549163
ACH-000765,-0.9244145128679999
ACH-000766,-0.916280802992
ACH-000767,-0.6886206302600001
ACH-000768,-0.7053907086300001
ACH-000769,-0.988810267261
ACH-000770,-0.5895792779300001
ACH-000771,-0.37839136359700004
ACH-000773,-1.0927923200299998
ACH-000776,-0.731516143414
ACH-000777,-0.9701956904469999
ACH-000778,-1.30088025009
ACH-000781,-0.623780928435
ACH-000782,-0.73012806542
ACH-000783,-0.716037746904
ACH-000784,-0.752400015229
ACH-000785,-0.610712087181
ACH-000787,-1.0216415710200002
ACH-000788,-0.8552138856649999
ACH-000791,-0.260224148351
ACH-000792,-0.633833309523
ACH-000794,-0.795450072218
ACH-000796,-1.15469248836
ACH-000799,-0.691960033573
ACH-000800,-0.82755103528
ACH-000802,-0.614104464124
ACH-000804,-0.719925023746
ACH-000805,-0.9226330907770001
ACH-000809,-0.726404006849
ACH-000810,-0.825530474961
ACH-000811,-0.609573308366
ACH-000817,-0.828720362404
ACH-000819,-0.932549888231
ACH-000820,-0.906890090294
ACH-000821,-0.593907573796
ACH-000822,-0.53320860677
ACH-000823,-0.657404929991
ACH-000824,-0.931989990183
ACH-000827,-0.963448544313
ACH-000829,-0.8194347256550001
ACH-000831,-0.584328612508
ACH-000832,-0.820746035857
ACH-000833,-0.44445561471199996
ACH-000834,-1.05714209212
ACH-000835,-0.672158627352
ACH-000836,-0.693308084471
ACH-000837,-0.582114337549
ACH-000838,-0.34093104789800005
ACH-000839,-0.7750957971349999
ACH-000840,-0.644727718041
ACH-000841,-0.467645408892
ACH-000843,-0.6337439579290001
ACH-000846,-0.613724811821
ACH-000847,-0.94394967185
ACH-000848,-0.946108019456
ACH-000849,-0.493410804185
ACH-000851,-0.8879403033409999
ACH-000855,-0.806181387957
ACH-000856,-0.858339496595
ACH-000858,-0.37622463562299996
ACH-000859,-0.8227958353589999
ACH-000861,-0.963907223071
ACH-000862,-0.399509006039
ACH-000865,-0.896108320467
ACH-000866,-0.308992173884
ACH-000867,-0.824002373544
ACH-000869,-0.612002609502
ACH-000872,-0.641189235909
ACH-000873,-0.5527409224090001
ACH-000876,-0.127912132692
ACH-000878,-0.682312295579
ACH-000880,-0.540122921536
ACH-000881,-0.888373334013
ACH-000882,-0.6051504332909999
ACH-000884,-0.912612391056
ACH-000885,-0.8102698142470001
ACH-000887,-0.854866802804
ACH-000888,-0.7431055782889999
ACH-000889,-0.6535583521530001
ACH-000890,-0.812781869262
ACH-000896,-0.32017346612500003
ACH-000898,-0.7932167119429999
ACH-000900,-0.578129865784
ACH-000901,-0.681892374152
ACH-000905,-0.746110577222
ACH-000906,-0.839307857642
ACH-000907,-0.555552755273
ACH-000910,-0.465842908934
ACH-000911,-0.927361078344
ACH-000912,-0.714809581699
ACH-000913,-0.7852489497570001
ACH-000915,-0.8571968488580001
ACH-000916,-0.8755465913480001
ACH-000917,-0.7635335339830001
ACH-000921,-0.9250012768870001
ACH-000924,-0.681521687475
ACH-000926,-0.622219801431
ACH-000928,-0.500988059659
ACH-000929,-0.639932626197
ACH-000932,-0.770550745498
ACH-000935,-0.999792760821
ACH-000936,-0.737930583253
ACH-000937,-0.624413053759
ACH-000938,-0.9461174496060001
ACH-000939,-0.748580867866
ACH-000941,-0.5165270586999999
ACH-000943,-0.7381142732629999
ACH-000946,-0.781924271767
ACH-000947,-0.599645583991
ACH-000948,-0.6825423748549999
ACH-000950,-0.688433940662
ACH-000953,-0.45276131203000003
ACH-000957,-0.79695736205
ACH-000958,-0.7818671387270001
ACH-000960,-0.517193890378
ACH-000963,-0.7089039504970001
ACH-000968,-0.592001577523
ACH-000969,-0.6872743274240001
ACH-000973,-0.8936513412260001
ACH-000974,-0.658888685363
ACH-000975,-0.776624991626
ACH-000976,-0.8994174725949999
ACH-000978,-0.38413273739299997
ACH-000980,-0.876343307024
ACH-000984,-0.688814212094
ACH-000986,-0.9121569005060001
ACH-000988,-0.623020890795
ACH-000993,-0.598745956186
ACH-000994,-0.403968187935
ACH-000996,-0.7411929690729999
ACH-001001,-0.957143534812
ACH-001020,-0.918483935184
ACH-001028,-0.8277782791230001
ACH-001031,-0.7298001552169999
ACH-001038,-0.569610095382
ACH-001048,-0.6735960104559999
ACH-001050,-0.8797251411939999
ACH-001053,-0.685519651107
ACH-001054,-0.7373349205799999
ACH-001061,-0.8836368857889999
ACH-001067,-0.690992002923
ACH-001075,-0.620830974943
ACH-001096,-0.7356108302959999
ACH-001128,-1.31490842461
ACH-001134,-0.7220193487630001
ACH-001151,-0.785678627722
ACH-001163,-0.8682267481139999
ACH-001164,-0.8501897634919999
ACH-001173,-0.9683909706839999
ACH-001183,-0.695757251919
ACH-001184,-0.815102469521
ACH-001190,-0.705310511776
ACH-001192,-0.9993829795
ACH-001193,-0.843992686461
ACH-001196,-0.643126292303
ACH-001197,-0.765304179051
ACH-001205,-0.868049122203
ACH-001211,-0.778371667529
ACH-001212,-0.836677044321
ACH-001228,-0.829340459085
ACH-001232,-0.843335288724
ACH-001239,-0.76368247346
ACH-001274,-1.04623573829
ACH-001275,-0.622164865907
ACH-001277,-0.6791971092669999
ACH-001278,-0.7587313966060001
ACH-001280,-0.612944013825
ACH-001283,-0.9565487162019999
ACH-001289,-0.570345891448
ACH-001295,-0.519841814711
ACH-001300,-0.9061359135629999
ACH-001301,-0.601604132767
ACH-001302,-0.187989126666
ACH-001303,-0.8595002374580001
ACH-001306,-0.564519109023
ACH-001318,-0.695433033734
ACH-001322,-0.958177866078
ACH-001328,-0.8910892948479999
ACH-001332,-1.0449711856000001
ACH-001333,-0.449757483715
ACH-001336,-1.00914220143
ACH-001340,-0.626021527231
ACH-001346,-0.5361371840910001
ACH-001353,-0.40687513414800003
ACH-001354,-0.5417790714090001
ACH-001367,-1.24112710793
ACH-001368,-0.7930094270370001
ACH-001374,-0.8648216837549999
ACH-001375,-0.599798333896
ACH-001377,-0.757198473864
ACH-001380,-0.816471194827
ACH-001391,-0.838101134005
ACH-001407,-1.03176394449
ACH-001408,-0.596445699151
ACH-001413,-1.0182598667
ACH-001430,-0.754799027879
ACH-001431,-0.863330668926
ACH-001450,-0.42263522504
ACH-001496,-0.6807135871240001
ACH-001500,-0.6966852789650001
ACH-001521,-0.687435509413
ACH-001523,-0.7786759733859999
ACH-001532,-0.846337044056
ACH-001536,-0.633220204585
ACH-001550,-0.7159148860100001
ACH-001552,-0.778066062806
ACH-001554,-0.647789736336
ACH-001645,-0.972826667361
ACH-001654,-0.9002029252629999
ACH-001715,-0.688078743667
ACH-001735,-0.198807672076
ACH-001736,-0.677233637026
ACH-001737,-0.48413170985200005
ACH-001740,-0.788224058373
ACH-001745,-0.500970689026
ACH-001750,-0.709155487881
ACH-001765,-0.7284514651880001
ACH-001956,-0.46528464741000003
ACH-001957,-0.462038127733
