,LDHD (197257)
ACH-000004,-0.025048533231299998
ACH-000007,-0.152930126286
ACH-000009,0.21624290242
ACH-000011,0.13348128718399999
ACH-000012,-0.0819903964503
ACH-000013,-0.22491021425000002
ACH-000014,0.12790976711899998
ACH-000015,0.0508032764121
ACH-000017,-0.130015097936
ACH-000018,-0.175547041719
ACH-000019,-0.150228764776
ACH-000021,0.015244977756700001
ACH-000022,-0.18779334858199997
ACH-000025,-0.16938649825399998
ACH-000028,-0.0342994232021
ACH-000030,-0.041026189876699995
ACH-000035,-0.220799977506
ACH-000036,-0.09732878323899999
ACH-000037,-0.0976933749899
ACH-000039,0.00216696991789
ACH-000040,-0.156552029339
ACH-000041,0.09950493184630001
ACH-000042,-0.0439281290857
ACH-000045,0.127889269517
ACH-000047,-0.072751818513
ACH-000052,-0.5790051161349999
ACH-000053,0.00996632461578
ACH-000054,0.022522639530000003
ACH-000055,-0.0154003891377
ACH-000060,0.0438891642742
ACH-000067,-0.032434960712
ACH-000070,-0.143883450025
ACH-000075,0.0429734996269
ACH-000078,0.186718556136
ACH-000082,-0.09000436834139999
ACH-000085,-0.0910680709869
ACH-000086,-0.0347307283778
ACH-000087,-0.0661486246457
ACH-000092,0.023260797503400002
ACH-000095,0.0675001977536
ACH-000097,-0.132050672258
ACH-000098,-0.211109530109
ACH-000099,-0.0881810897361
ACH-000108,-0.0558209869543
ACH-000113,-0.0067802246595800005
ACH-000115,-0.07227314899389999
ACH-000116,-0.010033855776899999
ACH-000118,-0.046343916305999995
ACH-000120,-0.26726942097
ACH-000123,-0.130218291779
ACH-000127,-0.157157745905
ACH-000128,-0.00449413584905
ACH-000132,-0.0048883724691899996
ACH-000133,-0.0815206341015
ACH-000137,-0.12581101687899998
ACH-000138,0.12436600169800001
ACH-000142,-0.08098443370139999
ACH-000143,-0.02485817364
ACH-000146,-0.0275568188162
ACH-000148,-0.105931098946
ACH-000150,0.0588977397812
ACH-000152,-0.202782254985
ACH-000153,0.0107112166888
ACH-000159,0.050779190178699994
ACH-000160,0.134187087551
ACH-000163,-0.00022477993403200003
ACH-000167,-0.0835419909307
ACH-000168,-0.0136169581897
ACH-000169,-0.014919172913500001
ACH-000178,-0.0667944019691
ACH-000182,-0.175179904794
ACH-000183,-0.13678380194700002
ACH-000188,0.0032643551879
ACH-000189,-0.260061599764
ACH-000190,0.015252781600299999
ACH-000198,-0.09331305597640001
ACH-000204,-0.29265458683699996
ACH-000206,0.0388002327265
ACH-000207,0.223793372263
ACH-000211,-0.13379314269
ACH-000215,-0.081359031074
ACH-000221,-0.174753092722
ACH-000222,0.139408977347
ACH-000223,0.03558995066890001
ACH-000226,-0.0735001169047
ACH-000227,-0.15633945039
ACH-000228,0.0584254490193
ACH-000231,-0.057162032403199996
ACH-000232,-0.06319117979
ACH-000233,-0.0435634710002
ACH-000234,-0.0355696086033
ACH-000235,-0.0197975820357
ACH-000237,0.06884692827410001
ACH-000238,-0.182841829585
ACH-000243,0.023442985226400002
ACH-000244,-0.44005175017399994
ACH-000246,-0.06586626178840001
ACH-000248,-0.23286894815
ACH-000250,-0.0428913117815
ACH-000251,0.14848290570999997
ACH-000253,-0.0242978322485
ACH-000255,-0.220796080205
ACH-000256,-0.10247251341
ACH-000257,-0.858758133692
ACH-000258,0.114947839858
ACH-000259,-0.057759322437699996
ACH-000260,-0.0561403615924
ACH-000261,-0.052252689314000005
ACH-000262,-0.249076818458
ACH-000263,-0.020999931707
ACH-000264,-0.17525216593600002
ACH-000265,0.10033488127000001
ACH-000266,-0.0297519575727
ACH-000272,-0.0120767356112
ACH-000273,-0.0182893614394
ACH-000274,0.0127826420172
ACH-000277,-0.140213741523
ACH-000278,-0.0750696236821
ACH-000279,0.020503889410900002
ACH-000280,-0.00950739984548
ACH-000281,-0.137466195243
ACH-000288,-0.0640197230219
ACH-000291,0.11990294261399999
ACH-000293,0.0332377102813
ACH-000294,0.129930668362
ACH-000295,0.177140771977
ACH-000296,0.0906677780653
ACH-000302,0.025982575784900003
ACH-000304,-0.13418448087999998
ACH-000307,-0.0913947580214
ACH-000308,0.029990193768599998
ACH-000310,0.206508256364
ACH-000311,0.098017966956
ACH-000312,-0.101866756379
ACH-000315,0.09151640996410002
ACH-000316,0.10219615489499999
ACH-000317,0.102268052563
ACH-000318,0.0666407633594
ACH-000319,-0.0314816899366
ACH-000320,0.0607984786754
ACH-000322,-0.139522441757
ACH-000323,0.167669775491
ACH-000324,-0.0721878820187
ACH-000329,-0.238022655104
ACH-000330,-0.12759218514100001
ACH-000331,0.0587279518993
ACH-000332,-0.011898448231600002
ACH-000334,-0.176197412227
ACH-000335,-0.147415278663
ACH-000336,-0.21336001671
ACH-000337,-0.272284744641
ACH-000339,-0.020456955575299998
ACH-000341,0.21665164379000001
ACH-000348,-0.0915923360561
ACH-000350,-0.014536889261700001
ACH-000352,0.00134351346391
ACH-000356,0.0550336797936
ACH-000361,-0.29839221452
ACH-000362,0.09611373810429999
ACH-000363,0.0357676039455
ACH-000364,-0.012519520294
ACH-000365,0.018931711412
ACH-000366,-0.0903161744671
ACH-000368,-0.0755984082467
ACH-000374,0.117079963697
ACH-000375,-0.0505733170677
ACH-000376,-0.0204763248425
ACH-000381,0.08018847577560001
ACH-000383,-0.16354358924
ACH-000387,0.118050277663
ACH-000389,0.025165246909599998
ACH-000390,-0.166165320429
ACH-000393,0.0015570409680899999
ACH-000395,-0.20202697925000002
ACH-000397,-0.145932116158
ACH-000401,-0.00670295382605
ACH-000402,0.0850414537418
ACH-000403,-0.09315408844760001
ACH-000404,0.19365774181899997
ACH-000406,0.0519744714408
ACH-000407,0.042356898742899995
ACH-000408,-0.124886180193
ACH-000410,-0.0550612288958
ACH-000411,0.0956917234086
ACH-000414,0.17238966201900002
ACH-000415,0.0861939164854
ACH-000416,-0.17046852711
ACH-000420,-0.040948416915500004
ACH-000421,-0.0382304707871
ACH-000424,0.138390285375
ACH-000425,-0.0355182309811
ACH-000426,0.06275034357869999
ACH-000427,-0.154794520527
ACH-000433,-0.257419985593
ACH-000436,-0.0081261398209
ACH-000444,-0.159260849543
ACH-000445,-0.113074298357
ACH-000448,-0.25402434460400003
ACH-000450,0.0088132992888
ACH-000452,0.042371719546600004
ACH-000454,-0.0992607051969
ACH-000458,-0.0695126788095
ACH-000459,-0.18402073931600002
ACH-000460,0.045962439277099996
ACH-000461,0.0276644856823
ACH-000463,-0.171955370095
ACH-000464,0.0264559091292
ACH-000466,0.0157101451433
ACH-000467,-0.166098105838
ACH-000468,-0.0728336526631
ACH-000469,-0.22121676303100002
ACH-000470,-0.0203048928391
ACH-000471,-0.011241696742700001
ACH-000472,-0.153189869364
ACH-000473,0.0797589634903
ACH-000475,-0.11495418126599999
ACH-000476,0.0127198415419
ACH-000477,-0.05345444860669999
ACH-000480,0.08140214116939999
ACH-000481,-0.140733216947
ACH-000483,0.0204400480691
ACH-000484,0.140292699125
ACH-000485,-0.180130716841
ACH-000486,0.0569787338691
ACH-000487,0.0269934824909
ACH-000488,-0.184078152955
ACH-000490,0.0347067221421
ACH-000491,-0.068297568916
ACH-000495,-0.076903033771
ACH-000496,0.0704275772555
ACH-000499,-0.211943731776
ACH-000500,-0.0157032468964
ACH-000502,-0.0430265167451
ACH-000503,-0.07195793720680001
ACH-000505,-0.112798880975
ACH-000507,-0.173901283693
ACH-000510,-0.053210828232000004
