,BLOC1S3 (388552)
ACH-000004,-0.561138712547
ACH-000007,-0.174670757229
ACH-000009,-0.127789119118
ACH-000011,-0.496371133522
ACH-000012,-0.267543326746
ACH-000013,-0.531356988922
ACH-000014,-0.256442195639
ACH-000015,-0.282760636359
ACH-000017,-0.270118059322
ACH-000018,-0.3406448153
ACH-000019,-0.39329194196500006
ACH-000021,-0.34266158329199997
ACH-000022,-0.123858852785
ACH-000025,-0.0221401281324
ACH-000028,-0.30655970271
ACH-000030,-0.35530875643200005
ACH-000035,-0.32484071375
ACH-000036,-0.152203933482
ACH-000037,-0.30049111249899996
ACH-000039,-0.21493052411
ACH-000040,-0.128098253785
ACH-000041,-0.360526453947
ACH-000042,-0.233838885254
ACH-000045,-0.310197908788
ACH-000047,-0.327624715078
ACH-000052,-0.433762570021
ACH-000053,-0.37677165465
ACH-000054,-0.389698370299
ACH-000055,-0.426065637164
ACH-000060,-0.238753227416
ACH-000067,-0.563090778847
ACH-000070,-0.359351001413
ACH-000075,-0.14683114825
ACH-000078,-0.12091558549499999
ACH-000082,-0.302558655468
ACH-000085,-0.30488681934
ACH-000086,-0.228778851649
ACH-000087,-0.144771773414
ACH-000092,-0.42567606495899996
ACH-000095,-0.326886057504
ACH-000097,-0.317758640691
ACH-000098,-0.21878336283100003
ACH-000099,-0.259541888984
ACH-000108,-0.36624669687399997
ACH-000113,-0.288003270077
ACH-000115,-0.5921244313390001
ACH-000116,-0.317203459659
ACH-000118,-0.24855135087699998
ACH-000120,-0.144514506366
ACH-000123,-0.10855139648399999
ACH-000127,-0.39450822083899995
ACH-000128,-0.263857321205
ACH-000132,-0.260795037966
ACH-000133,-0.380263804233
ACH-000137,-0.398219026206
ACH-000138,-0.34897791739100004
ACH-000142,-0.256281528647
ACH-000143,-0.34625652226899994
ACH-000146,-0.369627201515
ACH-000148,-0.0732820850776
ACH-000150,-0.326437832418
ACH-000152,-0.213879278565
ACH-000153,-0.40249292551
ACH-000159,-0.19488036385899998
ACH-000160,-0.37157141001000005
ACH-000163,-0.481943900709
ACH-000167,-0.25527700440900003
ACH-000168,-0.21540902768800002
ACH-000169,-0.47860869206999995
ACH-000178,-0.48023962230800005
ACH-000182,-0.25821912025
ACH-000183,-0.505386233976
ACH-000188,-0.392618440898
ACH-000189,-0.28530552426600003
ACH-000190,-0.31310889517499996
ACH-000198,-0.302160841105
ACH-000204,-0.63508281072
ACH-000206,-0.345570758611
ACH-000207,-0.118524166282
ACH-000211,-0.28891126863600003
ACH-000215,-0.198803231726
ACH-000221,-0.488388406285
ACH-000222,-0.38563734689499996
ACH-000223,-0.444757689992
ACH-000226,-0.22313384186299998
ACH-000227,-0.46665351230700003
ACH-000228,-0.657196920313
ACH-000231,-0.21460768140500003
ACH-000232,-0.12296410318800001
ACH-000233,-0.212316058827
ACH-000234,-0.21206080046300002
ACH-000235,-0.287025380315
ACH-000237,-0.298141604501
ACH-000238,-0.285417479137
ACH-000243,-0.430770226593
ACH-000244,-0.795391685979
ACH-000246,-0.232361776591
ACH-000248,-0.298673022159
ACH-000250,-0.375862198024
ACH-000251,-0.396198664282
ACH-000253,-0.45131489007200004
ACH-000255,-0.44730489059399997
ACH-000256,-0.492222143006
ACH-000257,-0.263956408985
ACH-000258,-0.188798147654
ACH-000259,-0.33890921774300004
ACH-000260,-0.277109103708
ACH-000261,-0.27268652768199997
ACH-000262,-0.17798202806699998
ACH-000263,-0.126963284357
ACH-000264,-0.402012100861
ACH-000265,-0.29787299054
ACH-000266,-0.268764004194
ACH-000272,-0.198385185363
ACH-000273,-0.22912515293900002
ACH-000274,-0.345854717167
ACH-000277,-0.753269027069
ACH-000278,-0.469677527084
ACH-000279,-0.345383742573
ACH-000280,-0.458753862258
ACH-000281,-0.163095175506
ACH-000288,-0.222011276368
ACH-000291,-0.23293601874000003
ACH-000293,-0.326965524249
ACH-000294,-0.111458755789
ACH-000295,0.0557452759356
ACH-000296,-0.609842247019
ACH-000302,-0.38438481911
ACH-000304,-0.10009891775900001
ACH-000307,-0.103766807288
ACH-000308,-0.30114904268000003
ACH-000310,-0.33740192150700005
ACH-000311,-0.23228509822500001
ACH-000312,-0.49945162215800004
ACH-000315,-0.247766931802
ACH-000316,0.0441004346451
ACH-000317,0.174534467363
ACH-000318,-0.0735920011844
ACH-000319,-0.28445043827
ACH-000320,-0.381613893428
ACH-000322,-0.39665827652900004
ACH-000323,-0.24556067696800002
ACH-000324,-0.39287137485600004
ACH-000329,-0.43354732989399997
ACH-000330,-0.17748910839899998
ACH-000331,-0.19966702537
ACH-000332,-0.41486029863300006
ACH-000334,-0.371998322751
ACH-000335,-0.508459089417
ACH-000336,-0.21217049134500002
ACH-000337,-0.361373656968
ACH-000339,-0.42005052040299995
ACH-000341,-0.16633606853900001
ACH-000348,-0.230069425497
ACH-000350,-0.420059889012
ACH-000352,-0.424271594574
ACH-000356,-0.24377882626400002
ACH-000361,-0.10107539761499999
ACH-000362,-0.303283769908
ACH-000363,-0.262616666311
ACH-000364,-0.27312726073000004
ACH-000365,-0.149995348808
ACH-000366,-0.298651509364
ACH-000368,-0.268733113144
ACH-000374,-0.133384065867
ACH-000375,-0.470492320915
ACH-000376,-0.18445808314
ACH-000381,-0.154923254574
ACH-000383,-0.260980541525
ACH-000387,-0.382421252376
ACH-000389,-0.136967781598
ACH-000390,-0.200945082964
ACH-000393,-0.305544516305
ACH-000395,-0.5522971128140001
ACH-000397,-0.33795746302900004
ACH-000401,-0.41870179463299995
ACH-000402,0.743362960915
ACH-000403,-0.459627334023
ACH-000404,-0.363661845896
ACH-000406,-0.281796553675
ACH-000407,-0.298922825178
ACH-000408,-0.281752030033
ACH-000410,-0.370118523459
ACH-000411,-0.327220749414
ACH-000414,-0.14693920998600002
ACH-000415,-0.48523830490500003
ACH-000416,-0.36956715046099997
ACH-000420,-0.23204664679099998
ACH-000421,-0.306710726146
ACH-000424,-0.48404026118999993
ACH-000425,-0.36220243853600004
ACH-000426,-0.2278909011
ACH-000427,-0.48604840881399997
ACH-000433,-0.249509144394
ACH-000436,-0.421795851597
ACH-000444,-0.193281382434
ACH-000445,-0.36068096617600004
ACH-000448,-0.36952789977300005
ACH-000450,0.0510188829974
ACH-000452,-0.266814388448
ACH-000454,-0.353045389824
ACH-000458,-0.40508246402900006
ACH-000459,-0.338365075175
ACH-000460,-0.307461261525
ACH-000461,-0.316690378203
ACH-000463,-0.304109581055
ACH-000464,-0.277238312896
ACH-000466,-0.45610772610100003
ACH-000467,-0.270812400599
ACH-000468,-0.162259049506
ACH-000469,-0.342279070062
ACH-000470,-0.321229515018
ACH-000471,-0.310640245895
ACH-000472,-0.33044287360999997
ACH-000473,-0.622062764724
ACH-000475,-0.418842131775
ACH-000476,-0.27005675572
ACH-000477,-0.275538416595
ACH-000480,-0.254551876922
ACH-000481,-0.390810052137
ACH-000483,-0.282999184794
ACH-000484,-0.683186494852
ACH-000485,-0.6059592584660001
ACH-000486,-0.43272479908100003
ACH-000487,-0.203461625374
ACH-000488,-0.370460806113
ACH-000490,-0.34340393506399997
ACH-000491,-0.194286211567
ACH-000495,-0.449840637576
ACH-000496,-0.215577302914
ACH-000499,-0.269695327477
ACH-000500,-0.958396604366
ACH-000502,-0.190784878332
ACH-000503,-0.118620956544
ACH-000505,-0.45231789793300003
ACH-000507,-0.29852975091600004
ACH-000510,-0.556961633562
ACH-000511,-0.247756696376
ACH-000512,-0.45508046655400003
ACH-000516,-0.214664189452
ACH-000517,-0.455713055936
ACH-000518,-0.0520339033323
ACH-000520,-0.11256075545600001
ACH-000521,-0.282077599487
ACH-000522,-0.342851458125
ACH-000524,-0.44461202915200004
ACH-000527,-0.380443536976
ACH-000528,-0.336921081385
ACH-000537,-0.112071927479
ACH-000541,-0.596953383471
ACH-000542,-0.490600194678
ACH-000544,-0.38217282968000005
ACH-000545,-0.110251826244
ACH-000547,-0.132050479758
ACH-000548,-0.25225251409899996
ACH-000549,-0.150925628672
ACH-000550,-0.17790407205400002
ACH-000552,-0.25779671941599996
ACH-000556,-0.507632130031
ACH-000557,-0.0951857165969
ACH-000570,-0.236447782602
ACH-000571,-0.595774977425
ACH-000573,-0.25121351876200004
ACH-000576,-0.413347840141
ACH-000580,-0.394065583543
ACH-000584,-0.32159243836199997
ACH-000585,-0.5212141264819999
ACH-000588,-0.48607796694600003
ACH-000589,-0.538411054501
ACH-000591,-0.141068481246
ACH-000593,-0.34071882698600003
ACH-000600,-0.198700737421
ACH-000601,-0.27645605777800003
ACH-000604,-0.146059989424
ACH-000605,-0.30823434395599997
ACH-000606,-0.289329955986
ACH-000608,-0.41109006495300005
ACH-000614,-0.262630585
ACH-000616,-0.394095233769
ACH-000618,-0.32959169882100003
ACH-000619,-0.161950447787
ACH-000620,-0.285004933115
ACH-000621,-0.322136346853
ACH-000622,-0.32978123197500003
ACH-000623,-0.155291191008
ACH-000624,-0.451804511427
ACH-000627,-0.425380637261
ACH-000630,-0.22017105257199998
ACH-000632,-0.387266287931
ACH-000633,-0.28655162456
ACH-000637,-0.36137545323200004
ACH-000638,-0.33917142842200004
ACH-000646,-0.29851520995999997
ACH-000647,-0.291402933607
ACH-000648,-0.305122097446
ACH-000649,-0.31038071273400003
ACH-000651,-0.1785587393
ACH-000652,-0.07790023230569999
ACH-000653,-0.687509652718
ACH-000657,-0.363943826766
ACH-000658,-0.15254012773
ACH-000661,-0.461464838908
ACH-000662,-0.379110328155
ACH-000663,-0.22942618461599998
ACH-000665,-0.23617394944800002
ACH-000671,-0.391082835707
ACH-000673,-0.106422840687
ACH-000676,-0.207161388524
ACH-000677,-0.233217237476
ACH-000681,-0.32575848537700003
ACH-000682,-0.375735754943
ACH-000683,-0.38049274611
ACH-000684,0.206880553679
ACH-000688,-0.192998514043
ACH-000693,-0.29586768861699997
ACH-000694,-0.282266681534
ACH-000695,-0.40874129438600004
ACH-000696,-0.32654727813900003
ACH-000697,-0.240306042242
ACH-000699,-0.601023727564
ACH-000701,-0.231869507199
ACH-000706,-0.43938407610200003
ACH-000711,-0.346443477693
ACH-000713,-0.30887751948000003
ACH-000714,-0.179986970536
ACH-000718,-0.208679715961
ACH-000720,-0.359349772946
ACH-000721,-0.309642590133
ACH-000724,-0.45935350160899996
ACH-000725,-0.325632341946
ACH-000732,-0.323671016883
ACH-000734,-0.308260383979
ACH-000735,-0.326174473608
ACH-000736,-0.29717590145399997
ACH-000738,-0.27611833356800003
ACH-000746,-0.403772721444
ACH-000747,-0.19672205397999998
ACH-000748,-0.30768062515
ACH-000753,-0.21112627627
ACH-000756,-0.637332475117
ACH-000757,-0.474288975791
ACH-000758,-0.46380005299099997
ACH-000760,-0.45908744785899996
ACH-000763,-0.644697000815
ACH-000764,-0.273472729044
ACH-000765,-0.167275312801
ACH-000766,-0.252748156004
ACH-000767,-0.30314371333900003
ACH-000768,-0.362544741131
ACH-000769,-0.0941653703282
ACH-000770,-0.26866543827
ACH-000771,-0.477081445171
ACH-000773,-0.145434689942
ACH-000776,-0.46691393872000003
ACH-000777,-0.252555357779
ACH-000778,-0.31497593852899997
ACH-000781,-0.285257678249
ACH-000782,-0.31815054286899996
ACH-000783,-0.357981684032
ACH-000784,-0.132034090538
ACH-000785,-0.28948096604
ACH-000787,-0.18844510188400002
ACH-000788,-0.291174016677
ACH-000791,-0.33622806787799997
ACH-000792,-0.422244871738
ACH-000794,-0.121985628862
ACH-000796,-0.35625693866999997
ACH-000799,-0.313291448134
ACH-000800,-0.141240760943
ACH-000802,-0.342825524961
ACH-000804,-0.443163158275
ACH-000805,-0.134862552952
ACH-000809,-0.323479438936
ACH-000810,-0.268436715369
ACH-000811,-0.23249161428399998
ACH-000817,-0.454295071326
ACH-000819,-0.34719131375600004
ACH-000820,-0.576965193136
ACH-000821,-0.412465413749
ACH-000822,-0.651744301186
ACH-000823,-0.244688840103
ACH-000824,-0.527333398952
ACH-000827,-0.36926642091
ACH-000829,-0.41804601669299996
ACH-000831,-0.23121173452100002
ACH-000832,-0.211087710567
ACH-000833,-0.342937890721
ACH-000834,-0.173245706755
ACH-000835,-0.352167242892
ACH-000836,-0.094855220677
ACH-000837,-0.44891077619499997
ACH-000838,-0.6994444414129999
ACH-000839,-0.11964444162999999
ACH-000840,-0.416968702585
ACH-000841,-0.037660803398699996
ACH-000843,-0.29916872765
ACH-000846,-0.213072970453
ACH-000847,-0.331577204531
ACH-000848,-0.366941614361
ACH-000849,-0.23138694078299998
ACH-000851,-0.12494277494200001
ACH-000855,-0.334302958223
ACH-000856,-0.146344843623
ACH-000858,-0.288112323521
ACH-000859,-0.342256964471
ACH-000861,-0.632878542328
ACH-000862,-0.384195122725
ACH-000865,-0.24458185310199998
ACH-000866,-0.48726360617200004
ACH-000867,-0.257640671185
ACH-000869,-0.17117346686
ACH-000872,-0.31950080100699996
ACH-000873,-0.53130683675
ACH-000876,-0.255258848426
ACH-000878,-0.17656761567899998
ACH-000880,-0.402339653887
ACH-000881,-0.23716700751400002
ACH-000882,-0.22935188276000001
ACH-000884,-0.18570501845400003
ACH-000885,-0.179763546046
ACH-000887,-0.26062340597399997
ACH-000888,-0.195543074707
ACH-000889,-0.538703597158
ACH-000890,-0.22041668343
ACH-000896,-0.148147138935
ACH-000898,-0.164328481785
ACH-000900,-0.46663784314499995
ACH-000901,-0.30843654286899996
ACH-000905,-0.279743822712
ACH-000906,-0.290430860749
ACH-000907,-0.324047606416
ACH-000910,-0.20952039903900002
ACH-000911,-0.296558833353
ACH-000912,-0.494003035019
ACH-000913,-0.17661467606800002
ACH-000915,-0.431332166228
ACH-000916,-1.06179067403
ACH-000917,-0.29031977700399997
ACH-000921,-0.27626559719599997
ACH-000924,-0.19279259425700002
ACH-000926,-0.18237769669599999
ACH-000928,-0.435341956889
ACH-000929,-0.235604827185
ACH-000932,-0.327989172743
ACH-000935,-0.308272891677
ACH-000936,-0.347993777068
ACH-000937,-0.320107966639
ACH-000938,-0.21829541817899997
ACH-000939,-0.114735939582
ACH-000941,-0.579751646894
ACH-000943,-0.200970409108
ACH-000946,-0.31543301283799996
ACH-000947,-0.256358304027
ACH-000948,-0.313919485833
ACH-000950,-0.13313493477
ACH-000953,-0.5478791635620001
ACH-000957,-0.5313389674
ACH-000958,-0.408431974839
ACH-000960,-0.230735939785
ACH-000963,-0.242266781556
ACH-000968,-0.013180783612299999
ACH-000969,-0.438340935651
ACH-000973,-0.40302796003700003
ACH-000974,-0.431173405484
ACH-000975,-0.12935937102199999
ACH-000976,-0.36167758921099996
ACH-000978,-0.32625798703000003
ACH-000980,-0.512189034247
ACH-000984,-0.321852201299
ACH-000986,-0.077639055583
ACH-000988,-0.249755384805
ACH-000993,-0.151718787464
ACH-000994,-0.479184778222
ACH-000996,-0.37025898079400005
ACH-001001,-0.385701555637
ACH-001020,-0.143971136297
ACH-001028,-0.306818960826
ACH-001031,-0.0037420300683800004
ACH-001038,-0.25029199324499996
ACH-001048,-0.199631534237
ACH-001050,-0.400765499357
ACH-001053,-0.0905788156238
ACH-001054,-0.0896464055363
ACH-001061,-0.38207266054600003
ACH-001067,-0.35614316126199996
ACH-001075,-0.04458672654490001
ACH-001096,-0.28415305544799996
ACH-001128,0.009285433957280001
ACH-001134,-0.428834390075
ACH-001151,-0.29349265734
ACH-001163,-0.25795524637600004
ACH-001164,-0.1358816064
ACH-001173,-0.342310593592
ACH-001183,-0.291270767881
ACH-001184,-0.35156005541900004
ACH-001190,-0.41111584967799997
ACH-001192,-0.17726619304000002
ACH-001193,0.218528323826
ACH-001196,-0.278394041593
ACH-001197,-0.188805841765
ACH-001205,-0.326338165775
ACH-001211,-0.213945155189
ACH-001212,-0.5355842061339999
ACH-001228,-0.220747191759
ACH-001232,0.037877695598699995
ACH-001239,-0.29384251198899997
ACH-001274,-0.277971471083
ACH-001275,-0.335815036214
ACH-001277,-0.44088176141900004
ACH-001278,-0.254125038616
ACH-001280,-0.291357548673
ACH-001283,-0.219529161018
ACH-001289,-0.301061288102
ACH-001295,-0.34308252868600003
ACH-001300,-0.54956341657
ACH-001301,-0.44979143578100006
ACH-001302,-0.314042081704
ACH-001303,-0.319413810413
ACH-001306,-0.14761005799000002
ACH-001318,-0.252607037791
ACH-001322,-0.31209631747
ACH-001328,-0.393980040272
ACH-001332,-0.670919211821
ACH-001333,-0.25711092763
ACH-001336,-0.288750118575
ACH-001340,-0.278096814119
ACH-001346,-0.184285145216
ACH-001353,-0.337186838414
ACH-001354,-0.161027718184
ACH-001367,-0.104342516238
ACH-001368,-0.36921480816299995
ACH-001374,-0.358583807223
ACH-001375,-0.358474628527
ACH-001377,-0.308380498597
ACH-001380,-0.255713244908
ACH-001391,-0.28283145039700003
ACH-001407,-0.208470802423
ACH-001408,-0.450213649368
ACH-001413,-0.319844076999
ACH-001430,-0.471296729551
ACH-001431,-0.457331347126
ACH-001450,-0.190346617525
ACH-001496,-0.146340122882
ACH-001500,-0.6066993436399999
ACH-001521,-0.257732489172
ACH-001523,-0.47936564672399995
ACH-001532,-0.31976638591699996
ACH-001536,-0.19570337508299998
ACH-001550,-0.340189638424
ACH-001552,-0.37654501705300003
ACH-001554,-0.37775104802799997
ACH-001645,-0.4859960393399999
ACH-001654,-0.406942881845
ACH-001715,-0.165603483393
ACH-001735,-0.410994700502
ACH-001736,-0.446410768058
ACH-001737,-0.590257368109
ACH-001740,-0.250095971611
ACH-001745,-0.0920624992014
ACH-001750,-0.48985419043399997
ACH-001765,-0.29652620912
ACH-001956,-0.32895654579399997
ACH-001957,-0.25671167293200003
