,CAV2 (858)
ACH-000004,-0.20229703054099998
ACH-000007,0.00195104976685
ACH-000009,0.0611856672075
ACH-000011,-0.273192332991
ACH-000012,-0.144202881677
ACH-000013,-0.0511489282467
ACH-000014,-0.398920213204
ACH-000015,-0.230076607199
ACH-000017,-0.0979377985857
ACH-000018,-0.34027038641699997
ACH-000019,-0.0590352060897
ACH-000021,-0.0328193504425
ACH-000022,-0.17788179138000002
ACH-000025,-0.0011155220416
ACH-000028,-0.24788709041499998
ACH-000030,0.030658203425699998
ACH-000035,-0.112273180865
ACH-000036,-0.149834551477
ACH-000037,-0.210772548043
ACH-000039,-0.169610092738
ACH-000040,-0.31738739834
ACH-000041,-0.24544163653
ACH-000042,-0.18888419199
ACH-000045,-0.146720067773
ACH-000047,-0.0690182147122
ACH-000052,-0.032880350045
ACH-000053,-0.0463547065935
ACH-000054,0.034018722185900005
ACH-000055,-0.020298722225099996
ACH-000060,-0.136543569238
ACH-000067,-0.163289969199
ACH-000070,-0.0511169170362
ACH-000075,0.0035739340410599995
ACH-000078,0.06466575705659999
ACH-000082,-0.195304868721
ACH-000085,0.0569926727988
ACH-000086,0.18691990081300003
ACH-000087,-0.261942815511
ACH-000092,-0.005713917799600001
ACH-000095,-0.0614098150354
ACH-000097,0.06329767048650001
ACH-000098,-0.00616506009112
ACH-000099,-0.0007948257653380001
ACH-000108,-0.015686215381100002
ACH-000113,-0.07374653686489999
ACH-000115,0.0256465316225
ACH-000116,0.0377199568227
ACH-000118,-0.119418414354
ACH-000120,0.0404733714112
ACH-000123,-0.00266531424016
ACH-000127,-0.021019185919400003
ACH-000128,-0.130322607918
ACH-000132,-0.139830496335
ACH-000133,0.07219968528239999
ACH-000137,0.05796132579030001
ACH-000138,0.048044691176899995
ACH-000142,0.0055566476730200005
ACH-000143,0.0438109213179
ACH-000146,-0.144635641786
ACH-000148,0.0572406478868
ACH-000150,0.0976482607638
ACH-000152,-0.24335920041099998
ACH-000153,0.213306377608
ACH-000159,-0.250084706565
ACH-000160,0.000601550737138
ACH-000163,-0.0334081974611
ACH-000167,0.033730306432099996
ACH-000168,-0.012962257247799999
ACH-000169,0.104085639076
ACH-000178,-0.090769437006
ACH-000182,0.109185822076
ACH-000183,-0.121149014287
ACH-000188,0.0475007042219
ACH-000189,-0.00429553275842
ACH-000190,-0.0824854068187
ACH-000198,-0.101521621769
ACH-000204,0.07868029100030001
ACH-000206,0.178545019955
ACH-000207,-0.433853997544
ACH-000211,-0.108954001443
ACH-000215,0.0661118892962
ACH-000221,-0.017906684928
ACH-000222,0.22322562443900001
ACH-000223,-0.0733658219935
ACH-000226,-0.329442142255
ACH-000227,0.227418738254
ACH-000228,0.1226809976
ACH-000231,-0.0990149336036
ACH-000232,-0.12438749217499999
ACH-000233,-0.153060262845
ACH-000234,-0.014510210994599999
ACH-000235,-0.08474529817029999
ACH-000237,-0.165393226892
ACH-000238,-0.110140138204
ACH-000243,-0.0019393969321300003
ACH-000244,-0.129537220487
ACH-000246,-0.104049449296
ACH-000248,-0.10219981811899999
ACH-000250,-0.133464107512
ACH-000251,-0.664968644541
ACH-000253,0.0006716117880930001
ACH-000255,-0.112161360286
ACH-000256,-0.171415125015
ACH-000257,-0.0895423001884
ACH-000258,-0.216819096932
ACH-000259,-0.115273927236
ACH-000260,-0.148175501773
ACH-000261,-0.08537765541430001
ACH-000262,-0.161797265544
ACH-000263,0.423981138829
ACH-000264,-0.0666493497651
ACH-000265,0.00445424270531
ACH-000266,-0.101173620724
ACH-000272,-0.14772709858400002
ACH-000273,-0.0917688933856
ACH-000274,-0.0923395666503
ACH-000277,-0.0786004127129
ACH-000278,-0.078142212402
ACH-000279,-0.0479483442923
ACH-000280,0.05752341839840001
ACH-000281,0.07607823286069999
ACH-000288,0.0569497885015
ACH-000291,-0.035898326272699996
ACH-000293,-0.059312729142000004
ACH-000294,0.19685200509599998
ACH-000295,0.192660867178
ACH-000296,-0.146627874552
ACH-000302,-0.029375677580300002
ACH-000304,-0.211003411714
ACH-000307,0.0709312936103
ACH-000308,-0.00904906671494
ACH-000310,0.150950468407
ACH-000311,-0.0980234467945
ACH-000312,-0.022473591631900002
ACH-000315,-0.0733009732292
ACH-000316,-0.09130112320520001
ACH-000317,-0.15592076096
ACH-000318,-0.198766504596
ACH-000319,-0.276221767841
ACH-000320,-0.08033777305039999
ACH-000322,0.125049377809
ACH-000323,0.059591367404899995
ACH-000324,-0.000169496279771
ACH-000329,0.0296252737485
ACH-000330,-0.124415733276
ACH-000331,-0.121964756107
ACH-000332,-0.0704523187155
ACH-000334,0.293222501054
ACH-000335,-0.238688688349
ACH-000336,0.08930511992689999
ACH-000337,-0.22102005180300002
ACH-000339,-0.10487256809
ACH-000341,0.345209317149
ACH-000348,-0.09153654712369999
ACH-000350,0.13377342773700002
ACH-000352,-0.17372657894000001
ACH-000356,-0.9270554986399999
ACH-000361,-0.291910141667
ACH-000362,0.124524579641
ACH-000363,-0.0008299459704780001
ACH-000364,0.04017725914319999
ACH-000365,0.07425966930089999
ACH-000366,-0.031094602145099997
ACH-000368,-0.410621656145
ACH-000374,-0.19104035084399998
ACH-000375,0.0832876061791
ACH-000376,-0.00989587880124
ACH-000381,-0.270674999095
ACH-000383,-0.28397147424
ACH-000387,-0.033537585156299995
ACH-000389,-0.404787223505
ACH-000390,-0.0802036302183
ACH-000393,0.00226960084508
ACH-000395,-0.18826165950399998
ACH-000397,-0.00365560217787
ACH-000401,-0.292390750666
ACH-000402,0.0668366785702
ACH-000403,-0.033773607020299995
ACH-000404,-0.177026889533
ACH-000406,-0.0171139079142
ACH-000407,0.0302458822865
ACH-000408,0.0650349420275
ACH-000410,-0.14550667719000002
ACH-000411,-0.0451659282549
ACH-000414,-0.21116837732299998
ACH-000415,-0.128662481269
ACH-000416,-0.157004331755
ACH-000420,-0.216618477313
ACH-000421,0.0233565064208
ACH-000424,-0.178982916626
ACH-000425,-0.17850135595
ACH-000426,0.029763684190599996
ACH-000427,-0.192107661588
ACH-000433,-0.270891987477
ACH-000436,-0.35157227725699997
ACH-000444,-0.015583285719600002
ACH-000445,-0.0341558851515
ACH-000448,-0.251832427957
ACH-000450,-0.446418744045
ACH-000452,-0.0654202323157
ACH-000454,-0.12384932852
ACH-000458,0.124333836118
ACH-000459,0.351868839709
ACH-000460,-0.156960572234
ACH-000461,0.10904056228700001
ACH-000463,-0.0250862689452
ACH-000464,0.146247786461
ACH-000466,-0.504681854502
ACH-000467,0.023356879877
ACH-000468,-0.00939287028645
ACH-000469,-0.104396742195
ACH-000470,0.022812240096400004
ACH-000471,-0.0141795514957
ACH-000472,-0.000656907815726
ACH-000473,-0.06307309308930001
ACH-000475,-0.04577011451230001
ACH-000476,-0.422367167429
ACH-000477,-0.19932585327
ACH-000480,-0.11453528417199998
ACH-000481,-0.0929476103079
ACH-000483,0.0765137912968
ACH-000484,-0.16038113840600002
ACH-000485,-0.166155493225
ACH-000486,0.053558060025699995
ACH-000487,-0.117132573761
ACH-000488,0.0593843058616
ACH-000490,-0.0623808229698
ACH-000491,-0.506934658836
ACH-000495,-0.257309593342
ACH-000496,-0.0492464201102
ACH-000499,0.0395882382696
ACH-000500,-0.216720735664
ACH-000502,-0.123720142684
ACH-000503,-0.285652982443
ACH-000505,-0.0656576312796
ACH-000507,-0.18396997378600002
ACH-000510,-0.030539929229099996
ACH-000511,-0.143068517406
ACH-000512,-0.0252513982728
ACH-000516,-0.229966823959
ACH-000517,0.023251580556
ACH-000518,-0.113541842786
ACH-000520,-0.216880317549
ACH-000521,-0.169868202681
ACH-000522,-0.144097918375
ACH-000524,-0.0975300281072
ACH-000527,-0.0555661368264
ACH-000528,0.040661858947199994
ACH-000537,0.152156753374
ACH-000541,-0.189195864125
ACH-000542,-0.0552416648235
ACH-000544,-0.107491436638
ACH-000545,-0.09885069981419999
ACH-000547,-0.21660477483600002
ACH-000548,-0.155481833465
ACH-000549,0.0377450347791
ACH-000550,-0.275658347811
ACH-000552,-0.186834193161
ACH-000556,0.0015574942898299998
ACH-000557,-0.272896021706
ACH-000570,-0.161555491356
ACH-000571,-0.0321775488092
ACH-000573,-0.09957401913339999
ACH-000576,-0.16843239193
ACH-000580,-0.127860812455
ACH-000584,-0.131511924794
ACH-000585,0.08406539918749999
ACH-000588,-0.0335799909161
ACH-000589,-0.11749907207
ACH-000591,0.107413461999
ACH-000593,-0.040921544485999994
ACH-000600,0.08845043284630001
ACH-000601,0.0180372232763
ACH-000604,-0.36970956185000003
ACH-000605,0.0248747044622
ACH-000606,-0.0781509492695
ACH-000608,0.0530245611601
ACH-000614,-0.304347953416
ACH-000616,-0.37303384434799997
ACH-000618,-0.123222519572
ACH-000619,-0.0370010414492
ACH-000620,-0.14073821513499998
ACH-000621,0.00808478799725
ACH-000622,-0.00697232257814
ACH-000623,-0.0295683091097
ACH-000624,-0.19896228337900002
ACH-000627,-0.14439696469799998
ACH-000630,-0.268090959701
ACH-000632,-0.10053998181299999
ACH-000633,-0.0955830895431
ACH-000637,-0.0518099356953
ACH-000638,-0.184153923587
ACH-000646,0.230168718308
ACH-000647,0.049116027594300005
ACH-000648,0.063171556027
ACH-000649,-0.0691698227808
ACH-000651,-0.06328290801269999
ACH-000652,-0.200912322399
ACH-000653,-0.0156553702529
ACH-000657,-0.0210399853889
ACH-000658,-0.10493607543899999
ACH-000661,-0.0551997854605
ACH-000662,-0.514020235183
ACH-000663,-0.0406307856454
ACH-000665,-0.110113077189
ACH-000671,-0.134820708432
ACH-000673,-0.0544974464385
ACH-000676,0.0764943922079
ACH-000677,-0.0205504211248
ACH-000681,0.017415645703599998
ACH-000682,-0.0129114727255
ACH-000683,0.034372265969
ACH-000684,-0.25466281716899997
ACH-000688,0.0211767222163
ACH-000693,0.051389213404900005
ACH-000694,-0.020190830518
ACH-000695,-0.352556563937
