,PDCL2 (132954)
ACH-000004,-0.0627383150033
ACH-000007,-0.0439272508331
ACH-000009,-0.058976532764699996
ACH-000011,-0.0405804974789
ACH-000012,-0.146901041202
ACH-000013,-0.00681983123609
ACH-000014,0.000845405740112
ACH-000015,-0.140895685929
ACH-000017,-0.24722092293200001
ACH-000018,-0.0857644777386
ACH-000019,-0.140843859533
ACH-000021,-0.196882842406
ACH-000022,-0.123551304953
ACH-000025,-0.206879978547
ACH-000028,-0.0917560684978
ACH-000030,-0.0228755955895
ACH-000035,-0.0525644674651
ACH-000036,-0.185699275246
ACH-000037,0.019893974279
ACH-000039,-0.295763417577
ACH-000040,-0.11657791534499999
ACH-000041,-0.26841815933200003
ACH-000042,-0.10196184435799999
ACH-000045,0.0605961925282
ACH-000047,-0.0382856283357
ACH-000052,-0.110859355809
ACH-000053,-0.044067954741000004
ACH-000054,0.0194730276644
ACH-000055,0.113342788086
ACH-000060,-0.173374663967
ACH-000067,-0.150334990069
ACH-000070,-0.04284667289
ACH-000075,-0.0475430145799
ACH-000078,-0.227100245128
ACH-000082,-0.110666454079
ACH-000085,0.0616379478481
ACH-000086,0.0226228978322
ACH-000087,-0.251278115742
ACH-000092,0.120857979877
ACH-000095,-0.12282998912399999
ACH-000097,-0.197000459208
ACH-000098,-0.08160841884989999
ACH-000099,-0.0196574322708
ACH-000108,0.000291915233333
ACH-000113,-0.09133035701339999
ACH-000115,0.20078013587000001
ACH-000116,-0.0388199833565
ACH-000118,-0.143182292441
ACH-000120,-0.036644977292999995
ACH-000123,-0.0823705164429
ACH-000127,-0.14144814538699998
ACH-000128,0.00237251316462
ACH-000132,-0.18314933389000002
ACH-000133,-0.0792755253469
ACH-000137,-0.014092277622200002
ACH-000138,-0.0582845849237
ACH-000142,-0.17136171939800002
ACH-000143,0.166957462095
ACH-000146,-0.04741663042930001
ACH-000148,-0.0961230635449
ACH-000150,0.00866555364853
ACH-000152,-0.054141765527499996
ACH-000153,-0.21198654021899999
ACH-000159,-0.156603023441
ACH-000160,-0.17212632419399998
ACH-000163,-0.154466829627
ACH-000167,-0.019286441227
ACH-000168,0.054831254614000006
ACH-000169,-0.050137317753300006
ACH-000178,-0.0460823118121
ACH-000182,-0.114338661734
ACH-000183,-0.0283544717056
ACH-000188,-0.0392821066221
ACH-000189,-0.160158933504
ACH-000190,0.054758860465
ACH-000198,-0.118526740947
ACH-000204,-0.141971086046
ACH-000206,-0.09420372745069999
ACH-000207,0.21153081755199998
ACH-000211,-0.0516090721997
ACH-000215,-0.175378245905
ACH-000221,-0.07319599794869999
ACH-000222,-0.061668137580900007
ACH-000223,-0.214204456783
ACH-000226,-0.12575213607000002
ACH-000227,-0.007429758521010001
ACH-000228,-0.0874543478029
ACH-000231,-0.0729498518774
ACH-000232,0.0707281038201
ACH-000233,0.037956413471599997
ACH-000234,0.056191846954500003
ACH-000235,0.0415783856396
ACH-000237,-0.0989751200099
ACH-000238,0.026664290670500003
ACH-000243,-0.165960706453
ACH-000244,-0.143323791825
ACH-000246,0.039894760657000004
ACH-000248,-0.051194236133000004
ACH-000250,0.064792476249
ACH-000251,0.0411715356599
ACH-000253,-0.151730576352
ACH-000255,-0.17872799998799999
ACH-000256,0.101460651638
ACH-000257,-0.040680459531300006
ACH-000258,0.030026833389499998
ACH-000259,-0.0943456133082
ACH-000260,-0.0635972000505
ACH-000261,-0.0472785414618
ACH-000262,0.0292179127342
ACH-000263,-0.053767622698099996
ACH-000264,-0.017710637879400002
ACH-000265,-0.11410199875600001
ACH-000266,-0.10954802159000002
ACH-000272,-0.257616112073
ACH-000273,-0.0245417444265
ACH-000274,-0.0645393515733
ACH-000277,-0.03807227192630001
ACH-000278,-0.042158412729000005
ACH-000279,-0.15059461358100001
ACH-000280,-0.0312008363995
ACH-000281,-0.139961170241
ACH-000288,-0.16143364961200002
ACH-000291,0.0227017084143
ACH-000293,-0.25928788906
ACH-000294,0.076983833716
ACH-000295,0.012765607671600001
ACH-000296,-0.13052704511399998
ACH-000302,-0.071530711632
ACH-000304,-0.322056982904
ACH-000307,-0.07749297366939999
ACH-000308,-0.055163175849000004
ACH-000310,-0.273089064591
ACH-000311,0.0120986779699
ACH-000312,-0.157496481277
ACH-000315,0.00334060216544
ACH-000316,-0.038062576516499996
ACH-000317,0.042159036678499996
ACH-000318,-0.055572789938900004
ACH-000319,-0.27425997099599997
ACH-000320,-0.138846420737
ACH-000322,-0.23304932118299998
ACH-000323,-0.36323188101099996
ACH-000324,-0.137123157169
ACH-000329,0.044297445276600005
ACH-000330,-0.174385175962
ACH-000331,0.0
ACH-000332,-0.0565857888941
ACH-000334,0.147218757318
ACH-000335,0.00587347387264
ACH-000336,0.192256324474
ACH-000337,-0.028638847666000004
ACH-000339,-0.149803718072
ACH-000341,-0.0876740503994
ACH-000348,-0.125248641074
ACH-000350,-0.16929024269200002
ACH-000352,-0.0835407781134
ACH-000356,0.111380381392
ACH-000361,-0.0341750918673
ACH-000362,-0.21412188140299998
ACH-000363,-0.020120212194199998
ACH-000364,-0.0930773289314
ACH-000365,-0.017062848888100002
ACH-000366,-0.18540201337200002
ACH-000368,-0.107944197356
ACH-000374,-0.21899094898000002
ACH-000375,0.0489561150339
ACH-000376,-0.273349557513
ACH-000381,-0.229458601556
ACH-000383,-0.10861514784199999
ACH-000387,-0.0290593946086
ACH-000389,-0.058276253405
ACH-000390,-0.133505706714
ACH-000393,-0.048874600125699996
ACH-000395,-0.010043537953500001
ACH-000397,0.0215096483054
ACH-000401,0.041859469644199995
ACH-000402,0.40594810447400004
ACH-000403,-0.101447598699
ACH-000404,0.0298346164543
ACH-000406,-0.0957268494438
ACH-000407,-0.032401876658
ACH-000408,-0.25152535335799997
ACH-000410,-0.0616805545512
ACH-000411,-0.08920102131760001
ACH-000414,-0.0267619649181
ACH-000415,-0.0999383479655
ACH-000416,-0.18111358964699997
ACH-000420,-0.268120620739
ACH-000421,-0.104878479182
ACH-000424,-0.157228972664
ACH-000425,-0.218876668581
ACH-000426,-0.0274252275796
ACH-000427,-0.043628904331599994
ACH-000433,-0.0675826107215
ACH-000436,-0.060698732837199995
ACH-000444,-0.15162717120799998
ACH-000445,-0.305889410788
ACH-000448,-0.180578232546
ACH-000450,-0.012151638566999998
ACH-000452,-0.0480304298381
ACH-000454,-0.276733552169
ACH-000458,0.005468999227539999
ACH-000459,-0.0437830618669
ACH-000460,-0.164752397064
ACH-000461,-0.012550835777
ACH-000463,-0.11605249694599999
ACH-000464,0.20361555269
ACH-000466,-0.0038018224555300003
ACH-000467,-0.143766141414
ACH-000468,-0.0084398715988
ACH-000469,-0.094801208096
ACH-000470,-0.279251196835
ACH-000471,-0.187575372027
ACH-000472,0.0317096323074
ACH-000473,0.0054474706985800005
ACH-000475,-0.09041597583149999
ACH-000476,0.045871491734699996
ACH-000477,-0.24140502905000003
ACH-000480,-0.10769799752999999
ACH-000481,-0.023919434373599998
ACH-000483,-0.172755633174
ACH-000484,0.266632547423
ACH-000485,-0.0348650703713
ACH-000486,-0.0881584803103
ACH-000487,-0.019861449175099997
ACH-000488,-0.036777585394699996
ACH-000490,0.026215533673999997
ACH-000491,-0.049190822058300006
ACH-000495,0.08435670866250002
ACH-000496,-0.193686253245
ACH-000499,0.13001492139100002
ACH-000500,-0.104015857301
ACH-000502,-0.108942860889
ACH-000503,-0.0250775058824
ACH-000505,-0.115860418266
ACH-000507,-0.055170868315599995
ACH-000510,-0.113023843665
ACH-000511,-0.161542489585
ACH-000512,-0.00674419823113
ACH-000516,0.036992274414800005
ACH-000517,-0.065049946954
ACH-000518,0.104915872561
ACH-000520,-0.12152731264000001
ACH-000521,0.0581798735749
ACH-000522,-0.0463018564449
ACH-000524,-0.089909100289
ACH-000527,-0.021557140031900002
ACH-000528,-0.091248139628
ACH-000537,-0.0268467890386
ACH-000541,-0.025206745080300002
ACH-000542,-0.0570886826009
ACH-000544,-0.0459509023779
ACH-000545,-0.0807589746313
ACH-000547,0.011056079828299998
ACH-000548,-0.022163934346
ACH-000549,-0.09402944273769999
ACH-000550,-0.07133753660619999
ACH-000552,-0.042272731600599994
ACH-000556,-0.22895561551600002
ACH-000557,0.055601785597099995
ACH-000570,0.106525072209
ACH-000571,-0.029756573860299996
ACH-000573,0.0841312652797
ACH-000576,-0.00791285391808
ACH-000580,0.051894915073100005
