,NFE2L2 (4780)
ACH-000401,0.163785445185
ACH-000402,-0.731402592165
ACH-000403,-0.400726254877
ACH-000404,-0.37351604458400006
ACH-000406,-0.20103927296500002
ACH-000407,-0.22891975054000002
ACH-000408,-0.11344266485200001
ACH-000410,-0.332153616514
ACH-000411,-0.34768488839699996
ACH-000414,-1.0904884171
ACH-000415,-0.283044915148
ACH-000416,-0.756849084927
ACH-000420,-0.23102821781100003
ACH-000421,-0.249731822052
ACH-000424,-0.0456389133586
ACH-000425,-0.199472323641
ACH-000426,-0.208535252009
ACH-000427,-0.454469360046
ACH-000433,-0.491036922201
ACH-000436,-0.23795725129
ACH-000444,-0.22488508150400002
ACH-000445,-0.187401703072
ACH-000448,-0.271692778426
ACH-000450,-0.261435702643
ACH-000452,-0.205514773342
ACH-000454,-0.946324271721
ACH-000458,-0.19810891260000002
ACH-000459,-0.434947314912
ACH-000460,-0.292033291759
ACH-000461,-0.147621883949
ACH-000463,-0.972116588011
ACH-000464,-0.384990018851
ACH-000466,-0.342531240607
ACH-000467,-0.0897485628708
ACH-000468,-0.298556132038
ACH-000469,-0.21347366041299998
ACH-000470,-0.251613662773
ACH-000471,-0.992460692949
ACH-000472,-0.21675133399399998
ACH-000473,-0.30723035576499996
ACH-000475,-1.2768019605
ACH-000476,-0.196748097411
ACH-000477,-0.17112943808800002
ACH-000480,-0.564837037615
ACH-000481,-0.546660663826
ACH-000483,-0.118342224313
ACH-000484,0.16278696884000002
ACH-000485,-0.134637688254
ACH-000486,-0.370862413188
ACH-000487,-0.26476545247600003
ACH-000488,-0.69290688543
ACH-000490,-0.18340736419599998
ACH-000491,-0.04986949493480001
ACH-000495,-0.349885084414
ACH-000496,-1.1788117561700002
ACH-000499,-0.153875156655
ACH-000500,-0.39182756820200004
ACH-000502,-0.166913776795
ACH-000503,-0.8814583056990001
ACH-000505,-0.249010073469
ACH-000507,-0.385679643354
ACH-000510,-0.236090816596
ACH-000511,-0.420151235779
ACH-000512,-0.42121201102399997
ACH-000516,-0.173362370401
ACH-000517,-0.307869032069
ACH-000518,-0.152665737868
ACH-000520,-0.36858240553300003
ACH-000521,-0.747167982399
ACH-000522,-0.47057120371699995
ACH-000524,-0.192233403823
ACH-000527,-0.29483055960099996
ACH-000528,-0.330148332051
ACH-000537,-0.318675220332
ACH-000541,-0.287328149422
ACH-000542,-0.299446659859
ACH-000544,-0.9581696125210001
ACH-000545,-0.287607373491
ACH-000547,-0.505049014927
ACH-000548,-0.28965423706
ACH-000549,-0.40107913943000006
ACH-000550,-0.372457831427
ACH-000552,-0.5235762524800001
ACH-000556,-0.281838512406
ACH-000557,-0.136376629231
ACH-000570,-0.189547903993
ACH-000571,0.0968904288011
ACH-000573,-0.17396550457499999
ACH-000576,-0.6625636802220001
ACH-000580,-0.17072024095899999
ACH-000584,-0.264533799434
ACH-000585,-0.273178943809
ACH-000588,-0.19433196081300003
ACH-000589,-0.878163788404
ACH-000591,-0.21126855621800003
ACH-000593,-1.0138538392799998
ACH-000600,-0.261810627038
ACH-000601,-0.271089095386
ACH-000604,-0.19888873870700002
ACH-000605,-0.8993735588130001
ACH-000606,-0.452731609338
ACH-000608,-0.28704613530699996
ACH-000614,0.0220981094177
ACH-000616,-0.175723118558
ACH-000618,-0.184893795119
ACH-000619,-0.32299079443900003
ACH-000620,-0.283670626834
ACH-000621,-0.23358544836
ACH-000622,-0.17496704967799998
ACH-000623,-0.43710397864699996
ACH-000624,-0.16841920355599999
ACH-000627,-0.591305533324
ACH-000630,-0.31936854562
ACH-000632,-0.185914455011
ACH-000633,-0.388260242131
ACH-000637,-0.23875194351799997
ACH-000638,-0.226218843981
ACH-000646,-0.422992276754
ACH-000647,-0.12910282455900002
ACH-000648,-0.522324348709
ACH-000649,-0.273196728969
ACH-000651,-0.393834828815
ACH-000652,-0.206667201937
ACH-000653,-0.326493005695
ACH-000657,-0.288978423316
ACH-000658,-0.169682882363
ACH-000661,0.259641046469
ACH-000662,-0.269777045961
ACH-000663,-0.359191989248
ACH-000665,-0.864743907537
ACH-000671,-0.555375547444
ACH-000673,-0.189036081446
ACH-000676,-0.108376179105
ACH-000677,-0.0985307802606
ACH-000681,-0.974328613278
ACH-000682,-0.23057592340799998
ACH-000683,-0.83265539918
ACH-000684,-0.513945136453
ACH-000688,-0.24799725522100002
ACH-000693,-0.523559802763
ACH-000694,-0.527047151481
ACH-000695,-0.020914757122
ACH-000696,-0.199929236242
ACH-000697,-0.290787469252
ACH-000699,-0.34989478294299997
ACH-000701,-0.846704046926
ACH-000706,-0.40334160343500003
ACH-000711,-0.19444399660599998
ACH-000713,-0.396388850303
ACH-000714,-0.48273118505400003
ACH-000718,-0.44422378201800006
ACH-000720,-0.406734934899
ACH-000721,-0.34795376504000003
ACH-000724,-0.393822427318
ACH-000725,-0.30835856796300004
ACH-000732,-0.0284676401445
ACH-000734,-0.7181132428300001
ACH-000735,-0.261468612108
ACH-000736,-0.25015718805799997
ACH-000738,-0.397137291057
ACH-000746,-0.00281559942205
ACH-000747,-0.51420973844
ACH-000748,-0.217044145865
ACH-000753,-0.24077829886399998
ACH-000756,-0.105366201534
ACH-000757,-0.00803237505138
ACH-000758,-0.37900067624399997
ACH-000760,-0.134280114343
ACH-000763,-0.292327764105
ACH-000764,-0.389644835232
ACH-000765,-0.029266780641799998
ACH-000766,-0.6920223349660001
ACH-000767,-0.07645879622860001
ACH-000768,-0.195851911971
ACH-000769,-1.11984908793
ACH-000770,-0.230495596253
ACH-000771,-0.2870194689
ACH-000773,-0.298306550543
ACH-000776,-0.241429931305
ACH-000777,-0.199143048305
ACH-000778,-0.34240515045599995
ACH-000781,-1.12892416924
ACH-000782,-0.21433956379
ACH-000783,-0.163683443165
ACH-000784,-0.8646844074690001
ACH-000785,-0.44163158272799996
ACH-000787,-0.986686251511
ACH-000788,-0.13042204994599998
ACH-000791,-0.188010653436
ACH-000792,-1.0638676574600001
ACH-000794,-0.31452575634
ACH-000796,-0.24171765395300002
ACH-000799,-0.58353454713
ACH-000800,0.0207761063598
ACH-000802,-0.18998476798500002
ACH-000804,-0.433490583085
ACH-000805,0.138405043596
ACH-000809,-0.397384187967
ACH-000810,0.0662052172246
ACH-000811,-0.22464949205899998
ACH-000817,-0.374688245766
ACH-000819,-0.84573268073
ACH-000820,0.18648621654599998
ACH-000821,-0.0497470422121
ACH-000822,0.23039540608800002
ACH-000823,-0.20823938177700002
ACH-000824,-0.316807429508
ACH-000827,-0.410316200144
ACH-000829,-0.329307762283
ACH-000831,-0.304379405513
ACH-000832,-0.352241731281
ACH-000833,-0.0907919151777
ACH-000834,-0.47361910576800004
ACH-000835,-0.23909778473999999
ACH-000836,-0.322419043378
ACH-000837,-0.5692674048349999
ACH-000838,-0.345453179504
ACH-000839,-0.15102012630699999
ACH-000840,-0.25747545489
ACH-000841,-0.5457809846530001
ACH-000843,-0.361307061824
ACH-000846,-0.143627075827
ACH-000847,-0.171549441571
ACH-000848,-0.375883336018
ACH-000849,-0.40333925253200004
ACH-000851,-0.327492544527
ACH-000855,-0.377963382381
ACH-000856,-0.274908230248
ACH-000858,-0.22277825431899997
ACH-000859,-0.351877000406
ACH-000861,-0.484025733191
ACH-000862,-0.336555211999
ACH-000865,-0.22404304484
ACH-000866,-0.168349229071
ACH-000867,-0.293698210455
ACH-000869,-0.554576789827
ACH-000872,-0.38668355274099997
ACH-000873,-0.42389191439999996
ACH-000876,-0.16748010375800002
ACH-000878,-0.26425736953699996
ACH-000880,-0.235397677083
ACH-000881,-0.251934993688
ACH-000882,-0.272463608808
ACH-000884,-0.19477439485
ACH-000885,-0.277161028602
ACH-000887,-0.39550875267200003
ACH-000888,-0.981025900943
ACH-000889,-0.285377791686
ACH-000890,-0.469239321844
ACH-000896,-0.14331792418199998
ACH-000898,-0.262771379573
ACH-000900,-0.405508774199
ACH-000901,-0.303150171964
ACH-000905,-0.251743989532
ACH-000906,-0.19589748367100002
ACH-000907,-0.16613512418600002
ACH-000910,-0.224694039507
ACH-000911,-0.24556310587900002
ACH-000912,-0.235003348776
ACH-000913,-0.111056504705
ACH-000915,-0.167398580543
ACH-000916,-0.985823264275
ACH-000917,-0.521497497081
ACH-000921,-0.864194415394
ACH-000924,-0.8384440707299999
ACH-000926,-0.305953143794
ACH-000928,-0.345568545165
ACH-000929,-0.593369096271
ACH-000932,-0.32067766156599997
ACH-000935,-0.34900023788900003
ACH-000936,-0.172946847265
ACH-000937,-0.262279820999
ACH-000938,-0.06291460875180001
ACH-000939,-0.274847882792
ACH-000941,-0.0175405130031
ACH-000943,-0.20186602879299997
ACH-000946,-0.217436827296
ACH-000947,-0.227121725318
ACH-000948,-0.250838526478
ACH-000950,-0.29894358367699997
ACH-000953,-0.155547483839
ACH-000957,-0.18541996759799997
ACH-000958,-0.472097583115
ACH-000960,-0.18903853205899998
ACH-000963,-0.25667201402600004
ACH-000968,-0.251739584964
ACH-000969,-0.36065450894699996
ACH-000973,-0.223349157257
ACH-000974,-0.236162132282
ACH-000975,-0.333465792687
ACH-000976,-0.352906474022
ACH-000978,-0.134498998061
ACH-000980,-0.2665875933
ACH-000984,-0.139991822106
ACH-000986,-0.482588318583
ACH-000988,-0.367492600313
ACH-000993,-0.17757591611200002
ACH-000994,-0.46572534428900003
ACH-000996,-0.178954978188
ACH-001001,-0.248019733282
ACH-001020,-0.7872993478939999
ACH-001028,-0.276463149844
ACH-001031,-0.022533209787599998
ACH-001038,-0.288714654769
ACH-001048,-0.205544281667
ACH-001050,-0.48556820032799997
ACH-001053,-0.381709449119
ACH-001054,-0.47540332332400004
ACH-001061,-0.254724769058
ACH-001067,-0.27127129693700003
ACH-001075,-0.18724962805999998
ACH-001096,-0.09526222915449999
ACH-001128,-0.781316355425
ACH-001134,-0.310011437389
ACH-001151,-0.438521407694
ACH-001163,-0.297024814329
ACH-001164,-0.34234593874799996
ACH-001173,-0.597727824818
ACH-001183,-0.234353887885
ACH-001184,-0.237328174413
ACH-001190,-0.130735156264
ACH-001192,-0.23398716681899998
ACH-001193,-0.34499911694700003
ACH-001196,-0.204379388264
ACH-001197,-0.283251033872
ACH-001205,-0.406651024603
ACH-001211,-0.363015731343
ACH-001212,-0.39987484438
ACH-001228,-0.10420468876700001
ACH-001232,-0.343021189942
ACH-001239,-0.18720864780699997
ACH-001274,-0.27965677691999996
ACH-001275,-0.008801998997020001
ACH-001277,-0.0266057877181
ACH-001278,-0.33778303433
ACH-001280,-0.48289585872699997
ACH-001283,-0.19019591313499998
ACH-001289,-0.305888310194
ACH-001295,-0.257092876152
ACH-001300,-0.19122954539
ACH-001301,-0.24985884951499998
ACH-001302,-0.643292504996
ACH-001303,-0.476478548666
ACH-001306,-0.388201398633
ACH-001318,-0.46308793813199994
ACH-001322,-0.18107876499699999
ACH-001328,-0.246706578144
ACH-001332,-0.277144147367
ACH-001333,-0.205733026267
ACH-001336,-0.29604052133000003
ACH-001340,-0.257840411389
ACH-001346,-0.329111046227
ACH-001353,-0.35120051324
ACH-001354,-0.239030988702
ACH-001367,-0.345914171821
ACH-001368,-0.187787431895
ACH-001374,-0.31143331996
ACH-001375,-0.423732467043
ACH-001377,-0.407407154194
ACH-001380,-0.376755658547
ACH-001391,-0.275947106007
ACH-001407,-0.150348273054
ACH-001408,-0.34841879419
ACH-001413,-0.40349633817100006
ACH-001430,-0.436572178347
ACH-001431,-0.211117898955
ACH-001450,-0.12550924942
ACH-001496,-0.176388173768
ACH-001500,-0.30945380742600004
ACH-001521,-0.0647112087892
ACH-001523,-0.234689169176
ACH-001532,-0.235939771895
ACH-001536,-0.850986294026
ACH-001550,-0.534957405169
ACH-001552,-0.132342120328
ACH-001554,-0.156398848828
ACH-001645,-0.0834876848636
ACH-001654,-0.474625524033
ACH-001715,-0.453913328738
ACH-001735,-0.280646493988
ACH-001736,-0.36252156164099997
ACH-001737,0.168549910632
ACH-001740,-0.33974386981700005
ACH-001745,-0.334870274186
ACH-001750,-0.37839375418899995
ACH-001765,-0.319126821131
ACH-001956,-0.324566346862
ACH-001957,-0.366493767659
