,ITGAE (3682)
ACH-000004,0.189924543772
ACH-000007,0.29630336489
ACH-000009,0.20971323178399998
ACH-000011,-0.217944488296
ACH-000012,0.20144462914099998
ACH-000013,0.138186827154
ACH-000014,0.191007782086
ACH-000015,-0.014482642964299998
ACH-000017,0.21826735972199998
ACH-000018,0.187503714351
ACH-000019,0.298375035591
ACH-000021,0.211811077894
ACH-000022,0.109413238263
ACH-000025,0.301291435917
ACH-000028,0.301100833051
ACH-000030,0.156644902725
ACH-000035,0.325243935438
ACH-000036,0.165723602936
ACH-000037,0.115816827903
ACH-000039,0.148260091736
ACH-000040,0.174220719233
ACH-000041,0.281984485688
ACH-000042,0.0757540110238
ACH-000045,0.076723089898
ACH-000047,0.139981165796
ACH-000052,0.29001736815900003
ACH-000053,0.16308233603
ACH-000054,0.13950364677000002
ACH-000055,0.163493920369
ACH-000060,0.117013113067
ACH-000067,0.289520883093
ACH-000070,0.186835628981
ACH-000075,-0.0559008145811
ACH-000078,0.293145282207
ACH-000082,0.07716495224980001
ACH-000085,-0.09015580581049999
ACH-000086,0.272791932722
ACH-000087,0.259662027666
ACH-000092,0.24464080766899998
ACH-000095,0.0614436637661
ACH-000097,0.11066918730799999
ACH-000098,0.24822030530900002
ACH-000099,0.115045811337
ACH-000108,0.155357729143
ACH-000113,0.011117543961399998
ACH-000115,0.0753635016969
ACH-000116,0.159368136829
ACH-000118,0.054507420544800005
ACH-000120,-0.048212809407
ACH-000123,0.10425052064899999
ACH-000127,0.19233442179299998
ACH-000128,0.159754461361
ACH-000132,-0.054007265189300005
ACH-000133,0.181508858821
ACH-000137,0.284385220604
ACH-000138,0.0767456924777
ACH-000142,0.165002354136
ACH-000143,0.253243119817
ACH-000146,0.176650873566
ACH-000148,0.143670896422
ACH-000150,0.0406370511887
ACH-000152,0.16946655624
ACH-000153,0.17122207014899998
ACH-000159,0.135520861426
ACH-000160,0.132839251219
ACH-000163,0.345363659265
ACH-000167,0.09825434889569999
ACH-000168,-0.158182929398
ACH-000169,0.177727552734
ACH-000178,0.247790915287
ACH-000182,0.310754256972
ACH-000183,0.039810969000300005
ACH-000188,0.111250887443
ACH-000189,0.21218793522100002
ACH-000190,0.12140436782
ACH-000198,0.236937861546
ACH-000204,0.127151330616
ACH-000206,0.0529365684786
ACH-000207,-0.07163275855069999
ACH-000211,0.211310060744
ACH-000215,0.12154405283500001
ACH-000221,0.10397892260199999
ACH-000222,0.19626518122900002
ACH-000223,0.188717320321
ACH-000226,0.30114196284600003
ACH-000227,-0.09888587206289999
ACH-000228,0.012580652647799999
ACH-000231,0.11949698923900001
ACH-000232,0.11650626090600001
ACH-000233,0.281605154555
ACH-000234,0.158423021722
ACH-000235,0.0706662586849
ACH-000237,0.274173138727
ACH-000238,0.162530208412
ACH-000243,0.16985067956099997
ACH-000244,0.414388950762
ACH-000246,0.307137147766
ACH-000248,-0.0185762275597
ACH-000250,0.0715086427478
ACH-000251,0.37458825013700003
ACH-000253,0.09399165602600001
ACH-000255,0.321001325324
ACH-000256,0.0488757047025
ACH-000257,0.368254059311
ACH-000258,0.193452490014
ACH-000259,0.11461679109999999
ACH-000260,0.105979930405
ACH-000261,0.177226866217
ACH-000262,0.20039798210299997
ACH-000263,0.169233149005
ACH-000264,0.243293064148
ACH-000265,0.257902513055
ACH-000266,0.064764142984
ACH-000272,0.298152158505
ACH-000273,0.306275173353
ACH-000274,0.0671606187622
ACH-000277,0.118180538575
ACH-000278,0.111985037963
ACH-000279,0.084174792185
ACH-000280,0.212085803229
ACH-000281,0.285220360507
ACH-000288,0.0164113057131
ACH-000291,0.08778977087850001
ACH-000293,0.17070852581300003
ACH-000294,0.15342127987600002
ACH-000295,0.508840875474
ACH-000296,0.241218677651
ACH-000302,0.18576446632
ACH-000304,0.07040648073089999
ACH-000307,0.194486594317
ACH-000308,0.264614806209
ACH-000310,0.335986097431
ACH-000311,-0.12487358087000001
ACH-000312,0.0558528968623
ACH-000315,0.108501164102
ACH-000316,0.317833141371
ACH-000317,0.256018077919
ACH-000318,0.266785033171
ACH-000319,-0.0366373651285
ACH-000320,0.044653441446199996
ACH-000322,0.373796996067
ACH-000323,0.193499390187
ACH-000324,0.23171256423099998
ACH-000329,0.118486075765
ACH-000330,0.20526511157000002
ACH-000331,0.212248861016
ACH-000332,0.0815307052772
ACH-000334,0.428561365892
ACH-000335,0.288548141294
ACH-000336,0.09470041127010001
ACH-000337,-0.116685159641
ACH-000339,0.0711886713215
ACH-000341,0.489151118499
ACH-000348,0.22563461282800001
ACH-000350,0.19931686538899998
ACH-000352,0.219316394724
ACH-000356,-0.167486634696
ACH-000361,0.07134742756510001
ACH-000362,-0.09675480374369999
ACH-000363,0.0608045865901
ACH-000364,0.14196071235899999
ACH-000365,0.132333546216
ACH-000366,0.12861761496500002
ACH-000368,0.204202983902
ACH-000374,0.28903473469
ACH-000375,0.19228418109200002
ACH-000376,0.2293785942
ACH-000381,0.06845458776319999
ACH-000383,0.131472626774
ACH-000387,0.114777535152
ACH-000389,0.148506404553
ACH-000390,0.12163986830199999
ACH-000393,0.210212069458
ACH-000395,0.0785874353747
ACH-000397,0.0400753533775
ACH-000401,0.14254431214000002
ACH-000402,0.42686122058799997
ACH-000403,0.19424247544599998
ACH-000404,0.056602692974500005
ACH-000406,0.07105014996760001
ACH-000407,0.0633708265839
ACH-000408,0.036652227636000005
ACH-000410,0.24399586997499997
ACH-000411,0.378947471528
ACH-000414,0.19838059800799998
ACH-000415,0.226325381454
ACH-000416,0.28274989929600003
ACH-000420,0.0434211170779
ACH-000421,0.170001423774
ACH-000424,0.014431688479
ACH-000425,0.140543828357
ACH-000426,0.10856371573200001
ACH-000427,0.291044359101
ACH-000433,0.133458477649
ACH-000436,0.316268460618
ACH-000444,0.100732512098
ACH-000445,0.011574379187300001
ACH-000448,0.14700396190099999
ACH-000450,-0.06856285077549999
ACH-000452,0.0861682975091
ACH-000454,0.06888714665699999
ACH-000458,0.132101780754
ACH-000459,0.174146551906
ACH-000460,0.15731330481699998
ACH-000461,0.0447959825543
ACH-000463,0.213311186402
ACH-000464,0.203897372335
