,POR (5447)
ACH-000004,0.24633953683200002
ACH-000007,0.170343696556
ACH-000009,-0.0386881207901
ACH-000011,0.029867927415100002
ACH-000012,-0.0664945866458
ACH-000013,0.189051248477
ACH-000014,-0.0385955751642
ACH-000015,0.0547504736176
ACH-000017,0.210852533733
ACH-000018,0.112272366048
ACH-000019,-0.25776429336199996
ACH-000021,-0.00936217069278
ACH-000022,0.0726960090337
ACH-000025,0.08395140519489999
ACH-000028,-0.22749213393000003
ACH-000030,0.07732295096530001
ACH-000035,0.040640608191900005
ACH-000036,0.026339267397099998
ACH-000037,-0.007020933876549999
ACH-000039,-0.205730335646
ACH-000040,-0.0375726062434
ACH-000041,-0.10632637857100001
ACH-000042,0.0790040496174
ACH-000045,0.145908519261
ACH-000047,-0.0145306659782
ACH-000052,-0.0374264360808
ACH-000053,-0.101870227082
ACH-000054,0.024830650271400002
ACH-000055,0.00038224969067600004
ACH-000060,0.016292522689
ACH-000067,0.013868939039
ACH-000070,-0.15085214007
ACH-000075,-0.000720614308872
ACH-000078,-0.337902482191
ACH-000082,0.00698521673959
ACH-000085,0.114321238619
ACH-000086,0.20323618835499999
ACH-000087,0.060176037548900004
ACH-000092,0.20182775693399999
ACH-000095,0.026736271463000002
ACH-000097,0.0406123032069
ACH-000098,0.014123848013899999
ACH-000099,-0.0959906209048
ACH-000108,0.00232155373162
ACH-000113,-0.0870370193028
ACH-000115,0.34227660039700003
ACH-000116,0.0079087485304
ACH-000118,0.039923916002500004
ACH-000120,0.00610464410087
ACH-000123,-0.214840814958
ACH-000127,0.030531623861099998
ACH-000128,0.292300049931
ACH-000132,0.0695855085971
ACH-000133,0.118956781428
ACH-000137,-0.08167272707949999
ACH-000138,0.173936218135
ACH-000142,0.047330903611399994
ACH-000143,0.130576668057
ACH-000146,0.0676395717023
ACH-000148,-0.063182593723
ACH-000150,0.048221600016300006
ACH-000152,0.08285202230769999
ACH-000153,-0.189031387238
ACH-000159,-0.0736511173706
ACH-000160,0.0171961712382
ACH-000163,0.217946341012
ACH-000167,0.163737804839
ACH-000168,0.0181177897729
ACH-000169,0.0513773615639
ACH-000178,0.21159403862999998
ACH-000182,-0.00354436968839
ACH-000183,-0.172251430522
ACH-000188,-0.046982262407800006
ACH-000189,-0.00702633234572
ACH-000190,0.274618979551
ACH-000198,-0.0571590292057
ACH-000204,-0.129853603692
ACH-000206,-0.0625147405837
ACH-000207,-0.032357082296000005
ACH-000211,-0.0706111581914
ACH-000215,0.021653714366000002
ACH-000221,-0.170880592409
ACH-000222,0.030070165123299998
ACH-000223,0.169988130759
ACH-000226,0.0817049566675
ACH-000227,-0.0263619441485
ACH-000228,0.142815740816
ACH-000231,0.108713676964
ACH-000232,0.0264744992375
ACH-000233,0.173230648081
ACH-000234,-0.0453828942191
ACH-000235,0.0513515609793
ACH-000237,0.133221890737
ACH-000238,0.09842164969860001
ACH-000243,0.0933352538164
ACH-000244,0.09310675884130001
ACH-000246,0.0151277646105
ACH-000248,0.101978226112
ACH-000250,0.018371731449799998
ACH-000251,0.699725029225
ACH-000253,0.05506816228730001
ACH-000255,-0.0590946743341
ACH-000256,-0.0714109119494
ACH-000257,0.0789102997335
ACH-000258,0.0858719742509
ACH-000259,0.142343380837
ACH-000260,-0.01033655385
ACH-000261,0.0252893248173
ACH-000262,-0.00810550366284
ACH-000263,-0.145478700947
ACH-000264,-0.0902775047646
ACH-000265,0.139974837082
ACH-000266,0.033817854797900004
ACH-000272,0.10809922244
ACH-000273,0.147958470769
ACH-000274,-0.040449513180300004
ACH-000277,0.00173253208518
ACH-000278,0.106908510606
ACH-000279,-0.042223359134499996
ACH-000280,-0.0871767938015
ACH-000281,-0.00309331297581
ACH-000288,-0.0492711545836
ACH-000291,0.0633486088691
ACH-000293,0.181235607874
ACH-000294,0.149226582301
ACH-000295,0.0312628570837
ACH-000296,0.100341706282
ACH-000302,0.12164507242799999
ACH-000304,-0.09918559535489999
ACH-000307,-0.0300980728076
ACH-000308,-0.0802567873916
ACH-000310,-0.219986095341
ACH-000311,0.205179686377
ACH-000312,-0.05878665611219999
ACH-000315,0.187986613778
ACH-000316,0.0943822227919
ACH-000317,-0.0214318914421
ACH-000318,-0.10778724151699999
ACH-000319,-0.059234867423400006
ACH-000320,0.144536875294
ACH-000322,0.163360009067
ACH-000323,0.0150680913928
ACH-000324,-0.0680610123677
ACH-000329,0.129754165273
ACH-000330,-0.10139297871
ACH-000331,0.009370793449379999
ACH-000332,0.16831776314199998
ACH-000334,-0.058899314500199994
ACH-000335,-0.20759370776099997
ACH-000336,0.179607965033
ACH-000337,-0.17218355473299998
ACH-000339,-0.043874864543699994
ACH-000341,0.223888604528
ACH-000348,-0.0219510076553
ACH-000350,0.108936410465
ACH-000352,0.0794709444231
ACH-000356,0.148503110481
ACH-000361,0.194867407797
ACH-000362,0.0574817315864
ACH-000363,0.10103270625399999
ACH-000364,-0.104995224989
ACH-000365,0.0466485170894
ACH-000366,0.05920784975980001
ACH-000368,-0.222793823207
ACH-000374,0.0178354673112
ACH-000375,0.104433879122
ACH-000376,0.0368750507485
ACH-000381,-0.0650990238712
ACH-000383,0.024233650241799996
ACH-000387,0.0102572464832
ACH-000389,-0.0955642852894
ACH-000390,0.0696802931615
ACH-000393,0.0843928963233
ACH-000395,0.006785563548279999
ACH-000397,-0.0378444359551
ACH-000401,-0.22647878975299998
ACH-000402,0.482510903075
ACH-000403,0.0835662091832
ACH-000404,0.050626493485400006
ACH-000406,-0.0324136600847
ACH-000407,0.0232983869514
ACH-000408,-0.15232776611999999
ACH-000410,0.0971203504884
ACH-000411,0.126664980393
ACH-000414,0.106644525768
ACH-000415,-0.269083678699
ACH-000416,0.0582424969185
ACH-000420,0.192394523708
ACH-000421,-0.0022038406161799997
ACH-000424,0.257058452037
ACH-000425,-0.0876192526202
ACH-000426,-0.044277382647400006
ACH-000427,-0.0256507137516
ACH-000433,0.0190963798853
ACH-000436,-0.00840120637917
ACH-000444,0.222701411982
ACH-000445,0.33234534327599996
ACH-000448,-0.022103522058299997
ACH-000450,0.111120543725
ACH-000452,-0.17137360666999998
ACH-000454,0.058732242620099996
ACH-000458,-0.155255876198
ACH-000459,0.040001500516
ACH-000460,0.041212787709699994
ACH-000461,-0.193449960317
ACH-000463,-0.142369501564
ACH-000464,-0.018551738180799998
ACH-000466,-0.030520410712399998
ACH-000467,0.109301524373
ACH-000468,-0.122879155868
ACH-000469,0.172479311029
ACH-000470,0.16670067412999998
ACH-000471,0.0561962400013
ACH-000472,-0.0714326853168
ACH-000473,-0.0326267080253
ACH-000475,0.0300321565973
ACH-000476,0.0657364363808
ACH-000477,-0.116563598129
ACH-000480,0.0657470836158
ACH-000481,-0.0703026253797
ACH-000483,-0.0978394776288
ACH-000484,0.12647026431800001
ACH-000485,0.131615586961
ACH-000486,-0.124074223259
ACH-000487,-0.0104370725658
ACH-000488,-0.22411406376999995
ACH-000490,0.0273969471606
ACH-000491,-0.144723698929
ACH-000495,-0.042604392871400006
ACH-000496,0.130733594137
ACH-000499,0.14522895869799998
ACH-000500,-0.170649862755
ACH-000502,0.084938090985
ACH-000503,0.206153476208
ACH-000505,0.047457390127999995
ACH-000507,-0.0773580398559
ACH-000510,0.0517666342241
ACH-000511,0.28601292915
ACH-000512,0.222427453758
ACH-000516,0.0704061402304
ACH-000517,0.0709445048291
ACH-000518,-0.0998337914799
ACH-000520,0.0140723359489
ACH-000521,0.170608898099
ACH-000522,0.032546445281500004
ACH-000524,0.0704770090289
ACH-000527,-0.101182489509
ACH-000528,0.010836469580099999
ACH-000537,0.025754022470200002
ACH-000541,0.0985814337032
ACH-000542,0.0833746957583
ACH-000544,-0.121500000548
ACH-000545,-0.0209515956883
ACH-000547,0.452371702411
ACH-000548,0.07659342326280001
ACH-000549,0.16124550476
ACH-000550,0.0292064302145
ACH-000552,0.170435977349
ACH-000556,-0.0406336798221
ACH-000557,0.22343312113299998
ACH-000570,0.015178397000599999
ACH-000571,0.0631911538808
ACH-000573,0.046694855573199995
ACH-000576,0.0222648163281
ACH-000580,0.10302878241699999
ACH-000584,0.197107755322
ACH-000585,0.00226296351027
ACH-000588,-0.177079643065
ACH-000589,0.0930588758827
ACH-000591,0.24388230487399998
ACH-000593,0.09787945830299999
ACH-000600,0.0263827113226
ACH-000601,0.055837646699199994
ACH-000604,-0.09768791550799999
ACH-000605,-0.033563469684700004
ACH-000606,0.08731428459339999
ACH-000608,-0.0217251084602
ACH-000614,0.075938979982
ACH-000616,0.022880853615599998
ACH-000618,-0.0150433188039
ACH-000619,-0.047006199173
ACH-000620,0.123972919229
ACH-000621,-0.0568656742841
ACH-000622,-0.19784593863299998
ACH-000623,0.0491963391208
ACH-000624,0.0378005130901
ACH-000627,0.109683152038
ACH-000630,0.0674876298358
ACH-000632,-0.0642673276664
ACH-000633,0.048758947103500004
ACH-000637,-0.165770354177
ACH-000638,0.0699480362397
ACH-000646,-0.11195290147
ACH-000647,0.132813796337
ACH-000648,-0.145904148875
ACH-000649,0.131854541966
ACH-000651,0.0246366459645
ACH-000652,0.250136431298
ACH-000653,-0.130779346843
ACH-000657,0.09356781992730001
ACH-000658,-0.09410506217970001
ACH-000661,0.176872240088
ACH-000662,0.041281135455400006
ACH-000663,-0.0311555429587
ACH-000665,0.05026468826140001
ACH-000671,-0.0293694263449
ACH-000673,0.0531370079024
ACH-000676,0.028878339960000003
ACH-000677,0.0175307596615
ACH-000681,0.231396525676
ACH-000682,-0.271015898912
ACH-000683,-0.0279024609313
ACH-000684,0.154496856463
ACH-000688,-0.0566714878849
ACH-000693,0.0218377205003
ACH-000694,0.00434504477095
ACH-000695,-0.327686735321
ACH-000696,0.056512931693
ACH-000697,-0.0885717667928
ACH-000699,-0.0019187306753499999
ACH-000701,-0.23413048081799998
ACH-000706,0.0073591060501
ACH-000711,0.0525286234578
ACH-000713,-0.060304555016900005
ACH-000714,-0.112935249529
ACH-000718,0.173406115236
ACH-000720,0.0157606520152
ACH-000721,0.043595684365600004
ACH-000724,0.00192437857542
ACH-000725,0.0251722788442
ACH-000732,-0.0369108676856
ACH-000734,0.0548571429289
ACH-000735,-0.0663791288847
ACH-000736,0.168353317961
ACH-000738,-0.0647121851415
ACH-000746,0.0665741817667
ACH-000747,-0.005893895958520001
ACH-000748,0.033376720721
ACH-000753,0.0057322179653299995
ACH-000756,0.129486791413
ACH-000757,0.0013964064240099998
ACH-000758,0.10024612690300001
ACH-000760,0.101011610893
ACH-000763,-0.022268556852099997
ACH-000764,0.0744349414556
ACH-000765,0.353795018306
ACH-000766,-0.0194970468395
ACH-000767,-0.10857889326400001
ACH-000768,0.0387722493717
ACH-000769,-0.008751814419940001
ACH-000770,-0.08997076290549999
ACH-000771,0.054007824777300005
ACH-000773,0.123037607765
ACH-000776,-0.138377207038
ACH-000777,0.20023862133900003
ACH-000778,-0.0247583784387
ACH-000781,0.0668059958559
ACH-000782,0.18714211532000002
ACH-000783,0.0931242370145
ACH-000784,-0.129417814273
ACH-000785,0.0524047613354
ACH-000787,0.059427932052999996
ACH-000788,-0.00019596597228900003
ACH-000791,-0.019576510133499998
ACH-000792,0.144093648256
ACH-000794,-0.0176282063645
ACH-000796,0.208241293189
ACH-000799,0.0059811358309700005
ACH-000800,0.0645139472973
ACH-000802,0.08051768997360001
ACH-000804,-0.0732441281269
ACH-000805,0.036616935998
ACH-000809,0.013616013540399999
ACH-000810,-0.00538018376834
ACH-000811,-0.153849539353
ACH-000817,-0.048180065971599996
ACH-000819,0.219245764796
ACH-000820,0.141718143792
ACH-000821,0.319122603914
ACH-000822,0.0631340633826
ACH-000823,0.0163287281845
ACH-000824,0.0552735045762
ACH-000827,0.0114500365135
ACH-000829,0.125259030149
ACH-000831,-0.013845709269600001
ACH-000832,0.101287580252
ACH-000833,0.160024526812
ACH-000834,-0.09559938491049999
ACH-000835,-0.035349834088
ACH-000836,0.0794909681647
ACH-000837,0.105143948165
ACH-000838,0.214859929001
ACH-000839,-0.104575703377
ACH-000840,-0.06843878980790001
ACH-000841,0.108049618152
ACH-000843,0.200248435215
ACH-000846,0.0585098498064
ACH-000847,-0.260571993243
ACH-000848,-0.10820389605599999
ACH-000849,0.120044062519
ACH-000851,-0.294379711719
ACH-000855,0.162137768669
ACH-000856,0.058249839073800005
ACH-000858,-0.032127659722000004
ACH-000859,-0.06741414853319999
ACH-000861,-0.0682830115825
ACH-000862,-0.0014942021140999999
ACH-000865,0.101908526913
ACH-000866,0.15507486622400002
ACH-000867,0.0888357270744
ACH-000869,-0.264945432018
ACH-000872,0.0419253757409
ACH-000873,-0.0350449640727
ACH-000876,0.229490682474
ACH-000878,0.279739191975
ACH-000880,-0.08851278410970001
ACH-000881,0.0604654853352
ACH-000882,0.041064644761
ACH-000884,-0.022241334734400004
ACH-000885,-0.0522830669288
ACH-000887,0.0624681219168
ACH-000888,-0.015918923622
ACH-000889,-0.175549967161
ACH-000890,0.0208883103781
ACH-000896,-0.0280537190963
ACH-000898,0.110501180651
ACH-000900,0.0843208615721
ACH-000901,-0.07809571259669999
ACH-000905,0.0235458195622
ACH-000906,-0.0234299244466
ACH-000907,0.128900845365
ACH-000910,0.0960322715318
ACH-000911,0.0779674559105
ACH-000912,0.00800555044223
ACH-000913,0.054900159698599994
ACH-000915,-0.0865874566519
ACH-000916,-0.05582959660080001
ACH-000917,0.0321484432708
ACH-000921,-0.245580259612
ACH-000924,0.0618153189696
ACH-000926,0.207418241487
ACH-000928,0.12794717070699999
ACH-000929,0.22903052315699998
ACH-000932,0.243931536309
ACH-000935,0.00224401571866
ACH-000936,0.17920190148600001
ACH-000937,-0.0310725021213
ACH-000938,0.00674268862297
ACH-000939,-0.055309239859499995
ACH-000941,-0.166966651474
ACH-000943,0.0896340382853
ACH-000946,0.0445107757031
ACH-000947,-0.0931030701486
ACH-000948,-0.159269960889
ACH-000950,0.11596670884400001
ACH-000953,-0.184132345827
