,PAPD4 (167153)
ACH-000004,0.025407589663800002
ACH-000007,0.011405328794499998
ACH-000009,0.150780319532
ACH-000011,0.11186972304000001
ACH-000012,0.08695305361899999
ACH-000013,-0.0008268971880439999
ACH-000014,-0.27586351961800004
ACH-000015,-0.0777519049083
ACH-000017,-0.343556924327
ACH-000018,0.0147588320089
ACH-000019,-0.129589947841
ACH-000021,0.0168183245
ACH-000022,0.0376814627833
ACH-000025,0.0323559428217
ACH-000028,-0.04877384908080001
ACH-000030,0.0315339122734
ACH-000035,6.38899096498e-05
ACH-000036,0.0430948889335
ACH-000037,-0.0768889072721
ACH-000039,-0.22335312128499998
ACH-000040,-0.016056610925100002
ACH-000041,-0.07159018157080001
ACH-000042,-0.005678362224749999
ACH-000045,0.168776899722
ACH-000047,0.0250012830047
ACH-000052,-0.09778583319129999
ACH-000053,-0.08517782200570001
ACH-000054,-0.0273331622976
ACH-000055,-0.11747847652000001
ACH-000060,0.09350035346889998
ACH-000067,-0.00620418354851
ACH-000070,0.0514861864394
ACH-000075,0.0653876299741
ACH-000078,-0.010976917487
ACH-000082,0.0937060505669
ACH-000085,-0.0387800854664
ACH-000086,-0.0586158164506
ACH-000087,0.284503028201
ACH-000092,-0.125955794836
ACH-000095,0.038907177569300004
ACH-000097,-0.053505573274999996
ACH-000098,0.135929316997
ACH-000099,0.0784734377072
ACH-000108,-0.0892285167512
ACH-000113,0.101398600242
ACH-000115,0.164119923689
ACH-000116,0.0392547074165
ACH-000118,-0.336688148217
ACH-000120,-0.0250865520712
ACH-000123,0.036228213497699994
ACH-000127,-0.00667472923754
ACH-000128,-0.20143479400400002
ACH-000132,-0.053783133936000004
ACH-000133,0.159712909396
ACH-000137,0.0518041310349
ACH-000138,0.084101207768
ACH-000142,0.114700566238
ACH-000143,-0.08455779996729999
ACH-000146,-0.020690176459
ACH-000148,-0.06582671483109999
ACH-000150,0.17630800915699998
ACH-000152,0.166262100082
ACH-000153,0.145462668599
ACH-000159,-0.058454828094300006
ACH-000160,0.107998601175
ACH-000163,0.104651967326
ACH-000167,0.0968605132188
ACH-000168,0.033834325623599996
ACH-000169,0.09087291269339999
ACH-000178,0.22327555142499997
ACH-000182,-0.0791146924023
ACH-000183,-0.07206090643969999
ACH-000188,0.0586421609269
ACH-000189,0.270374030839
ACH-000190,-0.186211523459
ACH-000198,-0.12589481199000002
ACH-000204,-0.287801248099
ACH-000206,0.132889335936
ACH-000207,-0.13386161654200002
ACH-000211,-0.0862487080284
ACH-000215,-0.0217766855828
ACH-000221,0.09934646126939999
ACH-000222,0.0640709846498
ACH-000223,0.057292448458199995
ACH-000226,0.020363260409799997
ACH-000227,0.12502848909800002
ACH-000228,-0.119295275734
ACH-000231,0.057832496022199996
ACH-000232,-0.0562011397707
ACH-000233,0.042937236044199995
ACH-000234,-0.005687233416679999
ACH-000235,-0.0097181097334
ACH-000237,0.13200543865800002
ACH-000238,-0.0657181291024
ACH-000243,-0.0189209981451
ACH-000244,-0.272725653719
ACH-000246,0.071007970789
ACH-000248,0.036421399838300006
ACH-000250,0.11389622190300001
ACH-000251,0.13453045443199999
ACH-000253,0.132689450066
ACH-000255,-0.12342412553899999
ACH-000256,0.022137230100300002
ACH-000257,-0.0426611636852
ACH-000258,-0.0437112437972
ACH-000259,0.11429867609899999
ACH-000260,-0.0314081617497
ACH-000261,-0.0886461820444
ACH-000262,0.18612709105099998
ACH-000263,0.10966489968599999
ACH-000264,-0.0735795455309
ACH-000265,0.004716542539970001
ACH-000266,-0.0293841374224
ACH-000272,-0.128707691296
ACH-000273,0.14576994553300002
ACH-000274,0.0287309558635
ACH-000277,0.145442260166
ACH-000278,-0.0554876971402
ACH-000279,0.0238561370083
ACH-000280,0.012866121650000001
ACH-000281,0.0398290018555
ACH-000288,0.107336593523
ACH-000291,0.0954002963669
ACH-000293,-0.005360467846479999
ACH-000294,0.132022433587
ACH-000295,0.129209877605
ACH-000296,-0.05273556072269999
ACH-000302,-0.018555048510599997
ACH-000304,0.00407386822808
ACH-000307,0.0753443434274
ACH-000308,-0.0017749950034
ACH-000310,-0.10532344900599999
ACH-000311,-0.0859946773157
ACH-000312,0.0026181633014699997
ACH-000315,-0.0797005908922
ACH-000316,0.161006914561
ACH-000317,0.03972048875419999
ACH-000318,0.14124589374399998
ACH-000319,-0.160300205252
ACH-000320,-0.0223762877577
ACH-000322,-0.04626907689259999
ACH-000323,0.00954371330813
ACH-000324,0.049799085733
ACH-000329,0.0523462263298
ACH-000330,-0.0589682639689
ACH-000331,0.059454690821
ACH-000332,0.0110841029726
ACH-000334,-0.120275560965
ACH-000335,0.20533903805
ACH-000336,0.155542280395
ACH-000337,0.06746372328900001
ACH-000339,-0.00304745442287
ACH-000341,-0.144906810086
ACH-000348,0.024462071745099997
ACH-000350,-0.34478839783200005
ACH-000352,0.118498256021
ACH-000356,-0.116948169396
ACH-000361,-0.08062253214460001
ACH-000362,0.0595246151385
ACH-000363,-0.0216360862618
ACH-000364,0.08650298852489999
ACH-000365,0.11884071994899999
ACH-000366,0.0769168890939
ACH-000368,-0.230261784175
ACH-000374,-0.0390082489446
ACH-000375,-0.0932629224525
ACH-000376,0.012926033366700002
ACH-000381,-0.088676108761
ACH-000383,0.07558391192210001
ACH-000387,0.0223408075204
ACH-000389,0.0615684639523
ACH-000390,-0.024176679904999998
ACH-000393,-0.0568052383561
ACH-000395,0.0996664071141
ACH-000397,-0.0013426043912600002
ACH-000401,-0.00105632589209
ACH-000402,-0.050363677210800005
ACH-000403,0.0414656099724
ACH-000404,0.35669162826300005
ACH-000406,-0.0035795126379299996
ACH-000407,0.0710171856409
ACH-000408,-0.07457186423949999
ACH-000410,0.00387242467763
ACH-000411,0.0687851879308
ACH-000414,-0.09309306777730002
ACH-000415,0.054971614945999996
ACH-000416,-0.0671417480856
ACH-000420,-0.0832931000406
ACH-000421,0.0770446718774
ACH-000424,0.0558683083328
ACH-000425,-0.0381848468032
ACH-000426,0.188670736552
ACH-000427,-0.00904947146048
ACH-000433,-0.14472269897
ACH-000436,-0.14121520591199999
ACH-000444,-0.190855340949
ACH-000445,-0.0777637533846
ACH-000448,0.142347808871
ACH-000450,-0.16251294769400002
ACH-000452,0.13154043478900002
ACH-000454,0.060595232840800005
ACH-000458,0.138472676194
ACH-000459,0.207944215938
ACH-000460,-0.0898873269055
ACH-000461,-0.17074016690299998
ACH-000463,-0.110434413365
ACH-000464,0.14373417243699999
ACH-000466,-0.011163856985799999
ACH-000467,-0.013648646774200001
ACH-000468,0.07500821269949999
ACH-000469,0.103005176844
ACH-000470,0.0556285271387
ACH-000471,-0.0131399742484
ACH-000472,0.0139563353986
ACH-000473,-0.157128811959
ACH-000475,0.00740445446882
ACH-000476,-0.0383145269518
ACH-000477,0.11088709815600001
ACH-000480,0.172436859441
ACH-000481,-0.0980694058492
ACH-000483,0.201521266847
ACH-000484,0.043273302248900004
ACH-000485,0.0250970684375
ACH-000486,0.0371864534951
ACH-000487,0.036590166475800004
ACH-000488,0.0536556377568
ACH-000490,-0.0397087357971
ACH-000491,0.0200505595248
ACH-000495,0.0111155637142
ACH-000496,-0.0315292456049
ACH-000499,0.027009532384
ACH-000500,0.229816682769
ACH-000502,0.17903786660999998
ACH-000503,-0.230790659628
ACH-000505,0.003961717462119999
ACH-000507,-0.118288746326
ACH-000510,-0.0585551461244
ACH-000511,0.12971644082
ACH-000512,-0.14245983667099998
ACH-000516,-0.07997361888289999
ACH-000517,0.08430099856180001
ACH-000518,0.120273489001
ACH-000520,-0.0491293522
ACH-000521,0.066125280016
ACH-000522,-0.0340564998041
ACH-000524,0.0019386357574900002
ACH-000527,0.009139034395850001
ACH-000528,0.0449992079907
ACH-000537,-0.08970141619889999
ACH-000541,-0.11808224208200001
ACH-000542,-0.0895259535008
ACH-000544,-0.028207138737
ACH-000545,0.060618932532800006
ACH-000547,-0.00584608561508
ACH-000548,-0.014332783901
ACH-000549,0.15841249907299998
ACH-000550,0.0122122188706
ACH-000552,-0.0333848038776
ACH-000556,0.14951973097899998
ACH-000557,0.21323602881099998
ACH-000570,-0.0855936435667
ACH-000571,0.11278177158399999
ACH-000573,0.12542967252599999
ACH-000576,0.0593064712033
ACH-000580,0.18521577136
ACH-000584,0.0658394033954
ACH-000585,0.014397988046600002
