,MAP4K2 (5871)
ACH-000004,-0.18713152672000002
ACH-000007,-0.197153884153
ACH-000009,-0.193066734248
ACH-000011,-0.15617906877999999
ACH-000012,-0.431315219449
ACH-000013,-0.227325525654
ACH-000014,-0.026806196740200003
ACH-000015,-0.180064835856
ACH-000017,-0.069971944695
ACH-000018,-0.409705390569
ACH-000019,-0.07896322992110001
ACH-000021,-0.394778649249
ACH-000022,-0.16798921417999998
ACH-000025,-0.049629540983
ACH-000028,-0.19432679755600002
ACH-000030,-0.252518241118
ACH-000035,-0.1304469909
ACH-000036,0.07609150077650001
ACH-000037,-0.40257741550899995
ACH-000039,-0.380472482547
ACH-000040,-0.221839679793
ACH-000041,-0.127982901767
ACH-000042,-0.382365341172
ACH-000045,-0.40453980734300005
ACH-000047,-0.15608237241599998
ACH-000052,-0.241353559075
ACH-000053,-0.300617679083
ACH-000054,-0.20635588797
ACH-000055,-0.353668702894
ACH-000060,-0.0966512432137
ACH-000067,-0.112001563563
ACH-000070,-0.23175390019499997
ACH-000075,-0.341811294962
ACH-000078,-0.41004369924500006
ACH-000082,-0.257467201366
ACH-000085,-0.22750933551999997
ACH-000086,-0.283489204393
ACH-000087,-0.5587140927009999
ACH-000092,-0.277962162094
ACH-000095,-0.326905258686
ACH-000097,-0.132464345696
ACH-000098,-0.113773984828
ACH-000099,-0.183575375528
ACH-000108,-0.164946100261
ACH-000113,-0.19301226259100002
ACH-000115,-0.716987772415
ACH-000116,-0.360390163291
ACH-000118,-0.269358628843
ACH-000120,-0.503166469276
ACH-000123,-0.167261709761
ACH-000127,-0.0180482237783
ACH-000128,-0.143487389051
ACH-000132,-0.39401046682199997
ACH-000133,-0.104880351797
ACH-000137,0.012404904630799999
ACH-000138,-0.29687146002099996
ACH-000142,-0.0336946890106
ACH-000143,-0.22001629758000002
ACH-000146,-0.212128843629
ACH-000148,-0.262981714456
ACH-000150,-0.518500870391
ACH-000152,-0.155352343523
ACH-000153,-0.228753004201
ACH-000159,-0.037183607398
ACH-000160,-0.213572205841
ACH-000163,-0.307324815375
ACH-000167,0.161773620067
ACH-000168,-0.412517511589
ACH-000169,-0.323598924124
ACH-000178,-0.1293837965
ACH-000182,-0.176389024945
ACH-000183,-0.21292226517
ACH-000188,-0.422080571854
ACH-000189,-0.380679258997
ACH-000190,-0.374323591297
ACH-000198,-0.29937059161999996
ACH-000204,-0.35807518628
ACH-000206,-0.0271700299946
ACH-000207,-0.402215661179
ACH-000211,-0.155308033866
ACH-000215,-0.249343609793
ACH-000221,-0.257614471314
ACH-000222,-0.28753782323399996
ACH-000223,0.0140083360928
ACH-000226,-0.0782367718019
ACH-000227,-0.157305176042
ACH-000228,-0.581732071839
ACH-000231,-0.280698119606
ACH-000232,-0.19117869307500002
ACH-000233,-0.25132662465100003
ACH-000234,-0.236512133215
ACH-000235,-0.384966857164
ACH-000237,-0.11671665218499999
ACH-000238,-0.221925570775
ACH-000243,-0.159543487063
ACH-000244,-0.121162879261
ACH-000246,-0.161848506572
ACH-000248,-0.21983640415300001
ACH-000250,-0.265091004603
ACH-000251,-0.215654447555
ACH-000253,-0.254101883474
ACH-000255,-0.197344549716
ACH-000256,-0.430821639923
ACH-000257,-0.268118097475
ACH-000258,-0.103463881053
ACH-000259,-0.25431405148200004
ACH-000260,-0.310563575999
ACH-000261,-0.258448348873
ACH-000262,-0.227520230692
ACH-000263,-0.5931907764509999
ACH-000264,-0.241739191376
ACH-000265,-0.371788817995
ACH-000266,-0.3374087723
ACH-000272,-0.166489220777
ACH-000273,-0.376286575567
ACH-000274,-0.0559244045926
ACH-000277,-0.039861467308400005
ACH-000278,-0.20876679322099997
ACH-000279,-0.200050954308
ACH-000280,-0.128452074492
ACH-000281,-0.447576874182
ACH-000288,-0.279258188548
ACH-000291,-0.420286722866
ACH-000293,-0.45497120810900005
ACH-000294,-0.439655442524
ACH-000295,-0.180794021606
ACH-000296,-0.250826808091
ACH-000302,-0.293780334855
ACH-000304,-0.259534181957
ACH-000307,-0.10968238108799999
ACH-000308,-0.46366948639899996
ACH-000310,-0.536979161268
ACH-000311,-0.24967054505
ACH-000312,-0.281412147412
ACH-000315,-0.0360450607148
ACH-000316,-0.312139662895
ACH-000317,-0.47155998346
ACH-000318,-0.6720468946100001
ACH-000319,-0.465773858465
ACH-000320,0.0456835662831
ACH-000322,-0.079176754355
ACH-000323,-0.45513091313799997
ACH-000324,-0.287741206954
ACH-000329,-0.0511878393315
ACH-000330,-0.320541261109
ACH-000331,-0.14796560272700002
ACH-000332,-0.356146184357
ACH-000334,0.041267901326300004
ACH-000335,-0.14061021738600002
ACH-000336,-0.321581312457
ACH-000337,-0.34816712431999997
ACH-000339,-0.37469431040600004
ACH-000341,-0.212036818623
ACH-000348,0.0184397923632
ACH-000350,-0.330722368255
ACH-000352,-0.22213538173300001
ACH-000356,-0.429851071453
ACH-000361,-0.174914782437
ACH-000362,-0.265848752109
ACH-000363,-0.262902310642
ACH-000364,-0.415080861788
ACH-000365,-0.253713990803
ACH-000366,-0.555402814016
ACH-000368,-0.307630719005
ACH-000374,-0.465590361703
ACH-000375,-0.0993487470225
ACH-000376,-0.280267273441
ACH-000381,-0.29053576156
ACH-000383,-0.277460363494
ACH-000387,-0.37257755001299997
ACH-000389,-0.49801600033
ACH-000390,-0.301063857064
ACH-000393,-0.381790769845
ACH-000395,-0.16965775278099998
ACH-000397,-0.324202049627
ACH-000401,-0.189549527742
ACH-000402,-0.351986008648
ACH-000403,-0.221446756484
ACH-000404,-0.07819809705969999
ACH-000406,-0.266459427047
ACH-000407,-0.233330574307
ACH-000408,-0.33864313603699997
ACH-000410,-0.382359872045
ACH-000411,-0.179551741497
ACH-000414,-0.129493288525
ACH-000415,-0.482096842476
ACH-000416,-0.20726883379900002
ACH-000420,-0.32468446691799996
ACH-000421,-0.29627921099800003
ACH-000424,-0.250410225636
ACH-000425,-0.07057517003819999
ACH-000426,0.18271215009199998
ACH-000427,-0.30405416070999997
ACH-000433,-0.471349898713
ACH-000436,-0.25120682414
ACH-000444,-0.272965858238
ACH-000445,-0.11287144978000001
ACH-000448,-0.290652310967
ACH-000450,-0.36150589792099996
ACH-000452,-0.22533119952
ACH-000454,-0.0549133569662
ACH-000458,-0.3338595772
ACH-000459,-0.045142449420300004
ACH-000460,-0.0313218765513
ACH-000461,-0.289338713226
ACH-000463,-0.153491438038
ACH-000464,-0.22705789893699999
ACH-000466,-0.554608300187
ACH-000467,-0.199228220888
ACH-000468,-0.360620395986
ACH-000469,-0.311524745201
ACH-000470,-0.229719686509
ACH-000471,-0.22012795488899997
ACH-000472,-0.229988598275
ACH-000473,-0.26694379883
ACH-000475,-0.170840303035
ACH-000476,-0.0813211973861
ACH-000477,-0.193193311442
ACH-000480,-0.130265998835
ACH-000481,-0.172714126247
ACH-000483,-0.21806963942899998
ACH-000484,-0.153162601785
ACH-000485,-0.12992762308800002
ACH-000486,-0.246429434188
ACH-000487,-0.20334315683899998
ACH-000488,-0.29358591053599997
ACH-000490,-0.26878161178000004
ACH-000491,-0.173188190964
ACH-000495,-0.294382711365
ACH-000496,-0.319385808765
ACH-000499,-0.0983344770372
ACH-000500,-0.0705513065517
ACH-000502,-0.217676808704
ACH-000503,-0.454224755306
ACH-000505,-0.22251423430199999
ACH-000507,-0.408461385192
ACH-000510,-0.161719078703
ACH-000511,-0.363120449616
ACH-000512,-0.165888314233
ACH-000516,-0.268868169253
ACH-000517,-0.257212936253
ACH-000518,-0.321400246754
ACH-000520,-0.24837181679
ACH-000521,-0.371016503755
ACH-000522,-0.254121423603
ACH-000524,-0.417642312593
ACH-000527,-0.148066067005
ACH-000528,-0.24673783991700002
ACH-000537,-0.299455082271
ACH-000541,-0.153833896501
ACH-000542,-0.19911659399599999
ACH-000544,-0.288676379969
ACH-000545,-0.25424696154800003
ACH-000547,-0.14673427430400002
ACH-000548,-0.266025039187
ACH-000549,-0.449732374415
ACH-000550,-0.0596005572166
ACH-000552,-0.15786253252000002
ACH-000556,-0.136665181128
ACH-000557,-0.24873058892900002
ACH-000570,-0.16921285786899998
ACH-000571,-0.259318661971
ACH-000573,-0.151856245892
ACH-000576,-0.119291672572
ACH-000580,-0.384755417464
ACH-000584,-0.319072711482
ACH-000585,-0.37571970909
ACH-000588,-0.324339103163
ACH-000589,-0.08958427899110001
ACH-000591,0.0187498691877
ACH-000593,-0.13413430597200002
ACH-000600,-0.233573832717
ACH-000601,-0.25388022796799997
ACH-000604,-0.241401063743
ACH-000605,-0.147242569335
ACH-000606,-0.471636477737
ACH-000608,-0.214276609133
ACH-000614,-0.363915682075
ACH-000616,-0.123715916775
ACH-000618,-0.29514663121199997
ACH-000619,-0.7189557312029999
ACH-000620,-0.103051118045
ACH-000621,-0.263771628423
ACH-000622,-0.20373094355000002
ACH-000623,-0.176477170647
ACH-000624,-0.257528971677
ACH-000627,-0.191625224945
ACH-000630,-0.249464222707
ACH-000632,-0.22087035616999998
ACH-000633,-0.40524742148599996
ACH-000637,-0.253632983894
ACH-000638,-0.29450013031399996
ACH-000646,-0.09412640587539998
ACH-000647,-0.108593863102
ACH-000648,-0.349974780164
ACH-000649,-0.226555929769
ACH-000651,-0.24206042184999998
ACH-000652,-0.113128920914
ACH-000653,-0.138379812751
ACH-000657,-0.314679590325
ACH-000658,-0.17552097406300002
ACH-000661,-0.42065078399899997
ACH-000662,-0.22613949611099998
ACH-000663,-0.39564562731799996
ACH-000665,-0.264768639927
ACH-000671,-0.275800118626
ACH-000673,-0.167546331612
ACH-000676,-0.166933977927
ACH-000677,-0.31901486988600003
ACH-000681,-0.232313030314
ACH-000682,-0.15262209957599998
ACH-000683,-0.326404403452
ACH-000684,-0.0957636160702
ACH-000688,-0.228577275322
ACH-000693,-0.401742165893
ACH-000694,-0.17964197415
ACH-000695,-0.133464819473
ACH-000696,-0.18920436433200002
ACH-000697,-0.118247924412
ACH-000699,-0.161223047556
ACH-000701,-0.0418764467317
ACH-000706,-0.269457864877
ACH-000711,-0.219321395807
ACH-000713,-0.264050295711
ACH-000714,-0.34583485946000003
ACH-000718,-0.342146666069
ACH-000720,-0.18072888730999997
ACH-000721,-0.203448838176
ACH-000724,0.12638125354000002
ACH-000725,-0.346139113836
ACH-000732,-0.470674376794
ACH-000734,-0.435896488213
ACH-000735,-0.20750276995099998
ACH-000736,-0.243428403626
ACH-000738,-0.057794335968399994
ACH-000746,-0.281374842315
ACH-000747,-0.221050111074
ACH-000748,-0.6122308920449999
ACH-000753,-0.19325795102499999
ACH-000756,-0.376032596356
ACH-000757,-0.451540619559
ACH-000758,-0.23976808917300002
ACH-000760,-0.583887470158
ACH-000763,-0.21563599632199998
ACH-000764,-0.520628613904
ACH-000765,-0.36824022519599997
ACH-000766,-0.13706841141599999
ACH-000767,-0.275601326987
ACH-000768,-0.239923404571
ACH-000769,-0.406050209961
ACH-000770,-0.214240039258
ACH-000771,-0.27358572941799997
ACH-000773,-0.282249729104
ACH-000776,-0.274868830537
ACH-000777,-0.17719372875599998
ACH-000778,-0.791874974998
ACH-000781,-0.244204561329
ACH-000782,-0.182269413459
ACH-000783,-0.199984660924
ACH-000784,-0.0729057322947
ACH-000785,-0.0555115785518
ACH-000787,-0.0841488113535
ACH-000788,-0.243237666583
ACH-000791,-0.267519205493
ACH-000792,-0.167927086259
ACH-000794,-0.573687542349
ACH-000796,-0.178624702071
ACH-000799,-0.14970947946799998
ACH-000800,-0.12875427002599998
ACH-000802,-0.409680173762
ACH-000804,-0.395854031272
ACH-000805,-0.2750851816
ACH-000809,-0.437473862634
ACH-000810,-0.362897750245
ACH-000811,-0.07994734464339999
ACH-000817,-0.236491275393
ACH-000819,-0.254560142981
ACH-000820,-0.5402818055049999
ACH-000821,-0.138039883399
ACH-000822,-0.239186879958
ACH-000823,-0.194514075482
ACH-000824,-0.234840929674
ACH-000827,-0.17592705845400003
ACH-000829,-0.00633462592648
ACH-000831,-0.390267748696
ACH-000832,-0.411875047319
ACH-000833,-0.0918503043388
ACH-000834,-0.39500417898100004
ACH-000835,-0.0872912220008
ACH-000836,-0.274746525885
ACH-000837,-0.289979549695
ACH-000838,-0.519514827015
ACH-000839,-0.41065642003499997
ACH-000840,-0.170456762278
ACH-000841,-0.170497802423
ACH-000843,-0.466960431615
ACH-000846,-0.301749447673
ACH-000847,-0.278346580477
ACH-000848,-0.464738708205
ACH-000849,-0.07805995445410001
ACH-000851,-0.282183948708
ACH-000855,-0.000305880121622
ACH-000856,-0.240700498263
ACH-000858,-0.248983052805
ACH-000859,-0.0573597174537
ACH-000861,-0.466768769468
ACH-000862,-0.013928071353299999
ACH-000865,-0.277750998444
ACH-000866,-0.23029034465700002
ACH-000867,-0.21910568974800002
ACH-000869,-0.0948491626274
ACH-000872,-0.36732797261100003
ACH-000873,-0.171290907375
ACH-000876,-0.452921647918
ACH-000878,-0.17619626219300003
ACH-000880,-0.245545299072
ACH-000881,-0.291723769068
ACH-000882,-0.22691916988000002
ACH-000884,-0.185501985543
ACH-000885,-0.34371375444799995
ACH-000887,-0.43163677618699997
ACH-000888,-0.150859139619
ACH-000889,-0.130925575662
ACH-000890,-0.27710258927
ACH-000896,-0.235740113963
ACH-000898,-0.153550116076
ACH-000900,-0.44334780470299995
ACH-000901,-0.6786837158319999
ACH-000905,-0.159537730638
ACH-000906,-0.37045340124799997
ACH-000907,0.019021412150400003
