,PIPOX (51268)
ACH-000004,-0.0907589888538
ACH-000007,-0.13024971792099999
ACH-000009,-0.251383470524
ACH-000011,0.014205066222
ACH-000012,-0.0994338110455
ACH-000013,-0.12544655546800001
ACH-000014,0.009189506332370001
ACH-000015,-0.0633086089342
ACH-000017,-0.467022582504
ACH-000018,-0.0331524908823
ACH-000019,-0.302347555481
ACH-000021,-0.112210228002
ACH-000022,-0.237126426399
ACH-000025,-0.045381687872599996
ACH-000028,-0.278263105761
ACH-000030,-0.238741842522
ACH-000035,-0.32449864773000003
ACH-000036,-0.127356717234
ACH-000037,-0.104994022103
ACH-000039,0.0537323601657
ACH-000040,-0.25376255045699997
ACH-000041,-0.198941742353
ACH-000042,0.0051493656811000005
ACH-000045,-0.13007037238
ACH-000047,-0.0369623026051
ACH-000052,-0.353258123676
ACH-000053,-0.143255287435
ACH-000054,-0.190419212959
ACH-000055,-0.0414037872087
ACH-000060,-0.0660663421057
ACH-000067,-0.18530214024900002
ACH-000070,-0.187612575287
ACH-000075,-0.0422639614155
ACH-000078,-0.0799353975083
ACH-000082,-0.10610501536
ACH-000085,-0.229843847377
ACH-000086,-0.039311881539999996
ACH-000087,0.0673935188214
ACH-000092,0.09072292916860002
ACH-000095,-0.132709441042
ACH-000097,-0.0319551969161
ACH-000098,-0.0050740482445
ACH-000099,-0.0390183752693
ACH-000108,-0.22380510370700002
ACH-000113,-0.0500143647474
ACH-000115,-0.37437555239299997
ACH-000116,-0.187135442691
ACH-000118,-0.0526388486323
ACH-000120,-0.20618683169799998
ACH-000123,-0.115566856402
ACH-000127,-0.0331644075092
ACH-000128,-0.045688537271300005
ACH-000132,-0.07192295745010001
ACH-000133,-0.201469556539
ACH-000137,-0.197398399277
ACH-000138,0.00563328284586
ACH-000142,-0.31441116859900003
ACH-000143,-0.17193140247000002
ACH-000146,-0.00637005175683
ACH-000148,-0.19621903288400003
ACH-000150,-0.013290601348399999
ACH-000152,-0.207970157925
ACH-000153,-0.0207350566786
ACH-000159,-0.128425773041
ACH-000160,-0.19219706608800002
ACH-000163,-0.0548472028943
ACH-000167,0.107662121116
ACH-000168,-0.08849020487010001
ACH-000169,-0.111353753848
ACH-000178,-0.0515865118366
ACH-000182,-0.08901068706399999
ACH-000183,-0.083402580071
ACH-000188,-0.388389111202
ACH-000189,-0.24610422598499998
ACH-000190,-0.399780006194
ACH-000198,-0.039266194430400005
ACH-000204,-0.28978851839
ACH-000206,0.0285359430254
ACH-000207,0.0117110565394
ACH-000211,-0.09251941587689999
ACH-000215,-0.173277366024
ACH-000221,-0.19507261981
ACH-000222,-0.0524759474235
ACH-000223,0.0420157241356
ACH-000226,0.0018866368044799999
ACH-000227,-0.00770661272616
ACH-000228,-0.10360231277000001
ACH-000231,-0.086122523732
ACH-000232,0.071481593008
ACH-000233,-0.106536628333
ACH-000234,-0.07640627691639999
ACH-000235,-0.084145744177
ACH-000237,-0.150998548682
ACH-000238,0.005493013710329999
ACH-000243,-0.259420530153
